t_ms,ax,ay,az,gx,gy,gz
72,-11567,2753,-10981
63290,6384,-11773,2163,-7263,3258,484
63300,8286,-13157,3084,-1458,4453,6468
63310,13016,-11359,3991,7093,-5175,13390
63320,19181,-8769,-2335,15351,-7181,18398
63330,26203,-5279,-7817,22829,-5846,20388
63340,30473,-493,-8836,18832,3994,21253
63350,26754,4474,-9616,16489,-4617,18199
63360,24076,9500,-9556,10528,1236,11199
63370,19171,11708,-8192,1900,-1862,517
63380,18781,8332,-8035,-4504,-1369,-6479
63390,21610,5084,-8668,-11683,-4090,-13139
63400,29771,2595,-10730,-15115,-6887,-17175
63410,32713,-1342,-9027,-22478,-2447,-20805
63420,22109,-7489,-5526,-22243,8806,-21471
63430,12294,-8985,-1518,-16125,8094,-15592
63440,5937,-8477,1704,-10219,6090,-6867
63450,8062,-11192,3124,-3841,3309,930
63460,6591,-10606,2533,2486,1099,6448
63470,11933,-10302,568,10720,-4320,14186
63480,17418,-9365,-6092,17051,-5988,18865
63490,28097,-6807,-9315,23172,-2415,22902
63500,29550,-1050,-9447,21644,-922,24105
63510,27926,4419,-10086,18802,1825,22271
63520,24253,10594,-7940,13442,573,14090
63530,21679,13262,-7984,2370,-563,4442
63540,20602,10309,-5063,-6356,-164,-4716
63550,24580,5652,-7798,-11291,-3318,-13496
63560,31907,841,-11967,-17467,-6750,-21729
63570,32465,-6648,-10198,-24417,-959,-25367
63580,25447,-9194,-6765,-22364,5129,-26027
63590,16348,-10459,-2385,-18234,10117,-20433
63600,9655,-9124,1270,-10880,5383,-12331
63610,6631,-11340,3894,-4071,3658,-3202
63620,6030,-9602,2493,692,475,1656
63630,7356,-7688,2554,4094,-2152,9236
63640,11833,-7354,23,10647,-1681,15328
63650,21091,-7208,-4815,18961,-9133,22166
63660,25094,-6321,-7215,23792,-6117,24763
63670,30015,-3052,-10457,25674,-3586,24628
63680,30226,3603,-10733,21168,2463,20543
63690,25987,9980,-10058,15073,-282,13504
63700,21558,14022,-9445,2301,-598,2265
63710,21546,9607,-8893,-8796,660,-6852
63720,25086,4617,-9746,-15837,-1341,-13921
63730,30747,-1652,-10540,-22250,-637,-21977
63740,32548,-7082,-6388,-24884,2199,-25585
63750,24285,-9834,-2754,-19456,8458,-25501
63760,15539,-9789,906,-10929,10446,-20524
63770,7261,-9247,2115,-5320,6672,-14376
63780,1436,-10110,4268,799,3011,-4696
63790,320,-9654,2830,6817,-591,5859
63800,5107,-10508,1581,10112,-5231,16080
63810,18330,-11581,-5373,14930,-8646,23270
63820,29518,-8339,-6708,15299,-4255,25034
63830,30286,-3448,-6944,14094,-3823,24179
63840,31726,5705,-7792,15056,-1388,20640
63850,27455,16136,-6201,8512,1369,12576
63860,28133,18577,-6278,517,-192,-3933
63870,25417,10357,-7907,-5726,733,-16824
63880,29320,2929,-8380,-9827,-6331,-25847
63890,29555,-4744,-9526,-14052,-152,-28842
63900,21243,-7986,-5350,-14104,573,-25908
63910,8560,-13752,-770,-12145,-13,-15073
63920,2029,-11851,4461,-10855,5216,-4257
63930,2999,-12773,6990,-641,5474,8131
63940,9511,-11541,2963,7605,-4057,15320
63950,18842,-10163,-2127,14096,-4813,20378
63960,26708,-8826,-6503,16728,-6045,26380
63970,29843,-4556,-6369,14903,9563,25639
63980,31870,5298,-8487,11823,-5470,25121
63990,30136,18354,-7509,5179,453,12667
64000,23698,17871,-6525,-4974,2485,-3602
64010,22509,7242,-6443,-12551,3898,-15555
64020,32521,1285,-6917,-14591,-5756,-23037
64030,32576,-5855,-6260,-19893,1563,-27861
64040,26981,-9354,-4765,-16756,1816,-26657
64050,15115,-10669,-3154,-13444,5878,-21821
64060,4559,-9998,-774,-10595,8100,-12010
64070,-721,-12169,2025,-8226,6646,-487
64080,-783,-15005,3149,-2571,1816,11405
64090,13140,-15213,614,6962,-5916,23297
64100,23888,-12575,-2804,13045,-10923,27968
64110,32307,-7498,-9716,22122,-18387,28123
64120,32517,-875,-9514,22583,-5017,23046
64130,30043,9344,-10351,19077,-8401,18079
64140,25560,16123,-7556,8332,555,5185
64150,20137,15106,-6591,-1644,6321,-5737
64160,23192,7444,-7155,-10599,-562,-15734
64170,32750,-601,-12658,-19550,-2878,-25919
64180,32750,-7203,-10333,-23844,-814,-31300
64190,26257,-10556,-5208,-21652,7346,-30661
64200,14433,-9718,-2726,-14980,10993,-24629
64210,1770,-8764,24,-9731,7736,-12638
64220,-2874,-12530,2370,-8194,3860,-207
64230,-545,-12727,4180,-519,-4357,13206
64240,9079,-13613,4329,5210,-6926,21595
64250,28150,-13131,-2144,16721,-15007,27547
64260,32750,-8420,-5355,21675,-15070,25782
64270,32750,-854,-8565,21462,-3189,25695
64280,30917,5796,-9839,19941,-7321,17943
64290,23818,10973,-8934,11153,5923,9283
64300,18514,11910,-7351,2541,3529,-917
64310,20176,8482,-8324,-3647,-1568,-8549
64320,26360,4916,-9794,-11397,-4870,-16854
64330,32189,1034,-9677,-18532,-6485,-22242
64340,31734,-5735,-7400,-23284,485,-26281
64350,21891,-8509,-2792,-21027,8294,-24735
64360,10916,-9651,534,-15131,8692,-17619
64370,3558,-12703,3436,-10552,8906,-8239
64380,200,-14555,6336,-985,4243,4700
64390,4827,-11233,4765,7164,-4037,14064
64400,17844,-10233,1327,13179,-6504,21281
64410,25430,-7690,-4444,19668,-9110,25494
64420,32283,-3581,-6539,19265,-1656,27563
64430,29928,974,-7632,18442,-81,24072
64440,25044,8469,-7358,15396,-1321,18288
64450,21931,13993,-7842,5785,-642,7983
64460,22849,14853,-4890,-3871,387,-1231
64470,28799,11088,-6572,-10491,-7878,-16173
64480,32750,2465,-9076,-17910,-1675,-28070
64490,32633,-5162,-9110,-20642,-2511,-32069
64500,24120,-8914,-6305,-19562,-1512,-29058
64510,14857,-11966,-3645,-16058,-1179,-18310
64520,7898,-18394,3588,-13787,2064,-7544
64530,916,-17182,8091,64,7870,4671
64540,6519,-13119,3346,9846,655,14467
64550,16774,-10378,-2323,16667,-5787,20722
64560,27547,-6443,-8599,23867,-9031,24455
64570,29154,-4189,-7894,23171,-1749,27592
64580,30543,3961,-12068,22193,-1638,21916
64590,29496,12095,-11036,14445,2884,12621
64600,21715,16025,-12973,5166,1499,2598
64610,21206,13858,-11168,-8926,-1461,-8666
64620,26130,5722,-11246,-18143,-3061,-17168
64630,32750,-1767,-9806,-25096,-3135,-23717
64640,28365,-7593,-5435,-25096,4351,-25727
64650,18463,-7860,-1562,-18287,4240,-22026
64660,9132,-7951,477,-12307,5591,-12787
64670,6077,-9525,2211,-9758,5179,-3977
64680,8072,-11800,3450,-2541,5001,2938
64690,8138,-9016,2747,4829,58,8120
64700,13597,-7034,-1010,11037,-4847,13600
64710,18372,-6342,-3141,16979,-11077,17908
64720,24493,-6175,-7070,22479,-8090,25113
64730,28617,-3473,-8974,21740,-997,26852
64740,30033,1003,-9191,20047,365,25453
64750,27799,10524,-9159,11887,1259,16955
64760,23756,16628,-8303,1185,1581,7000
64770,23116,14229,-7520,-11291,-1153,-6405
64780,31866,6530,-10476,-18391,1480,-16883
64790,32750,-4704,-10916,-24291,1364,-28328
64800,32750,-11627,-9095,-22773,8733,-32368
