t_ms,ax,ay,az,gx,gy,gz
bjbjbjj
55890,14261,8144,-3392,-141,-1168,141
55900,15115,8120,-3510,-5,-2470,586
55910,15044,6927,-3497,-303,-113,758
55920,10961,2960,-1601,1401,-2394,921
55930,15927,1446,-6083,8727,-351,3473
55940,11225,1720,-5795,5895,2722,6890
55950,16625,1924,-3185,9553,-4066,6212
55960,12763,3632,-4699,11636,8651,4334
55970,11923,2103,-2742,10405,-10195,-3259
55980,17601,12778,-6404,9427,-4909,-3505
55990,32750,24614,-10133,1639,-3942,-2102
56000,26720,17782,-5289,-415,-8131,-10664
56010,21411,11067,-11068,-1899,-2504,-10411
56020,7041,-711,-5945,-9534,-7333,-6485
56030,5507,-5639,-3692,-16143,2210,-1447
56040,4248,-4027,-4071,-18022,11398,-1298
56050,7254,-1568,-8231,-13459,4831,5266
56060,8524,2950,-4550,-9729,7634,11832
56070,17270,-3032,-3521,11028,-5294,21659
56080,14794,-4702,-12003,22880,-9310,12441
56090,16343,2702,-9228,16352,-11480,10970
56100,15573,8445,-7040,12847,-13984,-132
56110,27421,17185,-4903,8036,-2141,4931
56120,27754,12306,-6079,-4456,5350,-9387
56130,32190,9789,-6467,-2103,-14605,-13262
56140,21165,3807,-11557,-9110,17074,-8808
56150,18407,-4828,-10242,-13198,-11594,-10549
56160,6840,-10365,-8865,-17829,1247,-19238
56170,-1196,-5766,-3631,-17788,4361,-17120
56180,10969,10841,-5960,-9248,6619,-4129
56190,1764,9753,3688,-6996,152,-7
56200,11856,5694,3869,12177,-360,16317
56210,15211,790,-13739,32764,-2376,16249
56220,2492,-807,-12062,16483,-9633,13709
56230,19930,572,-7533,13526,99,19013
56240,9983,3584,-4645,9671,4662,8877
56250,32098,15475,-8784,6298,-4329,6451
56260,32750,17584,-8361,-8126,3284,-3693
56270,26043,10319,-5512,-7605,-3219,-10824
56280,25109,3057,-12726,-10988,11139,-4094
56290,8089,-3356,-4085,-9059,-1196,-12123
56300,6847,-3716,-5564,-4004,-18593,-13402
56310,19543,-5258,-7062,-13172,2536,-3555
56320,623,3833,-6912,-27657,32764,-17243
56330,-236,-6148,595,-10768,-616,2387
56340,7125,1643,-3711,14095,-10177,10142
56350,18880,2320,-15302,25488,-4972,20168
56360,19516,-1115,-11915,26236,-21815,16738
56370,15697,14320,-9561,9399,-1899,5659
56380,12341,14342,-1462,374,-24753,-3114
56390,32738,23672,-10291,-8350,14973,-4327
56400,32750,15779,-9851,-20037,16391,-10191
56410,29971,14894,-12523,-15729,5939,-20624
56420,11357,-461,-6703,-16019,1405,-15785
56430,16673,-4452,-11094,-2061,13126,-3259
56440,2619,-5478,-6085,-14103,6523,-13804
56450,2473,-4187,-144,-15185,-5207,-11562
56460,1388,145,1042,-8093,3625,-3416
56470,7359,2884,1781,-5172,9783,11170
56480,2025,50,4658,6449,-6010,14081
56490,15283,-84,-9560,32647,-19008,21196
56500,25673,-2504,-15683,32764,-12076,20695
56510,11230,9478,-16358,28258,-5251,12704
56520,17542,19786,-8933,8071,-14998,7782
56530,32744,29917,-13405,218,9963,10522
56540,32750,20455,-9511,-21376,15457,-8468
56550,32750,6614,-13351,-11029,558,-11153
56560,9961,-4595,-8607,-19011,12599,-16111
56570,4546,-10428,-4860,-9156,-15775,-21171
56580,-867,-7468,-3951,-14240,-3760,-14086
56590,-347,-861,-4751,-16318,11459,3233
56600,15686,-2822,-2395,-12892,22343,8613
56610,385,-2070,2314,-1357,-679,9985
56620,29012,-1751,-10255,31276,-32143,11403
56630,20126,7484,-25857,32764,-21126,5626
56640,17030,9093,-10063,25231,2702,15745
56650,7896,18075,-7401,7306,3766,10511
56660,24352,13912,-7176,-6214,5016,5050
56670,32177,14795,-13568,-14807,10270,-254
56680,32748,8379,-4368,-21493,5156,-12029
56690,25978,4515,-8361,-11174,10420,-14382
56700,7803,-5630,-1186,-4339,-6023,-15959
56710,4183,-11631,-3326,4824,-13412,-17136
56720,2735,-7326,-1774,-9140,-9590,-6919
56730,13123,2116,-8962,-10104,21356,5496
56740,1292,3901,-5938,-12914,-3081,633
56750,18056,4251,-1864,3974,4802,16445
56760,25852,-7547,-17116,32764,714,27583
56770,18663,1501,-14604,32707,835,24586
56780,23555,5605,-10915,18687,-17610,7036
56790,6068,10413,-6398,6928,-2811,1141
56800,20550,12334,-9429,-2082,892,3657
56810,30821,9234,-6924,-12268,5987,-837
56820,30302,3120,-6236,-14866,6312,-4056
56830,32608,3924,-13909,-3996,3977,-7467
56840,10459,-1252,-6997,-9598,-12434,-15711
56850,11765,-4591,-3890,-12083,-9570,-11162
56860,5870,-6506,-1413,-19530,11343,-12158
56870,3022,-6405,-637,-20986,28211,-4438
56880,10685,-2980,-7362,1060,-2801,-3137
56890,7821,-4896,-5282,-1051,-13714,7240
