t_ms,ax,ay,az,gx,gy,gz
71140,772,-12884,231,14113,12959,-17904
71150,-4327,-7679,-546,11939,2806,-10448
71160,-6337,-4831,-1927,5752,47,-270
71170,-7639,-4508,-1579,-2502,-2077,10207
71180,-4885,-12653,51,-12759,-7115,24300
71190,6373,-27475,2284,-21407,-11702,32764
71200,13507,-32764,3684,-23555,-9240,32764
71210,18244,-32764,3093,-14992,-15058,32764
71220,19523,-32764,2113,-9479,-24772,32632
71230,22805,-31709,3764,-6749,-22398,29953
71240,23140,-19880,4757,-2304,-17839,22942
71250,23997,-10069,5008,-1498,-11012,15538
71260,23878,-6190,5526,-2480,-864,3297
71270,21588,-8775,5148,-1826,5869,-10136
71280,20926,-16978,3134,-208,9286,-24512
71290,21484,-27337,909,-719,12171,-32747
71300,23746,-32764,-209,-2077,18647,-32764
71310,20935,-32764,1685,961,20603,-32764
71320,18805,-32764,1532,7041,21812,-32764
71330,11255,-28151,-213,13081,23205,-31370
71340,5295,-19054,149,13031,17409,-22792
71350,1231,-13102,361,12183,8604,-17084
71360,-2713,-7545,-63,9705,-1149,-11852
71370,-4616,-4422,-595,5938,-905,-3286
71380,-6667,-3699,-563,-2858,-2323,7942
71390,-4127,-10787,-15,-10154,-9547,21265
71400,9864,-24036,4438,-17317,-13089,32764
71410,16457,-32764,6605,-16260,-5223,32764
71420,19456,-32764,6920,-14932,-5478,32764
71430,21083,-32764,6197,-10607,-21825,31966
71440,22836,-27176,7147,-5390,-19975,25634
71450,20179,-16790,5955,-546,-13747,18054
71460,19579,-10471,4778,571,-9667,10806
71470,18626,-6711,3455,-1201,645,1888
71480,16242,-7020,3998,-3310,6385,-6449
71490,16503,-10807,4797,-4126,8350,-12948
71500,21529,-17491,6389,-2715,9502,-19851
71510,22932,-25549,4544,1951,13050,-28270
71520,23387,-31558,3988,3773,13066,-32764
71530,20486,-32764,2296,5377,13402,-32764
71540,15808,-27660,1167,8380,15174,-32298
71550,12084,-20990,675,8440,14542,-28519
71560,5568,-14228,1527,7922,12329,-22900
71570,2541,-10303,1712,8295,8114,-16265
71580,-1023,-5962,995,7628,2049,-9201
71590,-2951,-4970,418,4699,-2868,-2107
71600,-3394,-4548,1024,-1339,-5429,8360
71610,1354,-11273,1126,-7785,-5680,22332
71620,8287,-18500,4265,-14606,-77,32699
71630,13437,-28336,7051,-19008,5417,32764
71640,17465,-32764,7619,-18403,-8140,32764
71650,20726,-32764,6443,-12266,-23757,30139
71660,24233,-26832,7259,-5302,-22467,26106
71670,19818,-17898,5131,2584,-19320,19468
71680,19453,-10039,4255,3138,-16834,14263
71690,20146,-6069,4266,2160,-9390,7656
71700,20273,-5968,4097,-1518,1772,-982
71710,19437,-10859,3945,-3534,8483,-11552
71720,20518,-18063,3078,-4756,11770,-21693
71730,21928,-25929,3206,-4582,11167,-30131
71740,23163,-31176,2449,-3318,10013,-32764
71750,23102,-32763,2720,-655,14882,-32764
71760,17468,-28156,1329,6702,19105,-32763
71770,11882,-21755,962,9831,19592,-29695
71780,4858,-13463,806,11759,16824,-23442
71790,1178,-9041,1155,10400,10438,-16800
71800,-2061,-4251,974,8014,1832,-9560
71810,-3548,-2767,578,4141,-4003,-2952
71820,-2948,-3035,1158,-2291,-5874,8098
71830,1032,-10083,2614,-9993,-4837,22983
71840,7123,-17375,3795,-14743,-1077,32764
71850,12481,-27957,5993,-16021,1730,32764
71860,16562,-32764,6176,-17139,-10713,32764
71870,22390,-32764,7410,-14010,-23022,32764
71880,21385,-29792,6989,-6204,-19473,29674
71890,19722,-21587,5938,-1240,-16638,24228
71900,20055,-12599,5811,710,-13720,16564
71910,21118,-6630,7420,972,-6406,7659
71920,20511,-5904,5708,539,471,-1587
71930,19314,-10086,4306,684,4159,-12981
71940,20393,-15366,2686,-1177,3149,-22811
71950,24221,-23510,781,-3649,2294,-32764
71960,25320,-31003,-366,-7760,8513,-32764
71970,25597,-32764,1277,-9981,13188,-32764
71980,19608,-30654,1383,-2564,21165,-32764
71990,11529,-21916,352,3511,21755,-30102
72000,6601,-15131,1492,5614,17058,-23239
72010,3054,-10249,2230,7468,11310,-14999
72020,-97,-7369,1888,8704,5362,-9568
72030,-1688,-5277,602,6329,518,-2488
72040,-2673,-3975,747,-295,-2207,6422
72050,-543,-8177,1188,-7582,-5491,17709
72060,6678,-16024,2910,-14359,-4306,29729
72070,14594,-24539,7740,-17424,3433,32764
72080,15503,-32764,6703,-12425,-13723,32764
72090,23753,-32764,6175,-6506,-31106,32764
72100,26663,-29687,4655,534,-23067,32764
72110,30185,-20235,3527,5348,-27355,26528
72120,25412,-8671,1513,8129,-20443,15171
72130,23389,-345,438,3865,-6667,7589
72140,22108,-465,425,-2472,5123,-1079
72150,23637,-6673,1239,-6123,6382,-11077
72160,27895,-15680,3232,-8091,8386,-24022
72170,31275,-26890,4803,-6713,25121,-32076
72180,27087,-32764,5908,291,23563,-32764
72190,21858,-32764,5719,6011,25324,-32764
72200,15012,-28355,4537,11974,23149,-31486
72210,8411,-21255,2447,12763,25138,-24564
72220,1364,-13518,2439,12517,10409,-16536
72230,-2340,-7959,422,10365,6393,-8340
72240,-5889,-5216,-1171,5838,504,-2936
72250,-6754,-3111,-2633,-1970,-1748,5753
72260,-4676,-9566,-2261,-12934,-8805,16764
72270,5575,-21863,2349,-25596,-13274,29896
72280,12973,-31476,6102,-24604,-14371,32764
72290,17888,-32764,7713,-19247,-14546,32764
72300,21899,-32764,7748,-15844,-20437,32704
72310,23202,-31604,8138,-9347,-22315,28173
72320,22232,-20733,7337,-3211,-19707,22637
72330,21864,-10430,6505,422,-16176,14894
72340,21595,-4782,5712,1358,-10643,6169
72350,22905,-5319,5775,-556,461,-5258
72360,21741,-10736,5559,-1396,8556,-14587
72370,22263,-17517,5205,-1861,10529,-23979
72380,25526,-28733,5580,-1003,13515,-31998
72390,27105,-32764,5411,4504,24553,-32764
72400,21348,-32764,4139,12755,27043,-32764
72410,14458,-32591,2055,16764,27212,-30811
72420,9809,-22259,-1226,12434,32764,-21442
72430,93,-14059,-2550,12525,31222,-12853
72440,-5003,-8499,-2316,8584,18581,-9336
72450,-6277,-4051,-3948,3331,7208,-3058
72460,-7109,-4513,-3899,-4769,-3088,2907
72470,-3526,-10575,-3466,-14765,-17679,12447
72480,2659,-21621,-1756,-21745,-32764,21745
72490,17870,-32764,1684,-18739,-32764,32497
72500,25172,-32764,1215,-7995,-32764,32709
72510,32281,-32696,-2413,3625,-32764,32438
72520,29504,-22740,-4085,5609,-21624,27887
72530,24966,-12254,-4881,3430,-18526,18908
72540,25678,-5529,-2869,-1382,-14681,8796
72550,24683,-2905,-3335,-3084,-817,1162
72560,24402,-8643,-3537,-5129,5301,-10505
72570,28318,-16261,-7259,-2979,21251,-23957
72580,29720,-25539,-8115,-6318,30967,-32764
72590,32452,-32381,-4789,-10278,32764,-32764
72600,22625,-32764,1524,-4821,32764,-32764
72610,13646,-25429,3301,11143,30419,-25653
72620,8451,-17376,2625,13666,16632,-19899
72630,2452,-11697,1234,12996,12195,-13563
72640,-1583,-7872,41,11781,3709,-9261
72650,-3498,-6124,-1510,6351,1882,-2711
72660,-6963,-6320,-1434,-3631,-6112,5200
72670,-5942,-12744,-606,-7869,-26451,17291
72680,10444,-22475,1659,-5315,-32764,29907
