t_ms,ax,ay,az,gx,gy,gz
j
46730,25283,4760,-13440,310,1975,-5580
46740,11799,4725,-10614,4240,-234,-11480
46750,4211,1486,-5926,2648,-6993,-12060
46760,3875,-66,-4826,2025,-2580,-7369
46770,4252,-817,-6903,-1440,7920,-4093
46780,6734,-865,-7211,-5657,4466,406
46790,13010,1424,-5759,-8080,3023,438
46800,11476,3275,-3927,484,-2307,6152
46810,27150,1747,-11363,15793,-2334,10504
46820,16724,2949,-12725,10346,90,6234
46830,18092,4102,-9747,7499,-12050,5078
46840,10204,3456,-7821,7099,-3802,3456
46850,8994,3541,-8371,6154,-7502,2994
46860,13402,2881,-6673,-5192,-2730,-456
46870,12985,7292,-12631,-7125,8201,-1153
46880,19730,5521,-17000,-12328,7536,59
46890,19820,5774,-13431,-7183,5973,-3813
46900,18838,4175,-14856,4860,3640,-5224
46910,7620,3178,-10005,4753,-9882,-9097
46920,5378,2243,-6958,4144,-17889,-9102
46930,6021,273,-5652,-2638,-5353,-3034
46940,7107,-831,-5986,-7571,11010,1096
46950,7634,824,-6502,-10851,14721,4870
46960,12264,1952,-7597,-4350,7496,7370
46970,19246,4065,-10618,6295,1273,5961
46980,18386,3616,-14611,10862,-1652,4887
46990,18402,944,-9102,5993,-11340,4475
47000,16151,402,-6450,7816,5253,5862
47010,9850,3033,-7382,1763,13531,7266
47020,11352,3181,-4227,-4492,-6523,308
47030,14281,4816,-4604,-6295,811,-894
47040,17048,6304,-7815,-7295,4318,-703
47050,29256,5538,-14315,-5825,13166,825
47060,21504,5355,-12136,-3940,8101,-5205
47070,11418,4054,-6284,2247,-11063,-11243
47080,9152,2569,-5942,6288,-9092,-7987
47090,6818,1157,-4659,2931,2282,-2094
47100,7170,200,-4509,-2636,6650,-57
47110,10972,-256,-4896,-5507,1582,-2947
47120,15238,1423,-5567,-4805,875,-4080
47130,12621,3263,-4922,-3350,3539,-259
47140,20043,3860,-8102,8559,-4648,4271
47150,20084,4073,-12370,14364,527,5110
47160,18401,2879,-9777,8259,-3979,7967
47170,12527,4808,-7259,539,2505,7583
47180,11783,2600,-6824,-10482,-6087,9573
47190,13477,3323,-1097,-17426,463,5159
47200,10330,5086,-1776,-11357,6428,897
47210,21650,11040,-5367,-12174,1786,-3621
47220,29205,14483,-11161,577,7816,-8786
47230,26364,6830,-12750,1578,8417,-7622
47240,13732,844,-7898,5652,-4535,-11528
47250,7323,-467,-4906,4951,-6037,-9537
47260,4907,8,-4446,1432,2751,-4185
47270,5033,-98,-3782,-4571,7884,-802
47280,7403,387,-2667,-7706,10667,665
47290,8751,1473,-3217,-4988,10794,2987
47300,13860,4726,-4274,4066,-4539,5821
47310,19146,4364,-5674,11522,-11898,7108
47320,23151,4487,-10191,16757,-6181,11522
47330,18871,2342,-5263,6799,-3544,12498
47340,17913,2070,-4285,6405,931,12053
47350,10879,3751,-608,-2174,11817,11280
47360,9317,3082,646,-285,-4583,3024
47370,17772,6952,-7241,268,-10550,-3143
47380,32750,5912,-11609,-9704,2596,1865
47390,32750,3058,-8668,-7844,21040,-5614
47400,23771,445,-6077,5002,-4948,-16428
47410,14817,1143,-7147,7467,-8684,-18889
47420,6863,-1634,-6746,2303,283,-13894
47430,5418,-2093,-6895,-3527,5207,-11068
47440,6005,-5723,-4984,-10501,8397,-7535
47450,9181,-2302,-4778,-8297,10928,-2715
47460,4774,243,-1779,-987,2645,-1209
47470,6976,6569,-1513,6010,-13630,2919
47480,24539,3932,-6182,15538,-11696,13246
47490,30524,6050,-13560,15111,11092,12940
47500,18230,7940,-5940,-5472,4851,8711
47510,5042,3486,1406,-15674,-814,9465
47520,9438,-928,14665,-14839,-9575,8452
47530,13166,10616,-587,9702,333,-324
47540,26649,11984,-8296,3276,-4788,-12908
47550,32750,10519,-12406,-2374,9998,-5006
47560,18409,6547,-5547,-2728,9332,-10476
47570,23606,3469,-5645,5590,1210,-8861
47580,7737,870,-5645,6702,2171,-17843
47590,4161,-1235,-5316,6579,-18689,-19445
47600,2593,-2175,-3171,-3270,-11998,-15008
47610,2757,621,-33,-12230,10329,-1608
47620,6194,1914,3118,-10685,11524,11886
47630,32538,7644,-2482,3616,12912,24874
47640,18773,10819,1220,195,32764,21599
47650,15382,3197,5910,-5890,15868,24812
47660,13993,136,6601,1757,-19319,10799
47670,19013,-236,3528,4194,-12350,12571
47680,8038,1027,4208,508,-224,924
47690,7908,3704,1178,6142,-10640,-442
47700,14967,9651,-3162,2167,-12140,-5422
47710,32750,10290,-3790,-13512,9037,-2692
47720,32204,4880,2671,-13304,17772,-6144
47730,26357,-71,4249,-4631,2017,-6327
47740,16687,-1765,1686,5634,2623,-8615
47750,5871,-3567,-1742,10669,-2590,-13099
47760,3318,-3821,-2465,5316,-10314,-13514
47770,4222,-3263,-215,-2539,-1484,-9495
47780,1398,-574,1742,-9009,7347,-2140
47790,8677,1863,2869,2680,-11052,10697
47800,31137,3298,-3954,11713,-23661,13076
47810,32522,4991,-12369,16495,-3496,10384
47820,15632,5403,-7173,804,-4450,9933
47830,14560,717,-2682,-1396,-11818,11025
47840,12637,2224,-403,-1169,4920,10013
47850,8851,1546,38,-1715,5366,2677
