t_ms,ax,ay,az,gx,gy,gz
61370,19387,-14426,-4173,14453,-6873,27513
61380,26202,-17649,-6282,16056,-4887,26824
61390,28742,-15495,-8656,19634,-6861,24494
61400,28845,-14147,-9294,20565,-6637,22514
61410,26927,-9224,-9134,19910,-5137,18607
61420,24480,-2844,-8919,15688,-2775,13418
61430,21501,2661,-8832,9651,-1503,7356
61440,20260,3713,-8499,-506,-115,-35
61450,20284,446,-8188,-8184,2633,-5779
61460,22026,-3782,-9323,-13463,3336,-11334
61470,26168,-9202,-10038,-19396,1140,-17532
61480,29592,-14521,-9267,-22316,-1934,-22349
61490,30311,-17089,-8649,-20530,5153,-25167
61500,23524,-16021,-8104,-17633,3806,-27510
61510,15802,-12355,-4772,-15580,7530,-24738
61520,9927,-8783,-1481,-10485,8354,-20071
61530,4306,-6272,200,-5983,5678,-14791
61540,-32,-3509,2163,-2253,1615,-5736
61550,-2698,-2556,2951,211,1014,4430
61560,-821,-4348,3446,2549,-2292,15674
61570,10142,-10179,381,6824,-5463,24197
61580,24579,-14563,-2215,8720,-4161,25618
61590,25472,-15695,-2881,12663,-5363,23675
61600,24405,-16241,-5099,20167,-8313,22553
61610,28745,-15266,-9379,25446,-7527,21858
61620,29252,-10971,-11568,24549,-5321,19063
61630,25991,-4541,-11795,20376,-2032,15138
61640,21948,3479,-12809,10734,328,8854
61650,19265,6443,-12053,-3497,2126,2506
61660,18402,4292,-11750,-13335,1983,-3131
61670,26133,-2704,-14177,-21951,-1118,-10554
61680,31830,-11986,-17168,-30623,-1228,-18775
61690,32749,-20423,-16835,-32764,5236,-24212
61700,28828,-21304,-13666,-30529,11297,-26925
61710,17901,-18102,-8995,-24085,13305,-26404
61720,7594,-12325,-3895,-16068,14452,-20804
61730,1839,-7953,-468,-9037,8911,-13337
61740,-1784,-6930,1628,-3746,5639,-5125
61750,-3515,-7172,3372,1699,179,6182
61760,-627,-10667,2797,7737,-4449,17503
61770,15007,-16295,-1395,14039,-10662,26682
61780,27508,-16921,-7824,17716,-8348,27923
61790,32221,-14908,-10408,23540,-15137,27065
61800,32750,-10252,-12823,25189,-7621,24062
61810,28305,-2666,-13585,21967,-6363,18718
61820,25459,5111,-14346,17532,-10530,10797
61830,18727,12436,-15958,4027,543,3056
61840,24387,9657,-18193,-11156,851,-3560
61850,32750,-311,-18934,-27694,5585,-15006
61860,32750,-15467,-14800,-31162,6218,-25909
61870,26996,-23158,-9116,-28353,16028,-28282
61880,17860,-19705,-6586,-17240,12713,-25602
61890,4365,-15641,-2430,-11502,12366,-16026
61900,-1442,-13797,1721,-2519,6076,-6949
61910,-4482,-12774,1368,4480,295,3449
61920,-2681,-18200,1915,12059,-8486,14767
61930,17923,-23234,-9163,23317,-15409,26646
61940,32740,-16596,-16442,24513,-7301,29984
61950,32750,-5726,-15704,22197,-5313,26123
61960,29267,4885,-11824,13559,2314,18746
61970,26325,11602,-12190,10019,-4257,9293
61980,22523,13167,-11916,-5481,1598,-2688
61990,26880,3819,-12495,-14073,1188,-13878
62000,31900,-4890,-11391,-21254,-1832,-23896
62010,31526,-13399,-11491,-23840,5643,-27449
62020,24631,-15264,-6196,-19061,7331,-26484
62030,14973,-15127,-3161,-13239,9144,-21996
62040,6239,-12631,-767,-4455,5105,-14238
62050,1828,-12266,1291,911,1742,-3892
62060,2560,-11102,2548,4447,-165,5555
62070,6687,-11481,-394,11313,-3168,14601
62080,20895,-11395,-7134,19644,-3515,20525
62090,26308,-8600,-10459,20130,-2111,23021
62100,30991,-3876,-13332,23834,-6645,23401
62110,26453,1941,-12558,20369,1061,19807
62120,23061,8737,-12043,15076,-1573,12599
62130,21545,11482,-11694,4382,-921,2964
62140,20372,7439,-11182,-7069,54,-4570
62150,23146,2522,-11835,-16944,-208,-11881
62160,28662,-3768,-11918,-24393,292,-17651
62170,30218,-7605,-10942,-26919,5790,-21027
62180,24381,-10145,-8155,-24426,10960,-22288
62190,17185,-9770,-3849,-17484,10242,-18840
62200,9908,-7809,-2111,-9756,7490,-13555
62210,6109,-7828,-418,-4514,1878,-5686
62220,3638,-9733,1404,-1035,2,-683
62230,2543,-9231,2468,4750,-3379,8466
62240,10406,-10919,-77,11905,-7604,16385
62250,21723,-11407,-6444,20529,-9696,20415
62260,27859,-8940,-9679,23857,-5577,23510
62270,31109,-3132,-11644,24840,-4468,22612
62280,27448,3440,-11350,20961,-2021,17383
62290,22640,11567,-10908,14718,-3625,8515
62300,19981,12996,-11281,1654,-544,-464
62310,22869,7629,-11858,-10563,-1581,-8866
62320,25524,1558,-12104,-18975,-30,-16053
62330,30311,-4437,-11482,-23722,320,-21406
62340,26513,-8379,-7892,-23514,6548,-22441
62350,21430,-9172,-5717,-18868,8632,-21219
62360,13620,-9003,-3966,-13981,9027,-17255
62370,7016,-9249,-25,-8240,6142,-9041
62380,1005,-14464,4203,-2036,3161,-1988
62390,1874,-13680,1995,9377,-2769,10247
62400,12971,-14794,-1155,16252,-5892,18972
62410,25762,-11522,-7670,21233,-8663,25609
62420,32750,-5381,-12810,23101,-3139,26951
62430,31320,5922,-14101,20523,-2039,22630
62440,31015,20951,-11717,12120,-2295,12317
62450,26030,22821,-12928,-761,2333,-6300
62460,24276,6297,-11652,-12577,4132,-18360
62470,32647,-3119,-11112,-18279,-6201,-26798
62480,24829,-10401,-4014,-19362,3490,-25510
62490,14580,-17990,866,-12149,-1338,-16986
62500,1550,-21986,4364,-7414,7628,-4323
62510,-4617,-17933,5622,693,3717,8852
62520,17062,-12476,357,10703,-2531,21647
62530,27822,-3495,-4371,14150,-7378,23767
62540,32067,16569,-14704,13305,-9032,19065
62550,30143,23567,-12819,-4608,6679,-4460
62560,24073,8877,-7272,-11322,2199,-16288
62570,20245,-5592,-4210,-12689,4273,-20056
62580,12895,-13566,1524,-6289,960,-13890
62590,8861,-19172,531,717,-1977,-5108
62600,1819,-14762,3620,1977,605,5693
62610,15882,-6638,-693,8635,-2561,14283
62620,19960,4359,-6176,10045,-306,18631
62630,32748,20157,-14282,6251,-10033,14300
62640,30139,16874,-8273,-9998,6315,-4971
62650,20373,3330,-4115,-12006,3694,-16429
62660,17912,-5060,-2143,-10906,5743,-17712
62670,11325,-15790,743,-2384,593,-9245
62680,4838,-17377,1387,2739,-964,-2766
62690,6650,-10789,3494,6949,-1503,11836
62700,17001,-3677,-2054,11742,-109,17322
62710,29773,13614,-12354,11039,-5714,17732
62720,32750,23516,-14398,-4477,142,-1712
62730,22669,8237,-6463,-12202,6497,-15101
62740,20229,-3877,-2786,-11242,4010,-18901
62750,9457,-16856,2323,-4791,2023,-9537
62760,1018,-17924,2216,1358,525,-658
62770,4139,-14046,5058,6496,-3422,13008
62780,19515,-6101,-2409,13914,-3081,21445
62790,31106,11770,-12506,14763,-5182,20059
62800,32750,25249,-15820,-160,-3907,-1508
62810,22709,6780,-8445,-11208,3722,-18497
62820,22107,-2552,-4378,-12766,3990,-22556
62830,13027,-14690,-40,-7004,3318,-14753
62840,-2995,-19618,4512,-292,3211,-2408
62850,372,-15208,8071,5345,-1304,14054
62860,17662,-11781,-2140,16341,-2008,21935
62870,32698,-1367,-9115,15792,-1711,21557
62880,32743,18205,-14300,7679,-5428,13649
62890,26354,18973,-11703,-2365,-792,-2844
62900,27847,7988,-9444,-11747,-523,-17861
62910,21639,-2801,-4392,-15639,7023,-23033
62920,16299,-10627,475,-11423,4375,-16593
62930,7935,-16620,5181,-5401,2159,-9970
62940,469,-14039,4028,1449,-393,2678
62950,10267,-10142,2340,6946,-2808,12758
62960,18912,-6188,-2456,9658,-3477,16543
62970,24826,806,-6940,12182,-3427,17886
62980,28762,8419,-8446,8329,-6433,15782
62990,23728,13990,-9525,3375,-6961,4814
63000,23451,12858,-9853,-4713,-1391,-4943
63010,23445,4844,-6584,-13592,4728,-14826
63020,21471,-617,-5561,-12684,2390,-18032
