t_ms,ax,ay,az,gx,gy,gz
bbjbj
65890,30241,-19835,3794,5574,-11422,32764
65900,31049,-18506,4807,1761,-11679,32764
65910,28150,-12033,5777,5379,-9707,30714
65920,24237,-6230,4595,11228,-9509,17164
65930,21630,214,464,11632,-6707,5497
65940,21814,737,-839,3727,-2400,-2027
65950,25088,-2997,-607,-5983,470,-11195
65960,32603,-13226,2244,-16649,2530,-26195
65970,32750,-23287,1670,-19066,6603,-32764
65980,32147,-27814,1713,-21958,55,-32764
65990,25886,-25081,-18,-20939,11833,-32764
66000,14555,-20124,3173,-15168,14576,-32751
66010,7858,-11409,3028,-4069,20265,-21044
66020,3106,-7298,1900,3202,15189,-13838
66030,-73,-4921,1390,4792,7875,-7930
66040,-2812,-3010,1331,3951,1405,2058
66050,-1242,-4675,2409,358,-6966,11552
66060,5446,-9400,2728,-446,-10986,22106
66070,16593,-15929,6117,-1351,-7232,32764
66080,25495,-22539,3838,7581,-11745,32764
66090,32423,-21586,4264,10623,-10935,32764
66100,32693,-17961,4765,11152,-9475,32764
66110,30855,-13126,5175,12521,-8787,28647
66120,25303,-7220,3582,13915,-2613,20296
66130,21004,-1866,1814,11297,-816,13590
66140,20569,2384,-49,2719,4106,7223
66150,20736,-71,1929,-8119,7368,283
66160,23012,-5198,4166,-10580,9585,-13320
66170,28427,-15269,4679,-10012,3003,-28128
66180,32445,-22528,5269,-11150,6471,-32764
66190,29608,-26053,3721,-10835,13003,-32764
66200,24542,-25523,3823,-10341,20788,-32764
66210,13812,-20024,6497,-5571,18058,-32218
66220,6870,-12673,3830,1419,15238,-24171
66230,2161,-9068,2891,3047,13486,-16120
66240,-2135,-6542,2124,3100,8104,-6027
66250,-5429,-6180,1312,866,3532,2422
66260,-5397,-6292,1576,-4042,-2061,14942
66270,757,-13496,4655,-9160,-12684,26849
66280,13967,-22431,9891,-2965,-18216,31016
66290,23126,-25568,7041,6708,-21047,32764
66300,30186,-26780,5837,12151,-25083,32764
66310,32406,-23100,5474,11788,-11015,32764
66320,30515,-14590,4530,9777,-5765,32759
66330,27365,-5037,4972,6283,-977,24058
66340,24601,98,3973,3203,3407,15119
66350,21307,3389,2767,-602,4425,3371
66360,22070,-407,3283,-5551,-242,-11113
66370,26986,-7855,5322,-7185,28,-23526
66380,32555,-16215,6777,-9250,11120,-32256
66390,31303,-26776,10633,-7514,15718,-32764
66400,28714,-29588,12745,-3863,21934,-32764
66410,19375,-26958,10154,3175,26510,-32764
66420,11479,-19053,7253,6871,20716,-30565
66430,4243,-12585,5373,7611,19603,-20305
66440,-512,-9161,3967,8788,12493,-13120
66450,-5078,-5462,1555,7808,3871,-4905
66460,-6021,-4040,403,2535,-2732,3954
66470,-4893,-4826,2096,-4160,-9549,12184
66480,2129,-10413,5221,-10605,-11232,24465
66490,12998,-19699,10992,-12638,-14388,32616
66500,21522,-24285,13421,-9687,-13425,32764
66510,26446,-26378,15236,-6691,-13522,32764
66520,27728,-22727,14820,-3505,-14131,32764
66530,26014,-14229,12620,-1022,-9236,30775
66540,23260,-5754,10807,978,-7776,21166
66550,21216,1168,7534,3420,-13286,7245
66560,21904,2731,5661,3019,-14552,-4790
66570,20838,574,4430,-1192,-4668,-12991
66580,24409,-5042,5310,-5326,203,-21440
66590,32134,-11736,5387,-9451,-1624,-29505
66600,32750,-21644,6687,-12965,8677,-32764
66610,28948,-25538,8981,-12445,16107,-32764
66620,18506,-21762,8138,-4336,18361,-32764
66630,13437,-17339,7338,415,13514,-28780
66640,7797,-12647,6360,5907,9264,-21566
66650,2662,-9187,4654,9203,6741,-15633
66660,-2975,-5521,2600,9724,-920,-8084
66670,-4475,-3235,1672,5550,-2570,2416
66680,-4172,-5158,2538,-923,-3307,14601
66690,5162,-13174,3206,-3990,-6510,31174
66700,19099,-19921,5739,-5987,-6663,32764
66710,30749,-25175,7684,-4385,-7725,32764
66720,32750,-24636,9144,-427,-12340,32764
66730,32750,-18904,8755,1810,-10278,32764
66740,30463,-9700,7878,3904,-9448,29033
66750,27571,-861,7249,3030,-4752,20669
66760,23772,5387,6150,146,719,7322
66770,21406,3090,6928,-3044,2645,-5106
66780,22166,-2576,6889,-3026,4214,-15401
66790,30136,-11680,8126,-4991,9539,-23976
66800,32750,-21896,8940,-4036,9252,-32764
66810,32750,-27691,6259,-3436,5324,-32764
66820,28576,-25962,4595,-6647,11459,-32764
66830,18576,-20239,3517,-4135,25204,-32764
66840,8423,-13380,2436,2174,20078,-27152
66850,3839,-9599,3651,3563,12726,-17431
66860,-992,-8007,3119,7130,4327,-10924
66870,-4024,-6063,1722,7426,-3339,-4505
66880,-5994,-4338,1259,138,-8554,8492
66890,-440,-8853,3059,-5608,-12157,20658
66900,18426,-17318,7725,-10122,-9179,32764
66910,21918,-20280,8340,-6467,-8396,32764
66920,30361,-21523,6975,2469,-22895,32764
66930,32019,-19515,7029,5106,-12187,32764
66940,31385,-14897,7114,8124,-14112,32727
66950,27442,-7206,6626,10442,-9952,26487
66960,23657,-219,5435,10748,-6043,19651
66970,20167,3726,3631,7936,-714,9283
66980,19595,3347,3876,529,1779,1670
66990,22869,-1596,5708,-5053,6025,-7164
67000,28421,-8915,6881,-7384,7525,-18302
67010,32750,-19174,8354,-9994,5940,-32763
67020,32748,-27799,10671,-10851,14853,-32764
67030,25664,-28921,8119,-4091,20391,-32764
67040,19736,-23450,5779,1441,21954,-32764
67050,10252,-16821,3984,5494,23106,-26700
67060,3867,-11296,3761,9017,13123,-18166
67070,-410,-7793,3145,10898,3713,-13230
67080,-3669,-5282,1484,9555,-2096,-5296
67090,-5836,-3368,277,3513,-4542,4639
67100,-3216,-6073,1185,-6363,-7853,16486
67110,7528,-15614,4923,-16789,-8151,30469
67120,16663,-25518,11351,-15961,-5271,32764
67130,24161,-28258,10097,-8985,-17556,32764
67140,31527,-29405,11065,-4881,-24231,32764
67150,32510,-23189,12661,-431,-17882,32764
67160,28418,-12535,10431,7001,-17416,28097
67170,25878,-1402,9250,8502,-8986,17703
67180,22907,3537,7659,8586,-3903,6338
67190,21184,2977,5261,5657,-2180,-5967
67200,23059,-2427,4202,-2178,-4178,-18864
67210,30925,-10341,4324,-9220,-4810,-29235
67220,32750,-19935,1629,-15392,-2925,-32764
67230,32750,-24337,1741,-20897,-8838,-32764
67240,32374,-23651,1913,-20668,13685,-32764
67250,19015,-19959,838,-11376,22508,-32764
67260,10149,-13929,2394,-4186,18889,-24919
67270,3112,-10196,2675,-140,15599,-17381
67280,-3673,-7024,2026,3307,5290,-8148
67290,-7038,-4992,1274,2803,-378,1776
67300,-6410,-7225,2204,-2225,-5118,15034
67310,3752,-13134,2501,-5330,-9251,31724
67320,22288,-21162,6255,-5403,-8665,32764
67330,29928,-22618,7928,-1131,-12873,32764
67340,32750,-21070,8876,3245,-15655,32764
67350,32673,-16024,8152,7196,-13874,32510
67360,28523,-9734,6393,9242,-11668,26799
67370,26297,-1110,5130,7173,-6501,18955
67380,26271,5138,4118,1514,1288,9922
67390,25620,5660,4762,-6217,10333,-1583
67400,26140,-2083,7250,-8058,10815,-17524
67410,32750,-13339,9454,-6313,5679,-32072
67420,32750,-23169,8493,-3808,7735,-32764
67430,31064,-27275,6176,-1508,15100,-32764
67440,19977,-23392,4761,1243,21880,-32764
67450,11831,-17459,2585,4125,20792,-29079
67460,3749,-10659,2652,2881,13075,-20025
67470,-1447,-7352,3001,3088,5116,-12750
67480,-3838,-6079,2249,2797,-463,-2881
67490,-6048,-5422,3054,-484,-3110,7454
67500,-2371,-9605,4049,-3548,-10192,21891
67510,10245,-17376,7008,-7031,-10088,32764
67520,19201,-23504,11339,-8284,-1614,32764
67530,25408,-27275,12722,-4760,-15325,32764
67540,31465,-24504,12592,-2231,-12792,32764
67550,28945,-15228,11829,-2145,-6156,32660
67560,26121,-6295,9478,-497,-6504,23441
67570,23116,875,7483,-1679,-2950,11289
67580,21442,2053,8071,-3422,-1010,-204
67590,22263,-2602,9613,-2913,374,-11211
67600,27020,-9913,9615,-681,2830,-25156
67610,32743,-19359,9931,-1709,-1647,-32764
67620,32750,-28371,9046,-4179,1315,-32764
67630,27504,-27978,5497,-4807,13931,-32764
67640,14869,-20677,3421,-3617,20542,-32764
67650,7122,-13714,3437,-2630,21653,-26335
67660,1495,-9098,3662,-31,15477,-13548
67670,-2001,-6860,2596,2531,6794,-7106
67680,-5048,-5660,1915,2801,-2651,1494
67690,-5930,-6241,2196,224,-8172,11650
67700,-384,-11552,2593,-2483,-11591,24071
67710,17860,-21431,7833,-8422,-4607,32764
67720,21187,-27020,12034,-12570,-1687,32764
67730,27168,-27865,14586,-8426,-22010,32764
67740,30423,-21120,14194,-1137,-14665,32764
67750,26771,-12582,10899,2280,-11750,29495
67760,25953,-2497,8511,2968,-9013,20662
67770,25041,4029,6843,-38,-1515,11202
67780,28676,4335,6483,-5889,5893,-3003
67790,29290,-7388,10539,-7889,9199,-22498
67800,32750,-22533,12006,-2226,5686,-32764
67810,32750,-30871,10408,-265,1458,-32764
67820,31582,-28815,5048,-804,5492,-32764
67830,19473,-23008,2214,-105,9599,-32764
67840,9723,-15162,460,-1473,14653,-31215
67850,1528,-9099,705,-2347,9278,-18345
67860,-2210,-7049,560,-1649,2816,-8902
67870,-4575,-7467,763,-2628,952,374
67880,-5509,-8443,1966,-3667,-2618,11675
67890,4458,-14711,3486,-4132,-7270,27829
67900,18741,-21523,6225,-3852,-4908,32764
67910,24907,-24715,8541,-4118,-3439,32764
67920,29731,-25228,10659,-3444,-15549,32764
67930,32750,-20167,13316,-582,-15760,32764
67940,29707,-10671,11652,4690,-13465,28903
67950,26632,765,8866,6422,-9825,17486
67960,25769,5634,6818,4404,-1269,5906
67970,25440,1481,5965,-732,5010,-9305
67980,28122,-5727,7710,-3436,3564,-22747
67990,32750,-15516,10381,-4323,2547,-32753
68000,32750,-26917,11486,-2779,9521,-32764
68010,26188,-27621,9084,24,19734,-32764
68020,17921,-23615,5614,3564,22674,-32764
68030,7340,-15043,2562,4442,19627,-28994
68040,86,-8983,2437,1742,8042,-18402
68050,-2599,-6394,2874,1270,-1054,-9902
68060,-4282,-6467,3057,-50,-2259,-616
68070,-5072,-6321,3963,-2636,-2624,10080
68080,1603,-12116,5669,-5801,-11103,22717
68090,14081,-17594,7987,-5904,-9130,32396
68100,18971,-20037,8377,-6742,-8250,32764
68110,25963,-23297,10968,-6973,-19001,32764
68120,31994,-20366,12896,-3007,-17864,32764
68130,28555,-12576,12185,2298,-14596,29056
68140,24061,-4494,9049,5689,-14765,21128
68150,23157,2154,7816,5771,-8197,11012
68160,22429,3882,5675,3742,-1082,-803
