t_ms,ax,ay,az,gx,gy,gz
ºbbj¢b¢j
61350,11396,10386,-8920,13426,-5430,4640
61360,14383,12047,-8189,6577,-9001,-1509
61370,26587,14816,-12784,-2733,-746,-6017
61380,32750,9742,-20680,-6474,4664,-9901
61390,30960,4477,-18529,-15897,9666,-10608
61400,19889,-2409,-13326,-12585,6316,-12102
61410,7950,-3613,-8174,-13354,3021,-11279
61420,3222,-4924,-5937,-13125,-137,-9538
61430,1545,-5973,-3709,-16807,-63,-4236
61440,2418,-3439,-1020,-17468,6689,844
61450,-253,52,3330,-11861,-4402,5422
61460,15584,3704,-4691,8989,-852,11862
61470,19100,3859,-15319,20608,-5951,13655
61480,17247,4087,-13427,26581,-19742,6498
61490,17527,6325,-13618,22595,-9389,10021
61500,15992,11293,-9472,13430,-3906,5881
61510,14220,13327,-5086,-118,-5546,-3218
61520,24475,16196,-9799,-5397,-2067,-7509
61530,32563,6034,-13064,-12598,9835,-4630
61540,27468,5079,-18576,-10584,18908,-5477
61550,20162,2554,-13802,-7021,5035,-9256
61560,6515,1411,-10107,-4800,1761,-10840
61570,3457,-645,-6282,-6854,2149,-5309
61580,1947,-2973,-4410,-9584,5405,-1865
61590,185,-3509,-2386,-9929,885,-3066
61600,8374,-652,-2506,-7438,-192,2351
61610,7353,5337,-651,-2994,-2700,3041
61620,14679,4652,-1697,16794,-26802,3673
61630,20148,2852,-13273,31071,-9270,8680
61640,23262,4812,-17963,26600,2682,16872
61650,12147,8790,-10495,12952,-2536,10396
61660,15736,10926,-9441,7883,-9296,4579
61670,13899,9784,-10363,-4810,-1446,-3194
61680,23993,8438,-11349,-10648,-1219,-5533
61690,25670,3758,-18145,-16943,18502,-7621
61700,21141,2915,-11357,-12094,4032,-11566
61710,14257,-438,-9446,-8876,6172,-5198
61720,8240,-1105,-5442,-5615,1765,-6124
61730,3683,-5240,-3049,-5045,-1315,-4689
61740,3520,-6414,-2935,-3003,3267,-311
61750,6072,-6678,-6018,-2943,7502,766
61760,7351,1513,-6870,-6808,-1615,1826
61770,20015,10093,-8187,7259,-5480,8594
61780,24541,10607,-8267,16876,-25033,7535
61790,24219,14045,-17050,19317,14630,13901
61800,14080,10411,-4846,7116,-12994,3027
61810,16790,8718,-5808,6601,-1325,-647
61820,14501,5262,-7736,-6737,8579,-5798
61830,26664,4391,-12891,-10980,11816,-12213
61840,16789,-853,-8744,-15251,13206,-17870
61850,14338,6168,-6607,-7199,4141,-18340
61860,2215,-697,-1814,-3796,-14648,-14786
61870,11511,-1983,-4631,7571,754,5583
61880,4043,-1636,-4422,3299,6650,14027
61890,8670,-3431,-2439,5038,-7166,13350
61900,7544,-322,-4049,1763,-2512,6444
61910,7297,5391,-1456,-276,-11110,5084
61920,23974,13373,-6793,769,-10662,8432
61930,32750,23541,-23051,111,9009,4876
61940,32750,14900,-13888,-7133,-458,-5391
61950,17414,5628,-9967,2080,8334,-9960
61960,6829,902,-6537,3058,4187,-13128
61970,2754,-877,-5753,-2884,4830,-12716
61980,3264,-1759,-4717,-10291,6905,-6781
61990,5834,1330,-3105,-15548,8886,-3349
62000,3773,-4507,2655,-18932,6360,7029
62010,9177,508,-991,8281,-8625,10269
62020,19062,-3800,-8859,17727,-9414,18460
62030,22005,-678,-8667,8833,-14407,17364
62040,21435,-405,475,3980,-5573,19839
62050,12405,8090,-2250,5125,-8097,7226
62060,14106,10702,-2829,-2225,-11380,1382
62070,31221,16222,-10971,-8695,-6901,-3318
62080,32750,13885,-19437,-15646,11902,-4769
62090,32687,4829,-16529,-11713,14500,-8558
62100,16759,304,-11307,-1171,2860,-16648
