t_ms,ax,ay,az,gx,gy,gz
49360,9982,2895,-8120,10713,-17636,5699
49370,13916,4029,-4227,6026,4244,9474
49380,7055,5080,-5614,2913,14732,3458
49390,18153,7266,-13966,2398,623,1301
49400,32750,6771,-20856,-4907,7842,564
49410,27941,3492,-11186,-15186,13249,-7137
49420,20489,4373,-4609,-9011,-984,-13028
49430,8362,-363,-3130,-2842,-9232,-11579
49440,10408,-334,-6796,4676,-7009,-4374
49450,4821,-3837,-6489,-4245,1423,-3143
49460,4638,-2923,-5764,-5244,3121,-2686
49470,3831,-750,-5269,-6615,4088,-2583
49480,8584,4237,-4261,-8332,-2742,2141
49490,21925,6602,-9392,5188,-3289,6897
49500,24994,5760,-15006,12795,9361,12557
49510,11201,2224,-8873,15245,-14771,4804
49520,11497,2711,-10380,16515,-17096,4183
49530,9867,1341,-9299,9397,-2975,7280
49540,11363,4888,-12171,-454,5905,7343
49550,14857,4513,-11992,-8285,-5818,-1311
49560,18229,5144,-15721,-12645,-4593,-4983
49570,21832,4873,-15720,-10186,98,-3914
49580,15882,4788,-15968,-4584,-2550,-11906
49590,10285,3227,-11002,-1548,-8544,-12418
49600,9763,-2619,-9689,2043,3564,-4917
49610,6584,-1944,-9630,980,15495,-1175
49620,4014,-4459,-4354,-3896,9114,-1237
49630,2656,-2289,-2080,-1717,1116,-2883
49640,6917,1778,-5763,-186,7131,3168
49650,14985,4202,-13517,860,1473,8985
49660,23577,5492,-17367,5083,-3514,7578
49670,22322,9922,-22534,8287,-12473,599
49680,13670,8939,-13359,11047,-18673,-10597
49690,8211,6313,-9089,11759,-1236,-6493
49700,12911,4356,-8629,10151,14020,3786
49710,11918,4929,-10737,511,15289,-7492
49720,7026,5708,-8143,-4365,1694,-15850
49730,11013,7653,-15236,-11509,-139,-12402
49740,15000,8627,-17350,-9851,-1133,-8727
49750,9190,6712,-14249,-8406,-13329,-4150
49760,11632,-511,-8782,-9236,-10845,6939
49770,8710,-4886,-5425,-4560,5359,12315
49780,5022,-3207,-4873,1290,7205,10907
49790,6090,-1386,-4173,3833,-3242,6721
49800,8027,2440,-4314,2477,-5596,5570
49810,17952,6374,-10568,7648,-8010,6244
49820,21170,12920,-19778,2962,7254,6290
49830,26796,14455,-17512,1210,-973,3169
49840,19081,11224,-17886,3826,2144,-4351
49850,13756,8449,-16119,623,-1713,-6944
49860,5599,1720,-8116,-4557,-1280,-7616
49870,2925,-693,-4866,-6176,2232,-5777
49880,3385,-2099,-5346,-6555,7995,-2550
49890,4746,-2388,-6178,-6316,7329,-1384
49900,10158,-1598,-6561,-2508,2899,1647
49910,15872,1150,-9100,10397,-5115,2665
49920,18993,5224,-15578,14955,-7429,1174
49930,18987,2060,-15194,15416,-10859,4604
49940,8290,2297,-10375,8866,-1594,6944
49950,11715,1688,-8052,3477,-7114,7523
49960,8802,4696,-7196,-2307,6031,2289
49970,9299,6288,-10360,-5111,1543,2040
49980,13943,9615,-14127,-12978,-1290,840
49990,24761,7362,-22616,-6667,4928,3996
50000,17115,4154,-18649,-7769,11836,2451
50010,13912,1361,-11637,658,3440,-907
50020,7519,187,-8864,4044,-1438,-6782
50030,3076,-634,-6562,92,-1881,-6716
50040,4015,-1862,-4797,-5476,3228,-1742
50050,7812,-1971,-4890,-7767,8393,1030
50060,15457,1742,-6482,-2907,5707,1081
50070,17732,4657,-7747,1682,-1729,688
50080,26083,5256,-14767,11417,-3428,285
50090,14004,3206,-10778,1410,-5119,-1654
50100,13021,2288,-5153,1216,-5521,-994
50110,10480,3487,-6049,2191,1057,168
50120,10471,4721,-6525,244,-21,-1351
50130,9625,5899,-7067,-3792,-1613,-4120
50140,12423,9210,-10367,-10414,-783,-2334
50150,22142,12268,-13397,-12587,1898,2088
50160,18660,11618,-14113,-6336,8702,2045
50170,11788,5969,-6614,-987,-4438,-1796
50180,10540,4059,-8647,8653,2002,-829
50190,4078,1718,-6697,4106,2890,-520
50200,1827,552,-3061,-1672,1439,1556
50210,4032,-948,-1155,-4512,858,2999
50220,10542,-1350,-4405,1125,-730,3023
50230,22405,1322,-13053,7752,-1737,3970
50240,23073,3810,-14234,5439,-5345,3155
50250,21579,4790,-11075,8820,-8537,1865
50260,16848,11762,-9688,5324,-5547,1264
50270,16689,17611,-8638,2614,-5314,-3093
50280,14422,4935,-10528,-13323,12935,-1256
50290,7866,-3726,-5387,-18234,7493,-6328
50300,7036,-2417,-9414,-11621,2233,-7692
50310,8467,69,-11380,-6779,194,-2136
50320,12393,-1721,-8964,6550,-2364,5791
50330,15875,144,-18295,25446,328,4909
50340,7171,1624,-14068,21423,-18965,-1567
50350,6952,5832,-10150,15513,-14203,-492
50360,12248,6987,-13571,5216,4664,3006
50370,13193,2030,-7184,-13577,5866,6284
50380,27024,5025,-11581,-7982,6630,2958
50390,21388,7216,-12540,-3087,2312,-7388
50400,20582,5675,-8552,154,-6830,-8480
50410,14413,4675,-14971,2645,10538,-3550
50420,7227,1050,-7602,-4910,-5982,-3933
50430,6942,-898,-5146,-6450,1833,-447
50440,4368,-2319,-4179,-11165,9619,2535
50450,5533,-204,-4065,-11617,10015,1941
50460,6880,2635,-5838,-16469,-2161,525
50470,23583,7553,-10046,-1746,2591,4828
50480,17995,6259,-14593,10581,904,4432
50490,17430,5546,-14938,19699,-14710,-1287
50500,15421,6884,-11689,18159,-2115,5344
50510,8294,6360,-5271,11086,-236,5685
50520,8406,4285,-4154,10504,-2513,3814
50530,9218,3254,-6712,-932,5844,900
50540,16225,4093,-12624,-9997,321,-475
50550,29117,4105,-14548,-15298,-3888,-3672
50560,21566,1984,-10251,-10929,11166,-3968
50570,14101,1828,-9945,-2096,-7866,-8523
50580,12791,2003,-10846,595,-240,-3798
50590,5722,-349,-6218,-6666,1473,-1535
50600,6544,-5491,-3181,-4439,3711,3763
50610,6514,-3384,-5177,1485,7963,3050
50620,7808,-1423,-7015,-813,816,820
50630,18372,813,-8371,-2997,-2673,515
50640,21761,7751,-12666,1854,6382,4184
50650,22613,6152,-9581,3272,-7998,8212
50660,18719,6315,-9216,7800,812,7402
50670,7755,6567,-4855,7693,-13463,1017
50680,15861,8373,-7506,6806,375,-349
50690,9596,4303,-7078,-1590,5561,-4153
50700,10909,-2028,-6255,-2780,3765,-6722
50710,20456,-2535,-16017,-1888,4490,-3306
50720,18337,-1062,-14043,-6972,1695,-6714
50730,20944,3829,-9391,-2127,-7688,-2785
50740,9689,-576,-4129,204,-123,754
50750,6993,-5712,798,1890,-963,9062
50760,9770,-4896,-2274,9038,8309,10340
50770,12295,1533,-7299,9060,2436,5476
50780,11060,2893,-6729,1735,-5911,-1990
50790,22835,9105,-14379,-4593,-8988,-1313
50800,26990,9299,-18088,-15016,12569,-103
50810,24940,3636,-8510,-6361,-5600,-4116
50820,18779,2725,-11997,6680,1554,-6659
50830,5547,1571,-6320,5186,-7080,-10087
50840,3519,255,-3219,2285,-4555,-8654
50850,3926,-746,-3242,-5377,5123,-2391
50860,10475,2087,-3220,-15462,14908,3025
50870,12131,-340,-1094,-12087,6429,-1078
50880,19321,379,-7722,11132,-2091,-4226
50890,17423,2584,-12662,14193,-8815,-1389
50900,18922,3693,-11472,9835,-7451,8100
50910,12188,2111,-5798,10473,-3291,8074
50920,12066,2051,-6048,10713,-8496,4595
50930,12714,5326,-9632,2463,-2014,2406
50940,9817,4928,-8471,-8800,-1726,-335
50950,16822,8508,-12635,-15221,791,1419
50960,20345,5065,-11069,-16462,9092,4444
50970,27243,3992,-17354,4416,17027,4071
50980,12995,1066,-16208,7886,-3605,-5941
50990,7661,1471,-10254,6889,-12360,-10189
51000,4033,662,-6496,4040,-5068,-6983
51010,3398,-788,-3307,-3113,9300,-727
51020,6801,-3217,-4800,-4966,12101,3857
51030,20688,-3198,-9743,-1676,2325,-648
51040,17387,2493,-9190,100,8946,681
51050,19461,4416,-5828,4797,-15166,-608
51060,19710,3777,-8438,12799,-4376,2535
51070,10358,3123,-5685,5061,-6567,4470
51080,8027,3751,-3877,1304,-7989,4065
51090,12547,5819,-7563,-4020,-6075,653
51100,10633,5940,-9956,-9706,4977,-4655
51110,25820,4959,-19845,-11175,4215,-1079
51120,17301,1640,-17334,-11727,11231,-6940
51130,10117,-286,-6758,-8354,-4614,-5719
51140,10563,644,-9312,11251,123,636
51150,4936,767,-10964,10625,-179,3703
51160,7050,103,-7487,7281,-5461,5643
51170,5822,551,-3664,-3246,-6696,3491
51180,9236,1770,-1045,-2778,-4665,-1119
51190,16480,9219,-11653,6553,138,-2358
51200,26464,11155,-21276,2050,11406,1589
51210,19878,6869,-11867,-5896,-6058,-3793
51220,23153,4830,-14435,-1468,1943,-1366
51230,11369,3133,-10853,-4957,-6234,-3963
51240,5462,1041,-6247,-8076,-16734,-9841
51250,4350,-329,-5045,-3345,-10299,-5237
51260,6632,2180,-8778,-4324,11800,4975
51270,10773,8368,-15001,-7130,6753,5975
51280,11029,11528,-12834,-14401,1690,-2266
51290,4421,5730,-2611,-15921,-5009,4496
