t_ms,ax,ay,az,gx,gy,gz
59950,6467,-1513,-4026,-17768,4467,-4928
59960,6069,-2300,-1411,-19916,8822,-6907
59970,3017,-113,-1878,-8698,-7854,-4568
59980,10215,2779,2602,-5212,447,13364
59990,7393,-1679,2632,21783,-32426,13041
60000,21110,1984,-19784,32764,-4799,13871
60010,26496,5393,-20652,23950,-10972,14859
60020,9805,11254,-8700,5914,6799,4971
60030,15951,12031,-8756,5628,-6661,-2205
60040,31280,18431,-13676,-9223,1221,1583
60050,32655,19851,-16332,-7478,-4411,-12588
60060,28928,10330,-18598,-11046,5826,-10508
60070,10602,-75,-9767,-17899,5369,-7680
60080,11190,-6077,-6641,-19101,4674,-7463
60090,2589,-9354,-5221,-19440,4819,-13760
60100,2643,-4763,-2233,-16096,-1619,-11589
60110,8370,2409,1218,-14828,14977,-6062
60120,2761,11327,1943,-1091,5697,-846
60130,1138,5129,4441,11434,-20221,16962
60140,12470,3075,-16382,32764,-2827,13694
60150,10635,-2544,-13926,26877,-19114,15793
60160,10586,7833,-7215,14521,6919,13537
60170,19366,10622,-5989,10818,-2252,6928
60180,29316,16895,-11408,2074,1200,7425
60190,29966,19317,-11885,-2067,321,-6095
60200,29259,15126,-14175,-9105,210,-7567
60210,21582,4085,-9104,-14461,8613,-7784
60220,10405,-3164,-3436,-11000,-878,-11642
60230,6369,-4311,-5904,-5499,1135,-11578
60240,7857,-4000,-7572,-10191,11215,-5792
60250,15097,-3115,-12445,-11659,7010,-3648
60260,13407,380,-7101,-2192,468,-723
60270,4684,2242,-2536,505,1729,9642
60280,30144,-281,-12344,25636,-6716,16661
60290,10997,6792,-11286,17542,-14441,7308
60300,10106,5232,-1856,14003,-16008,3048
60310,4249,10939,-4301,8455,5019,5088
60320,16311,15205,-4305,2865,-3112,8383
60330,28664,18677,-9594,-4005,7940,5339
60340,32708,16254,-12795,-9121,632,-4779
60350,19897,9120,-10525,-11025,-6919,-11906
60360,12197,-492,-5270,-19908,12542,993
60370,11500,-4988,-3894,-11526,5958,-3555
60380,11399,-2908,-8809,-10980,7983,-8681
60390,8774,-2228,-8693,-13520,3072,-10024
60400,17226,2596,-13062,-6268,4052,2233
60410,4221,3456,-1646,-12464,-1776,5523
60420,22386,-543,-856,14814,-12726,17061
60430,14374,1511,-9287,24347,5563,12141
60440,12772,1803,-4494,15729,-21509,1151
60450,9123,6062,-5910,13362,-5827,-270
60460,12442,10799,-5104,2552,-397,194
60470,29738,16073,-8240,-1860,-1339,133
60480,26249,14560,-7825,-10998,3796,-5721
60490,32750,14514,-14199,-3534,2352,-8840
60500,9985,5055,-4720,-15095,3469,-6515
60510,4405,-673,989,-11341,-3429,-2537
60520,8466,-2878,-3439,-6337,9376,1148
60530,12114,-3072,-8627,-5774,18585,-1166
60540,6607,-7816,-6980,-7865,-3108,-8806
60550,16775,-3796,-6634,-1852,9623,4804
60560,12599,2348,-3168,10188,-16806,7721
60570,18870,1770,-5820,27708,-16795,12201
60580,25023,9740,-15829,29885,-316,15618
60590,17777,12549,-8094,13800,-11897,8606
60600,9280,12928,-4266,5472,-6359,-943
60610,11892,15166,-7639,-2922,5110,-662
60620,32745,18310,-16669,-12338,9712,1198
60630,25942,7640,-20334,-28734,11651,-17148
60640,30849,-1762,-13511,-19594,-2861,-10114
60650,12220,-7780,-5506,-23527,16704,-3915
60660,10272,-11670,2284,-7980,-5086,-5713
60670,4347,-7398,-4293,5933,-3829,-15056
60680,5472,-4486,-5398,207,1026,-9646
60690,7513,811,-5547,-5383,10408,-1113
60700,12009,11538,1974,-1174,-1465,9455
60710,17326,10342,-3191,28938,-24290,8836
60720,11210,10121,-14586,24984,-2158,14039
60730,15059,6138,-6423,17801,-8664,10810
60740,11431,9009,-10366,14055,-63,3343
60750,9446,7934,-5087,1433,-7002,-3790
60760,17107,11545,-9023,-5916,2169,-2538
60770,30901,13684,-10734,-13763,59,-5622
60780,23236,10180,-12056,-17668,-221,-9475
60790,27125,8122,-19591,-11151,17016,-1108
60800,12506,-3442,-5351,-14899,504,-4601
60810,13398,-3000,-6183,-3356,7285,-3254
60820,6396,-4039,-7997,-5200,5375,-8213
60830,7852,-2859,-5004,-9981,9872,-5438
60840,975,-3364,55,-15384,9871,-6860
60850,3156,1029,4369,-4587,-3606,3009
60860,11680,8100,-20,14909,-20348,9866
60870,24720,6422,-10672,31866,-10414,15027
60880,18126,7566,-12413,24250,-3197,14501
60890,12553,7675,-7022,21411,-22126,-962
60900,10379,11353,-8781,10924,-1231,-2216
