t_ms,ax,ay,az,gx,gy,gz
18080,-4791,-23078
53330,32750,-5240,-16666,-26179,-4452,-31851
53340,30778,-11453,-11644,-28861,2281,-32157
53350,17509,-13089,-5564,-23922,5252,-24511
53360,1113,-14300,2357,-16720,7617,-12083
53370,-2215,-12974,5428,-7182,7080,229
53380,1493,-10636,4078,6845,-2444,10771
53390,11891,-10369,1898,13367,-6371,21306
53400,27182,-9046,-4438,22407,-11098,25944
53410,27406,-4190,-15957,27871,-12178,25136
53420,31634,2093,-12247,26276,5299,17922
53430,26291,11198,-13073,19703,-2385,14490
53440,21396,16107,-11263,8372,2162,3816
53450,15793,12319,-8786,-3679,5875,-5352
53460,24314,5321,-7590,-9994,-1485,-11914
53470,25708,-321,-7169,-14659,2520,-17691
53480,25003,-2465,-5200,-14323,-3438,-20842
53490,20531,-2699,-5247,-13354,-5517,-20259
53500,17325,-2987,-1827,-13544,-1873,-17460
53510,11215,-2277,243,-9575,1127,-12063
53520,8066,-1467,1923,-7241,1815,-5742
53530,7006,-368,2579,-3343,-359,1175
53540,8624,380,2555,2768,-1909,8409
53550,12188,109,-471,8434,-4251,13616
53560,15729,-391,-2101,11110,-3418,18146
53570,19199,-1691,-4887,13083,983,22397
53580,21504,-602,-4651,11305,-839,12337
53590,21037,-329,-4686,12434,-2586,9794
53600,20729,1119,-4906,10216,-27,6642
53610,20463,1835,-4827,8973,-1549,4162
53620,20093,1855,-5282,7615,-1937,-567
53630,18430,1846,-5896,5117,-1798,-2965
53640,16846,759,-5567,-17,407,-5241
53650,16143,-774,-4926,-2617,895,-4713
53660,15812,-1669,-4334,-4425,735,-4119
53670,15226,-380,-4378,-5274,-1052,-2328
53680,16375,4038,-5144,-6810,-3862,-1492
53690,26830,11713,-13278,-8627,-18173,-6167
53700,29826,7303,-12426,-23484,822,-13416
53710,25220,-1599,-11315,-22796,4570,-22077
53720,14128,-8132,-2967,-20994,11843,-18388
53730,4155,-6556,1402,-12129,10130,-9839
53740,2004,-7387,5060,-885,1384,154
53750,1532,-9743,5149,6916,1665,8217
53760,6482,-11954,1430,15383,137,19180
53770,21092,-12769,-6253,20761,-3396,25192
53780,31731,-8274,-12817,25044,-7132,25080
53790,31202,-2679,-17062,29197,-12614,23386
53800,29059,11938,-16560,26095,-3238,17844
53810,22110,17920,-10321,7541,8599,10158
53820,16775,18393,-10718,-456,-4121,-3291
53830,23514,9166,-16633,-13498,253,-7710
53840,24156,-3730,-15177,-27386,-1378,-15516
53850,31853,-7756,-15033,-32764,-1690,-20144
53860,29479,-11693,-13009,-28034,10925,-17990
53870,18595,-12691,-4935,-16244,12193,-17798
53880,-3885,-14055,1220,-1063,13093,-7656
53890,-5968,-11920,4857,6629,2967,6864
53900,3968,-11072,3328,13603,-5336,16203
53910,24983,-8274,-2592,18570,-7393,20405
53920,28032,-6435,-7137,20026,-11572,21257
53930,30311,3900,-14525,19129,-8811,16448
53940,24131,15233,-13280,8356,-118,9098
53950,18553,14903,-9862,-3887,896,3262
53960,19269,9687,-7172,-11992,-1328,-4565
53970,23521,4665,-10951,-17011,233,-12370
53980,28129,-1018,-14066,-24375,1424,-16593
53990,27853,-4708,-10873,-22893,1965,-17788
54000,17545,-7723,-3578,-19676,10207,-15429
54010,7130,-9475,1692,-11861,13983,-10959
54020,-2243,-10067,2481,-2692,13075,-2163
54030,-587,-11516,2975,2432,2962,13309
54040,8315,-10946,323,8771,-6881,22505
54050,20476,-12217,-3008,13703,-13305,27611
54060,29057,-10525,-8303,23534,-16916,22266
54070,30150,-5580,-13900,23047,-15199,16464
54080,25650,-2146,-9658,21220,-2365,9870
54090,21604,1310,-8989,15671,3180,6866
54100,17576,4400,-6814,11854,4055,5924
54110,13291,12267,-12605,9462,553,2036
54120,20798,6957,-13606,-12508,-6967,872
54130,27998,-683,-10923,-23648,1504,-5119
54140,31536,-7888,-10650,-27151,5295,-16739
54150,30112,-10017,-9791,-26201,-926,-23090
54160,28904,-9343,-9040,-23810,2149,-24464
54170,19833,-8904,-7650,-20356,5260,-25236
54180,12687,-6834,-4143,-15034,5332,-22086
54190,6893,-3972,-1098,-9459,4147,-15254
54200,4206,-2424,1015,-5235,4241,-9042
54210,2248,-1451,1875,713,759,-1456
54220,3136,-992,2129,3260,-3312,6124
54230,8323,-4300,2133,8608,-4605,12798
54240,13182,-5941,-3497,15874,-3981,17282
54250,21381,-7438,-5098,18751,-4833,20831
54260,26305,-9092,-10754,24312,38,23096
54270,30601,-8868,-11673,25203,1450,23442
54280,30303,-6050,-13071,25015,696,20082
54290,26641,-2434,-12830,23149,1351,16428
54300,20925,4147,-12230,16389,1171,11275
54310,17629,7779,-12544,7573,1123,6589
54320,15712,7340,-9217,-5491,-680,598
54330,17389,3895,-7222,-13170,-1426,-4506
54340,22134,750,-7915,-16933,-1213,-10591
54350,27514,-1085,-11671,-19362,-2066,-16429
54360,31462,-5181,-14335,-23007,-2801,-20768
54370,30730,-8363,-14326,-26375,311,-22118
54380,24493,-9152,-10579,-26341,4508,-21184
54390,16272,-7003,-7035,-21596,4829,-18323
54400,13060,-5146,-2351,-17246,8734,-13798
54410,8369,-4211,-901,-9155,7948,-11520
54420,5367,-2583,1769,-2652,2966,-7596
54430,2714,-1462,2226,3138,50,-2949
54440,1970,-218,2583,6277,-3519,4454
54450,6155,-1799,300,11341,-4765,12173
54460,14502,-5167,-3745,15546,-4541,19662
54470,20391,-7851,-6759,18881,-666,23153
54480,26068,-10002,-9538,23843,-680,25402
54490,30108,-10348,-12549,28213,-4229,25357
54500,32451,-6293,-14444,29279,22,22370
54510,27685,1046,-13486,23932,-1094,16887
54520,23273,8170,-11827,16919,340,10654
54530,18388,11974,-13583,2184,1653,2006
54540,17389,7619,-9224,-11139,913,-4312
54550,21430,2819,-10386,-16342,2658,-11154
54560,28076,-2570,-13809,-21456,-1837,-16839
54570,32726,-8271,-14675,-26244,1,-22070
54580,32750,-10345,-12036,-28574,1296,-23789
54590,26472,-10990,-8308,-27407,6664,-24396
54600,17288,-9207,-4992,-21164,8578,-22051
54610,10273,-7635,-1679,-15103,10207,-16754
54620,4492,-5572,958,-6162,6681,-10629
54630,808,-4505,2231,-1577,2785,-4080
54640,-1637,-3889,3402,3054,-2758,4450
54650,-127,-5365,3074,7886,-7780,14800
54660,14376,-8793,-535,14561,-10432,24720
54670,22957,-12219,-4828,21066,-7515,25703
54680,31619,-12874,-9887,24487,-5907,25919
54690,32375,-12094,-11189,26511,-3618,23304
54700,31296,-10258,-11699,26645,-2788,20340
54710,24881,-4908,-11698,25147,-1419,16251
54720,20986,2916,-12152,20119,-1285,13859
54730,19222,8868,-12373,7514,609,8259
54740,19125,9398,-10317,-5440,1023,2135
54750,20319,3621,-7319,-15244,2434,-6166
54760,23352,-1008,-8912,-19151,3308,-12991
54770,30220,-7077,-12375,-23928,2699,-19096
54780,32750,-12672,-13870,-27895,5564,-23079
54790,31471,-15224,-11079,-27881,4543,-26193
54800,24601,-14714,-6676,-23847,12083,-25707
54810,16795,-11138,-3284,-15084,12068,-22457
54820,9705,-8640,-1079,-6906,9714,-18637
54830,3440,-6242,624,-1393,5043,-12148
54840,-596,-5253,1890,1396,1255,-4292
54850,-1385,-3796,2781,3504,-3146,6196
54860,3040,-5472,2634,6813,-5817,17285
54870,17274,-10540,-290,13078,-7801,27512
54880,23437,-12724,-4302,20548,-2785,28401
54890,31267,-14910,-7001,23700,-5468,30222
54900,32750,-15058,-9031,26424,-4417,27436
54910,31362,-10664,-8641,27050,-4794,22503
54920,27286,-4976,-9748,25271,-1538,17872
54930,23084,3748,-10285,13605,1466,12965
54940,20354,7914,-11381,1258,2422,5564
54950,19043,6159,-9206,-12407,-162,-1615
54960,21098,524,-6496,-18713,606,-9479
54970,24576,-3927,-9275,-20711,-1640,-16577
54980,32736,-10352,-12636,-26022,203,-21650
54990,32750,-16292,-11916,-29296,5935,-25971
55000,31468,-17225,-6144,-27013,11234,-27121
55010,19940,-15186,-3715,-14788,13272,-27883
55020,11659,-9379,-2783,-8378,8523,-22654
55030,7912,-6887,-1220,-6129,6346,-16899
55040,3920,-5385,197,-2476,4959,-9704
55050,-15,-4326,1219,382,1409,-2961
55060,-1090,-3767,2583,2654,-4510,6204
55070,1337,-6141,2375,7586,-9006,16471
55080,16100,-11787,-2821,16686,-10332,27535
55090,27196,-12070,-8767,20374,-5520,29389
55100,32186,-12940,-10191,22721,-10486,27735
55110,32750,-10982,-11291,25323,-4592,24153
55120,29360,-6545,-9702,25282,-2529,19054
55130,24379,-1228,-9769,22720,-1397,13551
55140,20091,5688,-9919,13605,-1191,7336
55150,19375,7645,-11228,2811,469,1212
55160,20075,4569,-9997,-7671,-1519,-4891
55170,23750,-220,-10952,-16689,-1721,-12778
55180,27420,-6558,-11565,-25405,522,-16975
55190,30345,-11677,-11132,-30237,4646,-20213
55200,29924,-13835,-7923,-29996,7176,-21792
55210,25311,-13322,-6227,-22156,11986,-23200
55220,17193,-10582,-3445,-15534,12395,-21452
55230,10980,-8091,-1186,-8814,10545,-17539
55240,4989,-6003,414,-3001,6380,-12263
55250,843,-4959,1893,-139,2307,-5623
55260,-1817,-4311,3231,3183,-2625,3477
55270,2449,-8951,3497,9048,-7951,16184
55280,14807,-13509,-1792,17166,-9240,24476
55290,24302,-16321,-6899,22588,-7759,27710
55300,31081,-16036,-10660,26484,-7855,28910
55310,32750,-12480,-11908,25411,-4046,27357
