t_ms,ax,ay,az,gx,gy,gz
39,-4098,-21535,5897,6317
82440,8026,3120,-2528,-18191,1436,2185
82450,20091,7319,-8240,-18446,-5874,-2006
82460,19276,10374,-9558,-25863,-1165,-13222
82470,8875,4542,-4535,-24980,3713,-14603
82480,4350,3102,-1932,-14967,-5776,-6871
82490,10540,269,-3070,-4801,-11067,4488
82500,7602,-985,756,-3439,-10646,9044
82510,7984,-2663,1488,-1350,-6826,12940
82520,22631,878,-3317,-890,-8393,11749
82530,23496,7020,-3121,-7685,1410,7140
82540,23316,11002,-718,-6154,-1704,4571
82550,21866,12485,774,-3408,-2530,1938
82560,23901,12934,-4846,569,-6800,-1808
82570,18792,7327,-5042,-9693,-3841,-5946
82580,13120,2600,-1761,-14472,1714,-7068
82590,11417,-636,-546,-14255,1956,-8792
82600,8301,2650,2342,-11808,4148,-7778
82610,8703,3523,1751,-4243,5677,-2402
82620,17460,3084,-3315,6615,-4245,6558
82630,18371,4860,-4550,8169,-1468,8902
82640,13186,3803,-2391,5569,-3417,10766
82650,14045,2008,-614,4745,-2226,9495
82660,11299,2415,-845,4348,73,7742
82670,20996,7459,-3925,4963,-10969,6906
82680,32714,18823,-7692,1821,-9614,559
82690,21954,16165,-1577,-7144,6185,-8955
82700,12724,12389,-3349,-2732,1265,-11378
82710,12940,5552,-3127,-6670,-1373,-10627
82720,10498,824,-2692,-8600,4126,-8023
82730,13186,1044,-3088,-9627,-1956,-7475
82740,10113,2677,197,-10985,2425,-5487
82750,7150,2820,2086,-4410,7050,1604
82760,16678,3327,-2634,5890,-1393,11514
82770,15752,1504,-3409,10181,612,12793
82780,13735,786,-4041,9660,-5668,14907
82790,17804,2585,-4217,7885,-3954,13184
82800,17050,5229,-3748,4467,-977,9324
82810,15043,9828,-1098,2420,-482,5235
82820,23176,15418,-3397,7099,-8440,2172
82830,25628,15760,-9268,5392,-7354,-4018
82840,27524,7221,-14225,-3962,-9205,-4645
82850,22395,1414,-7462,-21830,-1083,-3912
82860,13605,-2025,2004,-24608,16150,-7993
82870,11952,-1213,-1301,-10113,-1198,-11588
82880,9502,-2094,-1686,-7646,1427,-9363
82890,4594,-2560,-244,-3642,4138,-1309
82900,4269,-2903,-1559,6823,-5713,9593
82910,18340,-2096,-10055,18118,-12600,15854
82920,16006,125,-9659,11114,-7006,13841
82930,20317,3008,-7586,5996,-2076,10572
82940,18843,6823,-2993,2727,3804,4922
82950,21169,10695,-3827,3473,6601,1099
82960,25418,11470,-4015,3520,909,-4760
82970,27418,9995,-7025,3163,2469,-6174
82980,24667,4180,-6968,-4818,2306,-7994
82990,18695,-300,-2513,-11834,5505,-8310
83000,9742,-1472,566,-12093,7092,-9619
83010,8741,-1354,-843,-7494,-443,-9682
83020,7299,-2163,-1080,-5945,1156,-7527
83030,3238,-1412,16,-1308,4315,497
83040,14246,-2750,-4204,6247,-3879,14373
83050,22114,-539,-6069,9141,-4773,13740
83060,21650,2292,-5228,5244,-4281,14194
83070,20951,5104,-2417,2524,-3961,7119
83080,17929,7202,465,371,-1254,658
83090,24240,11866,873,-901,2942,-5230
83100,29171,10471,1283,-484,7783,-13357
83110,19529,7229,-1275,3987,804,-16383
83120,15286,4502,-5141,3266,-6009,-12321
83130,10559,1456,-1208,-9735,1037,-5095
83140,5758,-723,2808,-10325,4792,-1340
83150,6991,1176,-2476,-2229,-9125,-1549
83160,10416,2653,-3240,-7701,-739,1178
83170,10653,-338,-672,-7667,9506,6489
83180,19213,-1318,-2060,3075,-7032,12428
83190,24514,-1058,-4222,10741,-1737,13225
83200,19057,2608,-4050,11395,-6486,11509
83210,16367,3593,-2458,9660,-3524,6568
83220,18752,4213,-302,5176,-237,2183
83230,19142,6841,-1041,6441,3788,-1995
83240,25581,11890,-3123,5833,445,-5655
83250,20300,11738,-4530,4723,-1266,-8893
83260,26074,7579,-7913,-2968,-5598,-6584
83270,17973,1212,-1345,-14536,2204,-7385
83280,13423,-398,2080,-14680,3412,-9287
83290,10510,-442,1349,-10196,2690,-12205
83300,9794,1273,-544,-7248,5939,-10473
83310,6530,-774,-974,-2143,8794,-3034
83320,15552,-1997,-4588,8828,-5133,11570
83330,12618,-386,-4053,10604,-3496,13249
83340,16564,-2117,-942,9722,-2280,18678
83350,26823,1134,-2241,10591,-1520,12710
83360,25242,5181,-1609,8719,3189,713
83370,29230,9083,-2284,7021,3582,-5793
83380,31169,9239,146,1353,10503,-10343
83390,15969,7217,4245,3985,12923,-14044
83400,9521,7961,-26,8528,-2534,-12813
83410,6697,5957,455,2174,-374,-8992
83420,5298,2072,1727,-1401,5116,-4586
83430,6243,-170,422,-221,-740,-4495
83440,5006,-409,917,-1638,1313,-3432
83450,9289,3575,528,449,5597,5743
83460,20700,5317,-1373,4852,1844,12952
83470,26546,5850,48,10049,1472,15935
83480,20438,4228,1810,8968,202,10789
83490,13082,1290,3608,10534,-2175,7052
83500,11591,-1666,2468,14979,-1851,4491
83510,13293,-2970,-1654,18578,1998,904
83520,16005,-1716,-2023,17908,2767,78
83530,26539,328,-279,16953,1701,1994
83540,27219,6128,-2795,19519,-5059,1878
83550,26608,11583,-5142,7911,-12000,-651
83560,16729,9502,-1156,-1984,-297,-3173
83570,14979,8443,-368,-5236,-4098,-8187
83580,16926,6598,-2840,-7192,249,-13390
83590,13561,5536,-3001,-9463,1674,-18783
83600,7870,3346,-434,-10708,14807,-10656
83610,9652,-3093,1229,3034,-1940,3542
83620,9509,-1251,-1058,12365,-5861,5501
83630,9609,-2572,-1570,10762,166,14815
83640,20320,278,-4470,13804,-3121,10364
83650,16826,2809,-2162,10981,1107,4481
83660,20379,7575,-2219,11169,3469,3781
83670,31905,13372,-2581,10974,-766,-6039
83680,22621,12319,-4573,11617,768,-9404
83690,17942,9609,-6610,4011,-5071,-10053
83700,11893,4295,-2204,-7083,4489,-8500
83710,8451,1677,1157,-6642,4279,-7397
83720,12986,2236,-1993,-3110,-129,-8160
83730,14722,4188,-4017,-2996,1776,-8184
83740,4157,-1783,-4425,4862,2705,-3495
83750,9159,-2158,-6333,10343,-4668,11224
83760,7142,-2831,-4321,9767,3414,18853
83770,22219,-4690,-3728,10106,-1981,23826
83780,27498,4686,-8769,8722,-1413,11982
83790,15583,10511,-3339,4205,-211,4535
83800,23794,18832,-5681,4324,-1479,110
83810,32750,15439,-10745,320,1527,-10513
83820,32750,6092,-12941,-8325,-5008,-13142
83830,20473,-3922,-1000,-23347,3935,-13148
83840,11299,-6021,1723,-16653,9027,-13922
83850,9299,-7464,-2200,-10028,5446,-13899
