t_ms,ax,ay,az,gx,gy,gz
105
55830,30623,-11318,-14357,-24951,-3674,-19780
55840,32509,-16264,-12945,-32270,4733,-21686
55850,27079,-17272,-7498,-28154,10061,-24610
55860,18607,-13664,-4558,-21255,8964,-23605
55870,12084,-9917,-1075,-15141,9781,-19059
55880,6611,-6579,1093,-8418,7809,-13676
55890,2862,-5166,2307,-3368,3294,-8368
55900,692,-4020,2566,2183,-2267,-259
55910,1368,-3859,2502,5286,-6523,8094
55920,5562,-6713,843,10392,-9405,17178
55930,17127,-10108,-2731,15413,-9733,23716
55940,24236,-14142,-6246,19752,-6524,26795
55950,30334,-14686,-7718,22595,-3372,26202
55960,29330,-14181,-9306,26136,-5331,23225
55970,29320,-11923,-9893,26181,-4284,20938
55980,23636,-6180,-10157,22666,-2647,15638
55990,20998,-311,-9905,15999,-2620,10415
56000,19566,3880,-10330,7621,-2059,4874
56010,18450,4074,-8948,-3848,-69,-2426
56020,19192,833,-8485,-10654,970,-7646
56030,22153,-3829,-10195,-16630,-1105,-13985
56040,30059,-10003,-13349,-23294,-4374,-19024
56050,32750,-16036,-14165,-30973,1296,-22055
56060,32211,-18692,-10689,-32086,5471,-26220
56070,23489,-16367,-6299,-26721,11231,-26749
56080,12832,-12054,-2523,-19001,13123,-23336
56090,6310,-8035,195,-9917,10497,-17171
56100,1564,-5849,1853,-3822,6911,-11350
56110,-1671,-5101,2754,1334,1992,-3546
56120,-1696,-3981,2912,6517,-4273,7158
56130,3708,-7032,1639,11573,-8743,17444
56140,18375,-11775,-4389,19228,-10168,25876
56150,24648,-14060,-7651,21383,-4968,27540
56160,29313,-16409,-10530,23649,-4394,29592
56170,32750,-14288,-11386,24046,-2351,28688
56180,31781,-8325,-10958,22959,-3508,22861
56190,26550,-1181,-9984,19707,-3654,15127
56200,21107,4217,-9645,13655,-2780,7495
56210,18754,6464,-10078,2446,-2270,-725
56220,18682,3567,-9073,-7416,387,-6761
56230,22675,-1756,-10264,-14809,174,-13266
56240,27695,-7068,-12081,-20522,-2304,-18746
56250,32750,-12590,-13776,-26419,-2771,-21543
56260,32750,-15480,-12540,-31065,3943,-24781
56270,24230,-15692,-7464,-29819,9009,-26693
56280,14245,-12337,-2907,-22058,13420,-22752
56290,7791,-7860,-898,-11169,11902,-16619
56300,1934,-5614,929,-4156,7378,-10752
56310,-1106,-4635,1586,1143,976,-3839
56320,-2776,-3823,1698,5744,-4012,6122
56330,-349,-6444,676,8543,-6915,17197
56340,11360,-12193,-2196,12828,-12372,26365
56350,29558,-16083,-7652,17233,-7140,30353
56360,32017,-16729,-8166,13864,-4431,28959
56370,31153,-12786,-7079,15854,-5916,25456
56380,30528,-10042,-7666,19585,-9212,20442
56390,25504,-4982,-7926,20050,-6642,14343
56400,22329,219,-7996,17828,-6120,7171
56410,18589,3294,-8431,13153,-4114,417
56420,15909,4217,-8849,6069,-2682,-4583
56430,18093,1257,-8626,-3612,540,-8323
56440,23299,-2432,-10528,-11405,7241,-11280
56450,32345,-8704,-11829,-19215,-7578,-18030
56460,32750,-14135,-10001,-31140,3560,-23017
56470,28146,-16835,-4241,-30007,19523,-25299
56480,16868,-14710,-1228,-20152,18562,-27776
56490,10138,-9599,-580,-15075,15796,-20434
56500,4175,-6685,636,-6879,8526,-13460
56510,1064,-4963,1174,-1934,2410,-7189
56520,1412,-5653,1202,994,-1307,1191
56530,2033,-7094,1679,3481,-4219,8585
56540,7327,-10955,2143,5864,-8887,20254
56550,16826,-16439,2039,9940,-12521,26306
56560,29512,-17357,-2551,17088,-12099,30011
56570,32167,-14631,-4005,16734,-7634,30391
56580,32750,-12293,-4761,17628,-5908,26896
56590,28065,-5268,-3814,15226,-5102,20857
56600,24648,773,-3366,11983,-2548,14078
56610,21106,4017,-3125,8210,-1062,6373
56620,19017,4497,-4835,2812,-1455,-2827
56630,21250,1748,-5656,-4655,-4351,-9575
56640,28489,-3821,-7270,-12639,-3071,-17987
56650,32750,-10458,-6750,-21921,-4056,-25290
56660,32750,-16508,-4868,-26882,3391,-29478
56670,29695,-19166,-2686,-23078,13520,-31570
56680,16229,-14833,-3417,-15575,15069,-29724
56690,8559,-9668,-786,-11741,12821,-21487
56700,3485,-6431,1142,-6372,10612,-12943
56710,-568,-5201,2104,-1473,4724,-3938
56720,-1142,-4289,2953,352,1653,5714
56730,-299,-7191,4105,1216,-1417,16877
56740,8560,-11747,1999,4022,-6006,28910
56750,20306,-17169,1025,8016,-11831,32754
56760,29067,-19799,165,9252,-16090,32546
56770,32665,-17304,-73,13152,-11575,30518
56780,31789,-12154,-619,14415,-9411,25788
56790,28572,-6889,-576,14053,-6428,21049
56800,25316,-1022,-778,12585,-3143,12953
56810,22219,3337,-2188,10047,-1866,4877
56820,19956,4669,-4053,3481,-1870,-4591
56830,21448,1865,-5816,-5065,-3237,-11189
56840,31835,-3292,-7346,-16377,-587,-18448
56850,32750,-13072,-5433,-24678,-5294,-30028
56860,32750,-18163,-2269,-26638,3578,-32366
56870,28622,-18126,-3948,-18637,10063,-32764
56880,18703,-14377,-3610,-13817,11252,-29929
56890,8184,-9908,-890,-9833,11023,-22708
56900,2092,-7061,534,-6278,8127,-14485
56910,-2228,-5401,2212,-2701,2226,-7158
56920,-4823,-5027,4019,1632,-5711,3794
56930,-1924,-8032,3521,7282,-10338,14866
56940,14292,-14025,-1780,14774,-13496,26646
56950,25623,-18259,-5554,18018,-6319,29947
56960,31942,-19480,-6640,21374,-6091,31360
56970,32750,-17361,-10010,28069,-8399,30337
56980,32750,-10822,-10667,26415,-3926,26557
56990,29645,-1734,-9344,23577,-1559,18779
57000,24320,6933,-10383,17491,-222,9329
57010,22338,10165,-12336,5450,1154,444
57020,19706,5508,-9385,-6821,-906,-7327
57030,23091,-635,-9166,-15279,-4591,-14432
57040,31303,-9643,-11058,-24672,-2075,-19566
57050,32750,-16601,-10917,-30698,4295,-25193
57060,32718,-19242,-7124,-31750,6583,-27742
57070,25822,-18328,-4650,-25967,11629,-28506
57080,17745,-13722,-911,-19335,10305,-26281
57090,8729,-9571,1210,-10164,9812,-20879
57100,2225,-6610,2123,-3187,5574,-13953
57110,-1886,-5068,3015,929,2135,-5586
57120,-4767,-4783,4353,3161,-2608,4858
57130,1611,-9230,5758,8805,-10594,20244
57140,14884,-14032,-583,20990,-10557,26393
57150,26710,-16778,-5074,22663,-5004,31816
57160,32335,-16578,-5967,19903,5847,32764
57170,32750,-15717,-5739,20225,-4308,30847
57180,31139,-9443,-5385,21021,-3355,23511
57190,26270,-4387,-5223,19275,-3783,17046
57200,21388,1071,-5984,15271,-2258,10097
57210,20634,4711,-7349,8580,-658,4499
57220,19510,4094,-8003,-1541,-1618,-2326
57230,23503,-1466,-7106,-14712,245,-8986
57240,27439,-7668,-7046,-20892,-1044,-15909
57250,32749,-14603,-7652,-28078,7065,-20681
57260,32750,-19828,-4186,-28811,8869,-27664
57270,27974,-20510,-2424,-23580,12579,-31249
57280,19157,-16172,-495,-15164,13101,-29617
57290,9116,-11232,496,-7278,10425,-26345
57300,5179,-8032,1886,-3371,8246,-18132
57310,-483,-5607,2132,1324,3733,-10502
57320,-3790,-3874,2361,3534,-3232,-1103
57330,223,-4494,3533,3260,-8346,14160
57340,10118,-9891,1913,7950,-10064,24245
57350,18259,-13095,1275,12761,-7249,27474
57360,24925,-18107,-2957,21999,-10449,31023
57370,32750,-18569,-7007,25741,-6760,31828
57380,32750,-12455,-7083,21963,-2639,28151
57390,30182,-3994,-6085,18950,-2002,18565
57400,24566,2032,-5766,12679,605,11978
57410,20105,5713,-6129,5801,234,3351
57420,19325,5311,-7111,-2350,211,-2772
57430,21522,1518,-8043,-10363,-921,-8014
57440,27701,-4420,-9242,-20193,2037,-15094
57450,32731,-11408,-9142,-26684,1225,-22254
57460,32750,-17743,-7112,-30483,9103,-26716
57470,30262,-19633,-3453,-23428,10112,-30922
57480,19149,-16564,-3466,-16585,11951,-30441
57490,9997,-12021,150,-11876,10108,-23184
57500,3721,-8259,2149,-6001,9425,-14300
57510,-769,-6583,3500,-520,4803,-7520
57520,-2869,-5489,2892,4653,-1329,1201
57530,-2001,-8251,2992,7372,-8699,14912
57540,8009,-13195,3,13562,-10692,26630
57550,19126,-19688,-4295,19035,-12664,32274
57560,32472,-21718,-8472,23032,-8982,31888
57570,32750,-18391,-8653,22637,-5973,30680
57580,32610,-11494,-7498,21028,-4682,24587
57590,28371,-4396,-6229,18080,-3311,17937
57600,24897,552,-6219,15335,-982,10240
57610,20851,5523,-8998,7639,-1803,847
57620,19692,4511,-8802,-2757,-2761,-6381
57630,20449,374,-8896,-12029,-2409,-11466
57640,26227,-5962,-9225,-21710,-3785,-16845
57650,31368,-13009,-10516,-29236,1938,-20618
57660,30404,-17329,-5881,-31279,6534,-23829
57670,25946,-17623,-4693,-23298,11907,-24539
57680,18777,-13352,-2899,-16044,9317,-23736
57690,11754,-9608,-724,-9680,6191,-21118
57700,6023,-7353,286,-4040,5445,-16612
57710,1533,-5849,1254,273,1563,-8222
57720,-1312,-4552,1935,3822,-3001,73
57730,3038,-6081,3232,6699,-6745,11424
57740,9401,-9980,-509,16310,-13068,17985
57750,21750,-10600,-6206,21741,-8681,22572
57760,24537,-13745,-7787,24044,1346,26440
57770,28821,-13741,-9747,25274,-50,28763
57780,30008,-9930,-9613,24312,-455,25002
57790,29865,-6453,-9955,21292,130,21178
57800,23181,-89,-8317,14173,-1096,11981
57810,22120,2873,-8823,7905,78,6212
57820,19899,3677,-8329,-2565,1985,-637
57830,20733,871,-7640,-9956,589,-6001
57840,25300,-3712,-9149,-16938,-254,-14610
57850,30872,-10691,-11030,-22810,1344,-19936
57860,32750,-16838,-9197,-28899,4077,-26240
57870,30879,-19951,-7993,-24617,7867,-31348
57880,23199,-16917,-4604,-20652,10113,-30328
57890,11008,-12355,-2278,-12663,13435,-25606
57900,3405,-7492,-120,-6408,9813,-17746
57910,-2121,-5170,1800,-1425,4285,-8124
57920,-2991,-4591,1835,2593,-1063,1880
57930,-1520,-5327,2803,4885,-5846,12606
57940,8238,-11916,745,11111,-10060,26115
57950,17741,-16591,-2382,17792,-9987,30560
57960,29503,-22350,-7396,25131,-9108,32764
57970,32750,-22110,-9538,26868,-2217,31981
57980,32750,-18611,-9048,27113,-8776,26796
57990,30361,-10753,-9611,25429,-1761,20405
58000,24564,-1573,-9675,17970,-670,14597
58010,22206,4188,-9642,6837,964,5472
58020,19203,4531,-9207,-1119,-1325,-3145
58030,18558,622,-8453,-9570,-1154,-8787
58040,21385,-4948,-8882,-17227,-670,-14441
58050,30178,-11686,-11086,-23603,-2311,-20122
58060,32750,-18902,-9546,-27679,-2891,-27229
58070,32674,-21081,-7874,-25819,1058,-29473
