t_ms,ax,ay,az,gx,gy,gz
bjbjªbʒbjʒj
68650,9809,-8301,-749,1413,7252,-3947
68660,14939,-10140,-2926,10311,-2645,6323
68670,5838,-6154,-3956,10390,-5256,12476
68680,16431,-8629,-590,8966,-2934,18221
68690,23995,-3999,-3442,13677,-3048,11795
68700,26362,-266,-2106,15116,-1083,3166
68710,32624,2403,-5249,16488,-4540,-5468
68720,29285,6319,-5816,11661,520,-11998
68730,17716,6282,-1733,6973,2186,-14243
68740,15009,6054,-1614,4046,1672,-13668
68750,6923,432,1035,233,6847,-12651
68760,2002,-6020,1993,3021,4343,-8700
68770,5939,-7454,-873,7139,-1508,-3224
68780,6479,-5084,558,5640,4631,2097
68790,12721,-4141,-1380,11136,3010,11733
68800,29234,722,-7485,15331,-1582,18001
68810,32028,5613,-8204,13222,-3128,14198
68820,23370,7167,-4919,9903,-2912,5798
68830,15844,5101,-3023,8161,-774,-801
68840,13299,4184,-2272,6093,626,-6670
68850,17409,8917,-4465,6156,-2759,-10915
68860,25458,10417,-3720,1458,1848,-17284
68870,18184,1889,-4369,-2405,-3205,-12956
68880,18354,-709,-1580,-11554,-71,-3885
68890,10690,-1377,4944,-11698,4668,-665
68900,12109,-1597,-64,-2556,-4781,-2702
68910,7812,-3857,1580,-4310,2663,-2855
68920,2221,-5944,2555,2263,7261,5537
68930,14607,-6729,-4299,12429,-10064,17050
68940,18649,-3777,-6951,12538,1894,18684
68950,22684,4152,-5369,8038,-9047,13598
68960,17097,22816,-1001,7201,-514,10416
68970,32750,27976,-6963,245,-2308,-2488
68980,32750,10456,-11143,-11613,-5563,-13312
68990,24515,-5644,-3,-26793,7601,-19558
69000,9173,-17647,2361,-15727,9288,-21291
69010,-655,-18906,-2544,62,2758,-9105
69020,-3403,-14505,-4706,8576,1425,6561
69030,10279,-11811,-5712,10415,-5811,24223
69040,27746,-2188,-6775,5323,570,26009
69050,29780,4432,-1102,582,1596,17420
69060,23194,13949,-568,2259,-2972,9375
69070,32750,16807,-1006,-167,-286,-1518
69080,27536,10887,-4404,-2104,-2408,-10495
69090,27283,1024,-7325,-11617,-3738,-14841
69100,15045,-8633,1753,-19538,5660,-16979
69110,8682,-7200,-219,-10706,-1772,-16813
69120,7965,-682,549,-9802,4783,-10632
69130,14557,-2428,-1750,-4672,4656,-2895
69140,16099,-4862,-3142,2115,-3535,3861
69150,10699,-2063,-4917,4395,-4128,9799
69160,11883,-2527,-2074,2537,-3507,14495
69170,17389,-831,-2045,3496,-2196,13958
69180,18492,1874,488,2524,-497,9942
69190,21241,5072,-63,3905,-1027,7568
69200,25711,6155,-321,3546,-1732,3263
69210,28011,6286,-4676,4350,-4179,480
69220,27688,5301,-7041,-2610,-5677,-5040
69230,16343,803,-1447,-12381,364,-8997
69240,14142,-1318,1384,-12497,2001,-10532
69250,10555,-1990,2190,-8833,4278,-11790
69260,12070,-2965,-1625,-727,10602,-7578
69270,14647,-6435,-3819,5667,1919,86
69280,16992,-3733,-5749,11956,-414,2016
69290,11515,-89,-4339,5866,44,9557
69300,19257,-126,-1888,3777,2287,10005
69310,24414,5849,-2704,2974,448,4503
69320,23915,12439,-921,676,1647,-3643
69330,31084,15613,73,-1365,2388,-12014
69340,22989,9278,3337,-2322,7542,-20428
69350,20766,8795,821,1629,-983,-19231
69360,16850,6031,-251,-4208,3818,-19299
69370,11568,1929,4233,-8309,7344,-20084
69380,4852,405,3760,-5309,8450,-21931
69390,-668,2629,129,-2339,11242,-18468
69400,206,4694,-221,1460,4289,-8179
69410,724,6877,-330,3634,-1597,4202
69420,4032,8003,3270,4132,-5327,13466
69430,7377,10019,2030,4416,-5778,19332
69440,16849,10344,3658,2180,-3725,18273
69450,12732,12154,2689,2975,609,9121
69460,12432,16102,3318,2763,-648,5204
69470,17027,19516,5196,2970,1132,1727
69480,15263,19005,1061,3944,-2379,-700
69490,17044,15104,-1339,553,-4626,1791
69500,16411,11796,-2288,-6023,-7637,1559
69510,14172,8580,3472,-10507,-181,407
69520,13260,7548,1778,-3562,-3974,-5165
69530,12723,9253,-1791,-4788,-1163,-9888
69540,19444,15661,-4015,-6267,-2838,-12730
69550,11439,10744,-401,-6105,-1642,-15348
69560,3971,8649,7562,-4731,-309,-5098
69570,7652,10912,8073,3473,-2915,-1364
69580,6914,8546,4689,4705,1274,-84
69590,6203,6445,2294,5861,1842,-1289
69600,5432,6541,-2676,5385,4939,1282
69610,4469,5802,-1338,2809,4266,1788
69620,2748,10522,845,2740,2048,6396
69630,8635,12556,3768,-785,1478,14100
69640,18442,12301,6515,-1409,-1105,19916
69650,26660,11718,863,4121,-4376,18568
69660,19044,12114,-2828,2424,-472,11319
69670,10378,10262,101,-2081,497,6267
69680,12387,10417,1435,-2424,-1928,2189
69690,19749,15085,-383,-2714,-2708,-6064
69700,23176,17768,-3876,-4620,2651,-15768
69710,20038,13142,-912,-3742,3941,-16465
69720,16397,6199,-956,2350,524,-6544
69730,8040,4777,-1905,1840,-2853,-3491
69740,2170,2954,2448,-6418,2444,1753
69750,3337,1069,4149,-5336,-395,3801
69760,8385,3167,2158,-3062,1937,3468
69770,6963,3720,3771,-1272,4936,2859
69780,15040,4780,5014,1878,130,8058
69790,12376,5878,6036,3932,2969,10728
69800,24420,8982,124,7828,-13311,22581
69810,31166,9889,531,1403,-5315,17260
69820,19495,9890,1347,-1867,-1727,9525
69830,16511,12231,-15,-2512,-5676,1403
69840,20624,12501,-1394,-4909,-5486,-6520
69850,26868,9809,-2795,-9279,4233,-15676
69860,25555,4037,-1286,-7849,6594,-19266
69870,16935,-3504,474,-1153,5592,-13201
69880,6582,-3247,-1954,4127,985,-8281
69890,936,-1249,246,27,3757,1506
69900,5481,-1055,2436,1311,3045,7249
69910,9965,977,1743,3139,4402,8132
69920,11748,5611,3303,3110,4312,8694
69930,13709,11155,4942,3805,5160,12129
69940,27561,15121,1773,7938,-6476,13048
69950,29044,19796,-4918,6161,-11013,4047
69960,28665,14248,-3803,-4717,-8735,-4908
69970,14637,5270,4302,-12925,2225,-12847
69980,9310,1793,3773,-7764,-3525,-15094
69990,8370,2513,1988,-7826,1970,-13530
70000,2593,-1224,2921,-3995,7824,-7844
70010,8067,-2060,-2465,7508,-7441,6493
70020,11695,-572,-2505,8659,-3741,14795
70030,12790,-1481,-3698,5555,-6449,24832
70040,19867,-3561,-465,4598,-3987,23376
70050,21682,-1171,-4333,7143,-4786,18867
70060,20343,-678,-3480,4583,-1597,14757
70070,25093,1373,-3301,4591,-5735,12412
70080,24811,1963,-3589,5885,-1903,7182
70090,27536,3849,-8690,5412,-9739,6137
70100,24055,2418,-8317,-4242,-4083,-554
70110,16780,780,-5405,-9317,-4159,-4532
70120,17734,-893,-5310,-11383,-3551,-7472
70130,20057,-4329,-5421,-14384,-1084,-12183
70140,13118,-9820,-3034,-10122,8184,-16745
70150,4495,-13250,-3658,1667,4394,-4698
70160,11258,-9713,-7251,5981,-511,9646
70170,14615,-6294,-4379,2097,6288,17233
70180,20351,-3968,-2241,3837,1812,15082
70190,19427,-324,-3606,6543,3456,9506
70200,17264,2711,-4201,6822,340,2745
70210,17838,5457,-5343,5511,798,-1366
70220,20938,5729,-6225,4231,-2036,-5009
70230,24247,3950,-10999,1739,-5984,-5741
70240,24218,-2487,-9426,-10430,-4411,-7454
70250,15185,-6574,-1093,-16887,902,-8671
70260,8492,-9118,1087,-10389,147,-8929
70270,8597,-9170,-2542,-5686,-1924,-4665
70280,11074,-8812,-4326,-2155,1194,221
70290,16044,-8375,-3188,-724,1125,6999
70300,20442,-6434,-4418,5877,3196,12830
70310,20946,-1894,-5730,6957,-1451,11109
70320,14330,1923,-4665,6414,1516,7462
70330,14342,4849,-5883,6355,-3774,5272
70340,19107,6786,-5579,2281,-772,-1569
70350,26420,5694,-6135,-941,-1885,-8013
70360,27499,-871,-6966,-891,1205,-14037
70370,25877,-4385,-4633,-6071,-4276,-10606
70380,13969,-4125,-1934,-10499,3099,-9732
70390,3571,-7049,206,-9265,1783,-6688
70400,225,-6178,-4405,-7419,1640,-1351
70410,8031,-9064,-774,-9659,4477,7927
70420,17263,-9352,-3139,-1694,1601,15425
70430,26351,-8706,-4897,7980,-4869,15266
70440,22568,327,-10654,12393,-5454,12350
70450,19147,5530,-8349,8405,-5079,6676
70460,19461,7531,-5445,2882,-7390,-839
70470,19361,5567,-1338,-3717,-1061,-8739
70480,25035,4065,-3209,-3352,123,-14174
70490,24793,1218,-4792,-6647,4017,-16841
70500,22368,-5517,-4616,-3189,1442,-9389
70510,17219,-5563,-4426,-5948,-1346,-9901
70520,2538,-7731,-782,-5799,5814,-4622
70530,7129,-4597,-2468,-2938,-7133,809
70540,7443,-2197,-3240,-4720,1602,3306
70550,12343,-2302,-2424,-3822,2541,10016
70560,23639,-3705,-3309,2172,386,13796
70570,25143,711,-7096,6677,1484,12556
70580,23134,7145,-5010,4547,-6514,9157
70590,23895,8899,-1924,1950,-4705,1477
70600,22253,6077,-1839,-2672,71,-8884
70610,17734,2798,-1803,-6085,6665,-16103
70620,15626,-413,-1838,-5994,8868,-16259
70630,9425,-8885,1148,-732,10503,-10792
70640,5952,-11076,-3616,11633,-4742,1587
70650,8250,-7748,-5064,9016,-8250,9211
70660,18427,-8082,-2119,5388,-4162,15970
70670,22957,-1880,-956,6759,-1021,9009
70680,19554,818,474,8311,-1306,2739
70690,21737,2494,-2309,11753,1051,-1537
70700,32723,2040,-6186,13356,4647,-7871
70710,28725,-3032,-8197,18203,3490,-11879
70720,15871,-2510,-9023,15509,1088,-12508
70730,6769,-4721,-6094,10479,3204,-8552
70740,4007,-3185,-3727,7623,3046,-3104
70750,8663,-1532,-195,7747,5204,-1790
70760,13398,-329,410,12311,5726,-2093
70770,16264,1165,-1382,15332,1679,-1339
70780,21537,4030,-3166,14144,1332,3577
70790,20888,8886,-4581,13055,-2742,3921
70800,25248,11065,-3215,7499,-3384,406
70810,21153,10386,-1169,3352,1670,-7521
70820,16657,7354,254,662,1381,-13023
70830,14411,3868,1378,-1686,7187,-17384
70840,14605,2496,72,1201,7842,-13072
70850,13549,-3692,-3752,6835,5060,-6386
70860,9288,-4085,-6123,11670,221,738
