t_ms,ax,ay,az,gx,gy,gz
0,13391,-1158,-529,-16120,1758,-15516
76720,11745,365,967,-8446,9865,-12187
76730,16024,725,-999,1195,4494,-6035
76740,21700,-1606,-2437,9155,311,2484
76750,7473,1828,-6199,12008,-7828,9047
76760,10646,-1085,-4822,6462,-10787,18325
76770,13686,-2226,-1065,5506,-270,18649
76780,13210,-5220,1271,7908,10255,13847
76790,17676,-3465,-1747,15695,7611,10566
76800,25087,-3104,-3130,21162,-318,7882
76810,28099,1816,-6291,23550,-1181,4896
76820,32071,8616,-9487,18172,-5470,1756
76830,21134,10732,-3962,6694,-6598,-4787
76840,16246,6548,1082,-569,1837,-9852
76850,17329,3705,1838,-1899,-196,-14841
76860,18612,870,1233,-3053,2573,-19551
76870,21944,2382,-2320,-2172,4385,-20978
76880,20108,2211,-3180,-1020,9658,-18670
76890,17869,-2209,-4888,5828,7117,-6156
76900,5916,1280,-5279,7529,1167,-1549
76910,2703,1204,-383,287,3521,9442
76920,602,-1345,2777,-1597,8204,14289
76930,5499,-5871,2200,9792,6614,14564
76940,12105,-6012,-752,16922,2034,12940
76950,28927,-2943,-5056,21322,-3129,14614
76960,31488,6587,-2663,20087,-5557,9817
76970,31612,12262,-5535,19012,-9102,6353
76980,22530,12765,-3335,3691,-11242,711
76990,15838,8781,958,-5573,2336,-4572
77000,10854,4693,2793,-8612,993,-11142
77010,20859,6228,-318,-6806,-997,-15248
77020,32750,4558,-7053,-4834,10809,-18534
77030,21415,-4250,-6704,3009,3641,-19252
77040,5890,-5447,-5681,9125,-139,-9507
77050,1569,262,-1034,100,865,5744
77060,5793,-3427,6125,-2547,8391,13790
77070,6243,-4132,4216,8214,7192,13681
77080,15504,-1618,-513,14261,489,11425
77090,22074,3017,-4793,15908,3068,9186
77100,32750,8821,-7094,13704,2057,4494
77110,26934,11775,-1721,12118,-5736,1053
77120,24822,13541,-1233,5756,-4159,-2081
77130,21230,7557,2898,-2952,2627,-5555
77140,7911,2182,4326,-3149,3003,-10089
77150,9099,696,4715,1119,-14818,-11213
77160,11555,-181,1396,3173,-15394,-13624
77170,9113,3965,-1873,5209,-3561,-13123
77180,8017,4553,-14242,11147,9721,-3674
