t_ms,ax,ay,az,gx,gy,gz
85080,18053,12278,-6438,-6280,-4518,-4152
85090,12544,7344,-3721,-15519,-1814,-6403
85100,16398,4075,-1362,-19228,19,-13275
85110,19015,4973,-338,-16735,5359,-15930
85120,18477,-5179,-3652,-5260,7009,-9957
85130,15261,-9257,-4740,10316,-5192,-106
85140,2494,-4934,-2967,8365,-2419,5529
85150,8426,-6075,2155,4978,2040,15779
85160,15083,-4068,-622,12759,-559,12104
85170,21142,8370,-3480,12959,3145,10128
85180,32391,22786,-5816,12042,-1159,7687
85190,19127,25567,-4167,7623,-1822,-6507
85200,26904,19711,-14734,-2789,-11506,-5615
85210,20843,7513,-9410,-22529,891,-8358
85220,8821,-892,-159,-27028,6488,-8058
85230,8106,-1119,-4005,-19896,147,-8455
85240,7483,2171,-4730,-20835,1955,-6064
85250,15745,931,-1607,-18552,5064,314
85260,16134,-2412,-1547,-6063,-5986,438
85270,19311,-594,-3097,-80,-10733,4438
85280,14753,3815,-5043,1543,-15537,6604
85290,22206,16337,-5219,-3284,-16664,5113
85300,22894,19029,-3050,-11964,-5055,-5435
85310,12553,6823,1693,-19849,-945,-13655
85320,5953,-1646,5482,-17901,809,-6700
85330,15083,-5525,2984,-4313,-5265,6442
85340,16349,-4548,-2524,3427,-11417,10487
85350,17729,-2355,-2122,794,-4419,13945
85360,12473,3983,-2746,1700,-9688,11371
85370,17111,16988,-5831,-2853,-5699,7475
85380,25717,21912,-9012,-8748,-3370,-1670
85390,28281,14678,-11544,-13191,555,-14476
85400,23999,3056,-6253,-13616,2971,-8749
85410,10106,-9113,-1775,-4622,25,-9665
85420,1253,-7937,1654,-5886,-462,2322
85430,1579,-7149,4415,-4334,6225,8868
85440,8076,-4185,3584,2455,1100,10901
85450,16010,371,3177,7587,2592,12147
85460,26168,4568,-1744,11404,-1680,14885
85470,31497,11086,-6222,9338,-364,12915
85480,26225,13202,-6815,1166,-7948,10022
85490,16594,10076,-1698,-9158,-5336,3768
85500,18931,6942,-2202,-12557,-2006,-3576
85510,22194,5189,-4326,-16057,-1687,-11674
85520,27457,3202,-4892,-15392,7660,-21351
85530,14595,-3548,-4119,-8244,9865,-19530
85540,15323,-11916,-4076,4506,-589,-5691
85550,3205,-5601,-5420,7602,-2699,1571
85560,5176,-4986,-31,-370,2648,11283
85570,12560,-5118,1727,3790,3999,13433
85580,16858,-644,-2407,7748,-418,12153
85590,19368,6672,-2162,6513,3598,13738
85600,27985,12639,-307,8363,125,12183
85610,28934,17866,-2098,12786,-7115,5762
85620,25446,20906,-12823,5456,-14120,-5305
85630,18696,8001,-7932,-16849,813,-8490
85640,22006,2876,-6325,-24429,-3234,-11507
85650,25092,1558,-5261,-26190,6554,-16853
85660,15817,-2637,-5207,-21074,11269,-18163
85670,6497,-6769,-1021,-5740,1193,-7032
85680,2179,-6340,-2898,8028,1689,1884
85690,-2931,-5199,-2170,8807,-324,11572
85700,10345,-6900,-1256,8985,-2329,20752
85710,21597,-3935,-3594,8726,-5055,17843
85720,21192,3338,-847,7975,-5789,14750
85730,32750,10433,-4440,13825,-10358,9615
85740,29406,14277,-1714,8444,-1860,5800
85750,29424,15956,-9771,7966,-7251,-3401
85760,17279,8931,-6766,-10613,-1983,-7109
85770,14726,3719,-4399,-18114,-262,-7873
85780,19606,2277,-5223,-20711,2028,-12059
85790,21951,4279,-5530,-20868,8391,-13955
85800,15027,2741,-4691,-14802,7557,-16263
85810,15192,-5466,-3750,-2072,4112,-5341
85820,1092,-3907,-5746,3604,694,-595
85830,1643,-5796,2141,-1789,209,13971
85840,4953,-9274,5404,1354,4860,20497
85850,15739,-7682,-153,11572,-2034,21748
85860,29543,2852,-5310,12529,-2839,19372
85870,32750,7832,-137,9259,-5201,11305
85880,32016,12944,-485,12083,-8489,4781
85890,25661,13442,-3881,2913,-6880,-3629
85900,17323,6582,674,-8298,-3054,-7021
85910,14596,2483,1725,-11647,4399,-7805
85920,18198,1800,399,-11410,10970,-8993
85930,19643,3323,2729,-8566,14528,-14696
85940,21121,4345,-1264,-1688,8251,-14113
85950,18010,-44,-4373,-1587,7414,-5151
85960,9101,-3939,-5421,28,186,576
85970,1570,-4375,-3203,-8447,-7344,8889
85980,4724,-9568,3340,-14865,-6143,23530
85990,13513,-9981,5514,-9733,8556,30085
86000,19907,-3935,7716,4313,2739,14757
86010,27085,-5455,7217,9133,-11658,-38
86020,27859,1234,6295,13292,-4792,-566
86030,26076,6470,1871,8013,-8054,-5760
86040,19500,803,4056,-3111,2540,-4552
86050,13285,-2523,8440,-1168,6572,-7615
86060,9469,-2823,5798,8782,2324,-14855
86070,12719,1334,-399,9234,7831,-13295
86080,11519,-917,4370,6536,4270,-11677
86090,12256,-3333,-2530,14707,-2359,-3222
86100,19215,-4190,-3609,17922,-9646,3283
86110,12101,371,-5101,16003,-7857,7455
86120,18467,298,-478,3878,-28,13149
