t_ms,ax,ay,az,gx,gy,gz
64860,14917,4654,-4135,10890,-15654,3919
64870,16587,11499,-6879,6598,-5650,6705
64880,28019,15894,-9571,5633,-684,5512
64890,32750,13283,-13476,-2294,8342,1582
64900,30113,7127,-8612,-9216,5709,-7046
64910,17212,1387,-4242,-7648,450,-12499
64920,16854,-1024,-7368,-7590,12108,-7079
64930,8591,-5080,-7412,-14356,16810,-8950
64940,10762,-5050,-5497,-17291,8352,-12869
64950,9490,-1047,-5031,-14358,2700,-10485
64960,6521,-1305,-1392,-6467,-17,3119
64970,11570,-145,-1983,10926,-4840,10850
64980,12801,852,-9680,20616,-15152,9020
64990,18622,67,-8111,20133,-20112,9130
65000,14606,2138,-6571,13618,4082,18140
65010,14618,5303,-3862,7999,-11047,7488
65020,16905,10402,-3460,4306,-5837,4833
65030,32717,15361,-6969,-1178,-2936,3511
65040,32750,12397,-12000,-8010,18575,-1993
65050,32750,1810,-7684,-12858,16984,-13508
65060,19631,-5330,-5453,-9054,15434,-16013
65070,7069,-6241,-4544,-6700,5527,-19234
65080,4586,-7069,-5601,-6682,2037,-16822
65090,2317,-5996,-4791,-14680,6511,-10101
65100,1494,-537,-1016,-18698,5618,-3552
65110,8831,4380,5167,-12040,-10238,9084
65120,15173,2482,5933,5939,-19190,10335
65130,15329,-667,-4811,25520,-12714,12124
65140,21579,-4691,-9229,30265,-22343,11489
65150,15274,611,-8832,17844,-77,14771
65160,14962,3058,-3911,9237,-1000,11547
65170,15527,8291,-3697,1719,-4442,2826
65180,32750,12717,-6788,-3044,-7073,-3148
65190,32750,7844,-13074,-5913,14748,-7831
65200,31873,2395,-7293,-12274,10721,-15540
65210,14939,-66,-4204,-6365,-2723,-24108
65220,4635,-2200,-2768,-6525,-10305,-18924
65230,3763,-5584,-2986,-5534,-2941,-6725
65240,4920,-6986,-5014,-13435,15186,1920
65250,2956,-4798,-1348,-15270,4093,-3661
65260,12420,-1585,-406,-2254,-8423,3287
65270,6199,6921,-3707,4837,-11526,9833
65280,32678,10025,-4199,25536,-25562,9310
65290,26551,19301,-13135,20038,10033,18087
65300,15127,14098,-714,14731,-11507,560
65310,6378,9368,-5105,11092,540,-4030
65320,13245,7962,-7557,-8576,9324,-5439
65330,23402,8025,-4648,-17778,6221,-10986
65340,29635,3502,-6944,-17147,20287,-12047
65350,12908,1026,-962,-11596,6576,-16842
65360,7789,612,1752,-419,-11760,-10671
65370,9142,-592,-6600,4280,10210,9505
65380,2880,-4431,-2556,-493,-9445,9926
65390,8425,-5568,-699,3909,-10554,12144
65400,13802,-1255,-2916,6767,7604,11093
65410,14355,6366,-3364,1153,-9173,2140
65420,32572,13846,-3816,-147,-9024,3136
65430,21914,16924,270,-2437,-13532,-3014
65440,32750,18767,-5245,6681,-225,2970
65450,21120,12170,-5753,4349,1565,-6993
65460,14508,5582,-3242,2857,-6083,-15006
65470,5576,-58,-7065,-2,14661,-11129
65480,2053,-2462,-7211,-8025,15773,-9161
65490,1382,-3731,-3660,-12291,8742,-8877
65500,6237,-4763,-1208,-6792,1686,3850
65510,8538,-1207,1003,-3214,-4840,10061
65520,31165,968,-7074,18770,-10129,17003
65530,23228,-1221,-7534,13173,-14753,16578
65540,18107,4685,-1363,4780,1490,21404
65550,20109,6819,-1738,3233,33,12028
65560,13233,5309,-154,-5416,-2766,-661
65570,21462,7058,-3731,-8469,-7642,-7920
65580,32356,8230,-7266,-10496,-8744,-12679
65590,25653,7539,-11832,-11797,17460,-4526
65600,26736,2057,-8860,-1096,8616,-4661
65610,10564,879,-7766,6554,-819,-11922
65620,5295,-403,-3784,3299,-5673,-10704
65630,3831,-2475,-2451,-2948,6795,-2445
65640,2207,-5637,-949,-6300,10972,2965
65650,6714,-5603,329,-3888,7197,4073
65660,9299,-1826,1698,4217,3523,2865
65670,17077,3896,-2970,17181,-22889,2389
65680,32750,7430,-12178,21757,-1641,11185
65690,18995,7276,-8257,3822,887,12545
65700,20900,6870,-4072,3894,-15768,2373
65710,12500,6065,-3638,-255,-6297,-853
65720,15949,3192,-3374,-8119,4767,-2779
65730,20138,7564,-9803,-13036,4536,-12474
65740,30994,10734,-12978,-17029,1962,-11705
65750,10773,6179,-4746,-11585,9719,-6560
65760,4980,936,832,2707,-8663,-7199
65770,6493,-2722,-3471,12564,5630,478
65780,5359,-3772,-9387,4631,15333,7778
65790,6401,-8577,-5032,1133,5270,141
65800,14015,-7099,-5205,185,-3121,-886
65810,16476,11776,-4601,10096,-15009,-4569
65820,32702,16657,-10348,12881,-11505,9756
65830,29442,15883,-6462,5425,10414,12787
65840,18838,11600,2728,2400,-19428,-3844
65850,16903,10636,-5117,3711,4161,-3006
65860,15108,4494,-10847,-12023,8509,-7830
65870,14303,26,-8689,-21660,2430,-18378
65880,16248,4137,-12425,-23832,9652,-15360
65890,4032,1283,-3826,-13839,2504,-7979
65900,4679,2108,-2402,3371,4568,5212
65910,3130,552,-5009,13151,4249,17292
65920,5226,-2508,-5060,18242,-10425,14319
65930,9857,-2235,-4658,16665,-5979,14934
65940,17131,5322,-9365,10005,3893,10162
65950,20126,6974,-3407,3544,-16423,666
65960,32750,13992,-12753,5920,2218,-427
65970,32053,8485,-7257,-2382,-7097,-3121
65980,31329,7739,-9565,-2922,9659,517
65990,18852,6137,-3848,-10355,4929,-4855
66000,16275,4108,-2469,-5839,2260,-11341
66010,5585,-964,-4459,-6658,5527,-14220
66020,5101,-3050,-5667,-9371,5343,-12933
66030,1160,3575,-5637,-17160,7843,-11844
66040,5665,6219,147,-22741,3049,-825
66050,8846,3750,3286,-10211,2199,14586
66060,12384,2808,-2325,13446,-9054,14976
66070,9816,-2284,-3320,22467,-25376,6861
66080,16113,2147,-8580,21967,2894,14860
66090,12322,4185,-4682,11538,-6033,10171
66100,17403,7185,-5418,5608,2499,3968
66110,31798,8541,-7567,727,-11527,-888
66120,32750,7627,-10703,-3592,15617,2912
66130,32750,5651,-7249,-4371,-3776,-11053
66140,19638,4076,-4255,-7784,-8,-14544
66150,8871,600,-1300,-8373,3496,-11702
66160,6323,-1783,-3234,-9451,8720,-8447
66170,5522,-4474,-5083,-12311,10587,-9233
66180,7107,-3058,-4479,-13302,7894,-13204
66190,3973,7383,-2404,-18438,-6994,-15006
66200,6914,9262,6862,-11066,1700,6599
66210,5107,1029,7771,8465,-15106,16383
66220,18858,1369,-7430,27108,-8908,18987
66230,11674,-274,-13169,16998,-23959,13037
