t_ms,ax,ay,az,gx,gy,gz
74800,16570,-16256,-1657,-4942,5472,-30864
74810,7275,-10215,882,-3472,6239,-25383
74820,317,-5709,3037,-1798,5626,-15293
74830,-3604,-3401,4956,-1527,1060,-6028
74840,-5363,-1917,5791,-1330,-500,4316
74850,-5375,-6872,4719,-783,-2015,19534
74860,2033,-12996,2884,548,-4735,32313
74870,18785,-26235,1294,2285,-11334,32764
74880,21722,-32764,-1495,8223,-12793,32764
74890,29060,-32764,-3854,13386,-7652,32764
74900,32748,-32764,-8184,15998,-18379,32764
74910,32007,-28298,-9367,25167,-31612,24768
74920,24421,-16003,-10547,25645,-19257,14881
74930,18375,-7001,-12251,20619,-11057,7737
74940,19002,674,-15008,9509,-3775,3811
74950,22856,623,-18716,-9126,2836,-4060
74960,25661,-9685,-13927,-24264,3702,-11437
74970,28994,-21527,-12635,-30856,-1449,-22162
74980,30242,-32376,-10832,-32764,7071,-28498
74990,22458,-32764,-7731,-30325,16629,-29353
75000,16762,-30237,-3324,-22161,18978,-27062
75010,2201,-21291,440,-11991,21986,-22676
75020,-6783,-16318,1987,-2084,13708,-7494
75030,-10002,-16403,830,4114,2627,1222
75040,-7880,-14453,285,4224,-5260,14305
75050,1180,-22523,1717,2572,-10731,26603
75060,14495,-29881,342,9378,-12118,31656
75070,20978,-32482,-2174,13953,-12422,31737
75080,20973,-30521,-4830,16873,-12451,29457
75090,24433,-24537,-10736,19911,-17626,25695
75100,32047,-10229,-12403,11332,-14471,19307
75110,32750,243,-15019,3751,-1035,3671
75120,32750,-2143,-13947,-8026,2866,-10089
75130,27907,-15613,-12980,-14659,7761,-23437
75140,23477,-26385,-10491,-20275,9155,-30108
75150,19286,-30743,-6444,-19118,10885,-30351
75160,10827,-27053,-331,-15424,12628,-26343
75170,5412,-21724,631,-7859,8401,-19406
75180,-1110,-17272,4637,-5983,6684,-11838
75190,-4962,-16342,5811,-1569,1199,-2696
75200,-5525,-16549,5810,3012,-3211,4393
75210,-1257,-19505,2811,7886,-4274,13457
75220,4834,-24433,-101,9029,-7895,20018
75230,8928,-30269,-2364,16019,-10072,27882
75240,18969,-32764,-8392,20638,-10141,32764
75250,25456,-32764,-12866,21067,-14462,31778
75260,28550,-16178,-17890,18413,-12182,22119
75270,30587,-5457,-8552,1699,-5520,13891
75280,29875,1727,-11167,575,899,1788
75290,28776,-5141,-11628,-9159,3149,-8334
75300,25642,-16085,-13222,-18494,11354,-19337
75310,27379,-28374,-12005,-23873,12908,-27745
75320,25534,-32764,-9782,-23655,18409,-32764
75330,20952,-32764,-7604,-18491,20701,-32764
75340,11533,-27895,-3135,-12147,17755,-32282
75350,3933,-18762,-1296,-5427,17799,-24732
75360,-2950,-12311,-29,-978,10012,-15262
75370,-5494,-10936,352,-712,1760,-6099
75380,-1584,-13435,2246,-939,-296,4737
75390,4905,-13498,2346,33,4249,10543
75400,7069,-16557,3251,2147,-7086,18727
75410,18718,-20179,1883,10398,-11092,28265
75420,32570,-21222,-434,13697,-13841,32764
75430,32750,-10980,-2905,14019,-6490,30566
75440,32750,3753,-3788,8766,-4751,18630
75450,29023,12830,-3670,1852,-1060,7308
75460,30468,11008,-611,-7749,1718,-6819
75470,31095,1612,-1285,-10617,8048,-18907
75480,32750,-8578,-1141,-13352,3332,-31549
75490,32750,-17409,-186,-13406,6941,-32764
75500,29367,-19337,-257,-11180,11673,-32764
75510,20289,-15928,283,-7398,13562,-32500
75520,8265,-11829,1630,-3826,19817,-24773
75530,11,-7399,2600,-124,11775,-14797
75540,-2378,-6939,3538,874,1892,-5383
75550,-2748,-6053,3679,1156,-1461,3534
75560,-2045,-7972,5889,-950,-4362,14118
75570,8314,-13264,4877,3070,-9133,26827
75580,22011,-15578,4496,5931,-10322,32764
75590,30324,-18456,1311,11607,-11893,32764
75600,32750,-16876,1591,13802,-5083,32764
75610,32750,-10553,-480,15523,-8132,32764
75620,32730,943,-1980,14367,-5375,24766
75630,28493,10630,-4256,8613,-3797,13417
75640,27321,12928,-4639,-3789,-1249,-3135
75650,32119,4308,-2296,-11756,-418,-19229
75660,32750,-5887,-1168,-16672,1480,-31434
75670,32750,-16963,-280,-19188,4270,-32764
75680,32750,-20878,994,-16429,10818,-32764
75690,22982,-18048,1657,-11736,15256,-32764
75700,11366,-12317,1939,-7527,16547,-31343
75710,3091,-8637,2764,-4603,12427,-21366
75720,-2660,-6296,3495,-2814,6995,-9407
75730,-6251,-6197,3135,-2332,2616,674
75740,-4437,-7273,5484,-2672,-3197,11353
75750,3236,-10753,5220,1102,-9976,24330
75760,17633,-14203,6888,1469,-7700,32524
75770,24745,-17672,8486,-1269,-3300,32764
75780,32750,-18430,9787,5223,-13205,32764
75790,32750,-13437,8806,5269,-9689,32764
75800,32750,-2508,5500,7368,-10232,31469
75810,29223,7276,2759,5261,-7181,20823
75820,27383,12613,4246,-4770,2993,4075
75830,26176,6526,9078,-8686,7700,-8322
75840,29061,-2446,9881,-5002,13617,-20338
75850,31895,-11995,9422,-3108,15043,-29789
75860,30615,-18975,10275,694,11357,-32764
75870,25239,-19828,9067,2000,13485,-32764
75880,17304,-16106,8554,4509,11396,-30666
75890,11110,-11736,8584,4293,11302,-23087
75900,4850,-7606,6995,6170,9173,-17827
75910,1264,-5025,5545,6260,865,-11986
75920,-435,-2880,5122,4185,-4639,-6119
75930,-1795,-1477,4732,1871,-6635,636
