t_ms,ax,ay,az,gx,gy,gz
,-9984,5139,-14895
74000,14342,-1684,-42,-8589,6315,-17244
74010,8084,-3197,-1526,-8323,12446,-14819
74020,2032,-3190,-409,-8567,11293,-1998
74030,3102,-2123,1389,155,14,12719
74040,14082,-1445,-925,7091,-3448,20454
74050,13492,-455,-1612,9793,-1148,20458
74060,21679,495,-1453,10614,-4519,16520
74070,24136,5436,-1595,9106,-2752,7152
74080,25879,8339,1128,6226,-1833,3382
74090,29320,10391,964,4335,-2251,-4566
74100,25264,8602,276,2275,-177,-6425
74110,29570,7243,-3855,-1018,-5710,-11526
74120,18758,1892,217,-9254,1113,-14570
74130,13527,-1840,1772,-10726,3100,-15518
74140,11174,-2250,219,-9744,4616,-15442
74150,9162,728,-907,-8413,8005,-10599
74160,5597,-1019,444,-4324,6542,-3175
74170,5737,-1794,-217,4374,-3960,8430
74180,10435,-699,-2042,7937,-6620,14218
74190,14099,-1521,-1400,6747,-3489,17605
74200,20745,763,-867,6063,-4987,13903
74210,19193,5639,2285,4535,-1302,8801
74220,27984,10996,2548,5674,-3992,7033
74230,29941,12655,2160,5378,-3002,-964
74240,29188,12269,-2959,5152,-4038,-4448
74250,25228,8974,-4347,-5307,-4909,-11179
74260,17382,1953,-1163,-13150,3372,-15407
74270,15359,-733,-1206,-15032,4741,-18223
74280,8101,391,-921,-12546,9299,-17785
74290,6432,290,-426,-8426,8589,-9066
74300,2825,1023,1492,-1887,1131,742
74310,8927,638,-1385,6149,-5130,11716
74320,6481,-1212,-592,7445,-6144,16006
74330,13086,-1989,-1252,7800,-6597,18592
74340,22849,2643,-2433,6656,-5499,15973
74350,24587,6470,880,3522,-1678,8831
74360,25877,10052,1638,5632,-3739,3006
74370,28173,10925,1035,4944,-1526,-2044
74380,27915,11372,-4646,4843,-6490,-5896
74390,24853,8061,-5747,-4636,-4884,-8692
74400,15468,2950,294,-11864,3467,-10466
74410,14895,1448,-324,-12274,2880,-12769
74420,15046,781,-3429,-12914,3635,-13952
74430,14541,5117,-3473,-8862,-15,-14482
74440,2021,2311,-265,-4418,3709,-11909
74450,-2177,332,2070,4555,-2809,3818
74460,2461,-1431,1865,8351,-2608,13326
74470,10644,-4807,-888,9684,-533,21971
74480,23109,-443,-5719,10888,-3868,18695
74490,24565,9838,-3144,5616,-420,10872
74500,31310,18974,1111,3104,-105,4979
74510,32374,17729,4160,1142,6688,-5713
74520,28984,13726,-2814,4469,-717,-11567
74530,20775,4772,-6610,-2881,-3015,-16014
74540,7668,-2712,-2569,-10055,1225,-13483
74550,2341,-3267,-662,-10983,362,-8714
74560,2580,-1444,521,-11235,-1006,-2362
74570,4965,547,1566,-7590,3844,4051
74580,16998,587,-1431,-2386,522,12417
74590,22978,1795,-1669,4597,-4367,14129
74600,21458,3845,-1201,7969,-8143,13504
74610,21018,6087,1962,6351,-4639,11679
74620,20221,7311,3515,6948,-896,6374
74630,18199,10115,2966,5652,3648,-1004
74640,23627,11554,1999,5223,2666,-5525
74650,27719,9339,356,4587,3580,-12431
74660,21487,6393,-1399,3678,2930,-13062
74670,16060,4194,-2979,162,-3253,-10422
74680,11799,1620,553,-6166,1571,-7900
74690,5130,-382,2468,-5019,1176,-6317
74700,3449,-151,664,-2989,-733,-5111
74710,1996,2658,1378,-2539,5578,909
74720,11520,1391,-3973,608,4104,14186
74730,24729,-1966,-3125,4467,-4582,19027
74740,19841,-677,-2412,8634,-5368,19560
74750,23360,1121,-395,7888,-2886,18202
74760,21194,3825,611,10280,-4973,10331
74770,18922,4219,-124,8157,144,725
74780,21606,3689,692,9265,636,-4190
74790,31228,3678,2126,10649,2793,-10220
74800,24096,3728,2193,13579,1773,-12026
74810,22315,8282,-1936,11336,-4230,-10824
74820,19516,6568,599,568,3347,-11433
74830,11226,3469,1362,-433,5399,-13520
74840,6680,-234,-922,580,3523,-13478
74850,3988,-2901,-515,1022,5854,-11256
74860,2267,-319,259,4465,9150,-5221
74870,9338,612,-2647,12268,5595,5847
74880,22164,3610,-5042,14619,-4177,13146
74890,17658,5802,-5136,11249,2788,14834
74900,19757,5134,-3489,7355,574,13595
74910,17314,5634,-1508,6376,2602,8556
74920,14355,5293,320,5663,4717,2446
74930,19869,7521,1287,5780,7108,728
74940,29172,7244,4187,8411,2176,-3313
74950,22751,9574,1902,10667,-1426,-7920
74960,18803,10137,-1696,7512,-3256,-6045
74970,18928,6740,-1104,-2498,-4677,-5053
74980,11908,4782,625,-7531,3791,-7459
74990,8032,1164,2093,-6535,1454,-8337
75000,5960,240,1014,-4865,732,-7464
75010,4145,-1314,-504,-1161,4478,-2324
75020,10318,-1569,-4372,3401,-1023,9972
75030,17403,797,-3235,8431,-3118,16824
75040,17371,1076,-3930,9034,-8088,20496
75050,26497,3682,-3894,8700,-11339,16408
75060,24534,8769,-5589,4985,-9617,4118
75070,20733,9284,-3253,-2518,2460,-5657
75080,25987,10837,-3853,-2158,1058,-12714
75090,24413,8129,-5997,-3199,4219,-19438
75100,15695,2858,-5730,-3436,-1388,-13546
75110,15562,479,-2771,-10036,-4515,-4599
75120,6151,-2632,3940,-10792,6497,-2479
75130,3611,-1321,1214,575,-6278,1252
75140,6806,-489,-1180,1321,-2604,3810
75150,7302,568,-1725,167,-2862,6958
75160,13624,7792,-2402,996,2623,11193
75170,32750,12026,-7429,1703,2294,11472
75180,32750,10782,-6978,3100,207,-724
75190,22556,6085,-3440,1977,1851,-8078
75200,10413,17,-571,925,2552,-8991
75210,3302,-4136,-145,1435,3276,-6851
75220,2614,-6994,-1430,2949,4923,-2979
75230,11626,578,-3463,5563,387,2851
75240,18706,9503,-1808,4178,1414,4145
75250,19213,12198,252,4331,924,7748
75260,24415,12728,-3341,4211,-7295,8709
75270,18183,12513,-1138,-4020,-93,2875
75280,13116,8921,-1167,-4941,-3963,-2743
75290,15381,7161,-2498,-6753,-867,-9058
75300,17068,8087,-2414,-7733,2935,-13773
75310,23007,3234,-4804,-2644,5105,-9976
75320,19101,-4217,-4369,2615,-1232,-6321
75330,10171,-536,-4820,4472,-3149,1411
75340,8952,-94,-449,1139,1138,6336
75350,9638,239,834,2515,1206,6139
75360,12654,1587,-790,3031,3760,5456
75370,12292,6359,-1397,3510,6216,3262
75380,22125,14977,-2164,5004,-1558,4150
75390,25823,18084,-126,4673,2349,-3928
75400,23613,15431,-2191,5365,-3867,-4474
75410,18759,9009,-4181,-5061,-1818,-7566
75420,8171,3050,976,-10631,4649,-6998
75430,3269,-569,2695,-7708,620,-5754
75440,2231,-2128,332,-4038,-686,-3118
75450,8079,-806,-1953,-3087,6412,2385
75460,19334,-148,-2627,312,5630,10257
75470,23511,1909,-2809,9337,-1976,14261
75480,24045,7186,-7509,12927,-6675,14880
75490,23486,9736,-3929,4125,-1752,11036
75500,15890,8443,-214,-362,-2747,3444
75510,13260,6218,2318,-4836,4535,-1964
75520,17488,6256,427,-1518,2416,-5424
75530,25593,4859,-428,-691,2121,-7280
75540,18240,5253,-1404,3209,-1182,-7601
75550,17007,6938,-6329,2877,-9898,-4199
75560,14015,3239,-1684,-9882,-3456,-2130
75570,8450,1612,3407,-13088,409,-1401
75580,10014,1965,3391,-9937,-1906,-2092
75590,19671,7709,484,-7693,983,-5230
75600,21599,8976,-1943,-4592,9485,-6716
75610,16222,6155,-2999,4012,1016,-5548
75620,13349,4768,-3995,8738,-520,-755
75630,5961,4125,-1208,4102,685,4284
75640,4954,1363,2496,-218,4449,9347
75650,11916,2015,2851,1334,3955,9453
75660,21493,6158,-19,3086,3391,5347
75670,29157,12633,-552,4616,-1988,-1847
75680,27923,13312,-2354,5027,-905,-10075
75690,13380,11027,-610,1552,993,-9635
75700,9093,8209,-2277,-2653,-7906,-4545
75710,6001,1733,4797,-11480,3749,2898
75720,-544,-1001,4396,-4484,-1040,4590
75730,4445,-597,1302,-822,-5349,8184
75740,16006,3852,-439,-1283,-1049,8821
75750,32750,10255,-4067,-1284,4511,6016
75760,31698,10380,-4637,1410,-4882,282
75770,26745,10349,-2931,1269,-2406,-4078
75780,18168,7218,1013,-2753,-695,-6706
75790,12268,2428,3461,-4766,4897,-9412
75800,5005,-812,3661,-2869,8265,-10365
75810,2000,-159,2491,1031,8201,-6693
75820,5978,-94,2139,4140,5054,993
75830,11620,1370,2302,6001,-1428,9401
75840,17979,5824,1265,6856,-6272,17231
75850,20123,7797,539,4164,-6421,17288
75860,20364,11314,-465,594,-6750,12408
75870,22097,14824,-1853,-2502,-6084,3200
75880,22678,12783,-2740,-7375,-3889,-6974
75890,28298,7281,-2689,-10463,6460,-15055
75900,19456,-913,-3313,-3645,4675,-13391
75910,17276,-6751,-3090,3061,-598,-7122
75920,3149,-2880,-3898,3460,-3446,2235
