t_ms,ax,ay,az,gx,gy,gz
58920,-3697,-10409,3272,7780,-4779,13003
58930,6195,-17521,-1045,16739,-10359,28883
58940,26293,-21403,-7803,23606,-10654,32764
58950,32750,-20997,-12215,24260,-4495,32647
58960,32750,-16815,-12984,23756,-3539,28846
58970,31658,-9598,-10705,21288,-1883,21986
58980,26057,-1921,-9156,18020,-4008,13540
58990,22035,4856,-9223,13304,-3160,6348
59000,19102,6965,-11328,3053,-2808,-2612
59010,20685,3341,-11555,-7798,-1433,-7652
59020,25322,-2944,-14034,-17593,-3156,-13788
59030,32245,-12910,-15484,-28387,80,-20782
59040,32750,-19183,-12635,-32467,-1085,-25625
59050,29555,-21957,-10320,-31179,10208,-28567
59060,18077,-17637,-4875,-25094,12664,-27029
59070,8835,-11988,-674,-14900,14244,-20751
59080,2708,-8423,1816,-5246,8792,-13200
59090,-1974,-7997,2313,1606,4841,-4871
59100,-4546,-6874,2975,5966,-2473,7840
59110,-1207,-9501,2575,10421,-6332,21703
59120,16725,-16700,-1605,15522,-11721,31210
59130,28115,-20088,-7571,22296,-9732,29824
59140,31805,-18088,-9220,22077,-4681,25580
59150,31510,-15028,-10144,23884,-4502,23495
59160,26587,-9917,-9641,22778,-4382,19168
59170,24267,-4005,-10062,20691,-2818,15804
59180,21919,2280,-11352,12639,-1110,9557
59190,20895,4915,-11449,-71,-31,1264
59200,21069,1435,-11089,-9710,1091,-4865
59210,24740,-2305,-13823,-18023,1339,-11630
59220,32750,-12029,-13871,-29416,554,-20763
59230,32750,-22030,-11011,-32664,3682,-28926
59240,30639,-22876,-11157,-27104,10598,-31134
59250,17266,-18922,-6835,-21863,9747,-30120
59260,9392,-14260,-1204,-14771,12089,-22247
59270,2235,-9769,1645,-4995,6129,-15213
59280,-2182,-8951,3602,-104,1848,-7349
59290,-5060,-7013,4872,4053,-997,7264
59300,-1066,-11109,4855,10514,-6150,20708
59310,17795,-18617,-4479,21378,-10228,29886
59320,31035,-20888,-9915,24212,-4675,30494
59330,32501,-19752,-11688,25900,-3720,30429
59340,32692,-15177,-11187,24868,-3624,26379
59350,30157,-9850,-9983,23435,-64,21209
59360,23422,-2350,-8707,18118,3341,14925
59370,19702,2620,-8244,11729,-630,8328
59380,20166,5104,-8747,1797,-1117,2147
59390,20889,188,-7420,-10164,551,-4972
59400,23684,-4249,-8042,-16694,3817,-11250
59410,28814,-11467,-10402,-21806,719,-19122
59420,32750,-19628,-12491,-28067,136,-26579
59430,32750,-21185,-8647,-29873,2504,-29548
59440,28596,-21461,-6401,-24660,7936,-31201
59450,19202,-15840,-3434,-18268,9444,-29678
59460,11157,-11586,-1163,-8385,10006,-25754
59470,3107,-7141,491,-3400,8405,-19039
59480,-1808,-5054,1962,-217,5664,-10377
59490,-5183,-2936,2904,2021,1145,2550
59500,-2797,-3528,3997,4192,-3062,15409
59510,8127,-10335,927,11763,-9215,26669
59520,19748,-15148,-3636,17147,-7040,30367
59530,26857,-19576,-6984,19825,-2882,32311
59540,32416,-20473,-9050,23126,-4265,32066
59550,32247,-19046,-8920,24099,-4887,28056
59560,29039,-14765,-8620,24865,-5709,23965
59570,26032,-6749,-9693,22873,-3270,18427
59580,25405,281,-11710,16478,-2246,11886
59590,22368,4583,-12716,2765,53,1240
59600,19995,1369,-10791,-9199,298,-5958
59610,19510,-3692,-10305,-16568,2321,-12236
59620,25841,-9747,-12339,-22058,1771,-15303
59630,32750,-19529,-13276,-28423,4611,-22096
59640,31461,-23910,-9026,-30021,8312,-28875
59650,30115,-23831,-5013,-23997,12585,-30933
59660,17841,-18195,-2644,-15448,12051,-30522
59670,9387,-12339,243,-9105,9876,-25243
59680,3240,-8000,1514,-3224,7179,-16650
59690,-1098,-6349,1888,-281,4568,-7948
59700,-1586,-6155,1604,1398,692,2184
59710,146,-7074,2404,2311,-4393,11485
59720,6883,-11928,1099,7571,-10300,23042
59730,20064,-16655,-2289,14470,-10183,30700
59740,28744,-20907,-5944,18226,-5971,32764
59750,32750,-20332,-7301,19724,-3239,32764
59760,32750,-16066,-6628,20071,-5352,28578
59770,30882,-11169,-5572,21415,-5078,22004
59780,24982,-2756,-6037,20310,-2796,13840
59790,21688,2954,-7708,14602,-2413,5060
59800,20178,4262,-8734,5177,-1316,-2294
59810,18697,133,-7838,-6949,-2951,-9290
59820,21361,-3905,-7733,-13713,-3769,-13910
59830,25990,-10228,-10211,-21837,-2929,-17869
59840,31345,-17679,-11976,-29478,-5076,-21905
59850,31219,-20758,-10813,-32764,-2149,-23698
59860,24469,-18799,-5765,-30914,7437,-25724
59870,16347,-13855,-2125,-23206,10444,-23068
59880,12005,-9369,-914,-12910,11204,-18648
59890,7420,-6846,959,-4837,8033,-14259
59900,2845,-5603,1845,2,5920,-8555
59910,-235,-4268,2262,4304,-1975,-1852
59920,-392,-4899,3379,7766,-6090,10379
59930,7127,-9873,906,13798,-8070,21216
59940,19007,-13026,-3541,17659,-5704,28075
59950,27295,-16435,-8034,21201,-4370,29889
59960,32368,-15922,-10674,23436,-7457,27647
59970,30817,-11425,-10854,22546,-4151,23057
59980,24684,-6898,-9229,19702,-3049,18992
59990,20883,-1778,-8767,15204,-2356,15049
60000,23568,2700,-10891,6941,848,8463
60010,21944,3715,-10442,-3408,466,-298
60020,20971,939,-9436,-9649,862,-8130
60030,22575,-3768,-11634,-15977,-1589,-16138
60040,27820,-10452,-13852,-22412,-3327,-20756
60050,31045,-15885,-13923,-27541,2092,-22924
60060,28947,-17551,-10524,-28132,7817,-24595
60070,20291,-15540,-4690,-22448,10852,-24665
60080,12763,-11453,-1755,-14202,12710,-20189
60090,7111,-7966,294,-6278,7875,-14828
60100,2129,-6148,967,-1308,5526,-8292
60110,-1240,-5830,1357,2001,2633,628
60120,-984,-6891,1764,4878,-1879,11564
60130,6599,-11626,-242,11084,-5997,22854
60140,17112,-16366,-3280,16975,-7832,28546
60150,29704,-18991,-8787,21894,-6892,30593
60160,32750,-17450,-10719,23234,-5825,28228
60170,31480,-12726,-10128,23273,-6555,23479
60180,27330,-6197,-9184,21283,-4054,18736
60190,23896,-365,-8938,16125,-2710,11705
60200,20735,4268,-9598,8498,-2355,4034
60210,20298,5000,-10084,-1370,-1524,-2647
60220,20659,501,-10658,-10988,-876,-9788
60230,25041,-3896,-13079,-17749,-3592,-15904
60240,31796,-12165,-15638,-26691,-2764,-21080
60250,32743,-19165,-13139,-32092,2988,-25771
60260,30782,-19817,-10432,-28225,8152,-29033
60270,18952,-16196,-5870,-23285,12048,-27193
60280,10287,-10960,-1159,-16444,13772,-21203
60290,4402,-7441,1351,-7848,9115,-14340
60300,140,-5440,2498,-1447,4144,-5941
60310,-3135,-4420,2739,2283,-1226,2499
60320,-2996,-5253,3351,5364,-5858,14059
60330,5577,-13119,141,9248,-7752,29717
60340,17567,-20931,-2763,11813,-6570,32764
60350,29056,-27051,-5999,16531,1353,32764
60360,29857,-29356,-7934,17607,-10517,32764
60370,32750,-24702,-8766,24059,-15861,30306
60380,31684,-17081,-8691,24969,-10800,22794
60390,27269,-6765,-8849,22449,-9224,13291
60400,21450,1609,-9474,15338,-7828,3226
60410,19767,4136,-9730,4984,-3913,-3057
60420,17696,760,-9788,-6509,-4289,-9864
60430,21195,-3925,-10649,-16058,-5403,-13105
60440,28281,-11333,-14022,-25308,-11822,-18209
60450,32750,-20221,-15005,-32764,-447,-21134
60460,32750,-24341,-10406,-32764,5426,-26395
60470,23914,-22437,-6491,-27218,12534,-29860
60480,13387,-15985,-3513,-18563,11662,-25071
60490,8039,-10131,-1109,-10215,8528,-18233
60500,2051,-7612,1392,-3529,6096,-11288
60510,-1419,-6277,2089,1145,2888,-3879
60520,-2508,-5276,2220,4946,-1283,8377
60530,1489,-8694,2233,8777,-6026,18985
