t_ms,ax,ay,az,gx,gy,gz
66360,14877,3513,2297,-2491,3025,-12153
66370,11942,2456,-612,-2020,2623,-15397
66380,7224,1564,-2269,-1867,7989,-15287
66390,5309,-2319,-3616,2534,5514,-6647
66400,12634,-4977,-6900,7583,-3999,4001
66410,12005,-1044,-7229,5959,-658,12378
66420,16338,461,-4112,3693,-1720,16372
66430,21504,4038,-3133,3507,-2685,12261
66440,19340,6933,-2271,2082,-30,4681
66450,18495,10046,-803,2483,-2996,-13
66460,25484,13940,-2481,3192,-3289,-3547
66470,21937,11100,-3841,638,-1257,-8151
66480,23379,7367,-3692,-2429,-1271,-6462
66490,17527,2304,-189,-7781,2231,-6409
66500,15081,-604,1453,-6076,2398,-8472
66510,9459,-1272,-3311,-4095,597,-10437
66520,8276,-328,-3201,-5194,4556,-7530
66530,6300,-3517,-3198,-70,4411,-446
66540,10216,-5963,-4539,4986,-3444,9939
66550,17860,-3380,-7203,10415,-1688,15677
66560,18101,-1090,-3714,6568,-2626,19750
66570,25581,1605,-965,9674,-3920,13504
66580,23282,4874,-3947,13654,-2497,3422
66590,25363,6308,-4240,13958,-1512,-6621
66600,27283,6589,-5707,13932,-3532,-13327
66610,22548,5182,-4013,8934,3504,-16775
66620,17089,5621,-4287,6150,695,-13322
66630,13820,3631,-912,1145,6325,-13261
66640,5773,430,1445,3253,7815,-12768
66650,4439,-2593,-794,8535,3301,-9031
66660,6662,-442,-1913,7749,4263,-6071
66670,5933,49,-4344,9011,9998,1765
66680,19141,2139,-11281,14082,-3145,12264
66690,26072,7716,-13687,8345,2861,12470
66700,20488,8912,-8794,3439,-322,8972
66710,13948,8586,-6930,167,-1518,4074
66720,9822,6833,-3968,-3780,607,943
66730,11157,7967,-3465,-5097,-924,-23
66740,19234,11379,-3484,-4777,-3443,-269
66750,28088,11480,-7414,-6547,-6475,-2265
66760,24662,8937,-7452,-14585,-1457,-2239
66770,18525,5895,-4448,-17891,-190,-3490
66780,9645,-921,-2575,-16591,-748,-5836
66790,1810,-8002,-5396,-12178,-3561,-4233
66800,798,-5174,-8393,-13386,-10836,3047
66810,5062,199,-2540,-16015,-3762,9806
66820,26872,11125,-11033,-5177,-15698,17025
66830,32750,12830,-15904,-11383,-5645,3305
66840,22426,6657,-7179,-20092,3474,-4135
66850,10885,-1201,-225,-16630,2274,-5583
66860,3181,-6098,-2006,-10551,-1918,-4410
66870,2015,-4683,-3520,-9112,-1274,-819
66880,7830,-1272,-166,-9063,-3201,6006
66890,17509,5299,-636,-5955,-8736,12386
66900,31972,11027,-1752,-4158,-10922,18726
66910,32747,17105,-9415,-9143,-11774,8276
66920,20071,7974,-1246,-22184,6631,-4607
66930,7988,2503,-578,-19039,284,-10128
66940,5381,-2984,1019,-17788,3477,-11118
66950,-2370,-5895,-846,-7493,8249,-4119
66960,13196,-7400,-9214,3396,-9241,10274
66970,19320,-6767,-12789,6535,-8471,19228
66980,26453,-209,-10268,-3883,-6761,20924
66990,26852,5177,-1511,-8545,1279,11489
67000,20800,8113,1352,-9289,1351,2514
67010,19564,8819,-61,-8214,790,-4283
67020,24047,7293,-4217,-7701,-2372,-8041
67030,19176,2997,-3424,-11686,5292,-13380
67040,10679,862,-4283,-9074,-2618,-5338
67050,11321,-3244,-5205,-10968,-4569,-195
67060,2221,-6944,-1585,-12603,-597,3487
67070,6646,-2736,-2344,-11691,-8124,8110
67080,15746,6127,-4400,-9115,-3738,11101
67090,32746,13032,-11280,-7001,-10168,6842
67100,32490,7821,-10039,-12154,2321,-5718
67110,15054,-780,-3553,-9797,457,-7971
67120,10663,-4200,1780,-8954,-1065,-3263
67130,8634,-3541,192,-3753,1113,-1433
67140,9484,-1729,-1403,-3638,939,-1523
67150,8414,-618,-387,-2662,1427,-1649
67160,12108,1521,-1829,647,-1324,2467
67170,17580,2215,-2121,200,-2679,7892
67180,23988,4501,-3668,1775,-4553,14704
67190,25013,7341,-5213,-4406,-3907,13567
67200,20459,9369,193,-8918,-218,6522
67210,20272,9096,-760,-6947,-3428,-1453
67220,19834,6143,-2361,-8725,167,-9213
67230,19393,2222,-3040,-9135,6299,-13544
67240,13703,-1829,-3631,-3426,7190,-11197
67250,16720,-5199,-6232,3266,-1020,7
67260,12001,-1173,-7152,3257,-799,610
