t_ms,ax,ay,az,gx,gy,gz
ʲbj
32190,5324,90,19028,-1738,-1917,1828
32200,3422,1077,16104,1994,628,688
32210,2302,808,15234,408,-1368,-230
32220,2526,165,16142,1307,-4001,160
32230,3579,232,14837,-61,-4055,-147
32240,3969,982,13913,624,-1981,-440
32250,5678,784,17182,-1329,-1835,920
32260,6105,478,16877,217,-817,-458
32270,5727,942,15785,970,128,-741
32280,3626,1304,14346,1521,563,-2764
32290,4303,1140,15185,-989,-426,-3135
32300,3494,679,17131,448,-1227,-2097
32310,5157,1436,15574,296,-913,433
32320,6523,1118,14474,-1436,561,289
32330,5890,1395,15006,282,1728,-223
32340,5220,1054,16068,2630,991,-1443
32350,4439,2248,14924,998,549,-2581
32360,4491,2356,14166,-1681,952,-2941
32370,3475,1168,14825,-4893,1393,-2086
32380,6075,461,18055,1006,-2150,-351
32390,3924,1285,14465,2283,1341,-749
32400,2869,2239,14260,384,-659,805
32410,2631,1350,15778,-1820,-2043,3030
32420,6970,702,18379,-1048,-3273,3807
32430,6695,878,16248,1873,-1819,-71
32440,5092,974,15497,759,-3019,-425
32450,3950,836,15796,2002,-3257,-2025
32460,5873,1700,15466,2231,-5734,-606
32470,7445,1923,15504,2713,-1845,1025
32480,8598,2878,12295,949,857,868
32490,8820,2224,14308,-2738,4205,442
32500,7032,1096,16608,-3554,5367,702
32510,4551,980,15663,-1806,3771,6
32520,3229,460,15538,-1128,1764,-161
32530,4860,825,16936,215,-2283,54
32540,5917,1327,14721,116,-207,-445
32550,6347,1588,15201,-114,-51,-807
32560,7325,1818,13322,-1840,-1683,-2075
32570,5272,1641,12790,-4001,-608,-3790
32580,4502,-370,21366,-6480,6863,-3173
32590,4888,280,14874,-649,-659,-2729
32600,2603,-1014,17643,588,-1087,-1462
32610,4951,-134,14745,472,-2591,-1554
32620,5712,130,15756,117,-1461,-214
32630,6003,-198,15795,-430,171,-249
32640,3981,-779,16951,853,-1275,400
32650,2355,-1487,18223,3599,416,4295
32660,1792,1271,13499,7088,3184,10265
32670,8287,1331,14421,1643,2517,8861
32680,9773,-606,15213,1853,2522,3648
32690,8814,413,15471,1685,1779,1111
32700,6487,1195,14683,1451,4974,237
32710,3315,1225,15666,852,2994,-2059
32720,5045,1337,13757,-2065,-722,-5679
32730,-1651,-1257,19209,-1442,5330,-4573
32740,-2171,554,15335,-647,-633,-594
32750,2674,467,16134,495,-4182,-110
32760,4272,1273,15627,58,-6864,420
32770,4846,1019,15177,74,-4158,44
32780,3869,2547,15840,111,-5583,799
32790,3884,537,13844,-2373,-6778,767
32800,7857,-460,15825,-4230,-7715,1383
32810,7968,-175,16441,-1375,2221,-365
32820,5038,589,15645,-460,2226,-687
32830,5839,-201,16200,90,679,-517
32840,5142,-458,16348,1426,-1010,-209
32850,6382,-233,16872,1403,-2157,100
32860,6452,129,14585,1607,-1297,290
32870,6372,85,14707,461,691,-161
32880,4693,658,15183,577,431,2
32890,5398,499,15580,775,-2268,454
32900,7580,1124,14515,860,-3938,31
32910,7919,557,15026,361,-756,47
32920,7051,396,15064,-53,983,-260
32930,6820,177,16102,80,-746,-777
32940,4359,827,14515,-839,481,-1006
32950,8364,162,14458,87,-1985,-398
32960,8239,470,15355,-563,7484,111
32970,7226,523,15060,904,1181,-1046
32980,3845,1250,14718,-136,2213,-2159
32990,5220,193,17846,-1473,-1055,298
33000,2547,-977,19286,1797,1825,3740
33010,1901,518,16721,5647,4892,8549
33020,8231,1424,12079,2022,2402,9042
33030,12601,1034,12892,981,132,1962
33040,13167,2167,13351,-1942,3548,-6467
33050,8154,1287,10694,-7800,-3572,-18764
33060,3684,-2840,17878,-14006,-2710,-13931
33070,29,-3209,18098,-3801,6751,-7701
33080,-2182,-4599,16002,-5599,-3489,-11071
33090,-1607,-3774,17519,1842,550,3984
33100,1088,-3879,17530,4562,-3690,8306
33110,1386,-2050,15363,9096,87,9749
33120,7284,534,13841,5732,3745,11357
33130,9150,297,16012,5900,-5500,5892
33140,8361,38,14688,4693,-3289,5850
33150,6240,618,13816,2955,-9943,3707
33160,8970,1031,15314,-631,-5373,3481
33170,7887,55,14776,-5631,-2551,-126
33180,11271,1025,13015,-6407,-3721,-7895
33190,6762,-2189,13380,-10418,2968,-15905
33200,1543,-2582,16311,-6769,1118,-6620
33210,7250,-2149,16224,-50,177,-62
33220,6181,-1265,14200,600,1347,-355
33230,7997,-1731,16335,3638,1724,-805
33240,7476,225,14008,2632,2161,-436
33250,5587,-356,14686,-64,1015,-78
33260,5504,-246,16871,994,-1754,1997
33270,4575,633,14434,1788,3580,5001
33280,6176,-570,15813,-9,-2213,5587
33290,9615,-2214,16146,473,-3671,2583
33300,8132,-532,14293,-536,2215,2225
33310,6769,-634,15689,-1601,-1105,13
33320,6638,-1043,15359,-71,1267,1565
33330,5956,-1493,15238,833,188,1710
33340,6311,-1261,15133,1097,624,2893
33350,6558,-1370,15305,664,383,2645
33360,6447,-1317,14409,-85,-429,752
33370,7067,-2193,16352,-1315,640,-312
33380,5877,-1439,14438,-2295,-23,-1111
33390,6793,-1284,15314,-243,-291,-217
33400,7128,-2323,16850,-565,1062,-19
33410,5557,-2948,16270,-488,-319,-431
33420,5460,-1238,13933,943,-934,-294
33430,7401,-1447,15061,182,-593,-184
33440,6976,-1096,14873,-953,1433,-184
33450,5956,-2615,16737,-122,1001,-842
33460,5925,-1552,14621,645,-489,-820
33470,6228,-1375,15012,219,248,-258
33480,6082,-1318,15919,-1383,-329,359
33490,6771,-3368,15587,-335,-668,-52
33500,7037,-2084,12777,1433,-3508,-551
33510,9207,-2712,17667,350,706,-1151
33520,6825,-1267,14749,1578,1728,-2093
33530,5652,-787,14628,985,494,-2486
33540,5203,-548,16582,89,1142,-2085
33550,6311,-72,15819,1848,-816,-1857
33560,7407,341,14339,2492,201,-1970
33570,6843,-611,16344,1368,451,-1685
33580,7675,513,14408,1819,3795,-2091
33590,7656,1604,12428,-2943,2623,-5412
33600,3576,-2227,18128,-4882,3081,-6305
33610,2028,-1419,18051,1623,3480,-998
33620,2110,-431,16149,438,739,626
33630,4072,-1479,16516,487,-1430,843
33640,5244,-622,15656,3263,1467,3365
33650,4050,576,16781,2888,2615,3902
33660,4158,2598,13326,788,1623,5187
33670,5292,38,17066,-539,275,1102
33680,4445,265,15575,70,-613,2017
33690,3646,928,15893,-441,-419,3125
33700,4877,32,16484,-211,-1494,2262
33710,7093,412,14504,-2439,-620,2124
33720,9175,-1085,15162,-6996,421,1762
