t_ms,ax,ay,az,gx,gy,gz
03,887,64
29680,12291,-3105,10807,-297,165,-79
29690,12599,-3211,10750,-129,-104,90
29700,12536,-3065,10544,21,21,-21
29710,12497,-2825,10760,-319,205,-1
29720,12550,-2844,10802,-10,294,-149
29730,12595,-3202,10672,-107,-345,-179
29740,12467,-3187,10760,333,-365,-194
29750,12222,-2982,10816,407,-654,-396
29760,12475,-2649,10808,506,-1131,-460
29770,12609,-2844,10845,72,-1299,-717
29780,12165,-3333,11199,255,-3028,-1047
29790,12597,-3109,10592,1380,-3769,-432
29800,13474,-2712,10201,1567,-3610,-318
29810,13508,-2542,9908,2915,-2407,323
29820,13469,-2256,8969,3097,-1364,1168
29830,14043,-2283,8797,2772,-977,1397
29840,13840,-2247,8673,2133,-335,1502
29850,14046,-2139,8939,2061,23,1745
29860,13999,-1973,8571,1765,162,1689
29870,14466,-1989,8409,1244,201,1181
29880,14523,-2184,8476,829,-98,683
29890,14227,-2355,8821,617,-70,454
29900,14083,-2005,8512,289,334,166
29910,14020,-2548,9314,-424,610,-218
29920,13292,-2449,9470,46,264,-151
29930,13594,-2770,10071,32,569,-47
29940,13553,-2725,10771,536,1753,577
29950,11892,-2274,9269,1569,2056,1056
29960,13058,-2030,7980,-68,-3813,458
29970,15357,-2600,9491,-1031,-1382,347
29980,14126,-2871,9603,-77,483,24
29990,13435,-2439,8954,-277,-263,-27
30000,13420,-2753,9702,-498,638,-265
30010,13414,-2806,9647,-382,-348,-159
30020,13206,-3140,9710,-702,-827,164
30030,13448,-2865,9299,-288,-689,240
30040,12893,-2934,9133,-800,-371,1590
30050,13889,-3229,10028,309,-21,879
30060,13797,-3200,9197,454,-794,754
30070,13204,-3398,9022,-374,-190,651
30080,12682,-3584,9458,-194,-327,1336
30090,13646,-3415,8987,-515,-159,2481
30100,13385,-4123,8851,-741,-864,2083
30110,14146,-4165,8396,-926,178,3324
30120,14187,-4656,8941,203,860,1292
30130,14137,-4432,8883,420,-1347,587
30140,14105,-4633,9128,200,446,-56
30150,13131,-4337,8440,1132,197,-109
30160,13601,-4600,8580,115,7,-359
30170,13517,-4724,9442,136,180,-555
30180,14220,-4192,9131,675,-201,-1063
30190,13849,-3856,8671,-265,-1144,-3014
30200,15006,-3689,8606,804,-5866,-4954
30210,13370,-3615,8419,585,-1034,-3647
30220,13366,-2545,7799,1042,-1475,-2555
30230,14610,-2897,8438,-904,240,-1760
30240,14772,-2556,8295,1080,-845,-1881
30250,15182,-2124,7474,752,-1792,-2223
30260,14227,-1817,7365,-318,-384,-2294
30270,14553,-1590,7324,-809,841,-1212
30280,15003,-1757,7735,-1001,1133,-1793
30290,15713,-1474,5672,-60,-3875,-1855
30300,16979,-564,3327,1291,-18927,-5309
30310,15920,-295,2698,-2899,-19670,-6365
30320,14459,-227,3617,-5460,1964,-1741
30330,13307,-641,3725,-6072,6591,2854
30340,19238,-1581,6878,-6433,5207,1615
30350,15507,-1679,7294,-2494,8298,779
30360,14405,-1188,6260,-510,2948,233
30370,16160,-1584,7106,-1055,1585,96
30380,15042,-1567,6732,185,310,-116
30390,16154,-1301,5872,933,-257,7
30400,14927,-416,4642,-745,5109,1070
30410,15874,-1293,6463,-2245,5228,844
30420,15302,-1801,8019,-1470,4569,547
30430,14132,-2099,8175,-623,3554,322
30440,14315,-1917,8576,-552,1690,134
30450,14662,-1650,8734,-82,1116,-166
30460,14304,-2003,8286,152,4,-385
30470,14439,-2068,8362,-83,662,96
30480,14348,-2041,8390,-59,926,30
30490,14216,-1498,8407,-207,729,83
30500,14568,-1665,8745,-382,1549,115
30510,14455,-1860,8337,139,690,-124
30520,14600,-1608,8106,390,1149,-322
30530,14080,-1770,8139,-941,594,-779
30540,14860,-794,9128,-2688,1045,-930
30550,13406,-2115,8542,-2659,2513,-835
30560,14024,-2755,8478,-1976,-4485,-2835
30570,14515,-2592,8961,-1707,-6393,-2004
30580,14674,-2479,8884,302,-2464,-2911
30590,13762,-956,7903,-899,-1887,-1595
30600,14694,-1517,8787,-1576,674,-945
30610,13825,-2054,9542,-443,-742,-191
30620,16747,-2028,8786,3371,-6415,-3569
30630,15341,-54,5986,4251,-5397,-3750
30640,13147,736,4119,2194,-1281,-1275
30650,13076,80,5183,-1007,1762,3106
30660,17598,-487,7317,-1501,3219,3799
30670,17636,-1206,8646,486,1229,-682
30680,13382,-155,6021,1575,756,-138
30690,13216,119,4452,303,-1852,548
30700,16836,-479,7197,-4107,2230,1574
30710,17548,-2130,8825,-787,3173,330
30720,14256,-811,6986,1400,-1432,-1729
30730,12590,-203,5533,-823,1010,138
30740,15805,-846,7083,-3251,3337,2433
30750,16997,-2436,10230,-518,3734,1272
30760,14140,-1459,8729,1695,-2175,-1761
30770,12864,-639,6314,83,-1022,-942
30780,13954,-696,6295,-2515,1148,1719
30790,17023,-2200,9855,-870,2750,1927
30800,15260,-2240,9617,2833,-1243,-914
30810,13054,-680,6198,385,-454,-1135
30820,13007,-904,6128,-2103,547,902
30830,16080,-1827,9174,-2286,4133,2605
30840,15432,-3243,10935,1416,506,328
30850,14221,-1310,7661,2323,-3018,-1931
30860,12736,-733,5875,-1157,-173,-435
30870,14854,-1517,8298,-3186,2798,1918
30880,15673,-2711,10290,-461,3815,1930
30890,14025,-2162,9178,3142,-2735,-1164
30900,13090,-1101,6621,186,-1734,-1401
30910,13756,-1051,6798,-2436,1711,660
30920,15270,-2357,9868,-1778,4619,2160
30930,14438,-3416,10897,2738,-1024,-488
30940,13461,-1453,7775,1679,-3248,-1835
30950,13484,-868,6349,-1838,463,-12
30960,15033,-2293,9558,-2861,4389,2067
30970,14908,-3646,11431,1327,1662,774
30980,13525,-2002,8985,2503,-4015,-1851
30990,13175,-1037,6529,-1102,-1034,-815
31000,14745,-1775,8603,-3015,3265,1544
31010,14892,-3042,10796,115,3749,1593
31020,13426,-2548,9703,2944,-4138,-1707
31030,13146,-1151,6874,-123,-2673,-1655
31040,14183,-1535,7922,-2916,2616,1187
31050,14800,-2833,10561,-902,4428,1941
31060,13771,-3645,11392,2710,-1711,-511
31070,13254,-1466,7490,604,-3853,-2016
31080,13764,-1184,6780,-2271,697,-108
31090,14690,-2221,9290,-2337,4513,2170
31100,14010,-3865,11758,1026,1003,730
31110,13268,-2261,8962,2022,-4674,-2050
31120,13220,-1232,6759,-1007,-1853,-1424
31130,14268,-2018,8800,-2974,4043,1661
31140,14523,-3505,11370,278,3535,1637
31150,13229,-3046,10517,3168,-3735,-1373
31160,13080,-1360,7034,-509,-2814,-1567
31170,14063,-1640,7956,-2945,2755,798
31180,14362,-2889,10858,-989,4629,2097
31190,13221,-3583,11194,2522,-1760,-242
31200,13099,-2101,8175,512,-3802,-1664
31210,14137,-1805,7909,-2037,1251,-210
31220,14008,-2714,9828,-1029,3177,1405
