t_ms,ax,ay,az,gx,gy,gz
10,15890,136,-72,-197
30470,-624,5207,15462,141,82,-349
30480,-381,5321,15544,156,-861,-295
30490,-270,5228,15680,272,-993,-343
30500,-319,5359,15425,250,-1270,-357
30510,206,5374,15426,125,-1884,-481
30520,374,5423,15558,240,-1704,-448
30530,452,5407,15515,166,-1682,-466
30540,394,5448,15390,40,-1795,-526
30550,990,5430,15511,61,-1523,-457
30560,498,5455,15326,59,-1471,-440
30570,1114,5400,15456,-155,-3459,-667
30580,1635,5476,15494,-55,-2946,-657
30590,411,4963,16220,453,-6114,-880
30600,832,4620,16439,1705,-11482,-1006
30610,1816,5028,14886,4200,-26806,-2334
30620,6455,6562,12293,6256,-31661,-4339
30630,10427,7853,8556,9151,-32764,-7848
30640,14950,10481,184,12752,-32764,-14638
30650,13234,11582,-5284,13119,-32764,-21889
30660,8325,12235,-9981,5140,-31826,-14947
30670,1875,12391,-11137,103,-6705,-5769
30680,700,11784,-10063,-3402,-7825,-3239
30690,1761,12854,-8977,-3252,-2828,-987
30700,2078,12712,-8593,-2501,-1764,618
30710,1714,13635,-8839,-3705,-1516,1406
30720,3181,13448,-7886,-2764,57,2202
30730,2888,13345,-7408,-902,831,1523
30740,3778,13652,-8156,602,-529,-4
30750,3674,13236,-7347,840,1539,491
30760,3550,13043,-7695,2193,566,-297
30770,3576,13127,-7855,3471,874,-1184
30780,2678,13310,-9699,2439,1736,-764
30790,3193,12976,-9655,1060,129,168
30800,2917,13089,-9263,1012,1212,1150
30810,3648,12620,-8842,1354,84,919
30820,3683,11539,-10114,1796,3305,1148
30830,4498,12768,-9690,1196,2496,1225
30840,4099,11929,-9691,1490,3291,305
30850,5504,12939,-9872,234,2776,557
30860,4914,12091,-9555,134,3638,957
30870,6893,12110,-8896,1297,5401,1061
30880,5319,12388,-10148,1350,5482,-462
30890,6410,11761,-8716,-45,4523,0
30900,6300,11973,-8850,-849,5858,1630
30910,6723,11590,-8154,-419,6201,1442
30920,7481,11838,-8046,137,1119,1405
30930,7611,11403,-7570,-575,5771,2108
30940,8394,11535,-7115,-184,2303,1616
30950,9729,11406,-6546,112,6944,1408
30960,8775,11558,-7577,-125,5053,1492
