t_ms,ax,ay,az,gx,gy,gz
ʂbjºbbj
14060,14098,-6819,6741,-2103,-1950,1062
14070,13652,-7348,6753,-826,1263,2240
14080,13062,-7451,6221,-1003,1842,2773
14090,12759,-7266,7010,-2367,648,3413
14100,13609,-7681,6627,-1325,-496,3016
14110,14638,-8314,7032,-1611,-208,1774
14120,15663,-8213,6178,-145,-1483,-1957
14130,13445,-8156,5398,1517,-2433,-1874
14140,12746,-7311,5373,118,1050,-186
14150,12627,-7625,6457,-373,1011,245
14160,13221,-7395,6033,-768,410,95
14170,13372,-7748,6199,-1205,-832,-825
14180,13927,-8299,6165,-1384,-195,-853
14190,14329,-8831,6499,-1505,431,-1148
14200,13941,-7861,5564,-59,2064,-357
14210,12517,-7512,5980,-98,2226,-172
14220,14117,-8041,6595,267,628,-82
14230,13691,-8666,7850,395,1288,-421
14240,13435,-8461,7361,1701,1934,-721
14250,13386,-7972,6571,2638,1926,-1084
14260,12932,-7307,7073,3649,1818,-544
14270,11632,-7489,9167,2069,864,-939
14280,11949,-6264,7362,2113,-1410,-658
14290,13700,-6397,7343,499,-314,878
14300,12072,-7130,8094,429,3489,1712
14310,12825,-7329,7865,-67,-6307,-119
14320,14206,-6920,7489,-902,-5200,289
14330,13482,-6800,7044,190,-412,232
14340,13462,-7651,8322,119,-1516,220
14350,14425,-7058,7178,631,-3062,-1423
14360,12588,-6544,6427,-1246,-1602,-1030
14370,14358,-6964,5350,-866,-579,739
14380,14600,-7488,6331,-1369,211,366
14390,12430,-6936,5955,-727,2664,1786
14400,13037,-7665,5824,-1294,1481,2656
14410,14642,-8282,6456,-2696,-5820,84
14420,14334,-7882,6281,-512,1124,-177
14430,12297,-7488,5456,-44,5302,1422
14440,13238,-8245,6658,-895,1589,2096
14450,14545,-8880,7004,-957,-107,-383
14460,12152,-8240,6451,144,5528,1042
14470,11543,-8444,7822,597,6467,3408
14480,11950,-9082,8063,52,3852,1613
14490,12177,-9961,8435,367,-388,238
14500,11907,-9513,7792,877,-243,-846
14510,11921,-8158,7278,1504,2197,701
14520,12753,-8587,7996,483,-44,-709
14530,12151,-8010,7923,-609,308,-376
14540,10824,-8349,8177,-685,1155,-156
14550,10673,-10240,8617,-387,-12,354
14560,11836,-8609,8660,-641,176,796
14570,12123,-8796,8304,-4,244,-15
14580,12090,-8777,8703,481,583,-391
14590,11468,-9481,8569,528,959,-208
14600,12218,-9191,8289,1018,935,4
14610,11399,-8764,7995,471,2215,-334
14620,9476,-8622,9078,-713,453,-515
14630,11281,-8556,9366,-796,-1634,-76
14640,11732,-9061,8574,-241,-435,57
14650,11790,-9034,7892,-157,307,149
14660,11261,-8903,8405,-204,788,469
14670,10776,-9137,9201,-246,-41,794
14680,11161,-9255,8322,-484,-520,831
14690,10742,-9789,8262,-452,288,693
14700,10382,-9794,8872,-341,-697,1027
14710,11101,-9418,9357,-485,-1551,1120
14720,11888,-9652,8389,234,-919,445
14730,11508,-9359,7881,677,1778,490
14740,9477,-9869,8490,525,575,-389
14750,10147,-9911,8768,-232,-1687,-103
14760,11699,-9196,8516,-671,-1508,252
14770,11861,-9237,8722,-148,-317,246
14780,10915,-9990,8315,14,794,105
14790,11940,-9684,8752,557,1650,-1267
14800,10664,-9287,7984,1648,1377,-1630
14810,11760,-8894,9266,1236,392,-756
14820,11096,-8977,9552,1899,2211,-1278
