t_ms,ax,ay,az,gx,gy,gz
bjbjbj
51390,5790,3434,14961,117,292,119
51400,5811,3414,15158,30,922,-21
51410,5508,3409,15225,93,1129,-144
51420,5120,3612,15081,118,795,-205
51430,5022,3611,15167,-25,16,-152
51440,5232,3532,15191,-77,-467,-91
51450,5597,3444,15251,-112,-385,-151
51460,5492,3400,15229,-108,-125,-263
51470,4859,3203,17167,-450,-993,-331
51480,4110,3417,13476,327,-6332,-646
51490,7262,3531,15535,-314,-6354,228
51500,8075,3640,14383,145,-8392,-814
51510,8271,3434,13329,606,-5813,50
51520,9354,3494,13431,142,-2920,-30
51530,10032,3853,13317,-11,450,270
51540,9794,3573,13226,58,4913,-138
51550,8456,3436,14028,-447,8512,-512
51560,5730,3545,14910,-250,8796,-729
51570,3881,3579,15145,-266,4622,-209
51580,4510,3332,15439,-9,-89,119
51590,5913,3429,15115,253,-2072,-308
51600,5209,3458,15391,105,-3448,-964
51610,6038,3032,16479,1203,-8169,-2265
51620,6821,2713,17756,6092,-20273,-7017
51630,8488,5172,12053,11554,-22395,-1355
51640,11065,8034,5210,10727,-19929,2599
51650,17608,7761,2464,3398,-7431,2508
51660,16221,7046,4222,-1528,5489,-277
51670,12589,6800,8036,-4193,9704,-1352
51680,10076,6018,10833,-4038,6303,-972
51690,9858,5973,11085,692,-1296,384
51700,11807,6625,8429,1193,-4631,1644
51710,14267,6293,8110,-382,-1696,2087
51720,13921,6037,8074,-670,2288,751
51730,12507,6257,8115,-2221,5741,645
51740,11675,5891,8513,-4450,10543,2958
51750,12016,4289,10716,-6846,16425,5252
51760,11503,3234,13922,-6965,18943,2795
51770,7877,1634,16732,-2334,20493,-148
51780,-223,2653,15741,914,6068,-799
51790,3813,3638,15030,240,-4657,144
51800,7661,2945,15023,-280,-5133,-49
51810,7967,2933,14804,-358,-354,-249
51820,6060,2958,15044,15,2011,-262
51830,5386,3043,15155,100,579,-131
51840,6086,2994,15022,38,-655,-112
51850,6394,2995,15085,-21,-160,-204
51860,6055,3051,15125,22,71,-137
51870,6126,3061,14963,33,-82,-83
51880,6117,2988,15058,-6,-6,-134
51890,6132,3010,15108,-48,-68,-130
51900,6120,3009,14977,-3,-110,-132
51910,6220,3030,15074,22,-43,-165
51920,6143,3069,14963,-12,70,-140
51930,6055,3036,15024,-42,50,-137
51940,6081,3004,15106,-13,-221,-164
51950,6179,3080,14966,5,-156,-132
51960,6172,3040,15024,50,88,-104
51970,6036,3047,15079,29,35,-110
51980,6142,3028,15006,-13,-122,-89
51990,6126,3070,15060,-12,-21,-104
52000,4640,2746,16096,-22,-2544,-242
52010,3495,2389,19457,722,-16244,-124
52020,7316,3219,15742,12897,-32764,-89
52030,20669,7500,6146,13869,-32764,-1152
52040,12503,5422,1337,3682,-26921,-6494
52050,11868,4943,-1330,3597,-26456,-5208
52060,13197,4568,-976,364,-5932,-2017
52070,12914,5300,-2152,1544,2349,-309
52080,13678,6574,-2333,232,430,1725
52090,16589,7108,-1250,697,-3649,169
52100,15687,7615,-2113,1330,1499,-178
52110,16058,7384,-2742,279,-1728,-288
52120,15052,6790,-2663,-500,9,-954
52130,13505,6830,-1662,-1292,1610,-494
52140,12835,6700,-1026,-351,-577,-274
52150,14754,6917,-1343,132,-1369,630
52160,15539,6734,-1191,145,-946,126
52170,15579,6686,-1991,824,-1264,-93
52180,15370,6476,-2527,271,-614,-117
52190,15268,6526,-2314,-364,573,-37
