t_ms,ax,ay,az,gx,gy,gz
20380,11415,-8324,9230,-771,-163,64
20390,11236,-8335,9064,-622,198,284
20400,10986,-8576,8675,-395,-394,169
20410,10731,-8530,8981,-86,-1934,590
20420,12034,-8612,9646,-233,-785,109
20430,11834,-8458,9100,189,-437,-507
20440,11025,-8598,8820,-117,582,-277
20450,10680,-8922,8783,-456,-79,-14
20460,11381,-8412,9150,-113,-630,-47
20470,11853,-8470,8883,-347,-324,123
20480,11731,-8533,8853,-451,418,163
20490,11132,-8858,8988,-258,639,339
20500,10728,-9004,8680,-172,479,456
20510,11087,-8639,8986,232,-409,183
20520,11678,-8870,9258,245,-226,178
20530,11214,-8834,9123,-48,287,51
20540,11193,-8862,8895,8,536,283
20550,10745,-9137,8928,181,904,273
20560,11152,-8732,9305,644,381,193
20570,11447,-8799,9477,725,840,133
20580,10488,-8700,9327,275,990,115
20590,10363,-8934,9504,123,634,204
20600,10195,-9103,9566,87,330,107
20610,10892,-8637,9693,309,-422,-60
20620,11109,-8806,9640,193,42,-128
20630,10616,-8740,9521,-136,259,-22
20640,10662,-8922,9462,-125,359,102
20650,10126,-9121,9487,13,491,76
20660,10735,-8720,9772,237,-416,-144
20670,10959,-8819,9680,119,-12,-233
20680,10381,-8731,9592,-216,-46,-110
20690,10504,-8995,9536,-201,55,31
20700,10327,-9046,9622,-7,159,49
20710,10843,-8795,9757,219,-279,-123
20720,10793,-8825,9490,77,83,-219
20730,10436,-8832,9549,-305,-46,-99
20740,10465,-9186,9467,-192,115,-37
20750,10289,-8895,9686,152,145,-62
20760,10966,-8735,10007,332,-171,-106
20770,10409,-8823,9498,260,481,-427
20780,10231,-8861,9636,-224,-12,-25
20790,10347,-9243,9478,-125,161,-46
20800,10379,-8898,9724,167,-22,-95
20810,10941,-8777,10088,217,-118,-60
20820,10298,-8672,9443,-76,212,-229
20830,10395,-8902,9806,-156,37,16
20840,10190,-9208,9561,-215,290,26
20850,10097,-8861,9720,-15,-176,-10
20860,10948,-8873,10124,196,-348,-148
20870,10345,-8738,9415,-140,24,-145
20880,10401,-9012,9677,-230,179,2
20890,10014,-9172,9569,-169,274,7
20900,10314,-8735,9810,266,-211,-125
20910,10936,-8902,10214,83,-289,-128
20920,10228,-8740,9377,-5,258,-462
20930,10504,-8913,9643,-79,-225,-181
20940,10608,-9123,10015,315,363,-861
20950,10347,-8516,9742,609,-444,-918
20960,11084,-8514,10036,494,-55,-958
20970,11178,-8399,9848,537,217,-1426
20980,10611,-8515,9728,831,161,-1485
20990,10299,-8354,9814,1014,158,-1195
21000,10609,-7971,10305,718,231,-651
21010,10958,-7938,10177,335,-86,-759
21020,11113,-7883,9998,383,-590,-1251
21030,11048,-7874,9828,562,-49,-935
21040,10192,-7795,10178,705,940,-664
21050,10681,-7542,10464,443,-203,-371
21060,11024,-7497,10122,183,-347,-821
21070,10963,-7331,9768,-34,-276,-251
21080,10982,-7757,10235,108,-163,-203
21090,10583,-7394,10300,149,69,271
21100,11581,-7355,10486,-92,-555,203
21110,10939,-7469,9902,-232,-165,29
21120,10972,-7620,9927,-398,-174,505
21130,10791,-7921,10220,-376,69,645
21140,11200,-7607,10332,85,-357,260
21150,11227,-7716,10190,27,-85,24
21160,10799,-7652,9892,-218,-188,-12
21170,11020,-7799,9949,-217,-20,214
21180,10633,-8039,10130,-109,149,283
21190,11175,-7661,10240,115,-403,48
