t_ms,ax,ay,az,gx,gy,gz
13215,6176,5570,-1806,-2207,-23
5970,14245,6487,5544,-804,-2617,840
5980,15461,7045,6024,-347,-1515,931
5990,14324,6596,6271,994,-272,-106
6000,14130,7217,5755,354,-1078,-582
6010,13681,6316,5780,366,-2742,-1175
6020,14209,6579,4234,1238,-3687,-1538
6030,14546,6195,4179,196,-3866,-1051
6040,14958,6494,4769,-386,-2829,-139
6050,15658,6740,4234,-1014,-4008,-1537
6060,15424,5809,5405,-1258,-1772,-695
6070,15197,6536,4079,858,1905,-556
6080,14461,7258,4207,195,1692,-318
6090,14307,7603,4185,-910,1598,-216
6100,14745,5962,4388,-1035,1272,-498
6110,14620,7100,4667,-632,2340,-252
6120,14310,7434,4819,-770,2544,-136
6130,13414,7148,4602,-557,1824,-1069
6140,12950,7211,4674,-133,530,-916
6150,14168,7504,5772,-376,71,-906
6160,13026,7335,5508,-370,1301,-676
6170,13408,7120,5707,-241,627,-126
6180,13494,6813,6018,-572,-103,160
6190,14268,7214,5837,-341,18,228
6200,14061,7515,5528,-40,902,337
6210,14123,7246,5592,57,754,71
6220,13190,6761,5530,522,538,-332
6230,13527,7186,6113,523,-922,-435
6240,14190,7175,5916,326,-282,-407
6250,13559,7063,5446,415,734,189
6260,13829,7418,6095,87,67,499
6270,14057,7307,5566,-9,554,110
6280,13851,7462,5949,-511,254,58
6290,14013,7226,5719,-830,231,-160
6300,13932,7245,5480,-351,327,-305
6310,13720,7401,5425,-484,1103,226
6320,13116,7051,6161,-703,377,-286
6330,13697,6729,6042,-219,-1036,-668
6340,13932,6965,6066,-197,-873,-287
6350,13727,7089,5749,-51,128,-296
6360,13287,7250,6090,-281,74,-87
6370,13781,7147,6212,-322,-606,-107
6380,13988,6949,6032,-241,-123,-313
6390,13594,7150,5956,-85,-423,-336
6400,13483,6915,5592,399,-627,-492
6410,14005,7096,6214,21,-716,-222
6420,13836,6937,5892,-93,-228,-292
6430,13965,7215,6009,-372,-547,-318
6440,12941,7253,5773,-7,-602,-625
6450,13050,7230,5204,-147,-1050,-260
6460,14057,7230,6097,-64,-532,579
6470,13401,6919,5504,65,-354,246
6480,13727,7430,5788,-149,-1664,171
6490,13955,6918,5045,286,-1638,-215
6500,14049,6851,5279,418,-936,683
6510,14131,7086,4708,774,-585,342
6520,14286,6813,5034,450,-917,648
6530,15425,6035,5363,284,-888,757
6540,16294,6711,6171,-314,2621,1105
6550,12651,6909,4432,228,3285,-419
6560,12759,7406,4260,-465,-1615,84
6570,14844,6682,5494,-207,-1187,620
6580,14116,6112,5821,346,1538,755
6590,13660,4657,6659,-1,392,367
6600,14994,6257,8668,-1151,-816,2964
6610,15036,5543,6733,3791,1999,1069
6620,14438,6835,3763,6155,5578,1627
6630,14770,7279,3584,4254,2086,-17
6640,15116,7100,3782,1584,-1271,-1384
6650,15523,6512,4024,400,1839,-692
6660,14775,6162,6580,1760,4017,-732
6670,13418,6657,6395,983,2711,-1127
6680,14894,6986,5876,-15,2653,-679
6690,12560,6377,6055,-999,2372,634
6700,12808,6493,4986,-5358,1250,4457
6710,13932,6846,6528,-5985,487,4041
6720,15616,5624,6946,-4306,-1952,-2805
6730,15228,5734,5918,-3416,-5227,-5990
6740,13377,5149,6741,-3442,-7641,-3058
6750,14347,6560,5665,-694,-8698,-3563
6760,13175,7286,5098,-4701,-6496,-2640
6770,13984,4377,9637,-5409,-1650,-389
6780,14189,5575,8247,2109,104,-1700
6790,14211,6640,4450,3105,-679,-1182
6800,14211,6634,4842,-323,255,-1126
6810,13369,6978,6059,-172,2154,-648
6820,13837,6768,6038,721,1324,-431
6830,13612,6931,5174,1592,-332,-672
6840,13808,7318,5121,701,1116,116
6850,13924,7362,5358,82,1651,184
6860,13574,7207,5625,-9,900,-193
6870,13545,7174,5609,500,2059,292
6880,13973,7077,5687,1094,1873,-87
6890,13301,7414,5564,2048,4082,2
6900,14029,7220,6357,1980,3920,586
6910,12883,6588,7326,-225,-857,594
6920,14428,6895,6847,-103,-3826,-323
6930,13815,6911,5339,-212,827,180
6940,13397,7073,5296,-564,-1973,225
6950,14340,7010,6174,-256,-3276,-266
6960,14488,7104,6087,540,-5954,-1403
6970,14848,7505,4622,482,-1967,-1322
6980,14130,7113,4452,1641,2219,-1083
6990,13324,7470,4302,636,2247,-383
7000,13988,7646,5211,-479,1549,-138
7010,14141,7560,5935,13,1512,-389
7020,13796,7567,5950,219,112,-1123
7030,13781,7325,5669,354,415,-772
7040,13188,7677,5563,829,1198,-489
7050,13357,7816,5656,530,576,-429
7060,14225,7865,6479,479,2957,-266
7070,13706,7750,6606,1223,9630,170
7080,11599,7834,6607,957,8006,478
7090,12452,7904,6687,1659,2327,288
7100,12448,8204,6391,1249,3246,615
7110,12750,8099,7222,490,3537,647
7120,12465,7994,7539,892,2825,-70
7130,11879,8239,7857,619,3232,89
7140,11587,7824,8090,-58,3624,314
7150,11182,7832,8020,-145,2089,229
7160,11694,7846,9032,-539,-1214,-31
7170,12364,7583,9182,-287,37,-2
7180,11854,8071,8844,322,1119,-477
7190,11683,7839,8410,230,281,-658
7200,11332,7752,8442,351,-68,-502
7210,11460,7903,8572,175,398,-121
7220,11569,7960,9154,-259,-29,-52
7230,11387,7991,8963,99,-1584,-559
7240,12038,8063,8629,333,-989,-510
7250,11812,7733,8522,437,815,-290
7260,11418,8132,8480,218,499,-54
7270,11898,8155,9118,274,784,-133
7280,11685,8097,9033,611,1606,-492
7290,11402,8230,8884,873,2583,-591
7300,11073,8241,8717,753,3914,-347
7310,10736,8147,8941,-48,3750,-41
7320,10465,8323,9680,-655,2833,159
7330,10457,8159,10200,-430,2626,-152
7340,10111,8182,10210,-205,2530,-148
7350,10459,8061,10043,-532,3568,-55
7360,9829,8030,10252,-717,3552,-360
7370,9350,8171,10791,-1004,2711,-211
7380,9036,7951,11471,-662,688,-616
7390,9364,8101,11239,-19,103,-679
7400,9347,8038,10866,48,819,-627
7410,8904,7866,10858,-326,1202,-298
7420,8905,7989,11088,-834,259,-40
7430,9178,8067,11586,-477,-887,-466
7440,9244,8025,11484,33,-238,-596
7450,8974,7936,10964,125,-155,-710
7460,9045,7953,10761,-18,-803,-478
7470,9334,8019,11093,-834,-406,46
7480,9371,7997,11661,-926,724,-74
7490,8547,7859,11591,-490,923,-439
7500,8906,7863,11514,-651,1184,-229
7510,8736,7647,11335,-559,1729,-289
7520,8716,7845,11339,-688,1068,54
7530,8500,7879,11950,-1149,1291,262
7540,8275,7530,11833,-986,364,111
7550,8601,7652,11661,-1767,968,530
7560,8679,7224,11823,-2008,1672,456
7570,8124,7101,12189,-1807,1682,415
7580,8313,6991,12806,-1872,612,281
7590,8236,6511,13320,-1625,485,-233
7600,7989,6656,12995,-747,301,-378
7610,8422,6488,12685,-611,331,-365
7620,7897,6443,12594,-479,-495,-421
7630,8278,6600,12950,-1177,-92,-10
7640,8098,6369,13303,-1300,377,-234
7650,7757,6425,13080,-414,-53,-601
7660,8184,6256,12620,-136,-347,-456
7670,8243,6292,12751,-530,96,-171
7680,7859,6358,13023,-599,-207,-157
7690,8151,6226,13430,-938,245,-89
7700,7759,6112,13425,-368,215,-337
7710,8108,6133,12938,140,-254,-462
7720,8192,6033,12898,-140,468,-74
7730,7870,6186,13194,-131,56,-226
7740,8024,6157,13539,-457,568,-12
7750,7671,6070,13489,51,784,-458
7760,7505,6187,13360,705,-174,-434
7770,7972,6252,13009,1355,998,-147
7780,7665,6459,12731,925,777,-39
7790,7311,6413,13333,381,669,2
7800,7392,6388,13816,630,525,214
7810,7677,6793,12747,2829,-3718,-329
7820,8433,6811,12315,1431,-1035,-609
7830,8154,6844,12108,363,1496,-96
7840,7335,7063,12758,-327,2105,316
7850,7276,7197,12638,-356,411,31
7860,7463,7422,12811,145,-557,-279
7870,8416,7297,12033,-269,-2266,-930
7880,8290,6645,12743,0,-264,-205
7890,7762,6791,13591,-421,2228,-25
7900,7399,6891,13333,-769,7,-454
7910,7194,6623,13305,-409,-570,-623
7920,7250,6905,12948,354,-577,-158
7930,7416,6813,12594,750,-673,134
7940,8104,6883,12686,-89,-231,195
7950,7817,6732,13435,-849,167,117
7960,7639,6703,13465,-831,911,-49
7970,7268,7075,12696,-306,-575,-610
7980,7990,6664,12682,-72,-193,-39
7990,7622,6785,12665,-240,715,359
8000,7678,6734,13061,-722,-74,292
8010,7816,6602,13417,-786,263,-51
8020,7670,6666,13318,-489,228,-468
8030,8106,6438,12939,-156,-270,-405
8040,7575,6532,12471,210,-148,-426
8050,7565,6616,13116,-424,-42,-23
8060,7552,6538,13535,-469,64,-129
8070,7362,6632,13323,-97,151,-387
8080,7501,6551,12987,-128,162,-182
8090,7645,6502,12775,42,29,-232
8100,7597,6576,12893,-282,-132,5
8110,7591,6553,13351,-447,27,28
8120,7403,6296,13548,-214,71,-196
8130,7410,6567,13167,136,-312,-435
8140,7653,6402,12810,35,116,-127
8150,7477,6361,12869,-74,-91,-8
8160,7641,6330,13500,-482,159,243
8170,7658,6330,13580,-136,273,-79
8180,7491,6573,13243,209,-265,-426
8190,7798,6415,12999,120,25,-337
8200,7441,6417,12818,192,-223,-261
8210,7439,6368,13291,-416,-34,146
8220,7426,6398,13735,-262,209,-115
8230,7403,6373,13390,82,-27,-366
8240,7577,6487,13053,82,-31,-258
8250,7468,6337,12856,185,-200,-223
8260,7495,6401,13177,-302,35,214
8270,7527,6335,13627,-396,208,188
8280,7481,6245,13580,-82,195,-203
8290,7536,6529,13188,94,-180,-287
8300,7773,6314,13041,243,79,-275
8310,7440,6310,12979,66,-47,-124
8320,7225,6407,13322,-289,-82,-37
8330,7596,6339,13582,-280,-94,-191
8340,7465,6592,13388,103,-122,-286
8350,7492,6413,12963,297,-175,-370
8360,7384,6334,12865,85,-184,-128
