t_ms,ax,ay,az,gx,gy,gz
3
40940,2821,11280,11658,15,52,147
40950,2841,11187,11789,107,222,100
40960,2903,11241,11732,270,-506,-41
40970,3216,11347,11362,102,-230,71
40980,3118,11285,11357,292,58,115
40990,2953,11413,11160,271,-117,251
41000,3244,11398,11337,329,-403,157
41010,3417,11346,11213,146,-461,83
41020,3321,11397,11328,284,-90,93
41030,3466,11434,11322,280,-151,-25
41040,3344,11412,11250,272,-5,-83
41050,3261,11491,11193,383,149,-18
41060,3188,11447,11093,386,257,-73
41070,3239,11533,11084,289,72,-10
41080,3347,11533,11101,306,446,107
41090,3172,11474,11109,292,846,57
41100,2952,11535,11061,252,594,76
41110,3178,11605,11073,137,42,104
41120,3132,11558,11044,36,47,101
41130,3319,11557,10981,-41,62,223
41140,3189,11568,11049,1,78,103
41150,3238,11569,11019,-43,29,185
41160,3383,11601,11081,-162,948,283
41170,2942,11496,11107,-145,885,146
41180,2937,11487,11133,-434,110,161
41190,3279,11485,11340,-651,-454,215
41200,3163,11353,11241,-1405,-560,-187
41210,3465,11361,11600,-713,-1016,-286
41220,3437,11198,11719,-448,-355,-149
41230,3128,10958,11567,-167,-248,88
41240,3478,11085,11470,-388,-161,216
41250,3412,11341,11060,-37,-526,57
41260,3662,11206,10873,129,-679,-316
41270,3921,11234,11487,239,-603,-337
41280,3661,11111,11665,520,-228,-579
41290,3446,11063,11926,381,-86,-417
41300,3146,11191,11578,289,709,-169
41310,3134,11386,11103,322,454,-182
41320,3223,11371,11225,362,459,50
41330,3276,11363,11046,273,602,125
41340,3459,11401,10924,147,117,65
41350,3749,11416,10844,-84,19,-95
41360,3636,11507,10443,-637,400,-239
41370,3623,11456,10696,-803,812,-169
41380,3138,11040,11273,-501,1213,53
41390,2446,10892,12104,-1179,2189,293
41400,1991,10838,12511,-485,-278,979
41410,2458,10985,12286,-678,-2033,989
41420,3605,10970,11575,-767,-2351,754
41430,4141,11579,10172,-793,-1404,126
41440,4147,10905,11724,151,51,233
41450,4272,10770,11916,640,450,24
41460,4029,10826,11487,831,2491,-18
41470,2944,10919,11631,339,2075,159
41480,2910,10991,11737,378,435,308
41490,3324,10949,11783,390,513,414
41500,3273,10912,11891,712,1232,593
41510,3158,11044,11642,328,1873,935
41520,3175,10982,11695,390,2160,1147
41530,2723,11030,11327,272,1899,1423
41540,3205,11064,11733,1008,-479,1604
41550,3720,11229,11657,1396,-588,1792
41560,3306,11100,11539,303,2018,1702
41570,3049,11150,10841,230,-2544,1509
41580,3606,11227,11266,616,-5929,639
41590,4487,11079,10251,841,-10478,-283
41600,6015,11228,10038,1500,-8306,-823
41610,6894,11529,9527,1399,-8504,-1248
41620,7864,11787,9598,2521,-8066,-1154
41630,8607,12095,8591,2618,-4148,-1999
41640,8664,12744,8009,2354,385,-2700
41650,6087,12175,8242,1121,2611,-3905
41660,5441,12629,7981,933,1458,-2487
41670,5376,12698,8002,145,-64,-1349
41680,5543,12724,7905,-529,-819,-468
41690,5716,12692,8102,-580,-1799,-547
41700,6507,12801,8417,-788,-1599,-331
41710,6084,12571,8302,-562,-318,-249
41720,6156,12671,8303,-504,-1661,-554
41730,6262,12632,8280,-445,-1732,-750
41740,6459,12690,8061,-423,-623,-473
41750,6164,12652,7954,-367,-516,-471
41760,5622,12694,7924,-228,-1548,-324
41770,6455,12626,8350,-350,-2925,-361
41780,6546,12520,8260,-85,-2939,-481
41790,7013,12693,8219,-264,-2154,-324
41800,6808,12532,7915,-293,-1169,-162
41810,7064,12586,8014,-277,87,44
41820,6471,12603,7833,-137,304,38
41830,6766,12618,7884,-301,-1145,3
41840,6915,12486,7800,-389,-1870,55
41850,7257,12524,7830,-506,-2121,83
41860,7097,12437,7775,-374,-1722,177
41870,7430,12439,7792,-414,-1772,-3
41880,7464,12504,7693,-192,-1471,-174
41890,7577,12371,7627,-198,-1164,-109
41900,7697,12393,7617,-184,-618,-160
41910,7688,12428,7560,-100,-324,-166
41920,7518,12399,7499,-139,-838,-288
41930,7669,12379,7491,-122,-524,-289
41940,7562,12430,7543,-109,-328,-234
41950,7438,12355,7536,-67,-497,-187
41960,7636,12382,7495,-168,-1134,-241
41970,7654,12388,7399,-148,-1220,-275
41980,7865,12392,7356,-225,-1064,-256
41990,7788,12321,7357,-140,-911,-195
42000,7956,12406,7353,-121,-150,-97
42010,7791,12362,7326,-65,14,-135
42020,7851,12326,7340,-64,30,-145
42030,7886,12439,7414,-18,-255,-248
42040,7760,12338,7304,-80,-108,-249
42050,7776,12384,7299,-103,-313,-217
42060,7655,12451,7320,42,-227,-160
42070,7825,12392,7225,-90,-692,-235
42080,7774,12357,7198,-46,-879,-294
42090,7999,12417,7233,-69,-683,-307
42100,7820,12395,7160,-59,-675,-271
42110,8067,12448,7163,-160,-643,-343
42120,7728,12468,7056,-46,-955,-334
42130,8001,12401,7026,-122,-1135,-411
42140,8053,12429,7092,-132,-841,-306
42150,7953,12506,7107,7,-130,-180
42160,7964,12433,7043,-105,-357,-170
42170,7990,12404,6980,-20,-296,-222
42180,7815,12517,6708,161,-515,-515
42190,7811,12647,6672,214,-484,-736
42200,8508,12269,7191,-270,-549,-558
42210,8375,12672,7119,6,300,-937
42220,7632,12268,7641,-1131,667,-912
42230,7340,12254,7647,-1579,-103,-750
42240,7991,12297,7607,-101,-5264,-1654
42250,8153,12457,6888,941,-2852,-1345
42260,7799,12960,5960,1480,-1383,-252
42270,7423,12934,5436,1432,-1589,-338
42280,8081,13039,6055,1553,-5291,-1046
42290,7932,12867,6088,1361,-4313,-1417
42300,8508,13014,5592,759,-1506,-216
42310,7852,13196,5919,1238,-348,131
42320,7473,12950,5212,1988,-144,-239
42330,8315,13527,4658,1936,-702,85
42340,8764,13204,3937,2133,-768,-245
42350,8792,13870,3417,2496,-324,-193
42360,7737,13873,2737,320,-109,-424
42370,7511,13408,3785,382,-1993,-347
42380,8519,13458,4514,15,-2760,-516
42390,8865,13235,4806,-195,1365,648
42400,8228,13432,4391,131,1783,365
42410,8569,13508,4305,407,-53,-203
42420,8322,13444,4280,503,112,-395
42430,8295,13488,3917,734,413,-358
42440,8151,13466,4049,573,73,-350
42450,7932,13567,3900,745,165,-205
42460,8246,13741,3796,574,20,-184
42470,7898,13727,3723,608,446,-291
42480,7571,13513,3574,575,-169,-76
42490,8131,13661,3704,360,110,507
42500,8118,13765,3487,585,15,326
42510,8501,13689,3525,386,-64,361
42520,8079,13639,3506,411,-222,2
42530,8641,13612,3158,364,-18,131
42540,8432,13564,3409,-7,487,135
42550,8204,13638,3175,89,8,-35
42560,8392,13722,3561,-352,70,57
42570,8246,13544,3482,-189,2,-42
42580,8455,13524,3570,-214,-89,-55
42590,8424,13521,3557,-183,-163,-59
42600,8503,13514,3732,-246,-160,-79
42610,8176,13663,3732,-111,206,-1
42620,8214,13334,3715,30,73,-11
42630,8291,13567,3706,-18,7,229
42640,8424,13544,3678,84,134,229
42650,8730,13462,3505,76,97,228
42660,8812,13451,3524,-133,611,226
42670,9109,13522,3691,-97,647,127
42680,8720,13520,4107,-257,212,-328
42690,8113,13384,4141,103,148,-615
42700,7822,13298,3869,223,78,-114
42710,8115,13467,3601,225,9,126
42720,8706,13552,3498,-33,-237,210
42730,8660,13483,3495,-246,-459,-140
42740,8494,13474,3506,-576,-927,-74
