t_ms,ax,ay,az,gx,gy,gz
313,5503,-2939,23564,-3769
21230,18058,-3543,7344,-2209,24577,-6550
21240,15057,-4491,8695,-2116,25006,-10214
21250,8740,-4055,6348,-414,21875,-15553
21260,5932,-4978,10894,-7662,14350,-15945
21270,5652,-6557,13739,-9300,14577,-14086
21280,7671,-7511,12957,-5163,15828,-17385
21290,-2770,-8064,14197,-6292,14647,-18550
21300,-7171,-6065,12881,-5720,6392,-13409
21310,-7191,-3925,11829,-8067,-4739,-4962
21320,-1044,-6601,19841,-8793,-8564,7076
21330,7698,-11132,23128,-412,-12016,4783
21340,5925,-8488,12208,1296,-1534,2587
21350,6278,-6540,14472,-680,-155,-233
21360,3850,-6541,15315,505,2789,115
21370,2466,-6858,14297,263,635,383
21380,3344,-6999,15500,117,-435,407
21390,3497,-6899,14688,291,-865,554
21400,3919,-6752,14901,219,-561,626
21410,3400,-6568,14893,260,-246,697
21420,3681,-6666,15029,137,-657,864
21430,3647,-6536,14855,286,-906,883
21440,3906,-6608,14938,345,-747,1022
21450,3977,-6609,14927,606,-825,970
21460,3892,-6524,14907,544,-501,920
21470,3717,-6296,14884,546,-578,914
21480,3785,-6388,14879,484,-716,986
21490,3965,-6431,15067,525,-533,905
21500,3858,-6349,15021,691,-444,912
21510,3677,-6215,14906,553,-341,892
21520,3582,-6288,15032,498,-561,962
21530,4001,-6295,14976,455,-889,976
21540,3790,-6336,14974,362,-504,989
21550,3974,-6221,15116,426,-634,965
21560,3797,-6152,14873,403,-729,1011
21570,3960,-6186,15105,312,-736,1078
21580,4015,-6139,14948,405,-741,1033
21590,3729,-6300,15213,215,-806,1045
21600,3929,-6252,15118,380,-1231,1098
21610,4210,-6159,14921,440,-1678,1095
21620,3964,-6379,15194,371,-2105,876
21630,4906,-6108,14766,678,-2152,1036
21640,4863,-5911,14648,613,-993,1042
21650,4787,-6046,14763,559,-364,1212
21660,4659,-6013,14940,656,-243,1210
21670,4535,-5978,14864,781,92,1328
21680,4419,-5876,15129,946,268,1385
21690,4494,-5786,15009,1078,-227,1196
21700,4464,-5672,15091,1156,-234,1014
21710,4447,-5493,15062,993,-526,950
21720,4385,-5478,15014,441,-483,916
21730,4018,-5424,15093,416,-220,925
21740,4593,-5415,15183,824,-931,608
21750,4084,-5430,15166,343,-463,565
21760,4171,-5403,15145,233,-831,486
21770,4571,-5163,15010,181,-506,597
21780,4821,-5256,15231,31,-320,265
21790,4467,-5255,15109,-105,-183,49
21800,4851,-5284,15170,-79,-527,-182
21810,4815,-5451,15103,-90,-40,-301
21820,4541,-5415,15084,-181,-44,-463
21830,4479,-5370,15026,-28,-344,-462
21840,4513,-5463,15138,160,-1325,-484
21850,4483,-5401,14791,312,-2705,-555
21860,5577,-5613,15038,-65,-3291,-381
21870,6053,-5557,14687,-48,-1339,-295
21880,6075,-5567,14817,-70,190,-298
21890,5508,-5474,14877,-36,322,-389
21900,5188,-5511,14727,-34,-78,-293
21910,5344,-5574,14767,-10,-490,-179
21920,5490,-5622,14808,45,-651,-102
21930,5622,-5562,14746,84,-810,40
21940,5794,-5544,14729,141,-1035,0
21950,5984,-5418,14703,181,-648,23
21960,6098,-5428,14574,166,-713,-64
21970,5773,-5426,14751,89,-41,-5
21980,5934,-5230,14660,266,-559,92
21990,6151,-5355,14491,124,-612,150
22000,5822,-5474,14857,-76,0,113
22010,5998,-5341,14495,70,-846,129
22020,6274,-5403,14682,111,-204,246
22030,6068,-5361,14546,118,-164,144
22040,6033,-5475,14616,85,-63,256
22050,6030,-5486,14700,152,-127,293
22060,5927,-5284,14777,211,1,378
22070,6050,-5073,14705,309,-361,332
22080,6403,-5010,14385,31,-754,70
22090,6396,-5301,14739,-18,111,-41
22100,5988,-5200,14590,116,113,-208
22110,6167,-5241,14688,-31,-93,-274
22120,6113,-5202,14609,-108,62,-387
22130,6092,-5247,14645,-221,22,-390
22140,6218,-5210,14649,-229,-34,-495
22150,6124,-5147,14569,-179,-38,-546
22160,6325,-5204,14592,-211,-9,-655
22170,6121,-5351,14601,-392,203,-673
22180,6131,-5303,14666,-240,97,-761
22190,6221,-5252,14498,-282,70,-753
22200,6206,-5354,14618,-452,295,-822
22210,6107,-5281,14636,-313,216,-842
22220,6187,-5268,14535,-409,28,-907
22230,6242,-5407,14621,-476,144,-881
22240,6148,-5389,14579,-453,276,-960
22250,6094,-5443,14564,-519,209,-894
22260,6191,-5420,14539,-505,134,-919
22270,6243,-5516,14556,-651,124,-892
22280,6107,-5640,14480,-546,180,-869
22290,6117,-5657,14586,-416,230,-764
22300,6167,-5544,14503,-284,140,-748
