t_ms,ax,ay,az,gx,gy,gz
24840,-16387,1427,936,590,-1759,156
24850,-16023,1434,1494,86,-1292,-54
24860,-16123,1207,1151,-303,-259,-391
24870,-16438,761,1051,-300,-331,-379
24880,-16056,606,1155,191,-711,-246
24890,-15988,569,1145,472,-547,-47
24900,-16192,841,1373,808,-109,207
24910,-16159,1280,1031,1125,-251,511
24920,-15426,1996,486,1061,177,-258
24930,-16849,1769,92,912,1021,-1231
24940,-17404,1842,458,1274,-331,-1272
24950,-16753,1122,214,1746,-1264,-986
24960,-16289,970,394,1873,-1193,-1105
24970,-15441,1530,772,1913,-1744,-462
24980,-15677,598,1645,1309,-749,310
24990,-16209,1434,1330,1075,-1134,1056
25000,-16739,1604,1300,482,-487,1323
25010,-16332,2292,722,-186,-1659,1069
25020,-16556,-1721,3252,-1774,-651,1407
25030,-17396,-1722,4763,1752,616,2866
25040,-19732,-126,4998,7691,-3477,5307
25050,-20724,503,4425,15052,-21145,11098
25060,-16110,3436,3711,17872,-29397,12142
25070,-11232,9219,1902,15634,-17693,8018
25080,-11000,10590,2514,10561,-14257,7085
25090,-6640,11739,4102,5712,-7493,5233
25100,-7436,12310,4403,2266,-3058,3610
25110,-6232,12356,5629,-455,-579,2315
25120,-7411,12328,6984,-2790,1760,947
25130,-7612,12843,7398,-3753,2640,306
25140,-9137,12776,6884,-6281,4116,-294
25150,-8598,11138,6991,-9138,2562,1178
25160,-6856,9308,8079,-10703,6320,-748
25170,-7049,7708,7290,-11315,15343,-3666
25180,-8503,3611,5649,-12009,32446,-8560
25190,-14278,718,885,-10443,32764,-13509
25200,-25361,-2275,5372,-997,10071,-12460
25210,-19549,1459,2447,2839,-6343,1090
25220,-14412,2444,3159,1272,-1630,2851
25230,-16151,4244,942,2162,2102,1108
25240,-16393,4932,-362,2631,-1627,1452
25250,-16345,5148,865,1283,-907,220
25260,-16256,4831,1689,966,-1149,33
25270,-15172,4634,1603,157,-1155,70
25280,-14735,3902,3208,-1019,976,147
25290,-15432,4718,688,149,313,386
25300,-16085,4881,271,-308,1596,-270
25310,-16195,4715,1650,48,-1870,-97
25320,-15342,4423,2536,-271,-861,-488
25330,-15584,3813,2193,-396,290,-426
25340,-15360,3602,1562,-167,-355,-206
25350,-15756,3776,1332,-111,-435,-92
25360,-15771,3685,2267,-613,-341,282
25370,-15471,3866,1790,-707,-73,307
25380,-15840,3823,1787,-909,645,271
25390,-15935,3899,1640,-505,138,201
25400,-15801,3709,1580,-39,-23,93
25410,-15935,3799,1671,309,-173,214
25420,-15668,3851,1647,749,-599,417
25430,-15704,4120,1941,842,-537,411
25440,-15444,4377,2372,815,-77,685
25450,-15496,4684,1409,1002,-315,920
25460,-15318,5101,1796,434,-457,983
25470,-15371,5116,2070,233,-149,1016
25480,-15068,5307,1727,-4,-72,950
25490,-15344,5534,1609,-13,118,671
25500,-16222,5551,2276,-636,-2215,323
25510,-14269,4653,4295,-1407,-3550,574
25520,-14347,2364,6310,31,-2745,-290
25530,-17707,1380,5392,7959,-11137,2357
25540,-16993,1596,5778,12079,-18028,4643
25550,-16487,4172,6341,15465,-16642,6141
25560,-15761,8701,4669,16641,-10989,7268
25570,-14313,12515,1859,13700,-9265,7970
25580,-9731,13287,2861,9824,-8685,7686
25590,-7904,13926,2098,8033,-5567,6126
25600,-5674,12940,2225,4016,-6550,4170
25610,-5181,11357,3622,3540,-4575,2638
25620,-4349,12340,3044,4803,-3234,1176
25630,-5253,13829,3586,4449,-4653,-373
25640,-5934,14662,3410,5300,-5536,-1369
25650,-6852,15301,2870,3511,-3005,-1069
25660,-7469,15060,3129,2223,-351,-256
25670,-7782,14780,2455,1798,1382,535
25680,-7481,14022,2311,984,-19,834
25690,-7176,13775,2613,-19,1719,960
25700,-8067,13685,2992,-601,2858,784
25710,-8383,13921,2625,-116,1034,533
25720,-7200,14461,2450,-75,67,517
25730,-7077,14584,2365,-473,197,579
25740,-6639,14630,2821,-681,159,806
25750,-5876,14457,3273,-904,1199,965
25760,-5637,14261,3678,-341,-438,315
25770,-5490,14555,3212,-260,-518,-318
25780,-6352,14208,3702,-496,-252,-898
25790,-6736,14209,3601,-249,-612,-1023
25800,-7250,13927,3802,-453,-101,-883
25810,-7583,14001,3821,87,-824,-682
25820,-7186,14160,3534,134,-695,-174
25830,-7011,13944,3620,142,-619,-365
25840,-7014,14087,3376,641,-789,-339
25850,-7244,14123,3027,687,-376,-173
25860,-7021,14305,2865,735,-722,55
25870,-6580,14514,2830,693,-592,289
25880,-6198,14708,2953,694,-910,-35
25890,-6386,15246,3278,827,-2671,-769
25900,-4450,14617,4433,1921,-9791,-2715
25910,-4061,14299,3985,2170,-5672,-4748
25920,-7595,13306,3967,1530,-3513,-4634
25930,-10088,13025,3401,1936,-42,-2825
25940,-11422,13038,2209,1622,2146,476
25950,-10055,13305,1774,1348,475,1803
25960,-8261,13716,2096,441,-313,1935
25970,-7298,13833,2879,-190,-734,876
25980,-7088,13512,3589,-125,-1836,563
25990,-6374,13268,3954,670,-1457,700
26000,-5399,13762,3554,1481,-1000,928
26010,-4860,14546,3230,2304,-173,537
26020,-5385,15268,1936,2813,-685,-122
26030,-5218,15748,1265,1919,-1059,-435
26040,-5980,15687,1185,898,734,-594
26050,-6655,15260,1205,335,-599,-1174
26060,-7601,14199,1933,-728,68,-1549
26070,-8885,13675,2453,-489,-268,-1276
26080,-8585,13503,2749,116,-1352,-620
26090,-8089,13528,2616,521,-1317,-27
26100,-7050,13729,2762,839,-1228,116
26110,-6849,14037,2356,1646,-1436,-348
26120,-7095,14459,1920,1865,-981,-585
26130,-7763,14548,1395,1901,-659,-498
26140,-7848,14719,577,1912,-860,-10
26150,-7847,14692,512,1163,705,857
26160,-7048,15165,101,1221,680,1371
26170,-5447,15440,-53,581,394,1479
26180,-5416,15203,94,-212,315,1030
26190,-5561,15019,436,-766,459,615
26200,-6333,14766,997,-1061,1354,86
26210,-6679,15218,1180,-802,1361,-192
26220,-6258,14947,627,-1069,442,-536
26230,-5492,13983,711,-1627,118,-681
26240,-6853,13290,1451,-1933,-121,-114
26250,-6586,13877,2233,-2037,1540,1537
26260,-6612,14923,2912,-2026,3002,1561
26270,-6759,15323,2804,-939,1349,248
26280,-7064,15123,2608,-923,472,-1075
26290,-8320,14332,2423,-668,289,-802
26300,-7745,13926,2044,-166,248,402
26310,-6179,14286,1813,-183,1076,1551
26320,-4655,14917,1614,-140,4794,2197
26330,-2624,16151,-35,223,18602,3752
26340,-6112,16868,-3314,-2701,27413,3603
26350,-7174,16981,-2139,-4964,14100,1999
26360,-5396,15813,-457,-7072,10448,2029
26370,-5795,13468,877,-7850,11169,1532
26380,-5673,11193,626,-6816,11728,2247
26390,-5231,11649,-458,-7833,22182,3510
26400,-9905,11206,-3749,-7878,22865,3956
26410,-10335,13604,-5848,-10272,11269,6100
26420,-6903,12302,-3207,-20171,5230,10895
26430,-4747,8422,2129,-29656,6552,13504
26440,-2236,4238,8724,-32168,4666,11897
26450,-2110,467,14166,-28007,344,9263
26460,-360,-801,19988,-24600,-1759,9394
26470,1013,-2027,23653,-14965,1157,9988
26480,5844,511,23012,-7286,-5882,8831
26490,3718,784,22230,-5449,2499,9146
26500,3468,1217,17725,-1717,-5357,10144
26510,4582,2410,16701,-4608,-1219,8021
26520,5189,364,19409,-4016,-2535,7062
26530,3967,710,17791,640,-1080,5165
