t_ms,ax,ay,az,gx,gy,gz
17284,1354,-3325,-5175
27500,4388,435,16103,1225,1202,-1930
27510,4703,-768,16678,-213,-640,-215
27520,4821,-2122,14778,973,421,841
27530,4033,-4833,12686,5788,-2059,-347
27540,5148,-9826,14847,14891,-11301,-1925
27550,10306,3759,9430,-714,7659,409
27560,-1192,1236,18556,-356,9104,822
27570,3483,1625,16477,-218,-4001,1180
27580,6347,1387,14510,134,-1669,471
27590,4807,909,16048,-452,385,270
27600,4976,585,15797,-956,333,154
27610,4503,229,15820,-1326,1125,-187
27620,4407,523,16005,-887,232,334
27630,4590,423,15825,-700,1101,358
27640,3662,313,16072,-215,444,904
27650,4632,601,16020,-663,-88,873
27660,4055,283,15719,-966,-341,579
27670,4593,237,15992,-1697,-218,253
27680,4338,-387,16118,-1739,905,-222
27690,3898,-468,16009,-872,-67,-257
27700,4400,-672,16043,-152,-257,-308
27710,4069,-474,16110,383,-153,-399
27720,4319,-87,15929,691,-827,-374
27730,4406,-332,15981,749,-1147,-449
27740,4596,29,16072,891,-980,-819
27750,4580,203,15962,1642,-1532,-704
27760,5633,149,16180,1681,-713,-885
27770,4915,293,15763,1845,-72,-400
27780,5231,627,15902,1844,1106,-431
27790,3691,46,16057,3703,525,352
27800,5168,2118,15456,2475,1242,390
27810,3241,1362,16576,3260,2153,2544
27820,5875,3018,14707,2332,-369,4413
27830,6095,3150,15824,630,2314,620
27840,4912,2898,16071,-115,4069,460
27850,2918,1601,15803,-1924,5831,-1305
27860,3262,558,17139,-5851,6708,1294
27870,2273,-2088,19137,-10434,10399,2018
27880,-1755,-3858,12956,3318,-14380,3745
27890,3774,1874,7886,15369,-17434,5105
27900,9996,6303,11017,11137,3942,4299
27910,-3596,3916,10644,3108,9663,-3258
27920,5406,2187,12922,-326,-7989,3617
27930,9097,-429,17058,-248,-3933,20
27940,8619,1847,16556,23,1280,-1976
27950,1559,149,20996,-5453,-6597,-4254
27960,10937,882,23204,6036,-32764,-8607
27970,11422,7414,7384,14175,-32764,-15194
27980,13562,10791,-6070,2946,-32764,-22047
27990,11705,8856,-3950,-1828,-32764,-22613
28000,7323,6446,-3529,1716,-31648,-20282
28010,-5050,8002,-11906,4354,-5606,-13581
28020,-5173,10508,-16193,3331,-6113,-7727
28030,-6628,10577,-15386,-2506,-2375,-5540
28040,-6668,8974,-11681,-5251,-2812,-3378
28050,-7931,9302,-7935,-3265,-1914,-1582
28060,-6961,9946,-7665,-842,-1485,670
28070,-4603,10184,-8637,550,-1155,1388
28080,-3969,10171,-11107,2633,-438,-38
28090,-4888,10263,-13275,2221,-705,-114
28100,-5091,10272,-13306,338,537,-152
28110,-4465,10318,-12210,-1156,616,294
28120,-4849,10100,-11029,-1419,1429,498
28130,-3570,10438,-11122,-562,449,-170
28140,-3552,10512,-11119,-374,1089,-661
28150,-4220,10414,-11016,72,1322,-1236
28160,-4497,10522,-10567,269,2483,-920
28170,-3770,10584,-10816,495,3480,-996
28180,-4063,10170,-12150,1326,379,-2269
28190,-5588,9700,-14097,516,-548,-1968
28200,-6215,9620,-14166,-800,-906,-703
28210,-5213,10007,-12638,-2027,-1499,537
28220,-4099,10701,-10883,-2436,-681,840
28230,-3639,10800,-9292,-2660,182,162
28240,-5525,10438,-8032,-1871,1684,-839
28250,-8086,10048,-9198,383,1287,-463
28260,-5822,10554,-12888,1467,-2115,1952
28270,-3177,11097,-12843,-393,-982,1352
28280,-2395,10848,-11590,-487,-1448,572
28290,-3176,10746,-11082,211,-385,-77
28300,-4686,10774,-10991,720,121,-235
28310,-4719,11316,-11335,318,305,309
28320,-4479,11090,-10459,-630,810,285
28330,-4764,10764,-9933,16,667,-208
28340,-4699,10766,-10150,411,275,62
28350,-4660,10571,-10647,1059,113,395
28360,-4204,10753,-12095,1155,-452,553
28370,-3893,10647,-12128,545,-145,493
28380,-3802,10596,-12141,149,-492,487
28390,-3913,10773,-11870,-311,-215,456
28400,-4011,10887,-11601,-538,-281,527
28410,-3895,11061,-11671,-1014,91,536
28420,-3988,11021,-11026,-2141,1405,884
28430,-4454,11320,-10918,-2467,1918,999
28440,-3652,11129,-10218,-2236,2397,1812
28450,-3399,11686,-10858,-1681,2571,1869
28460,-1907,11959,-10257,-1935,2390,2458
28470,3564,11751,-11365,-1805,22238,3853
28480,8214,14392,-20576,-8088,32764,4370
28490,4400,12786,-13010,-16774,32764,3474
28500,3309,11814,-2958,-15926,32764,-1693
28510,2378,12324,3533,-15250,32764,-312
28520,1628,9663,10456,-14636,22068,-1075
28530,180,9157,13789,-8568,13396,-236
28540,1838,9281,14102,-3525,6878,1036
28550,2806,9566,13649,-2517,7737,1866
28560,2629,9490,13781,-2125,7701,1635
28570,2710,9717,13109,-889,6555,1252
28580,1371,9576,13045,-771,3275,475
28590,1909,9408,13530,109,389,-176
28600,1633,9463,13381,202,2426,64
28610,1338,9422,13424,520,2479,-61
28620,1711,9886,13278,824,2775,-359
28630,818,10197,12862,585,3015,-137
28640,1151,9415,12096,-893,2879,-53
28650,1482,10901,10973,-2961,3144,-130
28660,3630,9447,11674,-9710,2849,-954
28670,2093,8764,13660,-8293,2459,-3591
28680,-1424,6587,16005,-4473,256,-4984
28690,-4864,5724,17093,-326,-3234,-4326
28700,-4088,5617,16439,2075,-579,-1142
28710,-2512,6564,14998,1895,-311,987
28720,-1984,7453,13871,912,1513,1988
28730,-965,7722,13585,-365,989,2198
28740,-624,7855,13686,-670,853,2330
28750,-247,7833,14253,-1153,538,1877
28760,-212,7580,14689,-1120,161,1677
28770,-1067,7339,14824,-723,-1555,1425
28780,-402,6729,15443,292,-2151,1305
28790,-1643,6957,15211,3230,-9309,880
28800,3179,7550,16644,7740,-25262,-1177
28810,8117,9423,13453,10031,-18820,-2145
28820,4566,10633,8672,5448,6044,256
28830,2052,10991,9134,319,5650,562
28840,3420,10461,10866,-2937,1051,1011
28850,4511,9813,12512,-2787,1382,717
28860,4430,9768,12886,-1365,1728,873
28870,4457,9553,12418,-1357,2315,521
28880,3834,9274,12687,-2470,2231,230
28890,3858,8967,14128,-2104,1122,-123
28900,4006,8690,14478,-700,271,-619
28910,3652,8936,13510,668,-203,-885
28920,3175,9017,12730,552,-1587,-1200
28930,3037,9056,12914,733,-4556,-1384
28940,4265,9103,13364,1510,-10260,-1852
28950,8950,9256,13605,2247,-7937,-2249
28960,6029,9883,10830,2164,8623,-1582
28970,2161,10114,10141,-134,7675,-1202
28980,2698,9833,11770,-2105,4472,-937
28990,1891,9118,13542,-2383,3857,-183
29000,2780,9228,14203,-743,1700,-251
29010,2686,9252,13963,-264,-255,-813
29020,2772,9679,12513,1029,-2434,-1300
29030,2274,9956,11343,34,-1067,-768
29040,2806,9534,11887,-932,-3688,-504
29050,5776,8930,14010,-2373,-3551,-843
29060,6635,8370,15646,-1838,-705,-2171
29070,3552,8718,14337,674,-1691,-3491
29080,2761,9387,12360,1330,-4925,-4260
29090,2073,9157,12208,159,573,-2442
29100,1822,9039,12587,-342,3074,-819
29110,2468,9105,12813,-182,3086,-119
29120,2392,9570,11705,-407,6395,492
29130,1407,9447,11880,-2828,6922,429
29140,832,8163,12523,-3955,3621,334
29150,1472,8604,10625,-4671,-1811,360
29160,3243,7514,12211,-11415,4351,1452
29170,-460,5289,14370,-15986,12711,4581
29180,-1837,2840,16421,-17988,6446,5217
29190,-1342,-127,16941,-13761,2661,4335
29200,-3505,-2704,19718,-11697,2474,1314
29210,-5115,-4086,23627,209,-14842,-6139
29220,1014,-3541,20893,10103,-31372,-13458
29230,5472,949,16177,16999,-32473,-14134
29240,7347,4265,10469,18645,-27022,-10672
29250,10628,7630,7078,14206,-6144,-2453
29260,8159,8920,5392,5856,9344,1327
29270,8778,8727,7512,-284,7215,2530
29280,10543,7926,10496,-2741,5290,2008
29290,10421,7476,12149,-1837,9280,821
29300,8283,7460,11864,-1031,14353,737
29310,7059,7637,9918,-694,17004,257
29320,4000,7763,8119,-3983,15730,-416
29330,842,6333,10273,-8434,140,-1828
29340,3320,3990,14984,-12111,233,-226
29350,2533,1837,19103,-10142,2816,745
29360,2812,1541,19775,-4972,4298,2139
29370,1827,1871,17872,-2409,3554,1733
29380,1041,-89,23230,8247,-8055,130
29390,8343,5076,16929,3315,-6669,784
29400,4625,3690,14862,2132,-130,-451
29410,3069,4588,15318,2158,-2020,107
29420,3513,4392,14988,865,-6305,565
29430,6880,4314,14789,555,-7033,773
29440,7126,4487,14579,-1,-5248,671
29450,7765,4310,14222,142,-4470,741
29460,8263,4113,13836,232,-2782,565
29470,8354,4112,13939,186,-862,207
29480,7722,4224,13949,125,-48,43
29490,7697,4370,13906,-22,-92,170
29500,7713,4264,13698,-203,71,509
29510,8005,4196,13741,-598,857,852
29520,7386,3889,14091,-1374,1365,838
29530,6313,3824,14361,-1444,5,1236
29540,7382,3668,13751,-712,-1968,1228
29550,8833,2887,14061,-916,-1404,680
29560,8887,2861,14313,-462,-313,312
29570,8182,3035,14098,2,654,-362
29580,7744,3064,14421,274,201,-587
29590,7904,3249,14226,621,-386,-581
29600,8167,3459,14047,878,-630,-592
29610,8079,3579,14023,763,-495,-706
29620,8146,3683,13990,720,-669,-792
29630,8060,4021,13601,623,-610,-681
29640,8163,3950,13921,258,-539,-560
29650,8132,3984,13734,114,-899,-397
29660,8071,4057,13585,-92,-1097,-118
29670,9437,3590,14557,-967,-2679,-636
29680,9724,2637,15611,-1700,-4853,-3092
29690,10393,3928,19883,40,-6229,-826
29700,11556,3447,14281,9126,-25959,-5047
29710,12874,4669,9516,10583,-18243,-5057
29720,8770,6431,4383,6764,-1870,-2626
29730,8570,7484,3245,2229,-2143,321
29740,10758,7977,3671,949,1243,1855
29750,11663,7611,3613,-232,11467,3083
29760,12705,6822,5186,-3422,24112,4195
29770,8990,6093,8189,-9467,29105,3946
29780,5004,3125,13544,-13723,17775,2808
29790,5562,637,17121,-14332,6271,2376
29800,7861,847,23355,4105,3296,-2157
29810,9377,2552,16038,-10,2526,-1991
29820,11025,9945,16129,7930,541,-6511
29830,12587,10945,13517,2189,-2107,-10531
29840,7826,8843,13967,-918,-285,-14205
29850,-918,7431,10750,-346,-6638,-13548
29860,199,5835,10441,-4430,-4133,-7538
29870,-484,2457,13071,-7437,3448,-3855
29880,633,-884,13805,-7403,-23712,-1758
29890,12832,-5116,16135,-1748,-32764,-2964
29900,15015,-1275,8710,4407,-25777,-4011
29910,15309,1496,4880,3559,-3861,-1216
29920,11287,2571,4681,-925,4625,756
