t_ms,ax,ay,az,gx,gy,gz
16528,524,615,-2403,1470
46750,1793,-16399,771,-178,-2610,1287
46760,2037,-16504,1092,-665,-2324,1391
46770,2242,-16550,1362,-982,-1942,1252
46780,2267,-16824,1798,-1247,-1390,933
46790,2171,-16879,2302,-1332,-1040,562
46800,1977,-16906,2503,-578,-1218,68
46810,1874,-16774,2307,158,-1396,-357
46820,1703,-16665,1887,643,-1202,-605
46830,1631,-16560,1464,646,-1105,-719
46840,1576,-16506,1271,334,-944,-765
46850,1490,-16463,1268,25,-715,-675
46860,1474,-16526,1387,-223,-519,-522
46870,1470,-16679,1730,-450,-292,-315
46880,1518,-16750,1841,-235,-264,-168
46890,1665,-16761,1766,-98,-256,-27
46900,1853,-16739,1665,-12,-31,62
46910,1968,-16678,1529,96,-20,-52
46920,1962,-16640,1400,82,40,-165
46930,1968,-16623,1330,29,193,-263
46940,1882,-16605,1369,-57,397,-343
46950,1757,-16693,1466,-116,531,-353
46960,1652,-16740,1530,-69,625,-328
46970,1567,-16730,1527,73,500,-307
46980,1547,-16669,1398,109,430,-226
46990,1434,-16796,1299,-256,-1056,-532
47000,2439,-18807,3930,-2465,-3337,-1660
47010,5671,-22640,5035,-2631,-8792,-3427
47020,9837,-24740,5244,3529,-14315,-10603
47030,10427,-21264,3656,11598,-14302,-20329
47040,7612,-18116,1570,12260,-6973,-23774
47050,8927,-12718,175,9338,1339,-15183
47060,8365,-8088,388,8338,7003,-13043
47070,5744,-5929,189,7618,8394,-11211
47080,5175,-6714,2133,9019,8933,-5562
47090,2515,-5863,2652,7399,14080,55
47100,-3470,-7804,2800,-941,3880,1214
47110,-22,-13428,4881,-11569,-23889,6153
47120,18509,-10848,2356,-9566,-32764,9988
47130,18217,-12569,-4096,4549,-16847,6820
47140,11497,-10033,-7205,-1547,-24632,5368
47150,12668,-12271,-3165,-8092,-14504,5125
47160,21530,-13511,4677,5230,3876,-2035
47170,13039,-14126,-5695,-231,2245,-773
47180,1349,-19363,-3895,6674,-5581,12719
47190,12996,-13624,-5776,12268,17670,20304
47200,10108,-13839,-3058,-168,12902,2716
47210,6526,-14982,385,-4708,17660,421
47220,3494,-15245,1466,-1910,25586,6709
47230,3002,-15670,1144,1921,27935,14407
47240,3034,-17039,984,-2756,25728,15513
47250,1424,-18701,3411,-9555,14834,9055
47260,1072,-18796,4645,-6072,90,3065
47270,3240,-18282,4396,1004,-8085,-1414
47280,1918,-17623,1768,5015,-9816,-5818
47290,-1376,-16308,-1329,990,-31128,-11659
47300,10934,-13711,-6545,-10495,-32764,-27779
47310,17382,-17831,-1367,-10842,-32764,-30173
47320,6384,-15732,-4289,2347,-5110,-16089
47330,7497,-12380,-6734,-2640,-12059,-11244
47340,10967,-12807,-8555,-2047,-15513,-13532
47350,6594,-9690,-12709,-642,-19528,-16486
47360,5944,-8199,-10181,-5099,-14596,-10559
47370,3701,-7483,-9182,-4392,6362,-170
47380,4060,-8839,-6007,-790,12457,6134
47390,4207,-10032,-6716,6090,19522,12210
47400,7261,-11412,-6197,8920,18454,14684
47410,8925,-12241,-5395,6249,32443,16692
47420,6969,-14607,-4010,-478,32764,20878
47430,6251,-16423,-3354,-7775,32764,24487
47440,2554,-19687,-894,-21369,32764,22360
47450,-3837,-22601,4592,-23261,32584,12457
47460,-838,-21380,8345,-8408,-8659,-27
47470,2561,-20516,5685,5700,-14885,-7327
47480,2239,-19622,2444,17042,-9382,-7048
47490,2215,-17198,-757,18724,-3192,-3495
47500,2032,-15215,-1912,12008,53,-1158
47510,1843,-14529,-1815,3794,300,-649
47520,2215,-15070,-601,-1223,-476,-634
47530,2422,-15552,193,-2911,1849,-260
47540,1945,-15896,852,-4788,3840,62
47550,1522,-16563,1839,-7151,4276,328
47560,2205,-17700,3440,-7967,4288,858
47570,1202,-18555,4957,-6251,13307,3148
47580,-736,-18988,5945,-2331,23163,5863
47590,-5611,-18530,4188,4493,6086,4412
47600,-3916,-18196,2157,8032,-21913,-1438
