t_ms,ax,ay,az,gx,gy,gz
43570,2171,-16469,1379,-82,-252,121
43580,2281,-16579,1263,-173,-21,323
43590,2461,-16716,1340,-358,277,445
43600,2521,-16708,1529,-273,614,416
43610,2493,-16639,1603,-46,788,254
43620,2346,-16589,1541,212,614,31
43630,2300,-16568,1381,266,289,-153
43640,2231,-16577,1296,123,192,-205
43650,2162,-16558,1388,-34,326,-164
43660,2078,-16556,1444,-29,266,-158
43670,2045,-16570,1461,-63,174,-120
43680,2034,-16622,1522,-92,19,-66
43690,2181,-16663,1635,-142,72,-2
43700,2234,-16684,1693,52,374,-3
43710,2174,-16656,1503,314,422,-65
43720,2125,-16653,1353,342,148,-174
43730,2049,-16435,1179,288,-152,-254
43740,2063,-16429,1144,-50,-96,-143
43750,2060,-16523,1486,-344,139,-26
43760,2019,-16611,1678,-245,54,-24
43770,2065,-16705,1739,-187,31,6
43780,2135,-16700,1731,-104,41,35
43790,2201,-16643,1593,49,50,16
43800,2163,-16571,1467,51,132,-63
43810,2063,-16529,1353,58,76,-147
43820,2040,-16545,1297,-19,0,-193
43830,2004,-16643,1408,-161,53,-159
43840,1973,-16651,1564,-149,-2,-151
43850,1960,-16665,1666,-35,-99,-144
43860,2056,-16667,1678,41,-33,-111
43870,2054,-16661,1663,193,-17,-102
43880,2114,-16587,1495,290,-287,-196
43890,2133,-16474,1353,225,-218,-210
43900,2155,-16556,1253,21,38,-184
43910,2037,-16602,1353,-185,6,-209
43920,2024,-16628,1481,-361,-2,-120
43930,1992,-16636,1683,-237,49,-98
43940,2010,-16686,1672,-44,-75,-90
43950,2064,-16630,1600,35,-115,-36
43960,2155,-16592,1467,33,-37,-2
43970,2184,-16583,1428,-62,32,-29
43980,2178,-16598,1444,-59,4,-113
43990,2131,-16616,1481,-66,39,-203
44000,1981,-16636,1525,-46,18,-225
44010,1921,-16612,1444,21,-3,-166
44020,1956,-16670,1479,-93,11,-101
44030,2003,-16595,1588,28,-122,-110
44040,2048,-16574,1440,84,-86,-86
44050,2114,-16601,1407,-53,10,-40
44060,2146,-16629,1471,-76,27,-93
44070,2112,-16627,1491,-58,-25,-158
44080,2004,-16608,1529,-21,51,-169
44090,1947,-16593,1480,13,-30,-175
44100,1931,-16653,1488,-40,-35,-110
44110,2021,-16663,1572,7,-72,-108
44120,2007,-16627,1469,122,-188,-128
44130,840,-16756,901,-938,-1909,-879
44140,-1390,-15834,-1741,-6329,-31420,-8018
44150,11376,-15640,-2486,-9026,-32764,-18860
44160,10661,-16386,-684,-442,-29317,-17725
44170,4941,-14543,-4381,5812,5464,-4241
44180,4031,-14186,-5308,4299,9567,2210
44190,3174,-14652,-4836,882,4801,2371
44200,5042,-15282,-4001,-1275,-3787,259
44210,6522,-15457,-2692,-2758,-3539,574
44220,6594,-15298,-2172,-1431,174,1359
44230,6909,-15741,-2298,152,793,1423
44240,7188,-16077,-2418,2007,7919,3143
44250,6546,-15936,-2068,2695,15663,5215
44260,5050,-14727,-2328,2571,23529,6982
44270,2753,-15723,-2019,1560,15054,4323
44280,3653,-16529,-1300,-1245,3591,2786
44290,5617,-17070,633,-3327,4495,2580
44300,5016,-17297,1549,-544,14783,3205
44310,3529,-16390,1122,2611,19885,3792
44320,1611,-15747,425,2825,18483,3227
44330,116,-16265,-56,1918,8713,1193
44340,818,-16403,950,-1069,-2361,-251
44350,2812,-17106,2480,-2613,-3026,-411
44360,2656,-17255,2364,278,150,-275
44370,679,-16798,340,954,-1187,-783
44380,-2516,-16517,-3949,-5958,-31801,-8491
44390,20040,-13571,-8112,-19765,-32764,-32692
44400,13360,-17249,801,-359,-24017,-27457
44410,-526,-12975,-7827,10579,13009,-4343
44420,5719,-13516,-7639,1570,35,2567
44430,6194,-15011,-5766,179,3334,156
44440,4366,-13492,-5962,704,-134,-586
44450,5696,-12872,-4914,-973,-2825,-262
44460,5502,-14649,-4806,263,484,2016
44470,7369,-14850,-5455,1305,3836,4993
44480,8346,-14811,-5025,900,7860,6369
44490,8593,-14850,-3832,1989,13046,7500
44500,9489,-13678,-2904,3285,26414,8932
44510,5059,-15730,-4088,3661,32764,9868
44520,4337,-15780,-3441,-130,32764,11142
44530,1719,-17221,-387,-7127,28194,6675
44540,884,-18135,2381,-6832,8361,447
44550,1534,-17944,3074,-1525,-2718,-3146
44560,1917,-15416,2000,3249,-2265,-2696
44570,929,-16686,183,4710,-809,-1857
44580,1646,-17175,462,1393,105,853
44590,2659,-17637,1724,-1445,3938,3100
44600,2244,-16846,1744,2150,4620,2651
44610,1654,-15657,715,3301,1829,1510
44620,1970,-15672,367,1552,-1138,1194
44630,2857,-16336,373,336,-2066,735
44640,2942,-16517,554,-430,-457,240
44650,2785,-16542,990,-1364,849,94
44660,2520,-16654,1637,-2141,1670,-134
44670,2202,-16691,2201,-2271,2052,-371
44680,1832,-17387,2225,-978,1613,-835
44690,1597,-17710,1580,937,531,-1153
44700,1349,-16931,1042,1561,-36,-1152
44710,1180,-14940,922,873,52,-954
44720,623,-15815,-419,1807,-3343,-1428
44730,2144,-16266,0,-2549,-1339,826
44740,2514,-17964,2302,-6604,7170,3393
44750,1745,-18633,3284,-1549,7678,2615
44760,900,-16861,1732,5605,-420,-1009
44770,1231,-15768,-131,7603,-8100,-3934
44780,1535,-15385,-1042,2912,-9563,-3398
44790,2216,-16630,70,-5057,-2418,521
44800,1889,-18544,2657,-10145,-21045,-3506
44810,8900,-16149,1480,-1511,-32764,-17538
44820,8974,-16760,865,6604,-23582,-14902
44830,5771,-15276,-2595,10915,13956,-1203
44840,5199,-13670,-4240,7263,32757,6783
44850,2347,-13904,-4055,-1009,32764,8819
44860,536,-15603,-1817,-7322,29918,6647
44870,-56,-17676,1080,-11180,10774,2269
44880,396,-18519,3187,-10713,-1608,-1027
44890,1495,-18503,4616,-5350,-6286,-2554
44900,1626,-18000,4421,-261,-3285,-1465
44910,1617,-17341,2585,3203,1849,730
44920,1526,-17492,1273,4718,758,1044
44930,1914,-17090,539,4539,-1037,466
44940,2034,-16493,255,3578,-1782,-192
44950,2012,-15955,-9,2995,-2135,-712
44960,2116,-15456,-163,1683,-1361,-697
44970,1985,-15778,171,-801,330,-354
44980,1923,-16438,996,-2058,508,-235
44990,1927,-16679,1742,-2564,720,-148
45000,1905,-16861,2263,-2509,1184,139
45010,1882,-17217,2549,-1785,1436,207
45020,1905,-17484,2377,-183,845,-49
45030,1722,-17159,1736,1195,-129,-585
45040,1662,-16653,946,1642,-1026,-711
45050,1697,-16333,622,1106,-642,-450
45060,1704,-16257,488,418,-289,-98
45070,1845,-16299,783,-605,191,220
45080,1860,-16578,1331,-987,421,343
45090,1906,-16769,1658,-899,459,347
45100,1860,-16786,1832,-637,429,267
45110,1887,-16858,1703,-27,-53,-19
45120,1901,-16759,1466,193,-93,-154
45130,1291,-16636,933,-112,-1191,-618
45140,-298,-16479,232,-2002,-12938,-3052
45150,2451,-16146,-954,-4254,-32675,-7924
45160,6666,-16413,-1428,-4598,-32764,-11914
45170,6972,-15997,-2206,-2165,-32336,-14267
45180,6971,-15213,-2671,4050,-11509,-8032
45190,4550,-14599,-3965,5138,5032,-1561
45200,3665,-15042,-4454,2619,15307,4928
45210,4320,-15430,-3024,-619,14209,6933
45220,4021,-16007,-2051,-2048,9837,5164
45230,4737,-16309,-958,-2313,1507,1899
45240,5575,-16599,-39,-1741,463,988
45250,5354,-16456,-300,-162,3320,1152
45260,5252,-16412,-354,1232,2942,588
45270,5959,-16826,19,3049,10585,1877
45280,5370,-16265,-557,4115,25157,4894
45290,3075,-15843,-1083,2741,32688,6799
45300,-9,-15896,-409,178,22594,5189
45310,-406,-16390,652,-1472,4676,1474
45320,1435,-16704,1503,-2103,-7615,-1431
