t_ms,ax,ay,az,gx,gy,gz
,2054,13653,-8,332,-255
35740,9321,2152,13472,26,838,-458
35750,9422,2149,13573,-62,307,-369
35760,9348,2029,13460,-109,364,-410
35770,9404,2049,13548,-181,279,-321
35780,9274,2014,13576,-145,346,-313
35790,9271,2098,13554,-128,74,-175
35800,9282,2040,13557,-146,185,-202
35810,9150,2012,13700,-97,-80,-135
35820,9298,2175,13620,-42,-349,-40
35830,9488,1992,13586,-20,3,-22
35840,9218,2037,13668,-37,14,-64
35850,9118,2039,13481,-63,-245,-118
35860,9489,1871,13529,16,-189,-42
35870,9085,2151,13629,64,35,-83
35880,9381,1813,13571,-40,-436,-62
35890,9238,2020,13518,-42,-137,-159
35900,9386,2210,13473,-41,-160,-118
35910,9393,2088,13506,-16,-141,-97
35920,9432,2010,13580,5,-75,-152
35930,9395,2030,13581,-34,-78,-141
35940,9357,2070,13588,-29,-6,-156
35950,9378,2037,13540,-84,-118,-179
35960,9289,1866,13527,-108,-176,-215
35970,9553,2066,13555,-61,-186,-135
35980,9312,2040,13566,-59,63,-173
35990,9452,1996,13588,-25,-124,-126
36000,9367,2017,13471,-6,136,-179
36010,9152,1980,13572,-37,-105,-141
36020,9376,2014,13526,-62,-236,-100
36030,9315,1972,13557,-11,-72,-149
36040,9308,2034,13539,-49,-294,-58
36050,9663,1951,13546,-54,-136,-103
36060,9248,1983,13515,-26,-45,-117
36070,9528,1974,13553,-82,-252,-101
36080,9465,2052,13475,-49,-28,-162
36090,9337,1915,13581,-87,-210,-84
36100,9534,1957,13521,-65,-107,-86
36110,9326,2008,13420,-25,31,-163
36120,9505,1952,13541,-54,-143,-132
36130,9498,1983,13520,-28,-32,-128
36140,9470,1981,13523,-23,-50,-103
36150,9472,1946,13463,-47,-82,-111
36160,9435,1947,13508,-54,-75,-111
36170,9586,1943,13527,-29,-70,-123
36180,9443,1941,13479,-31,39,-147
36190,9455,1945,13520,-41,-29,-149
36200,9490,1956,13546,-60,37,-155
36210,9470,1912,13524,-50,22,-157
36220,9360,1983,13482,-46,56,-192
36230,9514,1932,13566,-83,-100,-150
36240,9403,1938,13540,-56,-77,-101
36250,9545,1916,13526,-49,17,-109
36260,9369,1918,13555,-42,101,-147
36270,9365,1880,13503,-46,26,-145
36280,9506,1890,13579,-14,15,-133
36290,9293,1863,13564,-1,109,-146
36300,9464,1954,13757,-66,-215,-152
36310,9283,1820,13803,-250,83,-287
36320,9255,1140,14369,-107,1216,-567
36330,8797,856,16544,3375,3502,-621
36340,6609,101,17865,7186,5496,1726
36350,5714,2717,15464,10167,5777,2382
36360,5164,4604,12492,9895,1535,3074
36370,5283,5531,10250,2306,5704,4312
36380,5718,4872,11042,-2440,5294,5535
36390,5957,3044,9944,-10873,12588,8515
36400,5504,367,9978,-18201,5641,10080
36410,22922,-3804,27116,-13084,-24331,6759
36420,5507,361,8587,-241,6237,-1262
36430,4289,-4956,22566,-2431,2636,-928
36440,6372,-1283,13829,299,-3268,-490
36450,7120,-1730,15618,800,-1339,-536
36460,6994,-1322,14905,1158,-1749,-507
36470,7409,-1353,15094,595,-619,-557
36480,7533,-1560,15227,158,-692,-139
36490,7555,-1311,14731,-4,300,2
36500,6387,-906,14354,148,195,80
36510,6402,-1443,15210,112,-409,7
36520,7624,-1294,14667,189,-1403,-178
36530,7410,-1119,14603,6,-203,-228
36540,7293,-1316,14908,-21,35,-117
36550,7412,-1181,14689,23,180,-95
36560,7164,-1336,14857,-32,197,-103
36570,7195,-1308,14961,-13,-472,-134
36580,7292,-1308,15102,448,-1246,-375
36590,6495,-1153,13605,930,-3798,-1025
36600,8999,-1083,15361,498,-6091,-1204
36610,8854,-428,12725,791,-3758,-411
36620,10420,-671,13344,-240,1400,67
36630,9615,-796,14682,-592,5195,444
36640,7359,-803,13763,1536,1434,-161
36650,9548,-1480,15504,1799,2150,21
36660,10350,-999,14501,4255,3347,-4316
36670,6388,1396,13164,3058,5026,-5170
36680,2105,1673,11670,-2582,-1653,-4013
36690,7232,-229,16530,-5991,-13469,-2067
36700,6258,771,13081,-446,-2615,-112
36710,10526,102,14625,-1272,-2360,444
36720,9376,60,13695,-945,1768,236
36730,7740,-632,14687,-1087,1306,333
36740,8142,-376,14561,-873,-258,-27
