t_ms,ax,ay,az,gx,gy,gz
,-3110,13342,-100,99,-83
2660,9528,-3107,13388,-68,96,-87
2670,9529,-3128,13404,-19,-51,-125
2680,9593,-3046,13291,-70,19,-104
2690,9574,-3124,13374,-69,27,-101
2700,9580,-3168,13314,-30,-61,-118
2710,9609,-3159,13309,-74,7,-106
2720,9661,-3176,13342,-35,-49,-117
2730,9467,-3141,13361,-49,44,-104
2740,9551,-3123,13374,-29,-78,-128
2750,9547,-3116,13301,-50,20,-107
2760,9540,-3181,13393,-95,98,-90
2770,9491,-3196,13382,-35,-79,-114
2780,9530,-3180,13325,-34,-42,-101
2790,9516,-3150,13382,-46,-81,-101
2800,9546,-3175,13355,-26,-76,-99
2810,9536,-3175,13348,-39,-65,-102
2820,9508,-3226,13359,-33,-50,-107
2830,9570,-3227,13341,-20,-133,-96
2840,9559,-3226,13343,-49,-31,-112
2850,9554,-3200,13373,-10,-45,-128
2860,9540,-3178,13349,73,-64,-180
2870,9487,-3212,13393,42,-39,-189
2880,9554,-3192,13309,2,-137,-134
2890,9598,-3136,13297,-41,-46,-103
2900,9483,-3252,13442,7,-4,-145
2910,9582,-3130,13269,76,-143,-170
2920,9591,-3195,13441,87,-6,-230
2930,9551,-3152,13413,239,-198,-248
2940,9741,-3163,13672,109,-305,-181
2950,9541,-3161,13181,261,-831,-561
2960,9779,-2829,12956,181,-183,-188
2970,9588,-3028,13234,-217,105,-64
2980,9595,-3114,13360,-169,-128,-66
2990,9700,-3051,13235,-177,12,-53
3000,9713,-3100,13265,-211,229,20
3010,9643,-3134,13351,-192,270,28
3020,9534,-3155,13358,-131,108,-41
3030,9659,-3099,13330,-78,-37,-102
3040,9552,-3186,13316,-71,57,-99
3050,9620,-3134,13342,-38,16,-112
3060,9521,-3212,13410,-40,-13,-110
3070,9529,-3147,13320,9,-32,-145
3080,9595,-3150,13297,-101,66,-85
3090,9585,-3221,13367,-74,27,-98
3100,9580,-3173,13359,-37,-2,-83
3110,9483,-3177,13339,-44,59,-93
3120,9594,-3128,13399,-57,-58,-118
3130,9528,-3160,13322,-27,46,-119
3140,9490,-3236,13404,-67,-15,-115
3150,9538,-3236,13396,-20,-85,-135
3160,9576,-3199,13302,-8,-37,-122
3170,9508,-3185,13364,-86,91,-94
3180,9469,-3215,13421,-79,26,-85
3190,9478,-3272,13412,-66,-27,-103
3200,9558,-3188,13352,-24,-88,-129
3210,9474,-3212,13369,-47,57,-96
3220,9489,-3255,13439,-31,-44,-113
3230,9426,-3219,13357,-16,-8,-135
3240,9563,-3234,13279,-58,-2,-121
3250,9468,-3235,13451,-25,53,-112
3260,9492,-3256,13384,-48,-6,-116
3270,9419,-3228,13414,-32,-11,-121
3280,9482,-3218,13399,-35,0,-127
3290,9418,-3223,13408,-14,-39,-140
3300,9408,-3256,13379,-46,32,-108
3310,9455,-3225,13399,-57,-12,-105
3320,9468,-3324,13512,16,-62,-115
3330,9378,-3236,13386,-22,44,-122
3340,9393,-3278,13454,-46,-66,-130
3350,9427,-3278,13406,10,-51,-148
3360,9364,-3292,13413,-46,12,-112
3370,9480,-3244,13415,-22,-139,-104
3380,9336,-3283,13450,-22,22,-110
3390,9502,-3242,13434,-1,-124,-144
3400,9392,-3263,13357,2,-30,-145
3410,9382,-3326,13483,-60,-8,-133
3420,9485,-3252,13362,-11,-72,-117
3430,9414,-3261,13388,-29,-28,-84
3440,9338,-3281,13486,-44,-43,-102
3450,9464,-3242,13444,5,-100,-137
3460,9405,-3238,13370,22,-62,-139
3470,9359,-3307,13457,-31,-50,-114
3480,9432,-3343,13396,9,-152,-123
3490,9488,-3268,13372,-7,-42,-116
3500,9416,-3266,13394,-41,-10,-103
3510,9418,-3318,13451,-3,-103,-123
3520,9453,-3248,13384,2,-52,-141
3530,9355,-3273,13404,-30,-32,-125
3540,9430,-3297,13401,3,-120,-125
3550,9493,-3220,13368,-39,-52,-106
3560,9359,-3300,13474,24,-150,-123
3570,9448,-3307,13411,40,-144,-158
3580,10858,-3510,14172,288,-136,-273
3590,10655,-3463,14396,2234,232,-1524
3600,8215,-2523,12342,2883,-580,-1335
3610,7956,-2100,12769,-211,-470,-343
3620,10373,-2674,14638,-594,-594,-232
3630,10243,-2429,13264,647,-493,-509
3640,9058,-2129,12546,365,-17,-441
3650,9194,-2526,13476,-792,478,43
3660,10700,-2804,14169,-153,-215,-137
3670,9640,-2414,12763,577,-17,-472
3680,9107,-2373,13049,-275,477,-154
3690,9352,-2592,13901,-499,66,5
3700,10521,-2627,14071,50,-575,-230
3710,10104,-2317,13283,863,502,-608
3720,8783,-2090,12663,142,1135,-353
3730,8993,-2554,13897,-577,888,-56
3740,9433,-2539,13849,-39,-403,-202
3750,9737,-2325,13238,-164,-17,-261
3760,8859,-2214,12949,-647,681,60
3770,8038,-2468,13285,-1756,652,625
3780,8154,-3099,13934,-2305,-221,1445
3790,11428,-3645,15158,-1248,-501,1318
3800,10841,-3386,14067,1429,-729,-928
3810,8871,-2580,12303,705,451,-549
3820,8286,-2989,13561,-637,1826,287
3830,8986,-3402,14448,-452,170,323
3840,9936,-2761,13429,628,-169,50
3850,9382,-2459,13529,301,1032,-268
3860,8241,-2315,13719,193,1370,69
3870,8069,-2907,13926,-423,-398,-73
3880,9614,-2901,13899,-441,-1261,-212
3890,9999,-3181,13272,222,-584,-325
3900,9082,-3740,13534,622,1184,95
3910,8825,-3703,14038,164,2422,688
3920,8023,-3965,14702,-41,2362,823
3930,8749,-3869,14777,563,1828,561
3940,7786,-4373,14363,530,1220,171
3950,8398,-2941,13868,544,498,351
3960,8871,-2759,13666,-8,1035,452
3970,8659,-2214,13980,-202,1483,-228
3980,7991,-2539,14446,-836,1899,-207
3990,7032,-3210,14736,-321,637,-627
4000,7051,-3121,14357,-90,-289,-772
4010,7310,-2799,14311,-257,57,-783
4020,7766,-2672,14658,-925,427,-932
4030,7465,-3107,15260,-340,643,-1122
4040,6370,-2409,14447,-165,-557,-1159
4050,6039,-1779,15146,-1469,-3591,-950
4060,10065,-2883,15174,-5484,-7279,-558
4070,10088,-4169,12850,-5809,-13488,-2341
4080,10432,-4933,10560,-8538,-8370,-762
4090,14361,-6657,10006,-7754,-6995,781
4100,14307,-6314,9542,-4533,-2528,-1548
4110,14316,-6065,9510,-2528,2869,-2504
4120,12301,-6235,10618,-907,4233,-5604
4130,10537,-6251,10329,646,17,-6256
4140,10591,-6131,10897,-1410,-314,-5422
4150,9695,-4330,10728,938,-1430,-4311
4160,11882,-4099,10501,236,744,-2336
4170,11438,-4263,10408,-242,3399,-1556
4180,12064,-4426,11101,-2089,4287,-311
4190,10171,-3878,10756,-1692,2374,-109
4200,11324,-3775,11195,-1108,-1418,307
4210,12194,-4876,11386,-44,219,-713
4220,10701,-4263,11310,-463,4264,880
4230,12133,-4042,12522,1010,475,-2110
4240,8370,-3379,12635,720,-3120,-3204
4250,12658,-4011,11446,870,1208,210
4260,9029,-3273,10708,-76,245,349
4270,11112,-4306,11816,322,-5899,-859
4280,13429,-3952,10721,221,-1447,193
4290,11893,-2325,10056,640,-5916,-2198
4300,15079,-2615,10755,891,-5586,-1008
4310,14622,-3188,10595,-538,112,-1538
4320,13603,-2941,10499,45,-2816,-2603
4330,14540,-2003,11159,-757,-2590,-2879
4340,12973,-2365,11267,-235,657,-3298
4350,12855,-873,12234,-589,-380,-3729
4360,14122,-779,11024,1450,-175,-3967
4370,13447,-868,10409,52,277,-4119
4380,13635,-729,10625,483,-277,-3701
4390,14581,-390,8372,1404,-156,-3636
4400,16614,1350,8239,1126,-8543,-4909
4410,14651,-1766,8437,-830,3499,-5788
4420,11176,269,9200,-3822,922,-5138
4430,12951,-638,9782,-5704,992,-6320
4440,9503,614,9895,-5111,1849,-6040
4450,11694,2038,9955,-2245,-4914,-4771
4460,14261,2109,8833,-99,2729,-360
4470,12107,1794,8920,-1598,4709,-341
4480,11563,623,10345,-1344,-4467,-2708
4490,13826,1943,9466,2728,-1547,-1350
4500,11000,3048,7815,4110,796,-590
4510,12087,3477,8525,879,-858,472
4520,12860,3424,9420,-290,-443,1666
4530,14676,2940,10598,-1297,-1853,1099
4540,13862,3308,9849,521,-727,-295
4550,12634,3593,8746,810,-3071,-597
4560,15027,3169,8500,-1858,953,2008
4570,15025,2001,9613,-3808,4985,3478
4580,17155,642,10141,-2592,5806,2526
4590,12534,910,9087,-275,818,-2191
4600,13041,2231,7991,285,-2842,-2617
4610,14633,836,10058,-3599,7077,-252
4620,10752,382,11262,-1838,3730,-1106
4630,12102,-168,11704,-675,-1621,-2696
4640,11208,564,11871,-207,-1418,-2426
4650,13065,1632,12096,119,-3549,-1330
4660,12636,2756,11266,817,2035,99
4670,12818,2124,10434,605,1862,213
4680,12060,1274,10743,-665,593,-832
4690,11928,746,10708,-225,-342,-1530
4700,12979,272,10776,-1083,1520,-599
4710,10796,241,10874,-574,-61,-930
4720,12153,1230,11197,174,-687,-306
4730,12137,2603,11044,436,976,605
4740,11652,2425,11643,-1438,-86,682
4750,12643,699,12565,-1089,93,422
4760,13282,174,11765,-212,2213,453
4770,11251,883,11274,474,-1005,-954
4780,11561,1543,11056,636,-2005,-1379
4790,11989,1716,11181,-32,787,133
4800,10961,1578,10275,348,777,161
4810,12491,759,10290,-1266,1306,1065
4820,11785,145,12187,-3170,1112,2472
4830,12478,607,12601,-1124,1040,2108
4840,13593,1293,11530,-93,1150,2315
4850,13070,748,11750,-679,2510,670
4860,11344,745,11366,655,-1689,-982
4870,12508,1232,10776,-142,643,-189
4880,12106,529,11963,-1833,1060,479
4890,11314,917,12113,-488,-149,-1198
4900,11916,674,11545,871,-2044,-1446
4910,11302,-359,12218,-88,428,-1927
4920,12073,-544,13365,-1321,-2231,-823
4930,10437,-530,13157,790,-1436,-1951
4940,11561,76,12202,2070,-3172,-2035
4950,11401,83,12684,1047,-881,-452
4960,14093,-1032,13058,935,4174,2672
4970,7863,-229,12499,2172,3065,1792
4980,11989,98,11352,3470,-5394,1472
4990,10902,529,10326,4680,-4658,1136
5000,13164,-121,10295,2184,-5825,3858
5010,14286,2495,9492,1852,-501,5137
5020,13987,1698,11021,-1885,6031,6575
5030,13260,280,12211,-1145,2016,5011
5040,14799,366,11618,792,-964,2457
5050,15727,-617,11680,1117,-2715,-8
5060,11034,1559,11759,-832,7233,2746
5070,9328,-716,12235,-1006,-3589,1066
5080,13749,-1597,12311,1201,4877,2742
5090,11125,-2691,10218,6432,802,-310
5100,10244,-1885,9617,4202,-4597,-2073
5110,13512,-1596,10392,7074,-6801,1244
5120,13050,894,8883,6575,3255,3486
5130,12482,1415,8823,5193,-3898,264
5140,12369,787,9643,4142,-5952,-1997
5150,12434,2177,10066,3013,-3168,610
5160,14739,984,9781,2363,2151,3287
5170,12909,1003,11058,2953,1627,3460
5180,13215,909,9718,3998,-1335,1310
5190,12562,1369,9725,5118,-1089,1582
