t_ms,ax,ay,az,gx,gy,gz
3,-26252,31010
6440,6478,-13002,-9941,7477,-27048,30568
6450,27504,-13242,-20166,7989,-17640,32764
6460,20430,-10542,-13205,4293,-30774,21998
6470,17589,-2785,-17068,10244,-32764,12784
6480,24940,-1824,-11020,3954,-23465,22916
6490,26044,-4416,-14528,-4697,-2142,23934
6500,32474,-12467,-13344,-8747,-1322,26059
6510,28410,-24246,-10678,-10684,6203,23495
6520,32750,-19662,16880,4548,6819,17605
6530,11834,-9292,-5344,3716,-15997,-4656
6540,16098,-7851,-3897,5345,-12338,-3522
6550,10539,-4446,-5605,1944,12151,2419
6560,7654,-8533,-5505,1283,10539,537
6570,7474,-11574,-6781,2969,8128,2213
6580,9367,-12568,-8199,2471,4533,2877
6590,12919,-12138,-9761,1019,4480,4933
6600,11887,-12031,-8518,-3893,6366,1901
6610,11846,-12454,-7839,-5026,3778,1700
6620,12975,-10507,-5477,-8983,4032,332
6630,12360,-11097,-3293,-9028,2627,-773
6640,11890,-10934,-2477,-5835,3834,-1136
6650,12691,-11983,-2295,-4267,9455,-441
6660,11653,-13020,-2942,-4057,12546,-131
6670,9956,-14696,-1459,-8662,9386,-138
6680,8468,-13300,-50,-7051,7241,-112
6690,5764,-12402,241,-3939,1118,-1263
6700,10205,-11629,1533,2588,-4406,166
6710,5393,-11702,-1354,6790,2189,4958
6720,11017,-11070,-3147,770,9163,11950
6730,9629,-12078,-3893,-6226,10312,13473
6740,9480,-13705,-2531,-6908,-963,7954
6750,10278,-15179,-2383,-4059,-3631,4596
6760,8958,-15624,-3258,1382,718,3461
6770,12528,-14593,-1179,1416,-1325,2022
6780,11129,-13093,-1747,3266,-1840,-2069
6790,10140,-12423,-3679,2909,-2693,-2396
6800,10867,-12300,-2938,3456,1327,-722
6810,11040,-13188,-994,548,-307,-1461
6820,11587,-13678,566,-2012,-1978,-2223
6830,10887,-14134,-1577,-872,1096,-1291
6840,10165,-13750,-2374,-2732,8940,2676
6850,8995,-13238,-2400,-2684,8317,2361
6860,8406,-13810,-1801,-1618,1912,88
6870,8722,-13455,-2024,-839,-1110,217
6880,8920,-13893,-1777,-643,-687,569
6890,8920,-13604,-1508,-722,-518,961
6900,8729,-13974,-688,-1882,-1345,981
6910,12090,-15396,349,-1080,-3401,850
6920,11684,-14696,-209,5355,-3130,-3088
6930,15623,-13429,2631,2058,-12073,-10061
6940,21988,-17603,6713,-346,-14715,-22252
6950,32750,-30118,2251,13700,10356,-25790
6960,32750,-29718,2932,9668,-201,-32764
6970,32750,-19288,5426,259,-5533,-32764
6980,32643,-3453,-25376,24867,32764,-32038
6990,14010,1086,-16897,8129,8082,-32764
7000,16778,-4446,-16517,-4449,32750,-20004
7010,6060,-11825,-9228,-5581,32640,-25748
7020,4734,-9228,-7294,11581,10580,-29838
7030,-1336,-8090,-7643,810,19372,-26926
7040,-16783,-5331,-3988,-2733,17967,-21730
7050,-32764,-6794,1815,-827,985,1995
7060,-27074,-3352,-3844,4167,-9457,15090
7070,-32764,1200,-625,-8826,-6063,20340
7080,-14010,-13235,1725,-9719,-23255,32764
7090,8349,-24303,-6281,130,-32429,32764
7100,22019,-30922,-21023,9893,-13196,32764
