t_ms,ax,ay,az,gx,gy,gz
86350,-2657,-19610,1884,-32764,2911,14355
86360,7457,-19877,3904,-30270,-6190,20675
86370,8920,-16735,4726,-32093,2320,15491
86380,8583,-12726,3934,-24666,8776,8333
86390,1464,-15003,1676,-25134,7085,2871
86400,1486,-27972,1925,-26928,949,5454
86410,1516,-32764,32355,-30579,9845,13519
86420,27939,-32764,32764,26808,-14384,-6348
86430,-73,-32764,13947,26045,30193,2103
86440,5718,-23349,15225,31309,-14340,-1014
86450,10228,-21698,12355,29337,-15474,-10701
86460,6871,-32764,8918,32764,-5005,-21077
86470,2980,-32764,-450,32764,6069,-25876
86480,-2154,-32764,-4649,32764,17151,-19168
86490,-4020,-18309,-11156,32764,14160,-4736
86500,-12847,16229,-29165,32266,-15484,-4342
86510,-10403,20318,-31922,-11015,-14201,9414
86520,-6455,-26085,224,-32764,9693,15601
86530,2482,-25996,6691,-32758,3072,17127
86540,1780,-22566,5783,-31029,-9138,14472
86550,4036,-18943,7203,-24800,7827,14126
86560,-865,-17568,16600,-30239,2972,16066
86570,17869,-19834,31561,-17696,-1538,14452
86580,4678,-30209,32764,-10157,4187,9797
86590,9926,-32764,32764,14,-743,5123
86600,10050,-32764,32764,10939,130,-4466
86610,9392,-24922,32231,19040,-3726,-10110
86620,6863,-18784,21824,26182,-3632,-14135
86630,10600,-26030,5468,32074,-353,-15061
86640,11266,-30598,3562,32764,-2471,-22030
86650,-14,-32699,2586,32764,4225,-25989
86660,-9639,-19214,-2313,32764,3074,-19975
86670,-17569,-164,-12888,26362,1486,-8681
86680,-20148,25120,-30602,9946,-10768,-1850
86690,-11203,12191,-10805,-22572,5721,8577
86700,-12751,-13069,6337,-29226,5414,13575
86710,-301,-18405,12,-32068,-9129,18144
86720,6071,-20211,3593,-31131,-9077,19796
86730,3427,-20010,1197,-27915,-16094,15316
86740,8982,-19440,1517,-17173,-15309,19260
86750,9971,-28300,5800,-23992,2545,24221
86760,13052,-32764,32764,-26162,8717,23898
86770,22539,-32764,32764,-18518,3714,12794
86780,21695,-32764,32764,6682,-7337,-2384
86790,19361,-17462,27685,19994,-1935,-14535
86800,13481,-19237,11813,27462,-3722,-25436
86810,8389,-27135,1115,29162,4772,-30266
86820,2081,-25879,-2977,27788,7500,-31371
86830,-1561,-25001,-3894,25781,20188,-17970
86840,-10560,-7589,-767,26806,11286,-6141
86850,-13412,12804,-20447,25490,-16309,-3582
86860,-12561,6209,-18419,-14303,-9064,7337
86870,-4179,-25031,695,-32764,-5160,22207
86880,-1113,-32764,6757,-32764,-1981,27592
86890,12755,-29301,10801,-32763,-10526,30744
86900,11047,-20535,11800,-28447,8195,18119
86910,4916,-14612,7410,-20006,-6867,9066
86920,5722,-25412,7360,-19591,-19000,11085
86930,11378,-32764,27748,-20873,11837,18770
86940,25218,-32764,32764,-4130,3843,13250
86950,16345,-32764,27389,20358,10033,-15597
86960,10283,-27392,17490,30674,-4306,-19502
86970,8811,-27257,7410,31659,22,-24620
86980,3132,-31810,1207,32752,-957,-29164
86990,1241,-26223,-3437,30850,11759,-25167
87000,333,-26020,-3555,25716,17719,-17048
87010,-1467,-15636,-917,27312,12967,-8733
87020,-12226,8292,-13460,28959,-13207,-8378
87030,-17178,13232,-27507,-5619,-3443,6251
87040,-11328,-13535,-5777,-32764,-10037,18447
87050,4099,-29732,5142,-32056,-20726,29270
87060,8296,-26385,5682,-25147,-16150,30486
87070,12682,-18343,6138,-19159,6220,23803
87080,6444,-16449,5935,-13762,7537,16051
87090,7246,-19757,5879,-14279,6695,11261
87100,9115,-32764,16903,-26246,25935,11352
87110,-2127,-32764,32764,-20496,21194,12567
87120,11716,-32764,32764,5029,-17336,660
87130,6181,-15182,19703,21935,-4858,-14263
87140,6520,-10942,12282,23128,-6982,-13617
87150,7822,-18639,9382,25200,2684,-14780
87160,6077,-23151,7319,28972,1815,-18314
87170,3999,-30606,4333,32270,7930,-19285
87180,-869,-25765,-1303,30046,11696,-15716
87190,-9652,-4304,-16455,23753,-4414,-8150
87200,-7238,-3469,-12103,-20422,-7891,7217
87210,3319,-22693,6705,-32764,-5698,17114
87220,3097,-16852,8684,-25005,-9511,14428
87230,8060,-10814,900,-19426,-14757,13233
87240,8226,-9924,1964,-21738,2974,9441
87250,1389,-13608,5024,-21975,13631,5254
87260,4316,-27073,1600,-19971,10776,6756
87270,2982,-32764,21496,-31150,14587,13065
87280,9010,-32764,32764,-12438,-30882,9688
87290,10717,-26444,21056,31195,5435,-5685
87300,8924,-23923,21489,24866,-19315,-9596
87310,12054,-32764,17922,32764,-2492,-17883
87320,6546,-32764,5151,32764,6972,-22476
87330,2775,-32657,-5514,32764,7726,-22111
87340,-4021,-11254,-11589,26461,743,-16277
87350,-3566,-3387,-8708,10130,-1088,-6880
87360,-2984,-280,-8986,3183,-2857,-3131
