t_ms,ax,ay,az,gx,gy,gz
109230,-1983,-4077,3671,25361,-6129,4701
109240,967,-8531,-2032,28846,-7981,7948
109250,6314,-10018,-16197,32764,-14665,7382
109260,7873,-10632,-25472,31682,-9493,5522
109270,5576,-11565,-26892,25368,5857,7573
109280,10328,-7175,-29904,23076,698,14929
109290,12824,-6436,-27932,20627,-3937,12467
109300,15579,5220,-29288,22149,-3765,7774
109310,14210,12473,-32256,10982,4686,6731
109320,17512,-912,-32750,-5693,1570,2834
109330,19171,-5954,-32750,-12779,3149,632
109340,20768,-14911,-32666,-18907,1498,431
109350,25771,-5799,-31156,-16922,-81,-2506
109360,20026,-2029,-23645,-20312,7647,-3798
109370,13625,-2676,-17487,-24614,15381,-7455
109380,5858,-10824,-18310,-25279,18166,-15185
109390,3253,-16040,-14485,-27986,19177,-18357
109400,1933,-16631,-10691,-23071,14748,-18373
109410,-2945,-10054,678,-15533,5867,-19105
109420,-10449,4543,17745,-8549,-12090,-17014
109430,-18469,17750,30683,-12192,-2909,-3055
109440,-11728,3606,32764,-4404,-4377,17222
109450,5174,-8356,25370,13567,-25449,18270
109460,8217,-20782,3303,32741,-20004,13994
109470,10783,-20772,-9499,32764,-10779,13549
109480,10446,-19374,-17417,32764,-5109,4061
109490,8321,-10040,-22225,30884,6178,3139
109500,8165,-11257,-27855,21050,9060,6066
109510,13682,-19833,-25231,11076,-876,17003
109520,26139,-15035,-28032,21190,-4041,17690
109530,17286,-6086,-27209,18716,802,11267
109540,14130,-2844,-18368,6234,-2778,10860
109550,15413,-6220,-13821,1132,-1130,8332
109560,18261,-7319,-10572,9,3872,7754
109570,22429,-2562,-12223,2741,-2064,-992
109580,21614,-70,-18283,235,-1881,-11200
109590,22862,-13256,-26017,-15982,-1784,-16096
109600,28044,-18868,-32643,-22707,3220,-15691
109610,24902,-24882,-31211,-28720,8110,-14847
109620,19927,-14347,-26121,-26939,452,-14773
109630,14824,-10336,-15098,-29165,13178,-10452
109640,8861,-12590,-8748,-27686,17753,-16060
109650,2361,-14816,-7429,-21977,15359,-19273
109660,1623,-13202,-6129,-18799,7944,-19980
109670,-620,-13085,-1187,-15838,4591,-18443
109680,-17526,16197,10319,-7645,-1367,-19352
109690,-18597,12018,26760,-14887,-12625,4464
109700,17986,3483,32764,-4506,-5722,13175
109710,19601,3902,20768,11239,-6109,1473
109720,13317,3777,8617,18112,-10829,-8683
109730,5836,5276,2166,18841,-12856,-14657
109740,2234,7443,3451,14733,-1670,-11391
109750,367,5361,195,19571,12684,-3150
109760,1266,9393,-1625,19394,20675,3213
109770,-6224,619,-2416,18502,17375,8280
109780,-3142,-11292,-337,17497,-161,23546
109790,13888,-32458,-8895,32505,-32190,23189
109800,14610,-26176,-28001,32764,6524,9850
109810,12056,-6936,-32750,32731,7023,6672
109820,6595,-8495,-22700,12603,-2013,-1393
109830,13794,-21849,-20608,8484,1831,11352
109840,22388,-31222,-23578,13190,19600,21075
109850,20994,-9151,-25014,20671,1580,14156
109860,22401,-587,-21482,12046,7212,11879
109870,14818,-695,-19550,-2390,6244,-2244
109880,13281,-4331,-10025,-14239,-4295,-6859
109890,13716,-13816,-12610,-14417,1771,-8264
109900,19933,-12868,-23377,-12137,-2309,-11483
109910,29324,-25658,-32401,-24279,-1713,-12946
109920,27148,-29677,-31313,-30904,5960,-12481
109930,18872,-16458,-22224,-25096,-1093,-13025
109940,6141,-8966,-16769,-25585,5596,-15180
109950,5568,-17251,-17515,-30209,10403,-15862
109960,4684,-22337,-13614,-32764,12795,-17363
109970,3518,-25840,-5863,-32764,9107,-19085
109980,-2156,-15140,11548,-24856,11630,-16237
109990,-15890,2871,32764,-10427,8938,-16617
110000,-30318,13766,32764,6098,-14307,-11244
110010,-16221,3015,26694,8277,-7042,16730
110020,3540,-11548,20009,13874,-27100,19479
110030,9834,-23711,2308,32764,-25598,6066
110040,4780,-26819,-10600,32764,-10379,987
110050,5949,-23518,-17555,32764,5265,7709
110060,13421,-23138,-19945,32003,5905,7968
110070,9221,-14746,-25104,32764,1458,-4919
110080,8487,-15019,-32750,28127,-9968,-1782
110090,19645,-18204,-32750,20455,2730,5069
110100,30791,-7284,-32750,9889,-456,8798
110110,27459,-4786,-32750,-7048,-7776,-2168
110120,10400,-5047,-32750,-28372,2099,-3800
110130,10933,-15402,-27231,-32764,12638,-4623
110140,223,-32633,-22927,-32764,32764,-14581
110150,1833,-32764,-18193,-32764,13623,-22397
110160,5749,-29026,-6658,-32764,-3953,-26042
110170,10121,-13420,11738,-18906,-6468,-18051
110180,-5588,6305,30371,-12020,17972,-17886
110190,-27733,10841,32764,-10149,5682,-4227
110200,-6277,1780,32760,4508,-13613,12025
110210,5110,-8757,15418,23320,-22818,8334
110220,4181,-13654,2506,32764,-16993,4640
110230,-573,-16019,-9714,32764,-9629,241
110240,559,-13855,-11219,32741,-5374,4474
110250,5624,-11519,-10908,26519,-6178,5478
110260,13295,-7764,-17639,26467,-4575,-901
110270,7423,-2556,-32750,30340,-9512,-12035
110280,7268,-6400,-32750,20722,4425,-6884
110290,2060,-3352,-32750,7643,-1423,51
110300,8481,549,-32750,-16661,-72,4327
110310,5119,-498,-32750,-26339,-4870,3402
110320,3719,-16359,-30610,-32764,2151,-1025
110330,1533,-28331,-18485,-32764,12131,-682
110340,1478,-26129,-11095,-32764,10405,-3354
110350,3259,-20854,-2268,-32764,5122,-2984
110360,-274,-8785,15071,-23028,14924,-1572
110370,640,3844,32764,-14953,3530,-9226
110380,-10925,8759,32764,-4805,-2458,-4882
110390,1475,2796,32764,10499,-1535,11591
110400,8236,-10486,19555,32748,-12045,4672
110410,4479,-18451,-3597,32764,-1339,3278
110420,478,-19523,-10355,32764,7672,7260
110430,5990,-19276,-14285,32764,7889,14614
110440,8265,-13801,-13094,28066,5180,8192
110450,7417,-10089,-21455,32749,-5448,5249
110460,19310,-16109,-32247,26302,-4874,9075
110470,32747,-12378,-32750,32764,1185,11298
110480,29006,6618,-32750,2515,-11261,-990
110490,20264,-7871,-32750,-29171,-1026,-4445
110500,12257,-17980,-29134,-32764,-556,-9541
110510,9236,-23726,-25042,-32764,8600,-9672
110520,6291,-24112,-16198,-32764,8291,-14100
110530,-529,-13248,-6323,-32764,-146,-17593
110540,-895,-3728,-2923,-26439,-19211,-11853
110550,3985,-1653,5096,-27883,-15455,605
110560,16081,-363,19944,-25802,-187,5699
110570,11016,661,31447,-15058,7632,4203
110580,8619,-1134,32764,-4736,6237,-894
110590,6210,-735,32612,14182,5301,467
110600,2208,-2411,17098,25769,4165,493
110610,894,-3838,5351,32529,3361,3358
110620,-419,-5979,163,31951,6280,8243
110630,3075,-8883,-5846,32764,-3511,11494
110640,7830,-12164,-13151,32764,-13088,7012
110650,8477,-14845,-19224,32764,-4211,4193
110660,7226,-15184,-23480,27231,5706,4883
110670,6572,-16844,-24040,25524,8110,9727
110680,11413,-19647,-21862,24927,-965,11958
