t_ms,ax,ay,az,gx,gy,gz
bjªbjbʂj
100570,-14867,4445,-7481,-6833,-6834,15702
100580,-9295,1152,-7447,-14869,-7681,21317
100590,-3898,-5247,-3226,-22382,-10005,26126
100600,3585,-12050,-402,-26928,-7752,31207
100610,12867,-24239,11185,-32633,-8983,32764
100620,18536,-23310,12528,-24403,-3896,28406
100630,17170,-26648,14868,-23312,-5897,25148
100640,17341,-26459,13758,-21880,-1248,22124
100650,15966,-24771,20016,-20308,302,18872
100660,20972,-18514,28460,-11578,-3094,11377
100670,25161,-19616,32078,1560,-927,922
100680,26145,-19621,28827,12723,-413,-9343
100690,18673,-28349,21304,19491,7435,-19025
100700,15618,-32764,24140,20924,8596,-21184
100710,11210,-28758,18959,24409,7514,-24498
100720,7444,-17661,10697,25019,5249,-25917
100730,6021,-13271,5409,21149,2697,-24548
100740,9308,-12269,2000,18955,-2855,-24107
100750,11589,-15101,2561,15963,-2465,-29180
100760,4134,-15462,2372,19538,14629,-30899
100770,-30837,854,-6867,19588,28468,-19729
100780,-32764,10032,-8406,8594,-3445,5355
100790,-27504,20976,-16568,10067,-20433,9291
100800,-22007,11312,-16700,-19895,3911,14647
100810,-9183,-14174,-185,-32755,-2440,23569
100820,2786,-24628,4587,-30849,-3485,28491
100830,8524,-22357,6332,-22995,-10679,26586
100840,17205,-15602,9474,-12409,-14570,21805
100850,15316,-5769,10910,-8353,-2121,14574
100860,22573,-11276,19290,-12374,-10955,17268
100870,32750,-22571,32764,-13346,5923,17479
100880,32704,-24376,32764,-9646,8177,8729
100890,30594,-17095,32764,-6583,-808,928
100900,27169,-12687,30545,13770,-3701,-14826
100910,14383,-22184,9923,23471,-1507,-29478
100920,10193,-27026,1,23535,4442,-32764
100930,6206,-30580,-379,23825,9672,-32764
100940,2926,-26565,-1455,26143,2227,-32764
100950,-8984,-4844,-3987,30850,3167,-32764
100960,-32764,19774,-21416,14832,27256,-16792
100970,-32764,23343,-24751,4454,-13649,848
100980,-26681,3103,-7800,-26732,1138,13532
100990,-6654,-16200,-592,-27710,-12564,25820
101000,4650,-20793,3075,-27611,-5213,28966
101010,2757,-21434,3918,-22005,-4411,25500
101020,6349,-20985,3360,-16035,-13883,27345
101030,10243,-16554,7742,-15890,-3545,32423
101040,23002,-24969,15032,-13705,-14417,30130
101050,31386,-32764,32764,-12765,10651,21334
101060,32750,-32764,32764,-10741,-449,6766
101070,31896,-26808,32764,4353,-1207,-4433
101080,24127,-19950,28805,15379,-654,-17603
101090,13808,-17743,12043,21184,-3481,-25520
101100,12117,-24210,3163,23622,344,-31897
101110,7990,-26692,-2581,22907,8229,-32764
101120,5972,-27391,-1566,22935,5501,-32764
101130,970,-22473,-338,26689,588,-32764
101140,-31990,4058,-7863,25127,17528,-26765
101150,-32764,19951,-17175,13027,-5060,-3538
101160,-26755,21348,-10631,-9606,1231,3754
101170,-24792,3851,-1281,-26402,6074,14659
101180,-6173,-16176,56,-23315,-21339,30399
101190,7610,-24145,3210,-22934,-11973,32764
101200,10377,-23866,6320,-22415,4735,32764
101210,13625,-17106,6038,-14939,-846,27105
101220,17078,-9492,3150,-7893,-1448,15031
101230,15996,-14831,19610,-15276,5704,12778
101240,27274,-22994,32764,-11055,1951,11833
101250,26959,-28967,32764,-13027,5401,4544
101260,27295,-25418,32764,-2347,-2292,-698
101270,26349,-16363,32764,5444,-3848,-8026
101280,19090,-11587,21801,15048,-5114,-20870
