t_ms,ax,ay,az,gx,gy,gz
79800,32750,-32764,18667,-9515,-12004,1950
79810,32750,-32764,7208,3131,12772,-2594
79820,32750,-32764,-940,16116,6720,-15318
79830,30619,-26843,-8807,24365,8997,-23607
79840,20559,-11865,-14734,17285,-32764,-32764
79850,13513,-27854,-11538,-8317,29170,-32764
79860,-7975,-24641,-23226,10352,32764,-32700
79870,1326,-18988,-16898,2758,11786,-21133
79880,16117,-18241,-14359,7490,-4873,-20544
79890,15785,-4425,-12149,-1836,20105,-22089
79900,-11594,-2229,814,10963,13160,-32764
79910,-32764,7214,5699,-8109,2761,-18968
79920,-32764,2613,11796,-21703,9554,9193
79930,-32764,-2122,13442,-17920,-5740,8759
79940,-19465,-13943,2659,6409,-18651,21372
79950,-6110,-23311,-17059,21611,-31326,31211
79960,31177,-27738,-19607,-3125,-7484,32764
79970,14652,-26096,-14589,-22458,1009,32764
79980,12516,-26621,-15572,-10529,-28743,29936
79990,25061,-30306,-13817,-17937,-32764,31920
80000,32750,-24282,-5970,-28896,1937,28861
80010,32750,-32764,10126,-32764,-4742,9833
80020,32750,-32764,18246,-8163,-2850,-604
80030,32750,-32764,-5319,26476,17120,-11163
80040,32750,-32764,-13540,22028,4001,-27619
80050,29248,-20067,-13307,15103,215,-32764
80060,13999,-22233,-13249,15120,27148,-32764
80070,5047,-21309,-16551,13551,32738,-32764
80080,8340,-20764,-14383,13506,15870,-32764
80090,8680,-16668,-14816,6031,28514,-28996
80100,8402,-13885,-8630,-60,29321,-20016
80110,-1442,-3009,-3420,8330,23682,-22550
80120,-26204,2271,-5036,8778,-3840,-26539
80130,-32764,5821,-2047,2984,-281,-9540
80140,-32633,1391,-2096,-2590,-7046,13829
80150,-20291,-7403,-4801,-4174,-12590,21678
80160,-11541,-15022,-9515,-3411,-24619,32755
80170,20700,-32764,-17320,-21238,-28944,32764
80180,29008,-32764,-22126,-15727,-32764,32764
80190,26243,-29974,-18535,-9217,-16270,32764
80200,20160,-27798,-9009,-32305,-20064,32764
80210,32743,-28425,-13589,-21341,-25840,32691
80220,32750,-32406,-12577,-27575,-4576,15562
80230,32750,-32764,10845,-19210,-4631,224
80240,32750,-32764,-3936,30105,32697,-885
80250,32750,-32764,-18852,32764,31519,-11434
80260,32750,-31325,-19550,20428,-23469,-32764
80270,16438,-25475,-11154,9988,30637,-32764
80280,2014,-25794,-20021,26313,27977,-32764
80290,7310,-17908,-12948,13947,12896,-32764
80300,10567,-21680,-12824,1801,17414,-25419
80310,8767,-13223,-9715,6372,26884,-23534
80320,-5413,-7343,-13062,12807,24275,-32221
80330,-16286,535,5008,-10807,-7309,-24391
80340,-31816,9381,3065,8698,7586,-6938
80350,-32764,9532,1726,-13309,-848,2901
80360,-24175,-1221,5121,-9805,-6665,17407
80370,-15443,-9414,-66,-1736,-14770,16548
80380,12241,-13791,-10822,12631,-8936,32764
80390,9114,-11530,-11234,-29359,16748,32764
80400,94,-32764,-8191,-32764,-29768,24639
80410,19510,-32764,-18684,-7736,-32764,32764
80420,32750,-32487,-18579,6608,-32764,28178
80430,32749,-8792,-9170,-21426,-4921,23021
80440,32718,-30643,-8337,-32764,-4394,24929
80450,32750,-32764,5499,-31124,-10233,12689
80460,32750,-32764,-3726,16604,12182,-8704
80470,32750,-32055,-19831,28307,20306,-18429
80480,22786,-18614,-15563,15359,10175,-26920
80490,21020,-16346,-13613,12884,2967,-31108
80500,30274,-21572,-10746,5969,16662,-32764
80510,8286,-19192,-27489,-589,10920,-32764
80520,4602,-21880,-18078,-9245,24018,-32749
80530,-142,-15178,-16309,-3097,32764,-22251
80540,-1972,-3142,-20605,4047,4751,-23189
80550,-6895,-6844,268,-19297,-864,-24164
80560,-31461,-1005,17592,-6576,6601,-12117
80570,-32764,1030,14814,2855,-6697,5469
80580,-24920,1921,10271,-3719,-5024,18423
80590,-5260,-9988,4507,-5635,-13907,31413
80600,2561,-5211,-1713,441,-26765,28247
80610,21504,-25390,-20122,11019,-30886,32761
80620,23305,-13667,-17927,5965,-24419,32276
80630,19446,-17552,-13981,12171,-16784,31456
80640,20233,-6788,-10946,-3970,-13996,28845
80650,23224,-14791,-8036,-10883,-7222,28637
80660,32750,-17382,-6429,-15322,-9565,21369
80670,32750,-24112,-2747,-15022,-16714,5619
80680,32750,-28045,6397,-11584,-2321,1945
80690,32750,-28952,-10992,11010,16721,-11842
80700,32750,-27430,-20905,11722,17131,-24452
80710,22655,-16137,-14958,11212,18118,-27596
80720,14610,-12717,-12478,4638,24349,-27374
80730,14728,-15691,-14243,4849,19792,-30193
80740,8024,-19908,-12871,8875,24751,-32764
80750,8035,-18222,-16476,10822,17007,-32749
80760,3192,-13323,-10816,-66,29018,-30780
80770,-11297,-2341,-1543,-6180,8631,-30832
80780,-19153,-6349,12713,-6020,631,-11302
80790,-22724,4960,7441,11014,1924,-3750
80800,-32764,6388,5944,-2098,-8693,406
80810,-27913,829,7181,-7647,-8749,17928
80820,-9669,-14904,2605,4401,-27595,28093
80830,13591,-8679,-20410,18298,-30589,32764
80840,22893,-14944,-15278,-1310,-8038,32764
80850,20629,-18321,-17397,173,-22361,32484
80860,19914,-10146,-11466,1502,-18244,32736
80870,29234,-7886,-8820,-11041,-16273,28230
80880,25030,-8984,-6554,-17366,-6319,18073
80890,32027,-13680,-107,-25892,-14496,13631
80900,32750,-32764,176,-17820,-18928,13846
80910,32750,-30663,-16282,19568,18805,6273
80920,32750,-19434,-14752,7729,5295,-21419
80930,26686,-12417,-11419,5361,7588,-24690
80940,23991,-7467,-12450,7056,19689,-17758
80950,22588,-14494,-10554,-1696,25105,-28849
80960,13626,-21293,-16674,12162,30683,-32764
80970,9352,-17949,-15908,10702,32764,-32568
80980,9141,-11611,-19220,9154,20777,-28677
80990,8718,-6030,-16788,-16322,10464,-29728
81000,-14725,-13776,8950,-11870,27987,-25759
81010,-32764,7369,4153,9274,-915,-13750
81020,-32764,-35,12186,6490,0,1044
81030,-21523,6234,-463,-1011,8402,16729
81040,-22405,-1894,2079,-13025,-9491,12333
81050,-6641,-3740,1363,-3667,-25952,27491
81060,15694,-13367,-13881,6112,-32219,29517
81070,19207,-14478,-14531,5959,-31540,29478
81080,18331,-15784,-15772,6372,-15596,32764
81090,15732,-10334,-14140,2352,-24376,28456
81100,26547,-10377,-15649,-8678,-30533,27329
81110,29958,-8109,-12626,-17793,-29334,19055
81120,32750,-16577,-8745,-20603,1064,22181
81130,32750,-7876,-12228,-8011,7014,-3960
81140,32750,-14512,-27562,-9064,14933,7630
81150,32750,-11827,-16759,-29488,32519,7763
81160,20273,-5873,63,884,9509,-23459
81170,21224,-4950,-7277,5749,11665,-26894
81180,16844,-8861,-7457,10257,31735,-28323
81190,3972,-12236,-11738,20577,28355,-32764
81200,10889,-5471,-18379,-3783,25546,-28211
81210,3755,-6986,-7803,-8600,24344,-22337
81220,-2432,1408,-1176,-1071,10343,-24752
81230,-2528,4199,2058,-4908,13542,-14081
81240,-13782,4468,8102,-9897,28372,-7867
81250,-30533,1633,11004,-8922,5702,196
81260,-31551,-3190,12824,-9209,-12951,3396
81270,-14864,-2719,830,15647,-25287,14696
81280,-2289,-9033,-10842,5439,-27606,26548
81290,14625,-11426,-16378,8376,-32764,32153
81300,16225,-15086,-22021,10546,-24793,32046
81310,23893,-8299,-20141,12846,-32753,25804
81320,23426,-1419,-14643,6071,-10693,31616
81330,18231,-119,-8638,2094,-13753,17481
81340,32750,-4791,-9625,186,-29508,10239
81350,32750,-3449,-11575,-2106,-19379,4005
81360,32750,-8295,-32750,15464,6518,-3498
81370,32750,-7296,-29514,-6213,15539,-13779
81380,30660,-7398,-23677,1688,8835,-20711
81390,18858,-4937,-16374,-5362,24487,-18253
81400,17096,-7605,-16422,-6714,26363,-20804
81410,7346,-12170,-13853,-5276,22127,-32553
81420,7942,-12515,-14078,-6414,17948,-31386
81430,1679,-10051,-12241,-13868,21400,-28192
81440,6486,-9565,-12514,-7076,26043,-20127
