t_ms,ax,ay,az,gx,gy,gz
93580,6298,-16248,-5187,27576,5169,20016
93590,8534,-18582,-3454,26793,-5478,14015
93600,9937,-15406,-8856,32764,-12655,6988
93610,14156,-14574,-25332,32764,-5487,12127
93620,23850,-26603,-31934,29596,-10339,11757
93630,21766,5436,-32750,27737,-10580,-3856
93640,27042,-6850,-32750,-19127,3010,1439
93650,19244,-21286,-32750,-32764,3787,-11365
93660,14417,-25161,-22146,-32764,7845,-13001
93670,6186,-23221,-13959,-32764,7071,-17184
93680,1855,-15841,-5867,-32764,2690,-16678
93690,-1574,-11592,-3565,-32764,2251,-15510
93700,-2896,-9446,6259,-32352,-5193,-11799
93710,-2101,-5476,28803,-31317,-3984,-5938
93720,-5227,-10306,32764,-10270,6951,1214
93730,5805,-642,29788,9378,6762,3881
93740,-392,1807,24616,26863,1955,107
93750,-16206,4058,13053,31889,-1378,2116
93760,-12139,-8644,4189,27201,9001,23572
93770,13622,-32764,757,32465,-7324,32764
93780,18897,-32764,-15849,32764,-28415,15150
93790,6681,-21656,-30493,32764,-13652,-4121
93800,11079,-10346,-32750,25040,4549,5189
93810,15033,268,-32750,11413,-2638,3841
93820,20528,-3607,-32750,1508,5275,1220
93830,25527,-4913,-32750,2125,-2366,-818
93840,20017,-1788,-32750,-9240,-5873,-2790
93850,15570,-3800,-32732,-24226,-1848,-4093
93860,10365,-12969,-23803,-32764,3421,-6895
93870,4979,-25434,-20625,-32764,13170,-11613
93880,3649,-26582,-13432,-32764,-372,-14515
93890,8534,-20116,-2358,-32764,-4847,-11128
93900,6465,-7624,11477,-28321,9170,-11235
93910,-3201,3796,32757,-25563,14175,-15160
93920,-24483,11045,32764,-3449,909,-5459
93930,-16135,2740,32764,15209,-6752,6745
93940,-5140,-6852,11854,24914,-6646,13627
93950,2665,-15473,-110,24114,1361,18739
93960,4101,-16606,-3741,25240,-2362,16369
93970,5215,-16964,-4749,25886,-15060,9425
93980,6355,-18237,-4562,32187,-12140,4256
93990,13233,-11359,-26795,32764,-11344,670
94000,19522,247,-32750,22750,1615,2286
94010,19687,1090,-32750,22629,6344,2780
94020,28143,3415,-32750,-2927,2173,2100
94030,23097,25,-32750,-19991,3189,-2364
94040,14843,-3869,-24074,-27217,5525,-4731
94050,13645,-5322,-16879,-25578,5963,-8239
94060,7142,-17138,-16917,-31107,6925,-15820
94070,260,-19579,-11858,-32703,7448,-19404
94080,-2808,-20786,-4234,-32764,2382,-14117
94090,-416,-6209,6328,-24674,3896,-7187
94100,-3558,7988,20744,-17147,-1055,-9328
94110,-13880,15488,32764,-18477,6876,-1179
94120,-10073,9358,32764,-3256,1843,7163
94130,-2129,-956,30439,21903,-10271,9552
94140,372,-9048,11629,31535,-7353,13085
94150,6520,-14735,-962,29697,-1491,16489
94160,6101,-17042,-4435,30915,-4307,11672
94170,3331,-16648,-10010,32618,-15208,1982
94180,3588,-15815,-15352,32764,-18511,-2551
94190,3520,2651,-30473,31718,-8036,-3462
94200,12293,-1555,-32750,19439,-6756,1537
94210,12240,2526,-32750,14604,4846,3294
94220,13629,2108,-32750,-5291,-5148,-417
94230,13914,481,-32750,-22551,12579,3826
94240,11086,-3824,-23773,-29189,4283,-1433
94250,10062,-9345,-16417,-32298,10819,-5581
94260,3701,-16575,-12367,-30565,11807,-13179
94270,1814,-18089,-9111,-32764,10661,-14354
94280,-485,-17724,-4869,-32137,4768,-15450
94290,607,-6519,9056,-27544,5336,-10195
94300,-10178,8771,27822,-22334,7956,-13884
94310,-20880,12649,32764,-21066,-1438,-6420
94320,-19439,1235,32764,-207,-7041,9343
94330,-9908,-13842,29958,23232,-15754,13440
94340,406,-22365,2837,32764,-19123,14845
94350,5118,-19405,-7505,32764,-13502,8310
94360,5217,-19768,-7791,32764,-10563,9359
94370,8878,-23851,-14455,32764,-14730,1008
94380,5583,-13286,-22743,32764,-19018,-14647
94390,8679,-20129,-32750,31666,6360,2415
94400,11555,-23308,-32750,32764,9901,5263
94410,12236,-1886,-32750,25152,-3034,-180
94420,7881,4467,-32750,1595,-1008,-1536
94430,4187,902,-32750,-8244,1061,-3375
94440,4420,-8640,-32750,-24127,-2102,-453
94450,7760,-20859,-32750,-32764,-1313,1436
94460,9033,-18773,-32167,-32764,32,2723
94470,12077,-16205,-25928,-32764,8094,3539
94480,10495,-16070,-19243,-32764,20510,-1500
94490,7353,-17833,-10367,-32764,17568,-10054
94500,463,-14979,-1231,-32740,6860,-16766
94510,-3565,-7901,8234,-24845,6839,-11283
94520,-4685,-6409,25438,-27934,4337,-6348
94530,-1727,-14990,32764,2963,-8315,-705
94540,6286,-1308,29627,296,12080,1583
94550,-6336,-1745,28119,15056,11926,6121
94560,-1376,-4089,15791,25646,-4642,8927
94570,841,-5052,5453,31732,-2832,9541
94580,3769,-7479,105,32421,-7446,11806
94590,6541,-13422,-5240,32764,-17447,8288
94600,8863,-19358,-19002,32764,-18593,2455
94610,8147,-19166,-24430,32764,-5301,-2857
94620,7142,-12344,-29338,30665,6160,1107
94630,4038,-6325,-32750,28140,7964,2242
94640,8367,3165,-32750,15016,2388,3444
94650,15921,2968,-32750,1247,-2223,327
94660,15690,-5863,-32750,-19044,2048,-503
94670,17551,-13470,-32750,-27297,7496,367
94680,15891,-8084,-27500,-26275,-578,-1550
94690,14071,-8376,-19266,-31824,8307,-1024
94700,9493,-10820,-12631,-31258,10392,-6372
94710,5854,-16003,-12971,-32531,10337,-13683
94720,1816,-19788,-7731,-32764,9859,-15627
94730,2175,-17371,458,-31166,5882,-13444
94740,1491,-5472,22946,-18520,4532,-17347
94750,-14703,7757,32230,-10152,4671,-13474
94760,-18858,15011,32764,-5801,-5528,-3967
94770,-17426,2821,32764,12556,-2830,13720
94780,-1941,-9908,16854,28007,-14897,18317
94790,5241,-20598,720,32764,-7351,19589
94800,7255,-22137,-4733,32764,-3721,17361
94810,5982,-23132,-11428,32733,-9180,13008
94820,5421,-22331,-15444,32764,-15126,3223
94830,5656,-10534,-32489,32764,-5914,2819
94840,16269,-4629,-32750,23630,-6412,10003
94850,30919,-7219,-32750,16640,4958,4205
94860,25974,-6202,-32750,15122,-4387,-2325
94870,21734,-3721,-32750,-8263,805,-100
94880,16091,-4938,-32750,-26816,-2236,-3654
94890,8655,-19656,-29392,-32764,8239,-9928
94900,7510,-32460,-21205,-32764,4827,-13669
94910,3149,-32764,-9576,-32764,5646,-15743
94920,3283,-30370,-5101,-32764,7294,-13375
94930,-2569,-16230,14788,-26520,6335,-19219
94940,-17208,6143,32764,-20144,2904,-12658
94950,-22694,14030,32764,-1577,3793,4139
94960,-9489,1613,32764,16838,-3520,17510
94970,4678,-12644,9790,27239,-10609,18160
94980,11576,-17624,1262,29981,-4113,17870
94990,8848,-19660,-5719,32764,-11646,7375
95000,6969,-18475,-14813,32764,-14443,-3348
95010,2934,-14452,-17826,32018,-5266,-5673
95020,-4507,-2893,-24690,31545,-13864,-9602
95030,10918,-3451,-32750,20360,-12404,1337
95040,11655,-4208,-32750,18699,9010,6589
95050,13869,-2126,-32750,11499,-2176,527
95060,8183,1716,-32750,-11393,6513,1382
95070,5678,-3228,-32750,-28050,5188,1728
95080,6885,-19154,-28999,-32764,10090,-3339
95090,2905,-30900,-21258,-32764,10385,-7868
95100,3736,-31296,-8360,-32764,15141,-10502
95110,373,-23006,756,-32764,7474,-13829
95120,2576,-8606,12271,-27409,15345,-10462
95130,-14016,10563,32764,-11645,-874,-18520
95140,-28822,12146,32764,-59,3825,1162
95150,-7371,-153,32412,10787,-3452,19498
95160,4797,-13063,14323,26226,-10838,13804
95170,3958,-14716,-395,31883,-6289,10422
95180,985,-16844,-6393,32764,-8597,4280
95190,1322,-15444,-8938,31659,-8159,5746
95200,3140,-16139,-12014,32489,-14144,1268
95210,1463,-971,-32188,32726,-5592,-596
95220,10855,-5028,-32750,17706,5716,13040
95230,32741,-4039,-32750,21222,936,7520
95240,25528,-1431,-32750,17915,-1243,-6580
95250,10069,-1494,-32750,-11226,66,-4547
95260,7897,-8581,-29679,-32563,-4443,-3917
95270,6081,-17500,-19954,-32764,-611,-6377
95280,1843,-23009,-13341,-32764,6884,-8342
95290,530,-23079,-7847,-32764,-2570,-10008
95300,2320,-19121,-3314,-32764,-3858,-8397
95310,775,579,4432,-26666,-647,-6437
95320,-1052,12937,23222,-26886,2841,-3684
95330,-13115,13117,32764,-20547,9106,-1589
95340,-8712,-2665,32764,14781,-5917,15823
95350,7834,-13930,12954,32502,-8669,15591
95360,8276,-18340,-850,32259,3436,14882
95370,3285,-19256,-8799,32764,1156,10558
95380,948,-18852,-11698,31837,-4992,7764
95390,2063,-18749,-11937,31724,-14648,2772
95400,9488,-9919,-20907,32764,-17598,-859
95410,12251,-8480,-32750,28682,-6436,-869
95420,18891,-17312,-32750,24395,1928,587
95430,14624,-10197,-32750,23494,-5970,-4753
95440,7128,-450,-32750,3471,1157,-3554
95450,423,-994,-32750,-23256,-3369,-1972
95460,2452,-19512,-32750,-32764,3285,1391
95470,4467,-32764,-23804,-32764,3347,-1791
95480,3419,-32764,-13402,-32764,8569,-3692
95490,2860,-32764,-8596,-32764,12415,-4977
95500,4194,-16999,4979,-32764,10285,-13575
95510,-9854,11183,31395,-26529,-1147,-15882
95520,-12289,5369,32764,-23136,-7979,3426
95530,-9683,-6395,32764,603,6182,13352
95540,5499,-14556,24390,32428,-18435,14516
95550,9725,-18030,79,32764,-5693,7488
95560,3445,-20537,-7007,32764,-394,5283
95570,1836,-17746,-10780,32764,-8693,3574
95580,7133,-17566,-12146,32676,-9230,2478
95590,3336,-10659,-20791,32764,-5535,-8970
95600,3099,-13409,-32750,29463,12111,7050
95610,17636,-29730,-30256,29340,3542,14326
95620,12927,3345,-32750,32478,-23363,-6230
95630,7702,-2277,-32750,-14183,6424,5823
95640,9676,-14828,-32750,-32764,7936,2263
95650,10155,-22033,-32109,-32764,5054,-1033
95660,10559,-22331,-22699,-32764,5513,-1580
95670,10374,-19133,-16181,-32764,3917,-6150
95680,9029,-17094,-11740,-32764,6714,-8548
95690,2866,-14870,-4736,-32764,10119,-10561
95700,-2575,-9847,2869,-32764,15536,-12647
95710,-6863,-4250,16615,-32417,2014,-9833
95720,-3985,-5920,32764,-23081,-5051,-2098
95730,-3655,944,26568,6955,-5921,-7668
95740,-4356,-928,31354,11653,3666,6613
95750,-3088,-2380,20153,22385,4418,10509
95760,-648,-4455,11631,29858,1262,12932
95770,1013,-7001,1535,32764,-5164,14899
95780,4241,-10109,-3300,32764,-9945,15542
95790,5489,-16652,-8024,32764,-19796,11578
95800,13344,-21745,-22817,32764,-16029,4549
95810,11467,-11711,-32718,32671,-2465,-4187
