t_ms,ax,ay,az,gx,gy,gz
bbbjj
17280,28263,-32764,-17854,28887,18773,-20208
17290,25858,-22962,-14958,11853,29448,-12314
17300,17905,-11564,-2553,1392,5747,-19668
17310,23061,-9498,1453,-232,-2509,-26823
17320,24542,-11665,-2599,9381,20918,-26685
17330,6747,-18485,-8794,24572,32764,-29766
17340,-3833,-18157,-14927,32764,26609,-32761
17350,-6650,-5819,-11233,14315,676,-26317
17360,-11176,-8690,-4223,1933,14788,-13076
17370,-24337,-3956,-3553,1306,3780,-8713
17380,-32764,5307,797,-192,-15239,-5104
17390,-21556,9191,-2163,-274,-3421,14448
17400,-22780,8396,-3085,-6323,-7927,15885
17410,-4551,-2849,3732,-7841,-32748,32608
17420,23777,-30311,-11050,40,-21908,32764
17430,32652,-17097,-13651,-1661,-29695,32764
17440,26384,-15650,-11203,-1515,-24433,32135
17450,19960,-11473,-10296,-9631,-10613,32764
17460,19445,-7682,-4508,-17781,-20450,26625
17470,27026,-12400,-6760,-12804,-10949,18985
17480,32750,-21322,-1875,-20242,-10786,15853
17490,32750,-32764,12139,-9702,6304,7049
17500,32750,-32764,-4563,21217,19324,-13205
17510,32750,-31617,-17577,19435,5597,-24272
17520,28501,-24566,-16113,11502,3663,-26570
17530,18166,-14617,-11095,7408,16954,-19169
17540,17917,-9756,-8710,2685,18654,-15980
17550,14460,-13260,-8840,4089,21872,-26232
17560,9182,-16029,-10267,11241,12244,-32764
17570,8918,-16817,-12621,8997,18232,-29608
17580,4899,-12661,-9712,3776,24418,-28356
17590,-8063,-7391,-5401,2368,14262,-29347
17600,-19315,-355,3234,-4254,8500,-17517
17610,-26386,13491,3930,2354,7662,-1815
17620,-29633,14383,2851,-582,-5575,1933
17630,-24291,12417,5179,-11668,-4761,14944
17640,-7753,-1756,5360,-9473,-12838,23464
17650,2673,-8474,867,-1463,-17371,26477
17660,17986,-19581,-10791,-8745,-23484,30796
17670,21247,-16200,-7764,-8100,-18050,31338
17680,16752,-11179,-10215,-5814,-18047,25133
17690,15625,-12679,-7856,-10373,-15705,25229
17700,22597,-9923,-4142,-19091,-8835,22051
17710,23308,-12551,-1613,-26249,-6738,16422
17720,29216,-21030,951,-28677,-9697,12485
17730,32750,-32764,7174,-19215,-8682,9458
17740,32750,-32764,10291,8111,-4307,-4335
17750,32750,-32764,-7502,27657,14702,-15341
17760,32750,-25754,-4543,14581,4170,-19777
17770,24975,-16871,-5868,16461,4956,-22426
17780,18367,-10001,-3295,12941,12038,-19625
17790,13976,-7622,-3492,10938,12242,-19002
17800,14715,-11557,-9202,16349,16052,-21291
17810,24873,-18255,-16103,8870,18278,-22649
17820,16104,-23661,-15444,8711,28799,-29276
17830,5373,-20036,-14985,12485,17300,-32764
17840,2291,-13721,-8844,4405,20110,-32706
17850,-30580,-1975,-6048,1658,24317,-31467
17860,-32764,9497,-5119,-627,-5859,-8586
17870,-32764,9279,-445,-8535,-10378,16898
17880,-28970,-719,-593,-6073,-13882,24122
17890,-6081,-18537,-10085,-2066,-26491,32764
17900,32727,-29203,-12711,-9800,-31648,32764
17910,31985,-25394,-14914,-6759,-14984,32717
17920,23387,-22138,-14691,-10195,-17414,32764
17930,17867,-18977,-8901,-19082,-21098,32764
17940,17410,-13584,-5554,-27137,-5684,32528
17950,22974,-19158,-1276,-30519,845,23654
17960,22095,-32764,8202,-28348,-8787,20247
17970,32750,-32764,18904,-15278,-3024,19970
17980,32537,-32764,-5295,22778,4885,2577
17990,32748,-32764,-8712,32764,1410,-20908
18000,22104,-28985,-12270,27341,-4396,-30424
18010,17456,-17462,-7698,9885,-15922,-32764
18020,18125,-19081,-9008,6069,18934,-32364
18030,11588,-19918,-18265,16399,32764,-29049
18040,13313,-20040,-15179,13540,23940,-27809
18050,8400,-23160,-12905,15333,32764,-23713
18060,11701,-16585,-6741,19692,21539,-16571
18070,-13289,-13960,-2337,17643,21102,-32764
18080,-32764,4140,-5860,12628,4843,-10357
18090,-32764,15999,-9437,3775,-10970,-7125
18100,-29322,14335,-9653,-3189,-8209,11405
18110,-17714,-1897,-9668,-17152,-10067,22535
18120,563,-17118,-6623,-23996,-32235,32678
18130,28270,-29211,-7243,-18695,-28337,32764
18140,19754,-24270,-13999,-4703,-18796,27979
18150,17359,-19386,-12840,-4792,-32717,30481
18160,32750,-14727,-9976,-15493,-14559,31631
18170,23783,-9261,-1051,-31689,6001,16560
18180,23202,-23564,12272,-32759,-11343,7524
18190,32750,-32764,17540,-1629,-12665,2727
18200,32750,-32764,1597,13935,18537,-4538
18210,32750,-32764,-5493,12383,13654,-19025
18220,32526,-23383,-10036,14034,5319,-29355
18230,20415,-12928,-8233,12592,14177,-27123
18240,17776,-13129,-11286,13991,22148,-22413
18250,18226,-15571,-14395,12860,26240,-24952
18260,12281,-20486,-10805,14052,29405,-30163
18270,2809,-17636,-11334,20061,24968,-30575
18280,-1449,-10953,-9593,16758,12478,-26843
18290,-6582,-6970,-7052,15824,694,-22224
18300,-25813,-1013,-7648,96,-15245,-23260
18310,-32764,9323,4734,-3942,-3533,-4263
18320,-32764,12331,1017,-14081,-5036,24495
18330,-6443,-6402,9508,-31107,1881,32764
18340,-4313,-18567,5663,-32764,-6593,30061
18350,12736,-25586,-1207,-13002,-24591,32764
18360,20126,-20881,-12115,-5784,-12774,32764
18370,18401,-18493,-11511,-14403,-32086,26380
18380,17791,-14948,-14069,-4998,-28640,21798
18390,19114,-17884,-19261,-8837,-15956,21335
18400,29626,-26631,-75,-32131,-14020,17958
18410,32750,-32764,32764,961,4068,4398
18420,32750,-27438,27066,27901,6351,-7048
18430,32750,-23746,12339,-7494,-10747,-844
18440,32750,-32764,10467,-4899,17316,-20675
18450,29634,-27315,1831,13256,-1418,-25530
18460,22591,-15439,-4551,17206,134,-26220
18470,19626,-18227,-10229,10129,19377,-23196
18480,13490,-22634,-13712,14774,31304,-29419
18490,10513,-22644,-13917,13800,18718,-32482
18500,8199,-20792,-9479,8130,18957,-32764
18510,464,-17605,-9476,13786,13644,-32764
18520,-3732,-9067,-5757,17430,-5298,-31647
18530,-29374,-329,4260,-5711,4924,-18197
18540,-32764,18687,3233,1368,5435,-3481
18550,-32764,16103,-1257,-2017,-9231,9080
18560,-23424,6243,1485,-15328,-2166,19802
18570,-12752,-7657,1552,-17744,-12911,22654
18580,1574,-15664,-4534,-270,-28695,28126
18590,24763,-19890,-15475,-2412,-15890,32764
18600,20019,-16134,-12332,-10293,-21528,29588
18610,13206,-17316,-9819,-8609,-18324,29644
18620,19063,-17642,-9601,-12776,-9355,32764
18630,21125,-13688,-7566,-27329,4365,28200
18640,25729,-23205,-2615,-31783,-12152,16165
18650,32750,-32764,9815,-22524,-20799,11358
18660,32750,-32764,18040,-6179,-1866,8959
18670,32750,-32764,7815,15221,-5516,-10215
18680,32750,-32764,-4091,24991,5391,-21068
18690,27210,-27404,-9054,22866,7781,-24432
18700,24039,-14364,-11793,13020,16148,-24780
18710,21396,-22160,-10738,11633,22494,-30236
18720,10007,-26683,-19072,23198,32344,-32764
18730,6134,-25431,-17368,25413,27598,-30177
18740,3624,-20134,-12170,20112,14121,-19221
18750,4882,2610,-6894,17765,2108,-18574
18760,-13823,-6652,-3238,-13067,10485,-28152
18770,-23688,7650,391,11185,-3313,-4193
18780,-32764,22547,-3624,-2901,-5624,-11873
18790,-27029,16194,4838,-19319,17,18460
18800,-20046,176,8302,-15056,-6876,12236
18810,-12098,-14067,1620,620,-17999,13978
18820,4465,-23745,-21106,12374,-25872,32764
18830,23336,-21407,-14741,-15445,-1983,32764
18840,18812,-21231,-10732,-24379,6704,30338
18850,14308,-17555,-5515,-27432,3575,24072
18860,16298,-21553,-5082,-25826,-9212,15832
18870,22521,-28578,-795,-26216,-21417,9113
18880,32750,-32764,28501,-26833,-26385,9950
18890,32750,-32764,32764,5177,-5431,7510
18900,32750,-32764,16128,10874,4107,-6697
18910,32750,-32764,7673,14336,-5372,-18917
18920,31301,-28016,-2496,17252,5955,-21351
18930,22507,-17872,-4486,10002,8918,-24055
18940,16216,-16963,-6173,9213,16125,-26495
18950,8418,-17568,-6729,15867,15063,-32742
18960,9333,-20283,-10885,17431,11385,-32764
18970,9699,-18256,-9938,9910,18233,-31447
18980,10872,-17805,-13801,24639,32320,-32764
18990,-10821,-908,-6287,3877,17743,-30336
19000,-16102,570,1164,4108,9539,-18335
19010,-32764,10159,-7643,-733,6541,-8687
19020,-32764,11505,-5370,-10839,91,9628
19030,-28580,6278,-3155,-13276,-9108,13776
