t_ms,ax,ay,az,gx,gy,gz
25,-28796,-2197,32764,32764,-2361
22520,3173,-19084,-8789,32764,31770,4560
22530,-1788,-15521,-7237,29694,13471,2724
22540,-5601,259,-14239,4757,6504,10796
22550,12469,-1593,-28995,-14353,-10600,16194
22560,19902,-25995,-24806,-32764,-1798,-18611
22570,-3519,-32764,-7376,-32764,4563,-25421
22580,3700,-32764,1311,-32764,-14809,-19581
22590,1127,-31853,382,-32764,-26193,-16962
22600,8979,-32732,3254,-32136,-32764,-3266
22610,32750,-32764,21383,-23564,347,8641
22620,21773,-32622,29519,26223,-17316,-8936
22630,15577,-32764,22784,32130,18693,-2303
22640,11632,-32764,-396,32764,14052,-7090
22650,10240,-18615,1788,32764,-2455,-7731
22660,8214,-20537,7107,31944,5745,-12998
22670,5654,-20965,2609,32764,20980,-11136
22680,6584,-21010,1520,32764,24462,-7859
22690,6335,-15500,2755,32514,25506,-1607
22700,-1909,-14977,3730,32295,26751,-1358
22710,-5626,8458,-25503,11497,-993,8858
22720,6926,2264,-32743,-4618,-26857,8585
22730,12304,-23386,-29817,-32764,-9133,-3064
22740,4389,-32764,-8977,-32764,5000,-9186
22750,3878,-32764,5026,-32764,-14716,-11211
22760,9139,-32736,1619,-32431,-21272,-2586
22770,9000,-26506,-1517,-32104,-28445,-7555
22780,22884,-32764,15800,-32764,-32764,4622
22790,28010,-32764,32764,-4383,9293,16079
22800,11642,-32764,-5683,32764,2459,-10195
22810,12685,-32764,-21386,32764,1936,-7914
22820,13791,-14259,1731,25330,-720,-6784
22830,11993,-24099,7385,31516,125,-22926
22840,9388,-30441,-288,32764,15534,-26500
22850,11944,-29115,-6759,32764,32764,-23698
22860,647,-17632,-13890,32764,32764,-14305
22870,-10604,-1320,-19829,4177,32764,2325
22880,-3942,8232,-15295,-16516,14195,16443
22890,32748,8467,-32750,-19823,-11353,12483
22900,1878,-32764,-6576,-32764,26804,-17543
22910,-1943,-32764,1661,-32098,19435,-17003
22920,-591,-31777,-905,-17024,15953,-28736
22930,-3045,-30355,-2382,-16075,8009,-28412
22940,-16845,-21119,2368,-23202,-32764,-28611
22950,32684,-32764,27345,-32764,-32764,-13579
22960,32111,-32764,32764,19108,-2196,-21066
22970,8277,-32764,650,32764,-32764,-29598
22980,10415,-23826,-10101,27277,6401,-27662
22990,6641,-18498,-1294,16211,20680,-22151
23000,5616,-25987,967,26904,25987,-21250
23010,3592,-24989,-4210,32764,30697,-18214
23020,2572,-21046,-6558,30510,25005,-12605
23030,-2158,-12904,-5163,20643,27933,-5167
23040,-4226,1321,-14033,15503,25257,7971
23050,17438,16925,-32750,-516,7900,10670
23060,5931,-32760,-16658,-32764,17050,-21195
23070,-6412,-32764,-173,-32764,16003,-19971
23080,-137,-32764,53,-31744,-4378,-29487
23090,-4756,-31437,2212,-29153,4548,-26887
23100,-4902,-27103,5963,-31601,22823,-8382
23110,-22920,-32764,21989,-32764,23679,-10464
23120,-32764,-32764,32764,-4265,-11406,-18662
23130,-12454,-32764,5147,32764,-31852,11363
23140,294,-32265,2437,22893,-9482,14976
23150,-1833,-21373,12134,14057,-23655,8923
23160,1970,-28365,8330,32764,-17178,217
23170,2425,-31298,-2154,32764,308,31
23180,3198,-25581,-8505,32764,10592,5020
23190,4683,-19324,-4506,26106,10842,8193
23200,649,-15530,-3240,20978,10644,7351
23210,4428,5215,-14645,5279,9683,11986
23220,28257,17826,-32725,-4856,-3678,20324
23230,14510,-29432,-20053,-32764,9675,-32569
23240,-3415,-32764,-4335,-32764,17028,-27922
23250,-4232,-32764,-724,-32764,12183,-26583
23260,-7206,-29972,3663,-31278,-3101,-23102
23270,-3569,-24552,7123,-24968,-10126,-13632
23280,-11588,-32764,21826,-31539,13031,-12460
23290,-32764,-32764,32764,-14701,-18716,-7677
23300,-9339,-32764,12070,32764,-32636,154
23310,4966,-31386,-1458,32764,6621,13034
23320,2998,-20088,6798,14645,-16616,6594
23330,4072,-27850,11012,32764,-16896,-9854
23340,3592,-29761,-1458,32764,14508,-6477
23350,-74,-17805,-9247,32764,19820,3052
23360,-303,-7796,-9955,27078,14244,5818
23370,-4245,-11001,-16778,5866,-4480,5621
23380,25077,5443,-17368,-15321,-8080,22438
23390,20615,-4552,-13283,-20248,17871,-10427
23400,-7417,-32764,-5422,-31264,32764,-23650
23410,-12052,-30676,-462,-23478,27980,-31548
23420,-5129,-23513,-28,-15354,6221,-32272
23430,-4653,-25308,3156,-20395,13937,-23085
23440,-14296,-25993,6694,-15970,5154,-24570
23450,-32764,-32764,19317,-15089,-5451,-32764
23460,-32764,-32764,25467,15164,-32764,-547
23470,-3132,-32764,822,32228,-32764,1154
23480,12316,-19794,-6261,28852,-32764,-16140
23490,21118,-16854,-485,7188,-32764,-32764
23500,11143,-28269,2378,1283,-19451,-32764
23510,-1138,-22513,-4949,6486,8390,-32764
23520,-7914,-16554,-5897,8503,-608,-31151
23530,-8048,-17547,-2724,3585,9323,-14236
23540,-18080,12732,-13452,5909,32757,-844
23550,-32764,-4276,-25116,-8669,13076,5701
23560,-5909,-32764,-11924,-25148,-26718,32764
23570,21232,-32764,-5936,-26013,6661,32764
23580,17432,-27598,5161,-31975,32764,32764
23590,8807,-28914,-5972,-20564,21784,20140
23600,19299,-28477,6713,-32764,7181,19649
23610,13263,-32764,32764,-24862,4698,7360
23620,17068,-32764,16751,24019,9502,-6177
23630,15589,-32764,-1838,32764,9202,-2125
23640,15028,-24745,7590,25336,13969,8913
23650,11519,-25548,12989,32745,-9682,-10120
23660,5187,-31392,-2548,32764,-4740,-19897
23670,3281,-26847,-3809,32764,7149,-21513
23680,-7503,-26846,821,32751,20825,-15047
23690,-11613,-11179,-20291,26174,22113,10033
23700,12733,18863,-28743,-6018,9138,17598
23710,19401,6332,-32750,-16732,9504,-1230
23720,-2136,-32764,-11926,-32764,12293,-11702
23730,2933,-32764,-1600,-32764,4527,-8266
23740,-1801,-32764,-1876,-32764,-21707,-17535
23750,5408,-31123,-5196,-32764,-32764,-6032
23760,11163,-32764,6959,-32764,-19105,12533
23770,24619,-31759,32764,-32680,21930,22356
23780,25745,-32764,15654,17848,29542,-3141
23790,5755,-32764,-12348,32764,6848,2748
23800,7002,-18244,-517,28997,7527,4462
23810,8419,-21181,13062,22224,16174,3028
23820,3839,-32764,2235,32764,25114,1650
23830,2206,-27997,-5959,32764,22928,3687
23840,4247,-20585,-5533,32764,21135,9518
23850,410,-8320,-17110,26845,19829,4637
23860,-321,3973,-13908,-10633,13297,19637
23870,32531,5547,-27214,-22349,-26898,10678
23880,15412,-32406,-10235,-32764,4820,-32658
23890,-3144,-32764,-2155,-32764,3058,-32764
23900,615,-32268,-1231,-32764,-18557,-30178
23910,1561,-27159,1330,-32764,-32758,-18771
23920,9529,-24371,7995,-29676,-32764,-10049
23930,25731,-32764,10329,-19569,-32694,2375
23940,32750,-32764,20433,-32764,30231,16562
23950,11840,-32764,7779,15053,722,-28155
23960,10480,-32764,-8119,32764,-32703,-32676
23970,14791,-16022,-6904,11684,-32764,-32764
23980,11189,-24300,-4515,3918,-18786,-32764
23990,3134,-25041,-7271,4490,7757,-32764
24000,6,-22936,-8597,567,15000,-32240
24010,-6075,-17272,-2921,-2850,15028,-24097
24020,-7897,-9609,-2715,5969,32764,135
24030,-29243,7320,-26049,10032,32764,294
24040,-27802,-21299,-24881,-23306,-14921,26588
24050,13475,-32764,-8699,-32764,-12146,32764
24060,14991,-27199,-3793,-32486,26755,32764
24070,6050,-21544,-3217,-28044,10279,22180
24080,1911,-28097,-3401,-20990,-16856,10255
24090,17809,-32764,6392,-9970,-8613,19020
24100,32735,-32764,32764,-30563,32764,29919
24110,23372,-32764,17672,25159,2338,-5052
24120,19130,-32764,-4321,32764,-6792,-17544
24130,14205,-17446,4215,31113,3374,-13986
24140,13167,-23173,5384,26607,32764,-12848
24150,5479,-31969,902,32764,32764,-10264
24160,-101,-28106,-2817,32764,32764,76
24170,-1171,-25106,-2797,32764,24343,5713
24180,-4649,-10266,-12021,17804,25073,15286
24190,16746,12913,-26191,-7204,-3015,28989
24200,32750,-4004,-24921,-32373,715,-9375
24210,663,-32764,-463,-32764,32764,-32764
24220,-18107,-32755,1499,-29295,984,-32764
24230,-2116,-23881,-1856,-29023,-32764,-24229
24240,9742,-26416,-4108,-32764,-32764,-11394
24250,14219,-27917,6940,-32764,-19894,1382
24260,29494,-32764,22055,-32764,-4263,4545
24270,12683,-32764,32764,-26899,26755,4474
24280,1928,-32764,16741,32764,-14873,-20120
24290,5965,-31347,-12240,32764,-32764,-19796
24300,14711,-8035,-7002,8566,-32764,-32659
24310,14788,-20770,-1367,-3831,-30716,-32764
24320,4688,-23162,-4363,-59,4558,-32764
24330,-1500,-24345,-5693,-469,10457,-30249
24340,-1086,-14213,-1545,970,8565,-16594
24350,-1705,-6777,599,6288,27071,-7858
24360,-29868,11928,-29532,15343,32764,-14666
24370,-21823,-23132,-16827,-32024,13304,32524
24380,7219,-32764,-5924,-32764,7409,32764
24390,9452,-31647,-2990,-32764,18246,32764
24400,6446,-23129,-4212,-24324,11956,21708
24410,3128,-21448,-7217,-20663,6816,13434
24420,-4924,-32764,8992,-32764,-19942,16225
24430,32750,-32764,32764,-26046,-13536,18003
24440,12920,-32764,32254,17868,4411,-8268
24450,15259,-32764,-1614,32764,-31826,-15835
24460,15201,-16349,-1853,32270,-16391,-18668
24470,14879,-27203,4213,18809,2578,-23514
24480,5739,-32764,-104,30288,31076,-29672
24490,-542,-32764,-5130,32764,27240,-24987
24500,-12952,-23609,-7949,31116,-1271,-20124
24510,-13855,-7247,-28720,15533,-32753,1998
24520,-15705,6473,-32750,-12906,-16865,-3971
24530,-9551,-32764,-17100,-32764,-3493,21169
24540,629,-32764,722,-32764,3054,32764
24550,6327,-32463,1833,-32301,3568,25000
24560,344,-30094,-5055,-19925,-1502,15427
24570,2457,-30132,3592,-30704,-11388,24587
24580,32739,-32764,10435,-27265,-701,29396
24590,10039,-32764,32764,-15146,25942,9492
24600,6194,-32764,8950,32764,-21574,-15946
24610,12745,-27420,3389,29213,-763,-9218
24620,11470,-21943,5595,31044,6979,-12531
24630,13830,-32733,14887,31284,18600,-11379
24640,8710,-32764,-981,32764,32764,-536
24650,-2154,-32764,-12497,32764,32764,16116
24660,1793,-15561,-19938,23383,8428,13758
24670,13049,7871,-19088,-4935,14601,23739
24680,32750,11305,-23156,-21714,17131,28604
24690,15624,-29156,-7427,-17169,27245,-32764
24700,-13352,-32764,-5675,489,-4723,-32764
24710,-6996,-20040,-10243,-23072,-31538,-32683
