t_ms,ax,ay,az,gx,gy,gz
bjʺbj
4410,12246,-17531,-5422,-595,9153,16826
4420,13916,-14799,-6001,-1419,4806,13131
4430,12486,-14036,-3861,-4799,58,5351
4440,10876,-14689,-1834,-2922,-1728,411
4450,8894,-15087,-1373,-586,74,731
4460,8148,-14906,-2107,1485,743,2113
4470,9135,-14253,-2186,-365,1222,4516
4480,10104,-15107,-1796,1649,892,3764
4490,9546,-15395,-4138,4059,-165,3061
4500,10348,-15397,-4943,4190,-1114,1676
4510,9366,-15613,-5657,2165,1396,-149
4520,8063,-14645,-5360,317,-156,-1615
4530,7592,-14108,-3594,-989,-1959,-3365
4540,7404,-16154,-3665,-78,-3888,-4992
4550,7336,-14768,-3202,492,-3336,-6007
4560,7345,-14133,-2271,-1235,-5032,-6665
4570,8105,-13786,-2051,-968,-3408,-5730
4580,7328,-14365,-2088,731,-1545,-5435
4590,6976,-13021,-3455,2832,-105,-3692
4600,5935,-12589,-5254,3919,-961,-3369
4610,6922,-13088,-6057,1484,348,-315
4620,6796,-13843,-6304,-2653,1130,1361
4630,8226,-13271,-4862,-4538,-574,2553
4640,8377,-12495,-2688,-7345,-173,2621
4650,8977,-13839,-1527,-6471,-715,2327
4660,13410,-13394,826,-5062,-2653,1421
4670,32749,-13788,10253,1569,-16681,-10347
4680,32750,-14519,1214,9907,3108,-15836
4690,32750,-22614,-8483,5168,7977,-32677
4700,32750,-30936,-12140,707,4009,-32764
4710,32746,-30106,-16153,-988,23162,-32764
4720,22554,-17357,-11568,-790,8971,-32764
4730,11119,-11685,-7796,-192,26112,-28800
4740,6345,-8309,-10985,-2470,16516,-23152
4750,4564,-8424,-9025,-1512,14985,-21579
4760,3580,-9906,-9069,-811,18000,-20321
4770,3093,-8804,-7943,-774,9816,-19705
4780,-5313,-300,-5992,-3943,12282,-21422
4790,-5742,3890,-1151,-6236,8462,-14711
4800,-25598,5699,8449,-10300,4155,-19905
4810,-32764,3495,18011,-9709,4177,-6046
4820,-32764,4953,10917,-2533,-13246,15019
4830,-16804,-7442,-898,3689,-16718,21682
4840,-12889,-12671,-4741,5182,-28368,25027
4850,24794,-22027,-24583,5804,-14583,32764
4860,20296,-17671,-19729,-13647,-16974,32521
4870,14046,-22913,-13703,-10397,-29082,25942
4880,20500,-16841,-13590,-9125,-15675,32764
4890,27215,-18811,-11130,-19705,-5156,32730
4900,32728,-26572,-7706,-32609,-11400,21477
4910,32750,-32764,15825,-32764,-15091,10208
4920,32750,-32764,17742,7352,6555,-3525
4930,32750,-32764,-4605,25625,7057,-14626
4940,32750,-26832,-10475,18515,6548,-21551
4950,24619,-16836,-10677,21142,10053,-25985
4960,18740,-19025,-14077,22261,22185,-26534
4970,11983,-21229,-20119,18749,21463,-32660
4980,7126,-24379,-16453,17457,9999,-32764
4990,6357,-20917,-14026,3962,-2010,-32764
5000,-1490,-16654,-11487,-2846,14718,-30936
5010,-8701,-1719,2568,-14255,15354,-21886
5020,-21442,8050,8982,-5900,22314,-12850
5030,-32764,13727,10225,706,-6737,-14540
5040,-28717,12881,12930,-4988,-8314,4431
5050,-20566,4596,9341,-9835,-847,15118
5060,-12106,-3049,2525,3634,-15266,14960
5070,-2546,-4235,-11014,8715,-23838,18511
5080,10564,-11696,-13397,-6374,-26971,28977
5090,19124,-11817,-15840,-5087,-14556,31629
5100,14097,-10994,-13806,-80,-26610,22743
5110,13233,-10433,-12695,-591,-21893,26288
5120,20096,-12091,-10521,-7430,-15821,31884
5130,32747,-23293,-10289,-20887,-18200,31177
5140,32750,-29543,-775,-32744,3765,28456
5150,32750,-32764,18882,-7473,-2819,5843
5160,32750,-32764,-5,24088,14254,-9092
5170,32750,-25200,-12633,19832,11913,-14992
5180,31340,-16076,-9887,11362,4411,-24219
5190,23657,-9190,-11480,12809,15999,-24044
5200,14688,-9316,-10495,11654,24979,-24557
5210,11605,-12045,-13636,13875,23339,-29684
5220,15653,-12055,-15419,4230,14334,-32719
5230,9819,-13537,-7908,-3749,30357,-29618
5240,126,-1618,-6596,1738,19488,-27094
5250,-8579,-5666,3004,-2491,22045,-20709
5260,-15476,2413,3658,521,13100,128
5270,-27381,7875,2350,970,1329,-5193
5280,-32432,10553,6693,-3046,-8910,-1942
5290,-27484,2334,6943,-11388,-7631,7835
5300,-26927,-4644,2287,1260,-17815,7496
5310,-6111,-15878,-8128,17055,-31065,17784
5320,18081,-11300,-24827,3712,-4652,32764
5330,22581,-19028,-20087,-8005,-28833,30866
5340,20102,-16243,-16682,-2373,-24437,28262
5350,22253,-15905,-13088,-4206,-30173,29228
5360,28209,-13280,-8373,-16959,-10449,32764
5370,29026,-14294,-7858,-18295,-16238,24304
5380,32750,-32584,7451,-30933,-7890,21802
5390,32750,-32764,14112,-3740,6316,15456
5400,32750,-32764,810,16595,15658,-6319
5410,32750,-32764,-6654,21869,14554,-19587
5420,26935,-19205,-7977,19894,17313,-18824
5430,20244,-17992,-2465,20293,27071,-23072
5440,13297,-26310,-10801,32764,30328,-29317
5450,16722,-20462,-16407,32590,17262,-31755
5460,19140,-16698,-10806,6872,1402,-32764
5470,6851,-12950,-8936,1684,17671,-32764
5480,-433,-2073,-5723,12217,20536,-26385
5490,-10663,-4613,-8088,-8101,9218,-22155
5500,-26808,1871,1997,-7171,9752,-12676
5510,-32764,2936,6508,-3601,-3618,-2796
5520,-32764,3035,5180,-6596,-3497,9382
5530,-25050,-2076,1327,-6181,-9150,17243
5540,-11808,-10019,-6414,5308,-17580,19882
5550,2313,-23136,-20650,18751,-25520,30863
5560,27573,-20553,-16270,-10984,-16104,32764
5570,26767,-28097,-13161,-17150,-15560,32764
5580,26344,-20998,-14127,-19764,-18215,32764
5590,28192,-18312,-7321,-23487,-24396,27901
5600,28997,-23187,-3455,-28468,-15393,24531
5610,32750,-28968,-4989,-26120,-6450,19552
5620,32750,-32764,11569,-26664,-2031,11159
5630,32750,-32764,13809,11333,3337,-8702
5640,32750,-32764,-3604,13777,-3561,-12528
5650,32750,-28258,-12843,13588,14930,-10421
5660,31452,-17062,-8146,10978,11109,-18617
5670,21640,-8769,-6669,14219,13012,-26798
5680,14495,-16140,-12334,25358,21118,-32764
5690,14194,-14018,-15731,17762,19769,-32764
5700,19803,-17503,-11390,3811,12149,-32764
5710,11021,-17574,-11319,9027,15588,-32764
5720,5366,-13762,-9179,2269,7550,-32764
5730,-4851,-6954,-1038,-16156,13144,-32404
5740,-27468,4182,2355,-11359,21397,-13052
5750,-32764,465,10084,-15684,11563,-57
5760,-28521,-950,11181,-9991,-2374,9654
5770,-32272,1619,6366,-996,-6739,5706
5780,-18793,-9486,4099,4002,-19635,13464
5790,-3506,-7686,-5960,18894,-19787,25552
5800,12436,-14317,-15099,151,-8797,32764
5810,17864,-14587,-14752,-12068,-17800,32764
5820,14355,-16667,-12709,-5497,-27363,30282
5830,17299,-15336,-15019,-14176,-13305,32764
5840,27125,-21729,-9870,-28643,-1930,32764
5850,30348,-25391,-5294,-32764,-6214,23297
5860,32750,-32764,20154,-32764,-21157,16294
5870,32750,-32764,14758,4063,-8229,-1943
5880,32750,-32764,1605,22907,9635,-4638
5890,32750,-32245,-5476,25033,389,-19278
5900,29492,-18763,-6801,21406,10863,-24969
5910,22082,-17268,-11278,23410,23315,-28632
5920,13227,-21833,-16035,27948,23818,-32764
5930,12228,-20905,-17685,19269,16370,-32764
5940,7339,-19024,-13626,9598,9277,-32764
5950,7529,-14914,-10561,7795,13130,-32171
5960,-4207,-6279,-1814,-4347,25644,-26989
5970,-18936,-6405,8708,783,11999,-17616
5980,-32764,7342,2364,3271,-939,-10839
5990,-32764,2752,7064,-7542,-11292,-612
6000,-16793,-972,994,3765,-11711,14231
6010,-11405,-6615,-1539,3160,-9683,20655
6020,-5257,-10005,-14342,-4217,-17327,32764
6030,17413,-23755,-18448,-13208,-29961,32764
6040,25749,-20725,-18900,-16379,-15639,32764
6050,30878,-18240,-14149,-22663,-12985,32764
6060,22321,-17105,-2321,-32764,-11988,18063
6070,23584,-22941,-3301,-28252,-24979,14082
6080,32750,-32764,-1692,-26060,-10584,20017
6090,32750,-32764,10445,-15476,-11212,14875
6100,32750,-32764,4232,15073,880,-10919
6110,32713,-32733,-10279,23670,8344,-15649
6120,28224,-24754,-7707,19878,10652,-14368
6130,23121,-19308,-5813,21766,16967,-17979
6140,16127,-15519,-17472,32764,21045,-29262
6150,11072,-17197,-18628,27511,17166,-32764
6160,12552,-16726,-13070,18787,9935,-32764
6170,15207,-16406,-13020,8268,12733,-32764
6180,3996,-11698,-10579,6190,8841,-32764
6190,-8559,2017,-501,-639,12583,-30001
6200,-19539,-1432,5193,1564,14505,-19226
6210,-32764,9862,3251,-2613,6005,-9210
6220,-32764,4838,7171,-9584,-5806,10170
6230,-29169,-3055,8037,-12218,-9700,17285
6240,-12695,-18110,6384,-2539,-20835,32542
6250,4503,-32083,-17284,18535,-29597,32764
6260,29293,-31907,-18794,340,-12013,32764
6270,32750,-30025,-19526,-17067,-7028,32764
6280,26476,-16358,-11421,-25353,-5767,29244
6290,17660,-15828,-3600,-31619,-15746,18713
6300,23244,-22023,1139,-25964,-17076,18536
