t_ms,ax,ay,az,gx,gy,gz
8470,-10263,1336,-3773,2960,18205,-26425
8480,-30830,7461,-1320,-1218,206,-24101
8490,-32764,9876,2547,-1454,-13127,-6670
8500,-32764,10669,2778,-7609,-4066,1977
8510,-30511,6012,4459,-9160,-11685,14532
8520,-21822,-1555,296,-6936,-14887,19237
8530,-8103,-12866,-4682,-4101,-22649,31573
8540,7848,-24872,-14971,-1487,-20229,32764
8550,30961,-25598,-13055,-17376,7907,32764
8560,16099,-21558,-9728,-28482,-4560,22747
8570,18866,-22257,-9474,-18732,-32764,18499
8580,19701,-18816,-5624,-25011,-18635,22361
8590,25637,-21248,-3042,-26465,-9385,19484
8600,32749,-32764,7333,-32764,-20611,8991
8610,32750,-32764,15156,-11749,-11237,2416
8620,32750,-32764,8581,8687,5818,-4754
8630,32750,-32764,-11,18208,3200,-19726
8640,32750,-32764,-3746,17249,4020,-25348
8650,29350,-24859,-9345,20331,19793,-20588
8660,20422,-12935,-9745,19065,20548,-23489
8670,16757,-16282,-10743,18164,19980,-27104
8680,14118,-20136,-10070,14537,12731,-32444
8690,11995,-23276,-10923,17666,20044,-32740
8700,6811,-18246,-12840,15995,16652,-32764
8710,541,-8943,-11046,8092,9883,-30421
8720,-11459,-6638,-2473,-5468,12681,-26465
8730,-27875,7021,-323,794,8972,-12691
8740,-30689,9358,-120,2147,-8172,-5364
8750,-30120,11657,2967,-4710,-10926,1026
8760,-28272,16193,5899,-9216,-3617,14537
8770,-17103,-2772,8162,-14289,-9380,24123
8780,187,-12019,7095,-14099,-22804,29192
8790,12550,-15999,-14780,7728,-24902,29542
8800,22183,-18798,-13138,-8442,-19332,32764
8810,16774,-16221,-18012,-9767,-9205,32764
8820,14586,-19108,-10139,-18295,-17073,27325
8830,15115,-17374,-6238,-24518,-10884,27733
8840,18975,-19773,-4392,-29505,-5394,25487
8850,27488,-32110,805,-32764,-12834,15576
8860,32750,-32764,8562,-27221,-21070,7385
8870,32750,-32764,12166,8760,2008,1594
8880,32750,-32764,-1717,21198,6702,-6503
8890,32750,-32764,-7124,25558,-552,-22684
8900,32750,-31457,-12985,24028,6071,-26407
8910,22884,-25106,-9882,20276,18170,-26724
8920,13661,-19791,-8608,20907,13741,-29929
8930,11812,-18965,-8131,18028,12394,-31327
8940,10828,-20387,-7657,14308,15608,-30941
8950,9770,-19700,-9451,12919,17624,-31404
8960,3041,-17644,-9787,15508,18313,-32344
8970,-1375,-7506,-8129,9261,16029,-23350
8980,-11493,-1946,-6459,-2486,20707,-18448
8990,-31660,12950,-2198,-5357,-1609,-14219
9000,-32764,15927,3350,-7678,-17438,-2996
9010,-27109,15690,2767,-7316,-4539,12331
9020,-19356,-1089,428,-8135,-11577,13467
9030,-8789,-12777,-4894,1277,-19921,23850
9040,10359,-25620,-13717,-6034,-18424,32764
9050,26093,-27567,-11537,-16542,-9463,32764
9060,21013,-27763,-12995,-14876,-17284,31756
9070,21628,-20391,-9837,-23229,-13650,32015
9080,23120,-22338,-6408,-32678,-10858,25593
9090,25999,-27299,-883,-32764,329,23580
9100,24473,-32764,13057,-30091,-2112,13292
9110,26022,-32764,22477,-10127,2092,26366
9120,28121,-32764,18517,13674,11145,15321
9130,28658,-32764,2906,32764,-7539,-11412
9140,32680,-32764,-2215,31927,-10128,-24537
9150,21442,-31935,-2531,23279,5956,-32746
9160,9965,-31779,-8515,32312,14342,-32764
9170,5039,-28586,-16938,32764,13577,-32700
9180,4887,-16136,-14742,27253,11587,-27699
9190,4710,-17233,-8668,8027,13039,-24204
9200,7881,-19760,-6012,12042,18560,-19748
9210,6242,-10297,-5641,14403,19837,-17713
9220,-29882,4636,-9090,10892,9174,-24033
9230,-32764,23406,-2733,4562,-11378,-1775
9240,-30824,22913,-4146,-7799,-1242,8345
9250,-12746,2631,-4084,-11402,-2105,15675
9260,-9412,-4442,-3009,-10644,-16965,15568
9270,-1505,-22486,-13583,-9184,-29552,31880
9280,28546,-21916,-9637,-17533,-19544,32764
9290,27014,-26183,-9838,-26218,-4239,31273
9300,19125,-16784,-5963,-30462,-7555,23791
9310,16150,-19401,-2868,-32764,-18629,14778
9320,28397,-32401,1971,-32764,-16263,18851
9330,29911,-32764,7509,-29626,3442,13917
9340,32750,-32764,17749,-3782,-14080,-650
9350,32750,-32764,6464,19150,-3429,-8238
9360,32750,-32764,-1495,22896,6356,-16125
9370,32426,-25699,-6473,20736,5467,-20959
9380,23470,-16334,-6526,16941,20152,-19634
9390,16253,-19815,-11908,28480,15707,-28404
9400,16439,-22199,-19964,27883,26251,-29577
9410,14785,-22571,-17219,11734,15505,-32764
9420,8481,-23033,-14815,16034,16327,-32764
9430,1639,-11690,-10406,11783,21024,-31531
9440,-19549,-2167,-4113,10307,14754,-28984
9450,-32764,13587,-564,1259,-795,-18359
9460,-32764,7230,6289,-8281,-6485,6204
9470,-32610,8507,4272,1557,2354,9999
9480,-28418,-11853,-2885,-11365,-18352,14929
9490,8267,-24455,-7542,-5254,-32764,32764
9500,27268,-24121,-16562,-219,-18053,32764
9510,25815,-19480,-15140,-5572,-16063,32721
9520,17912,-14139,-11301,-15854,-1652,32764
9530,12647,-13689,-8220,-23778,-11932,28126
9540,23077,-20237,-5758,-27847,-11549,26471
9550,27162,-30246,-3211,-31166,2334,21101
9560,25849,-32764,13793,-32277,6690,13372
9570,32750,-32764,25641,-8072,-1053,8761
9580,32750,-32764,13339,22486,9554,-7835
9590,32750,-32764,535,27954,-10030,-24320
