t_ms,ax,ay,az,gx,gy,gz
0,3192,-16866,-1751,-23283,-14500,15244
82660,4412,-17660,5425,-29713,-7264,16889
82670,10523,-14045,4722,-26644,3874,13744
82680,1675,-13545,5538,-20812,-6571,6604
82690,9073,-21076,6625,-25546,-5565,8904
82700,2167,-32764,30015,-32666,4980,15490
82710,11490,-32764,32764,-1198,-31936,9289
82720,15072,-32764,15612,23307,21420,-3085
82730,6975,-18418,12742,21241,382,-6579
82740,8265,-10700,13629,25865,-6492,-7682
82750,7594,-19345,10201,26600,-1430,-11919
82760,6816,-24111,5577,32764,-2079,-17504
82770,4211,-27851,6109,32449,1427,-18960
82780,-661,-21910,-3648,30031,11307,-17527
82790,-10347,-2232,-18204,20562,6161,-5030
82800,-9255,2349,-23463,-2296,-26206,-2337
82810,-2568,-19307,-8282,-32764,-10841,12787
82820,4264,-28156,5828,-32764,-4111,21021
82830,10070,-21621,9456,-32764,765,17830
82840,6945,-20776,6027,-26401,-4278,11183
82850,4242,-12131,535,-22986,-5554,7793
82860,4545,-23136,1085,-30539,131,12812
82870,4515,-32764,16838,-32764,573,19466
82880,16712,-32764,17806,-1778,-2188,-4198
82890,10304,-32764,9492,31487,17767,3290
82900,9196,-25268,6032,22562,6850,-6559
82910,9091,-16544,15213,18356,-3539,-7617
82920,10093,-23767,10876,28077,-7379,-20829
82930,5422,-30102,-292,32764,7485,-27276
82940,-1097,-26368,-4952,32764,12672,-24387
82950,-3167,-23713,-4498,31514,20100,-9505
82960,-10204,-2850,-13179,30466,5059,-795
82970,-4909,22606,-28548,14432,-25235,940
82980,-2723,216,-11592,-26533,-5760,5032
82990,-4165,-30638,3069,-32764,13892,12094
83000,2014,-24828,6779,-26986,-19639,14754
83010,8514,-20008,-1785,-25850,-24238,16499
83020,7208,-17211,3541,-28034,-5097,16940
83030,3142,-20509,2452,-27143,3852,16321
83040,7590,-32764,2543,-31830,2178,18180
83050,10035,-32764,16464,-32764,-1927,22499
83060,27531,-32764,26369,4329,-7914,-12447
83070,4253,-32764,4976,32764,16220,-11591
83080,4625,-18736,4909,25041,1364,-12139
83090,5741,-11461,4770,22132,-10195,-15878
83100,5918,-17137,419,23136,-7780,-22725
83110,3697,-18377,-112,22317,4055,-24159
83120,1808,-17786,494,23791,11559,-20253
83130,1133,-18349,2437,24576,19836,-12473
83140,-2937,-11362,-581,23192,14979,-3412
83150,708,12367,-16096,11421,-14537,-1684
83160,-2190,-2021,-10452,-24738,2316,1134
83170,-4121,-31461,-1718,-32764,6539,12780
83180,1462,-25835,10706,-32764,-4539,11940
83190,5106,-19573,1275,-22318,-20857,8910
83200,5967,-14004,3840,-27510,-12213,11794
83210,4783,-16231,2973,-21719,-9393,12682
83220,4517,-25431,-212,-27786,5304,17720
83230,16237,-32764,27828,-28198,-3108,25013
83240,5703,-32764,15482,27975,23465,-13445
83250,5781,-32764,-2682,32764,24697,-5293
83260,155,-22490,11486,18031,14027,-3728
83270,6580,-12414,9419,25578,-19292,-8589
83280,8271,-17084,2806,24817,-9743,-18693
83290,5376,-20154,571,25663,-6465,-23999
83300,2649,-20009,854,24788,7673,-22238
83310,-556,-20763,-77,26139,10562,-15404
83320,-3720,-2593,-4228,18100,11251,-7298
83330,-7298,7168,-13776,3094,6066,1137
83340,-9285,-6324,-2761,-25847,7286,7838
83350,-2533,-23385,2371,-30750,-3247,14783
83360,597,-22695,8030,-32668,-9863,14492
83370,8539,-15728,1846,-23715,-15349,14193
83380,6718,-15688,4566,-25908,3024,11347
83390,5800,-16175,4178,-23997,7508,7381
83400,4400,-31481,7941,-26506,6094,1893
83410,7337,-32764,12959,-27195,6954,10825
83420,7065,-32764,32764,-18610,-32764,-11074
83430,4809,-32764,12335,28272,29063,-6161
83440,1028,-17274,7283,23550,1980,-4392
83450,8876,-13729,13252,21258,-25392,-7406
83460,9811,-18952,7812,26456,-12027,-15417
83470,6716,-24112,2422,29666,93,-22023
83480,2387,-26724,2785,30289,8681,-21647
83490,-400,-19851,3394,28690,19615,-13773
83500,-3436,-9073,-6659,28355,8744,-6562
83510,-2186,10916,-19211,13233,-4492,-2736
83520,-3887,-4961,-10479,-19777,-5488,-1042
83530,-1957,-24858,-3679,-32683,-4141,11805
83540,3180,-26947,3493,-32764,-10494,21380
83550,11436,-21012,2575,-32764,-4282,19249
83560,6788,-22207,5790,-31493,7638,12458
83570,5258,-19378,2593,-28700,7817,6219
83580,-500,-30730,16535,-32764,6915,7326
83590,24636,-31228,32668,-12624,-21835,-12444
83600,-3794,-32764,4280,28711,29455,4157
83610,8472,-32764,7435,16948,-20846,5287
83620,10683,-23955,13939,17044,-8142,-1504
83630,6861,-14056,13611,22278,-8754,-9536
83640,6649,-19695,7989,28093,-5722,-15752
83650,5448,-22807,1390,30237,-1255,-19697
83660,3609,-24088,-125,27330,7217,-19040
83670,-898,-17603,-2218,27567,11336,-14585
83680,-5053,338,-8070,25457,-2450,-9904
83690,-7625,14170,-11881,7660,-10671,-3537
83700,-3174,4633,-6405,-19655,-6023,3979
83710,-5687,-20235,1092,-31972,-2687,14207
83720,1899,-25848,-4618,-30530,-21272,21993
83730,8524,-26373,4133,-32510,-9827,29329
83740,11277,-19740,5740,-29155,7681,23307
83750,6226,-19584,5531,-22951,4579,14748
83760,6778,-27328,-3883,-24633,5280,9528
83770,3569,-32764,20460,-32764,12641,20276
83780,17022,-32764,31363,5006,24404,-6017
83790,3130,-32764,3096,32509,29281,3335
83800,8518,-28708,16959,14073,-19202,-1574
83810,9671,-17674,15932,20861,-6609,-8311
83820,10087,-23794,8679,28965,-7992,-17655
83830,5471,-27927,1323,30381,-1794,-26424
83840,2058,-28553,-2847,31675,8745,-27344
83850,-4967,-23684,-7179,29947,17874,-17797
83860,-11081,736,-12860,28376,10176,-6170
83870,-7566,20929,-14416,8678,-10518,910
83880,-4823,6674,-11433,-20239,-1888,3799
83890,-6675,-22836,-482,-32764,5191,14514
83900,6827,-26035,3991,-32764,-11060,16736
83910,9342,-22331,3324,-26986,-11968,15462
83920,7295,-15294,3776,-26290,3323,9545
83930,5384,-17683,2624,-23306,3883,6196
83940,4501,-26662,5314,-26808,4108,5357
83950,1295,-32764,19449,-32764,9227,5998
83960,6017,-32764,32764,-1354,-17740,7435
83970,10783,-32764,18595,25921,32764,-1204
83980,2605,-30998,8229,24835,-2539,-1731
83990,8083,-18047,12156,24132,-16752,-5869
84000,6153,-16763,7876,28132,-8149,-11899
84010,4758,-19899,480,30756,-5160,-17273
84020,4742,-19102,-1158,30446,-1624,-19078
84030,1824,-21036,-422,26879,11802,-15920
84040,-3969,-4754,-2007,25894,10364,-9607
84050,-6117,8573,-6374,14552,6117,-1689
84060,-6965,3513,-15689,-6773,-4214,5989
84070,-2323,-12644,-10527,-32671,4182,11300
84080,-2395,-30510,4866,-32764,2580,15841
84090,9513,-21065,3652,-28288,-20924,13976
84100,8235,-18962,4172,-26881,19015,8143
84110,-547,-15802,4809,-28820,15831,1081
84120,4264,-26445,4482,-26837,-3860,-1486
84130,3388,-32764,18404,-29165,5521,6179
84140,15336,-32764,32764,-26428,-32764,-7447
84150,10082,-32764,12340,32764,32764,-2367
84160,-2400,-23596,9169,20394,-5085,-860
84170,8567,-14280,15282,26922,-31339,-8896
84180,5056,-19448,4726,31313,-6028,-15487
84190,3609,-18920,-1385,29629,-3125,-17166
84200,3001,-17084,-882,27005,3247,-17625
84210,346,-17896,-95,25317,18126,-8889
84220,-6450,-3491,-4865,26400,8099,-5910
84230,-6165,9692,-11610,9208,-5053,2906
84240,-3019,-759,-8576,-18713,-2786,6829
84250,-2888,-22892,4771,-32764,8610,13959
84260,1898,-22621,8330,-27149,-2892,14986
84270,7133,-18655,6690,-24681,-18330,13676
84280,7703,-14109,4446,-26278,-9720,9151
84290,5767,-15914,2842,-22492,1454,8863
84300,4117,-25148,8231,-25033,2180,8294
84310,11525,-32764,8211,-24565,13238,11293
84320,2348,-32764,32764,-3041,-30162,-2709
84330,14263,-32764,18357,25530,31415,-10099
84340,1927,-20089,1700,22622,17123,-6004
84350,2051,-7036,11649,18746,-18742,-7255
84360,6969,-13834,11140,24155,-7498,-10849
84370,5853,-21288,5726,26924,2756,-11865
84380,5721,-21516,4841,30447,-3419,-16290
84390,5509,-24265,3690,29605,2264,-17175
84400,39,-15887,2688,26945,2308,-16794
84410,-8659,4622,-6018,20253,5158,-10880
84420,-11286,4672,-12677,-4565,9778,2033
84430,-3014,-16397,-700,-32259,-186,13558
84440,902,-19751,6179,-32370,-8675,17215
84450,8208,-15693,1186,-23151,-21430,19026
84460,9712,-12878,2356,-21252,-4845,14392
84470,5911,-14869,2029,-20277,7561,11667
84480,8566,-22262,397,-20254,2182,8824
84490,7853,-32764,9737,-28521,972,9598
84500,16811,-32764,32426,-31577,16133,11170
84510,30867,-32764,32764,10545,-27335,-8882
84520,10586,-29453,7534,29095,27742,-9126
84530,3829,-11964,14562,20582,5229,-3659
84540,7944,-17905,11152,30299,-10489,-8897
84550,7058,-23942,5137,32352,-2822,-13607
84560,4902,-23609,1359,32117,1070,-19320
84570,3262,-29569,1421,32514,6683,-17165
84580,-1613,-12395,-5634,23069,12172,-12090
84590,-6345,10967,-14124,13824,-2863,-7902
84600,-6539,-1330,-13043,-17642,94,3332
84610,-1322,-21951,509,-32764,-4531,10619
84620,2831,-21886,8028,-32715,-8216,13724
84630,6837,-17291,3244,-27032,-13650,12916
84640,6714,-14634,2262,-25485,-6442,9652
84650,2884,-15650,7181,-25101,5983,10128
84660,2343,-23415,4242,-22801,5254,9639
84670,5081,-32764,19877,-31759,10553,15130
84680,28166,-32764,32764,-14115,-32764,-5312
84690,9040,-32764,13185,32605,30789,-15794
84700,202,-20274,9925,22689,16127,-5490
84710,3323,-13984,11869,27472,-23231,-9012
84720,6363,-18881,3939,27947,-8950,-16102
84730,4415,-19314,-138,29237,3234,-17618
84740,898,-20525,1393,26849,14841,-13188
84750,986,-17065,2445,25002,15660,-6499
84760,469,-7589,-4013,20915,6965,-3249
84770,-2004,8558,-17032,10908,-9951,-2685
84780,-3460,-3294,-9995,-22204,-7341,4279
84790,1258,-26397,3670,-32764,1049,15755
84800,5321,-27010,4778,-32764,-5390,16549
84810,9074,-22494,4436,-30906,-5851,14880
84820,6846,-17512,4120,-28974,7985,8531
84830,646,-16426,6634,-25693,8443,5129
84840,-2543,-29360,11403,-27441,-4676,7481
84850,12994,-32325,32764,-22886,-16218,14496
84860,14142,-32764,17249,31772,25102,-7849
84870,2947,-27830,8458,25977,18178,-1571
84880,4317,-14438,10820,26079,-19430,-4346
84890,8814,-15804,5724,29451,-17427,-13595
