t_ms,ax,ay,az,gx,gy,gz
35960,28226,-31115,2962,17377,13837,-13790
35970,20808,-18951,-548,18984,9283,-17953
35980,19079,-19442,-1184,16433,12425,-23904
35990,11218,-23168,-7438,28551,20090,-31369
36000,9325,-22822,-9129,29691,28752,-26217
36010,8980,-21152,-9393,28761,32764,-15014
36020,7841,-13389,-10313,27363,32763,-3680
36030,-3583,12228,-8155,21185,-9350,-11312
36040,4945,11665,-4096,21402,-27912,-7572
36050,-5795,21750,-11856,15691,13133,-14856
36060,-32764,15002,-6167,-14277,9607,-4279
36070,-19862,9652,-1429,-20201,-18576,590
36080,-12292,-3508,-1127,-13917,-18879,662
36090,-11763,-3627,-2068,-1871,-21076,13777
36100,1203,-17295,-11326,-448,-16925,32764
36110,16908,-24149,-9153,-23779,-7417,32764
36120,13815,-27137,-8942,-27903,-10078,32764
36130,19251,-24793,-8315,-28338,553,32764
36140,17304,-26473,-8871,-32764,-1738,21424
36150,31705,-32764,-5821,-32764,-29064,12646
36160,32750,-32702,-5596,-22282,-32764,-7858
36170,32750,-32549,-13776,6924,32267,2020
36180,32750,-32764,-5604,-4805,20090,-6630
36190,32745,-32764,-16927,9436,2311,-31099
36200,22583,-18863,-15929,7150,7671,-31945
36210,16615,-10862,-12821,-583,26778,-20156
36220,17288,-14893,-10513,616,31215,-21931
36230,8703,-18210,-13032,12505,24937,-32764
36240,2688,-25222,-12058,21101,15436,-32764
36250,3734,-15050,-11994,12876,13415,-22528
36260,9832,7771,-11778,-4515,-263,-17256
36270,3988,-3823,-882,-9611,21308,-23072
36280,-17275,-1955,1011,1272,32764,-18496
36290,-32764,13426,-2614,6241,8859,-10189
36300,-32764,14911,2002,-6464,-19059,103
36310,-29964,8113,2152,-9800,-9972,18469
36320,-18956,-12505,2058,-13844,-7561,27895
