t_ms,ax,ay,az,gx,gy,gz
jbbj
2620,18427,-29679,6550,-18076,1360,18148
2630,32744,-32764,11895,-23944,-16939,5974
2640,32750,-32764,5199,11152,-981,-14911
2650,22871,-32764,54,26139,-21639,-30450
2660,17989,-32764,-603,21898,-32764,-32764
2670,13007,-17868,-6177,14932,-32671,-32764
2680,15222,-23160,-15288,-11311,17941,-32764
2690,12544,-32764,-14112,-13721,21380,-32764
2700,21562,-32764,-18369,-17013,13406,-32764
2710,19286,-32764,-16052,-19666,23723,-32764
2720,-12665,-32764,-7991,-8720,32764,-32764
2730,-32764,-2708,-16880,8605,20605,-32649
2740,-32764,-349,-4227,-10761,-2667,7257
2750,-32764,-8976,-3289,-10061,-13937,32741
2760,5755,-27982,-6942,-9124,-21332,32764
2770,22197,-32764,-9948,-7128,-18007,32764
2780,12665,-32764,-12992,-6479,-26893,32764
2790,15312,-32764,-13129,-5870,-15415,32764
2800,20134,-29536,-8233,-10630,3953,32764
2810,21810,-27779,-3362,-26034,32764,32764
2820,19643,-32764,16452,-17288,-18462,20839
2830,32750,-32764,32764,-18536,-28183,14898
2840,32750,-32764,30551,17579,1286,-26601
2850,19797,-32764,873,30314,-7070,-31112
2860,16164,-15408,-13570,16335,-32764,-31574
2870,32747,-28276,-3431,-14350,-4341,-32764
2880,18686,-32764,-10771,-9619,32482,-32764
2890,19297,-32764,-12511,-3534,23190,-32764
2900,12461,-32764,-9451,-4326,20044,-32764
2910,-14520,-23611,-9160,5372,32764,-32764
2920,-32764,1333,-16965,5491,16834,-26838
2930,-32764,-4143,-16487,-13452,7615,228
2940,-32764,-6860,-14751,-13968,-15232,25031
2950,13449,-30930,-10198,-16381,-32764,32764
2960,32750,-32764,-8254,-7235,-31706,32764
2970,22917,-24048,-10112,-14566,-18073,32764
2980,11173,-23568,-5307,-26437,-514,32764
2990,15889,-27111,-5534,-23789,-32627,32764
3000,16783,-26596,-6661,-29701,-22567,32764
3010,32750,-32764,8007,-9264,-15080,32764
3020,32750,-32764,20828,-5090,3182,-1905
3030,32750,-32764,11975,14510,-10918,-21624
3040,25878,-32764,-6253,29661,-11924,-32764
3050,16104,-19501,-15647,13829,-8696,-32764
3060,23014,-26381,-9302,-5922,10302,-32764
3070,16355,-32764,-10418,-3768,29169,-32764
3080,14037,-32706,-8304,1106,22671,-32764
3090,2870,-25403,-4355,-2030,6237,-32764
3100,-9087,-14122,-5485,-2020,28060,-32764
3110,-32764,-1571,-8085,-277,18730,-23753
3120,-32764,-1769,-5804,-7878,9756,1080
3130,-32764,-9751,-3389,-5715,-3996,22104
3140,-7060,-23800,-16435,-8914,-20674,32764
3150,30617,-32764,-13528,-17056,-22536,32764
3160,27772,-32439,-12986,-16457,-21789,32764
3170,14979,-32764,-13590,-12861,-32764,32764
3180,21452,-29137,-9614,4404,-32764,32764
3190,16241,-23083,-11298,1617,-26358,32764
3200,32750,-32764,-2526,14304,-9137,32764
3210,32750,-32764,721,-1792,1931,-11706
3220,32436,-32764,967,8357,-3618,-32764
3230,14196,-32764,-19771,7007,-17508,-32764
3240,15354,-17132,-11971,-17250,-19623,-32679
3250,21915,-28193,-9931,-25580,10994,-32764
3260,11860,-32764,-12496,-19198,32764,-32764
3270,8784,-31484,-12709,-5106,32764,-32764
3280,8766,-28194,-5320,2930,32362,-32764
3290,-1622,-14391,-3196,14723,22275,-32764
3300,-31956,-935,-14239,10033,25827,-32497
3310,-32764,3655,-26524,4700,-2844,-9513
3320,-32764,-9162,-23070,-11967,-23915,30309
3330,-349,-32764,-19603,-27935,-31082,32764
3340,28835,-32764,-13087,-28106,-32018,32764
3350,30359,-32764,-14260,-18022,-32764,32764
3360,27859,-30389,-7288,-25273,19303,32764
3370,23365,-24104,3793,-32764,5669,32595
3380,26306,-32764,7776,-25614,-3425,25699
3390,32750,-32764,32698,-26458,10843,16765
3400,26631,-32764,31328,13543,-7439,-6463
3410,22997,-32764,-5601,32764,-20208,-17872
3420,19795,-21990,-8998,30006,-22160,-31986
3430,20183,-16969,-4164,13280,-23413,-32764
3440,18732,-31264,-4156,4666,15526,-32764
3450,17247,-32764,-5109,10121,25769,-32764
3460,14881,-32764,-7424,20352,31461,-32764
3470,5219,-25644,-2600,23126,8879,-32764
3480,-21357,-9305,-12608,15496,24608,-32764
3490,-32764,3317,-27919,-319,-3829,-11288
3500,-32764,-1157,-10795,-14716,-8146,17909
3510,-10979,-15825,-5239,-15887,-19772,32764
3520,26124,-28023,-2564,-13053,-30526,32764
3530,24897,-21892,-7735,-14501,-17629,32764
3540,17034,-20622,-5664,-13922,-24133,32764
3550,11115,-19096,-4379,-9699,-21979,32764
3560,11730,-20116,-9176,-3313,-32764,32764
3570,32744,-32065,-2384,342,-31736,32764
3580,32750,-32764,-8347,20390,-8953,16439
3590,32750,-32764,-10484,3204,-5640,-6060
3600,29924,-32764,-23518,9328,-21465,-32764
3610,18138,-22999,-21215,-8758,-5995,-32764
3620,24252,-19989,-17690,-18313,6579,-32764
3630,20686,-32510,-16436,-19028,30173,-32764
3640,14497,-32764,-12865,-15010,25553,-32764
3650,8352,-32764,-10234,-8718,21362,-32764
3660,-1342,-24927,-3993,-3161,21564,-32764
3670,-32764,-8965,-8092,-6398,18372,-32764
3680,-32764,-13205,-6711,-11231,-8420,853
3690,-32764,-15892,5417,-14048,-1403,28666
3700,1829,-26090,-5503,-3739,-26275,32764
3710,28825,-32764,-9834,-8189,-22913,32764
3720,24348,-32764,-14283,-1617,-27458,32764
3730,23312,-26115,-14011,-8990,-19497,32764
3740,17225,-21421,-8795,-13408,-2075,32764
3750,16139,-26337,-6541,-21491,-2416,32496
3760,25252,-32764,-543,-13352,-17599,29982
3770,32750,-32764,21919,-15686,-324,24364
3780,32750,-32764,27545,8322,15919,-19142
3790,26863,-30795,-23053,28186,-30469,-32306
3800,28715,-18568,-18782,-11711,25603,-32764
3810,20544,-23988,-10161,-1451,31744,-32764
3820,14908,-27549,-7852,5013,29954,-32764
3830,17950,-27829,-7825,12107,27263,-32764
3840,18987,-32764,762,15925,32764,-32764
3850,-3844,-19841,-10481,28188,32364,-32764
3860,-32764,-172,-25205,26784,11977,-30172
3870,-32764,-6207,-21928,-18296,2374,9916
3880,-31109,-18686,-11258,-18114,-17091,32538
3890,19445,-32764,-8801,-20105,-32764,32764
3900,23909,-32764,-12035,-10089,-28088,32764
3910,16223,-32764,-14313,-9046,-32764,32764
3920,18188,-32673,-11765,-8420,-26087,32764
3930,28628,-27376,-9685,-6642,-11734,32764
3940,24338,-32764,-6915,-5967,-12037,23371
3950,32750,-32764,-1623,2307,-24725,27688
3960,32750,-32764,10229,-4797,6689,-13902
3970,20314,-32764,-9552,23013,-13175,-32764
3980,21333,-20936,-20933,-759,-24304,-32764
3990,27643,-28908,-18531,-23374,13055,-32764
4000,18125,-32764,-14722,-21619,32764,-32764
4010,16124,-32764,-13130,-11396,29164,-32764
4020,5333,-32764,-9731,-2007,27310,-32764
4030,-10327,-27644,-7339,4121,28857,-32764
4040,-32764,-7020,-13076,10646,22527,-26310
4050,-32764,-8213,-10317,-4941,-16381,10189
4060,-32764,-12925,-3905,-13571,-1952,31692
4070,-855,-32764,-4084,-15058,-22462,32764
4080,28478,-32764,-13473,-7214,-32764,32764
4090,30278,-32764,-21532,21210,-32764,32764
4100,17412,-24781,-15425,18544,-30037,29211
4110,9341,-17104,-9251,11990,16326,31863
4120,7819,-23016,-12968,9117,6397,32764
4130,31649,-32652,-12428,6458,-5539,32764
4140,32750,-32764,-18230,18266,2040,4168
4150,32750,-32764,-17978,-709,-17089,-27696
4160,20353,-28858,-11669,-10195,-16802,-32764
4170,15019,-18948,-13579,-17350,-1029,-32764
4180,20258,-32577,-11572,-26336,10273,-32764
4190,21432,-32764,-15347,-24832,21393,-32764
4200,18796,-32764,-10825,-23012,30615,-32764
4210,-9573,-32685,-7503,-6064,27282,-32764
4220,-32764,-8080,-4490,-351,9344,-32027
4230,-32764,-2607,1397,-3343,-4492,-928
4240,-32764,-5204,4884,-1331,-7556,24404
4250,-17964,-23845,3077,-4022,-5353,32764
4260,20827,-32764,-6277,5219,-25397,32764
4270,30415,-32764,-11679,2824,-6739,32764
4280,17622,-26473,-9886,-10324,9313,32764
4290,11984,-21488,-7070,-16644,5177,32764
4300,8879,-24341,-11300,-16606,-18728,32764
4310,32750,-25240,20610,-8840,-31799,32651
4320,32750,-32764,-2158,17843,-26118,-16351
