t_ms,ax,ay,az,gx,gy,gz
,5495,946,5317,8972,-16318
24130,-15291,3804,4399,2018,1518,-12730
24140,-19289,5777,6073,-822,1676,-3047
24150,-18370,6585,6332,328,-702,3261
24160,-15586,5249,4369,875,-1447,8926
24170,-12149,4548,1891,1172,-5508,13689
24180,-7066,2854,-2434,3842,-8224,17746
24190,-2271,2582,-4803,-541,-3598,23518
24200,3361,-2802,-3828,-9852,-6971,26944
24210,9286,-6295,-3040,-11168,-13178,25820
24220,17519,-12257,-551,-15567,-13440,27137
24230,24443,-14218,465,-15034,-12587,27613
24240,27299,-17296,1006,-17092,-11564,25142
24250,27127,-19759,2232,-17059,-12943,22014
24260,26349,-19801,583,-12026,-14355,17857
24270,23544,-18971,836,-11009,-13939,15354
24280,19354,-18489,-966,-3929,-8667,14551
24290,21007,-17266,-834,-8470,-1056,13761
24300,18172,-16809,-3562,-6020,1722,9331
24310,18082,-15587,-2133,-9906,7109,5139
24320,10984,-15110,-4991,-7382,9947,-793
24330,9162,-15385,-7816,-7506,10984,-1275
24340,7660,-14357,-5770,-17743,18994,4871
24350,6178,-16450,-3392,-20095,20794,7436
24360,-2073,-18169,4306,-20263,7119,5829
24370,6431,-22809,7466,-699,-9343,6092
24380,9937,-24708,3798,12824,1154,2855
24390,10923,-28545,2041,17237,-876,-861
24400,14658,-26788,-940,24462,-7286,-6038
24410,16928,-24914,-2728,24887,-8883,-11139
24420,20597,-24551,-4591,22440,-10316,-15864
24430,20222,-20982,-4032,15364,1074,-19604
24440,20687,-20534,-3869,14644,7067,-20762
24450,18952,-17270,-4696,15992,7847,-23044
24460,17978,-14317,-4751,14573,8839,-22770
24470,14493,-10827,-4048,10170,4944,-24190
24480,12050,-4060,-1739,5328,6674,-24641
24490,8599,-1484,514,7036,8525,-25634
24500,4358,283,284,9364,10511,-24408
24510,1055,3906,42,7699,10780,-21177
24520,-3815,5783,2133,2320,7351,-20266
24530,-7485,8144,4012,975,5258,-15902
24540,-9213,9268,5901,-2898,6075,-10585
24550,-8823,10776,7108,-3673,4586,-6081
24560,-7349,9184,9239,-4537,4123,-4040
24570,-13776,8225,10806,-2878,2792,-3174
24580,-16435,7979,10364,-578,351,3343
24590,-14745,5985,7944,3035,-2819,7976
24600,-11042,5189,1881,5598,-5302,13465
24610,-6264,3959,-100,1664,-7430,16699
24620,1639,2523,-1255,-3342,-9281,21936
24630,10389,2708,-287,-8063,-7268,21545
24640,13738,-1424,2653,-12449,-9030,19522
24650,16885,-1851,4563,-11564,-9765,18874
24660,15458,-1464,3996,-5368,-15659,17026
24670,16679,-7197,1121,-5105,-12982,19938
24680,18415,-7647,-1102,-6929,-13831,22753
24690,23273,-13478,-1167,-11667,-16230,24188
24700,22702,-17339,-2644,-8167,-8493,22096
24710,25162,-19253,-829,-12998,-7469,22212
24720,23632,-17088,-5698,-3890,-9048,14019
24730,22116,-16158,-650,-9856,-3125,10077
24740,21158,-16569,2056,-10548,-1503,5499
24750,17883,-15616,3560,-7396,1742,2372
24760,16509,-17178,6864,-3007,5105,998
24770,15801,-18442,6772,1635,4322,-1712
24780,19957,-19592,5997,5803,2120,-4902
24790,22232,-19755,3429,9539,3509,-8674
24800,27052,-20359,-582,13194,2397,-11916
24810,25983,-19008,-1755,9801,11058,-15768
24820,25635,-18597,-4252,12399,6507,-20040
24830,24421,-18378,-7180,9948,11687,-21830
24840,23484,-16033,-8534,9895,11889,-22897
24850,19601,-12553,-5197,5116,16255,-22752
24860,13753,-6997,-833,6739,19964,-19085
24870,7532,-8798,2025,4338,26895,-13801
24880,4768,-5357,1381,10858,20256,-11735
24890,5402,-3858,1595,16793,10936,-15163
24900,-147,-1085,163,18618,7266,-21401
24910,-6191,3985,-1115,17202,-523,-23924
24920,-11567,12346,1525,8457,2740,-16000
24930,-16167,13835,2028,3027,3702,-9575
24940,-17255,12760,4117,-1725,1567,-2092
24950,-16180,10650,4164,-1702,1650,3253
24960,-12098,7495,2361,-1908,716,9170
24970,-9132,5552,-368,-1074,1113,11443
24980,-7128,3468,-3371,-2724,-4307,13847
24990,-270,-131,-4100,-7506,-10557,17782
25000,4843,-790,-5341,-13545,-15907,20546
25010,8294,-6695,-5397,-20080,-19016,23250
25020,13276,-12711,-5131,-25461,-24195,27057
25030,21441,-18853,-6015,-22236,-24708,30452
25040,25611,-24755,-9609,-15614,-11850,31988
25050,30408,-26532,-11745,-16792,-15128,26686
25060,31873,-25980,-5188,-23349,-12133,20348
25070,29816,-25018,-1323,-23332,-5782,14554
25080,23268,-21512,-1833,-12563,-734,6960
25090,18763,-20441,3041,-11477,-978,315
25100,15884,-21871,6489,-5544,1394,-1159
25110,10253,-20951,8585,-1988,7323,747
25120,15590,-20564,1350,5279,3378,-1546
25130,19965,-20773,-2000,7238,2630,-5311
25140,20775,-21629,-298,9537,7947,-7375
25150,24500,-23355,-606,14368,9863,-7403
25160,26301,-23827,-6682,24162,9513,-12832
25170,29291,-22990,-10079,23939,4563,-21654
25180,24527,-21387,-9633,20183,10300,-25886
25190,19286,-15391,-9886,15576,10677,-27320
25200,14754,-10258,-8477,11093,12482,-26827
25210,9259,-5766,-4611,6109,15832,-22393
25220,6835,-1317,-3201,9004,17811,-18611
25230,8420,-1063,-4439,10658,14392,-20846
25240,8715,-55,-3260,9898,11415,-31195
25250,-5810,2841,-3224,3063,12557,-32533
25260,-15348,7902,1747,-2448,11963,-16198
25270,-20116,8184,5146,-7434,9874,-9541
25280,-16259,5574,8672,-691,-352,-7614
25290,-16124,4169,8536,541,1638,-3991
25300,-18325,2602,8972,-3236,1870,2776
25310,-17738,2262,8824,-1636,-3232,8485
25320,-14334,3607,5068,2891,-4916,13310
25330,-9683,4170,314,2486,-7232,18478
25340,-3245,5021,-1621,-42,-12429,22025
25350,2264,4473,-1519,-4558,-11241,23468
25360,5119,2349,-1576,-13493,-12762,25170
25370,12469,-3821,2551,-16767,-14845,25322
25380,15772,-6866,569,-7870,-17551,22409
25390,21648,-6818,-1322,-6556,-19796,21860
25400,21355,-9790,-4443,-4359,-18257,19040
25410,20996,-10475,-7891,-3886,-18456,20417
25420,23202,-13860,-7153,-9811,-11155,23965
25430,25116,-18999,-7251,-13629,-8660,22832
25440,23592,-18012,-10373,-9385,-6086,17584
25450,21733,-17934,-3983,-17460,3987,17094
25460,20764,-19730,-3180,-15530,5149,10637
25470,15247,-18158,-2589,-13372,5484,4924
25480,11195,-22205,5821,-13620,1799,-171
25490,10492,-23843,6629,-3323,-2216,-1306
25500,12059,-25157,4884,2607,2742,3024
25510,16582,-24880,5371,9816,1738,-2036
25520,19302,-29081,2971,16381,5545,-7438
25530,20325,-27876,-2967,25845,3752,-11831
25540,25040,-25739,-9797,29090,2278,-16222
25550,26601,-22129,-12707,23173,10193,-20435
25560,22924,-17841,-10818,16703,8101,-23767
25570,21522,-17294,-8972,12367,12284,-24363
25580,15023,-12267,-8031,12136,5573,-29044
25590,9496,-4653,-5661,7782,6256,-28906
25600,9308,-3653,-3283,4304,14783,-22831
25610,6214,-391,-2835,7069,19294,-21456
25620,-3715,2470,521,5284,13928,-24477
25630,-9150,4790,2668,3971,3942,-21023
25640,-10090,6882,4363,1181,3969,-12767
25650,-14242,6859,6045,-3382,5195,-10417
25660,-20052,7562,11794,-4705,-3558,-3886
25670,-17832,6433,13048,-3424,-1147,5713
25680,-13802,5702,10185,973,-1100,11449
25690,-9319,4348,7719,2662,532,15019
25700,-5270,1776,4269,2329,520,18361
25710,-1243,760,1224,2142,-4947,18650
25720,7372,-101,-562,-2942,-6650,20497
25730,10123,478,-2118,-8022,-4435,21135
25740,16159,-2722,737,-17313,-6914,20845
25750,16082,-2899,4397,-18883,-9423,19183
25760,16840,-8047,4603,-14696,-15309,19421
25770,19534,-11006,1860,-11289,-17450,20371
25780,18871,-16624,5196,-15975,-10318,22121
25790,14216,-20089,-2064,-722,-16098,20736
25800,21715,-27684,1699,-9042,-4432,29689
25810,26234,-23634,-127,-9487,-534,24782
25820,23816,-20352,1503,-11948,-2308,12377
25830,18968,-20052,4760,-10012,692,-125
25840,13502,-18612,792,-2668,4092,-4606
25850,10865,-17801,1736,-6924,3197,-5629
25860,10471,-14641,-1958,1708,-1624,-9297
25870,9497,-13372,-2859,-2405,-759,-9229
25880,7780,-15533,-131,-9821,3736,-4429
25890,3039,-20399,13049,-19131,11871,4666
25900,9210,-27900,17828,4519,-5478,3179
25910,20852,-27347,6612,23070,-10206,-1718
25920,25824,-23818,-132,19885,1059,-6922
25930,25781,-23374,-986,19429,2480,-14206
25940,25985,-23210,-6608,24325,2294,-21731
25950,25061,-17559,-10998,17725,3705,-29239
25960,22888,-15643,-9049,8698,4991,-31361
25970,20778,-11956,-5855,3736,17185,-23287
