t_ms,ax,ay,az,gx,gy,gz
42,-1508,14825,23863,-5429
97730,-22772,16076,-12085,8185,-2771,4936
97740,-20311,13285,-15369,-5387,-11854,11526
97750,-4248,-11977,-4027,-25199,-13297,26414
97760,13014,-24389,3369,-26703,-11924,32139
97770,18996,-17644,14523,-23258,-3836,25666
97780,23881,-3262,15870,-16101,-4198,10798
97790,18394,-2521,23944,-9996,5642,755
97800,24403,-10326,29591,-4832,3932,-474
97810,22624,-13127,29374,2699,4295,-6165
97820,23933,-11173,29302,2405,-5827,-3882
97830,26995,-5650,29069,3664,-9131,-2673
97840,24526,-2219,24547,5196,-1970,-7726
97850,18006,-7200,12378,15260,-4499,-18925
97860,14000,-14613,780,15778,1915,-28914
97870,6575,-14657,-3490,12469,10894,-30760
97880,924,-9741,-4673,10501,15905,-22386
97890,-3951,4300,-2415,12046,902,-17635
97900,-7040,18256,-7115,6811,-1675,-18097
97910,-27659,17053,-11067,-23543,23365,-9410
97920,-17995,-17432,10617,-32764,-6693,11733
97930,-1915,-18020,15670,-25030,-22435,21122
97940,7030,-10303,21367,-17671,-4849,18675
97950,3820,-6998,17128,782,-3500,8718
97960,2186,-3432,13440,5251,-9213,10090
97970,14542,-3858,15572,8990,-9644,14449
97980,22325,-7439,15181,1709,-8471,6456
97990,23862,-4331,22786,2056,-6897,2943
98000,19504,-5900,32764,-17246,-2212,9798
98010,25325,-5162,32764,-3780,-9202,4140
98020,20300,-5011,23233,12460,-10223,-12755
98030,13588,-10197,7865,19829,-4669,-24899
98040,7880,-13213,3820,19672,9165,-27972
98050,-2757,-10057,-3937,17260,23855,-23113
98060,-14066,2050,-3686,8497,26313,-4119
98070,-13059,9058,-7870,9994,4942,1888
98080,-8732,12412,-10636,-11120,-4639,12281
98090,-2288,-20250,8908,-32764,-2546,24327
98100,17598,-24417,16110,-32764,-16763,32741
98110,14748,-9667,19405,-21672,-7280,19316
98120,13893,-1695,13291,-11029,-15689,5005
98130,11101,-6029,19453,-1095,-8211,1925
98140,22760,-12260,18865,2390,-6968,-1659
98150,29029,-17593,15769,3289,5676,-1357
98160,27661,-17511,31825,-4676,6504,4649
98170,32750,-11352,30015,1046,-4609,994
98180,28334,-9402,23913,8638,2481,-14271
98190,23477,-16894,12144,17643,4420,-24023
98200,16703,-26549,1299,19624,11051,-32764
98210,7918,-29711,-1344,21107,17408,-32764
98220,907,-22239,-439,25556,22578,-31443
98230,-16007,-2817,-8125,28636,22583,-21259
98240,-32764,16835,-16914,18857,3912,-7252
98250,-31153,21796,-25170,2856,-15518,6129
98260,-19933,4817,-9735,-21498,-3671,14682
98270,-5471,-15666,-3415,-30907,-5775,23399
98280,2013,-26653,2722,-32764,-10490,26803
98290,6682,-21907,3661,-20910,-24026,26783
98300,15235,-16738,9437,-12609,-15899,24434
98310,16022,-12619,15161,-14332,2986,26926
98320,30824,-23927,31706,-9256,4970,20164
98330,32750,-21868,32764,-7388,3320,12712
98340,32750,-18327,32764,2720,1916,-1617
98350,32750,-19963,32764,14143,983,-17312
98360,20788,-23780,22901,24406,8071,-24190
98370,16496,-30864,13264,29050,7402,-28736
98380,10313,-29950,2203,31816,5928,-32161
98390,4071,-21151,-4619,30385,1069,-32756
