t_ms,ax,ay,az,gx,gy,gz
bbj
105950,4214,-22146,3731,-27432,-13416,13019
105960,7841,-18589,6569,-31951,273,11458
105970,3789,-14288,4797,-25420,-270,7327
105980,4714,-12282,1762,-22344,-11641,6829
105990,11694,-18912,763,-24200,-18631,6650
106000,15125,-32764,9950,-31798,-5483,8807
106010,29425,-32764,32565,9523,3955,-5826
106020,12929,-32764,7100,32764,30234,-2625
106030,7695,-20140,7965,23016,-10284,-9398
106040,10298,-14554,8929,27840,-10449,-15594
106050,7567,-17401,-1293,26319,4845,-18713
106060,4093,-16793,-222,24104,8477,-19062
106070,1124,-22325,1999,22223,13735,-14425
106080,-2941,-12893,612,26102,15259,-9079
106090,-6985,-1146,-10784,16990,7080,-619
106100,-1637,-2315,-18401,-3534,-7423,1429
106110,-1227,-25473,-1651,-32764,13294,4734
106120,-2266,-25265,8573,-32636,-12852,7662
106130,6639,-17661,1982,-27210,-31468,12889
106140,8998,-17674,1318,-24082,-23544,16878
106150,7985,-18491,3187,-21061,-19095,18514
106160,10897,-21311,230,-16935,-19474,16836
106170,32750,-32764,32075,-21167,-32626,22494
106180,12983,-32764,-215,28523,4827,-23126
106190,17530,-32764,2622,11690,-18583,-21168
106200,20695,-27849,9883,8011,-18002,-26969
106210,17933,-17727,1327,11728,-7347,-32617
106220,13898,-25159,-4436,7098,1271,-32764
106230,11247,-31505,-7318,3081,5080,-32764
106240,15699,-31616,-10490,2254,9404,-32764
106250,19498,-25889,-13224,1554,-2147,-32764
106260,9126,-11414,-12590,-4220,-12850,-32764
106270,-32764,20389,20715,-8607,13089,-32431
106280,-31303,6288,32358,-8457,-11756,6654
106290,-1602,1996,22440,3732,-20747,15598
106300,925,-5678,13706,11257,-14107,4330
106310,-362,-6190,-290,12850,3123,1784
106320,-3479,-7491,-3800,6982,899,5205
106330,1102,-7554,-1424,13724,-15082,8445
106340,10254,16472,-14646,28120,-25617,4127
106350,15918,18352,-32466,14516,-5683,-108
106360,21517,26281,-32750,7910,3117,15508
106370,32750,22235,-32595,-1637,-5553,6885
106380,19954,8090,-27041,-9812,14123,-7634
106390,14126,-4356,-16017,-19430,-2323,-15243
106400,4657,-12174,-10584,-24799,10536,-20411
106410,-4154,-10171,-3094,-26509,2457,-18388
106420,-5363,146,814,-18166,-8094,-15763
106430,-15669,10807,9519,-23208,-15798,-16066
106440,-14862,8634,32764,-13200,-7612,10851
106450,16309,-16,32764,-5355,7683,16504
106460,1454,-122,32764,14056,11133,5730
106470,-4150,-4127,8216,29238,-6058,8086
106480,-3193,-6571,669,31543,-9544,10203
106490,-39,-10034,-3394,30737,-13633,14340
106500,8961,-18053,-6727,32764,-5863,18170
106510,14272,-23642,-17534,32764,-14353,12835
106520,12682,-24481,-30402,32764,-7414,2177
106530,14477,-16365,-32750,32764,6201,7106
106540,13829,-3762,-32750,31962,-13987,-2711
106550,6886,1424,-32750,-3830,-7020,-3787
106560,14404,-14114,-32750,-32764,9575,3446
106570,14912,-19747,-31307,-32764,2718,-5274
106580,14633,-22641,-23729,-32764,3854,-7528
106590,10501,-20231,-14643,-32764,15452,-10862
106600,3253,-16071,-6462,-32764,11482,-15208
106610,598,-7610,-110,-25807,12631,-14608
106620,-5698,-1881,7502,-21390,7936,-13886
106630,-8741,884,17597,-19561,-373,-11665
106640,-13106,762,32300,-9734,-2329,-2983
106650,-9257,769,32764,3633,-1953,4295
106660,-8628,-1556,25388,16529,-2995,7674
106670,-4610,-1924,10102,24573,-6884,10388
106680,-2458,-2980,1080,26727,-7950,13425
106690,4403,-7090,-4060,26662,-19441,13354
106700,10277,-11574,-11928,31995,-21864,7259
106710,9151,-12162,-21970,32764,-11630,459
106720,9528,-10450,-29772,32617,-2294,704
106730,8067,-8694,-32360,26379,6003,4659
106740,9597,-4894,-32750,26860,1253,2842
106750,9488,1154,-32750,22661,-2162,75
106760,7645,6604,-32750,1936,-5116,-1371
106770,10359,-3582,-32750,-20987,-2532,853
106780,9919,-11633,-32750,-29485,-817,-895
106790,11572,-14759,-29993,-32764,319,-2217
106800,10039,-15662,-23818,-32764,8367,-3198
106810,5009,-14814,-16946,-32764,16946,-5984
106820,3918,-10477,-6850,-32624,12032,-10927
106830,651,-7105,196,-28015,8496,-10199
106840,-2259,-4122,5220,-24293,8987,-12112
106850,-7996,-2046,24932,-21931,5135,-7223
106860,-9762,-2456,32764,-6391,-900,-1210
106870,-9864,-919,32713,5054,3187,2972
106880,-9552,373,20241,18696,-2489,6314
106890,-6411,-923,10642,24191,-3304,11491
106900,-1195,-2781,1958,27688,-5161,15731
106910,4567,-6586,-3282,26911,-13425,17562
106920,9541,-11879,-8605,32703,-21440,12903
106930,11453,-11822,-23786,32764,-12104,3775
106940,9640,-9701,-28634,30624,7792,6151
106950,10930,-2593,-30126,24102,3727,7130
106960,15181,2378,-32750,18047,-3797,1650
106970,20077,4268,-32750,1621,-3537,-2158
106980,26949,-1082,-32750,-18075,7589,1422
106990,21266,-3135,-32748,-21023,2932,-4342
