t_ms,ax,ay,az,gx,gy,gz
2567,-22353,390,21971
103190,8295,-19135,6173,-27727,1471,25850
103200,10357,-24188,9314,-32751,9398,23629
103210,10552,-26384,11353,-29139,10295,12962
103220,8019,-29222,12345,-30170,18757,9750
103230,2319,-32764,21204,-31894,831,9098
103240,5865,-29396,32764,-25322,1445,8443
103250,4143,-25212,32764,-8586,-371,2625
103260,6845,-25958,32764,10926,-3512,-452
103270,7745,-29094,26230,25937,-9393,-6895
103280,13869,-32764,24409,29713,-12252,-12524
103290,12202,-32764,17313,32764,-8891,-23942
103300,7119,-32764,7911,32764,-6991,-28634
103310,4046,-24712,1536,29620,-4591,-31001
103320,-2995,-12989,-5571,24768,3860,-28436
103330,-14925,3381,-16107,18468,17510,-17433
103340,-12079,6598,-13660,4169,-5256,-3300
103350,-6217,5967,-8870,-6361,-10586,2319
103360,-6193,1616,-8436,-16077,1517,4774
103370,-6895,-9350,-6726,-28010,1240,9371
103380,-1816,-23258,-4066,-32764,-9882,19282
103390,5355,-32764,1302,-32764,-7626,27360
103400,9989,-32764,10507,-32764,-6680,24921
103410,14830,-32764,12624,-32749,6058,20461
103420,9642,-32706,26168,-28716,-2944,14427
103430,10137,-30224,32457,-16356,-15399,11019
103440,17116,-32764,32764,-17,-6780,7219
103450,14119,-32764,24462,26145,838,-7190
103460,8310,-32764,12481,31477,-2356,-12117
103470,7510,-29645,2450,26400,-2794,-17403
103480,3727,-12837,3040,22835,-8752,-22004
103490,1825,-12223,1601,21746,411,-21553
103500,-660,-13749,3330,18097,7033,-16870
103510,-1278,-14833,2006,19818,16362,-11867
103520,-4925,-10056,-18,18747,16115,-5191
103530,-4934,3236,-8039,21505,-5017,-1629
103540,-7997,4476,-20551,-4546,-4387,-250
103550,-2939,-18757,-4582,-32739,-852,14702
103560,12708,-32764,4836,-32764,-12532,19478
103570,6592,-23981,13885,-32764,2064,14032
103580,9777,-15652,4000,-23225,-14797,10647
103590,8731,-19014,12913,-27194,4373,12680
103600,8836,-21265,12800,-22427,3724,6403
103610,4917,-32764,32764,-29934,13616,9454
103620,11676,-32764,28897,19132,-3572,-3858
103630,5165,-32764,8786,19970,5080,-1567
103640,7665,-22873,9258,23717,-17542,-6819
103650,8214,-9411,6702,22984,-13886,-11410
103660,9635,-13315,6349,25723,-345,-16081
103670,6642,-17274,1122,24690,6456,-19574
103680,3779,-19955,336,23345,12254,-18811
103690,-794,-19188,-147,25270,14399,-13318
103700,-5575,-5954,-10531,23133,2453,-6520
103710,-4689,-2524,-13843,-9606,-2639,1472
103720,-1676,-24063,12667,-32764,13088,11976
103730,1854,-17430,12392,-32764,14609,9687
103740,2529,-14425,9617,-25513,-4923,8288
103750,9159,-8969,4837,-24836,-9866,4931
103760,6405,-10385,8404,-22209,5784,-508
103770,5727,-18368,8767,-18979,10482,-3718
103780,-4677,-32764,32660,-17945,10170,-1808
103790,-12885,-32764,32764,5331,2996,1059
103800,977,-25465,19902,21872,-27249,-3114
