t_ms,ax,ay,az,gx,gy,gz
779,-32764,14782,-32764,-7996,6988
12850,6199,-32764,4672,-32420,-20187,-5937
12860,23080,-32263,10484,-31664,-32764,8571
12870,32750,-32764,32764,-32764,20933,12308
12880,18949,-32764,29332,24018,-3683,-9526
12890,9281,-32764,-15871,32764,-26976,-24953
12900,10660,-21532,-15567,31673,-21463,-15181
12910,23455,-12268,1149,4919,-18495,-19176
12920,22935,-24733,7085,8442,5864,-32764
12930,10780,-32214,1246,19391,30630,-32764
12940,1789,-31630,-180,30328,28613,-32764
12950,-10180,-20264,-14978,32764,32585,-30125
12960,-17760,-3285,-31586,10123,15956,5314
12970,4349,1646,-27114,-12675,-5275,7019
12980,-2762,-23721,-15180,-32764,17482,7503
12990,2992,-32764,2176,-32764,9558,7288
13000,3817,-32764,14303,-32764,-3294,5001
13010,6784,-30361,7851,-32764,-17898,2755
13020,6010,-25016,9379,-31548,-19967,6120
13030,17045,-24766,23101,-29038,-13586,11143
13040,32750,-32764,32764,-22774,18,5366
13050,19631,-32764,32764,11520,-8368,-13227
13060,19852,-32764,4719,32764,-32646,-19309
13070,22693,-22068,-2392,25452,-15163,-28607
13080,21730,-26267,1173,17383,-1860,-32764
13090,12111,-29155,27,19658,26694,-32764
13100,3768,-24276,-1614,26806,27984,-32764
13110,-1819,-11659,407,29488,23411,-26715
13120,-12122,-3457,-16002,23427,26825,-9119
13130,2596,-457,-18655,-11131,12019,16134
13140,-1610,1145,-24274,-9422,588,2934
13150,-3812,-23367,-24191,-32374,-5072,3962
13160,2069,-32764,-11682,-32764,4887,17866
13170,5320,-32764,-1961,-32764,981,13702
13180,7584,-32764,-877,-32764,-9149,7516
13190,11560,-32764,7789,-32764,-31148,3084
13200,32612,-32764,30319,-29642,-28963,8537
13210,32735,-32764,32764,-26054,32764,-728
13220,15532,-32764,10539,32764,-17958,-12395
13230,23305,-32764,-10369,32764,-7640,-15625
13240,20617,-32764,7988,19100,-8484,-32709
13250,8376,-32764,-1182,32764,24790,-32764
13260,2369,-32174,-9680,32764,32764,-31914
13270,-6374,-8753,-20226,32764,32496,-15463
13280,-4912,-4663,-24618,6640,21749,3413
13290,-8846,-2734,-19383,-19031,21495,10306
13300,12867,17950,-12443,-31312,11421,15003
13310,9899,-16143,-25658,-14386,-20906,-17026
13320,2582,-32764,-14794,-32764,13061,476
13330,-2328,-32764,-1149,-32764,11969,-9596
13340,7579,-32764,70,-32764,-15089,-11789
13350,5580,-32764,696,-32764,-32764,-14565
13360,22330,-32764,14357,-32764,-32764,-832
13370,32750,-32764,32764,-32241,2981,13209
13380,12704,-32764,19620,32506,-16124,-32764
13390,27164,-32764,-23102,32764,21674,-15190
13400,15147,-25900,-2433,25233,14744,-27785
13410,7498,-32336,-322,32764,16271,-32360
13420,3190,-28602,-6752,32764,26082,-24923
13430,3459,-22959,-9274,32764,22089,-18715
13440,-1217,-14597,-8033,26366,26220,-11225
13450,-13689,-4737,-26677,14820,30594,34
13460,-691,5158,-32750,-8203,-13001,7965
13470,-523,-17433,-32032,-31840,-15163,4740
