t_ms,ax,ay,az,gx,gy,gz
j
10360,14905,-28519,-2006,-30603,7273,30717
10370,32750,-31877,-7228,-20936,-12959,26951
10380,32750,-32764,19206,-11368,14438,8256
10390,32571,-32764,5413,6057,-632,-7027
10400,32750,-32764,274,20184,-28637,-32764
10410,25759,-32764,-11948,18163,-25171,-32764
10420,18630,-25526,-17189,816,-1857,-32764
10430,15893,-22288,-12632,-10712,11667,-32764
10440,13587,-30639,-13625,-9706,24247,-32764
10450,18466,-32764,-21204,-6318,32548,-32764
10460,22187,-32764,-11480,-11583,3944,-32764
10470,-2800,-32764,-5989,2733,5005,-32764
10480,-32764,-26117,3234,5574,24692,-32764
10490,-32764,2320,1475,6417,-6053,-17135
10500,-31273,4310,5577,-5391,2541,751
10510,-32764,13669,3018,1381,5171,2968
10520,-32764,15164,-5295,-2557,-3096,17157
10530,-20740,1233,-5121,-5173,-10278,29918
10540,-8568,-23369,-4903,-11822,-14857,32764
10550,14890,-32764,-9997,-1811,-31735,32764
10560,11169,-32764,-12487,1468,-32764,32764
10570,17806,-31881,-15357,27959,-32764,32764
10580,12449,-32214,-14921,32361,-11129,32764
10590,15869,-24905,-13273,9780,26198,32764
10600,18061,-24779,-11526,-4472,24373,32764
10610,31698,-25516,-16121,-6769,8865,32752
10620,32750,-32764,-7073,-3242,-10678,8438
10630,32750,-32764,-5280,-4910,-21468,-32366
10640,30103,-32764,-16511,-593,-13406,-32764
10650,18632,-32764,-20267,-13589,2846,-32764
10660,20863,-29442,-15561,-18188,25324,-32764
10670,11955,-32764,-14901,-11308,26522,-32764
10680,10506,-30917,-12642,-9306,20002,-32764
10690,7993,-32764,-12832,-8978,21857,-32764
10700,993,-32758,-14358,-7644,22743,-32764
10710,-17885,-23672,705,-7521,24288,-32764
10720,-32764,2381,-3721,660,9266,-16814
10730,-32764,9111,3482,-2632,-458,-2197
10740,-32764,14162,-518,-5137,6335,5374
10750,-32764,8696,-6946,-3325,-6512,19553
10760,-19018,-5890,-11428,-14788,-15783,32764
10770,-449,-27046,-10557,-14061,-27728,32764
10780,11296,-32764,-10824,-7996,-32764,32764
10790,21321,-32764,-12437,1316,-18624,32764
10800,29204,-32652,-2680,-5554,9045,32764
10810,15306,-20297,-8851,-8946,16349,32764
10820,7687,-19941,-6197,-31893,-8310,28932
10830,21453,-32764,8834,-27830,-32764,32764
10840,32750,-32764,-5870,804,-25982,27444
10850,32750,-32764,2864,296,11996,-7179
10860,32750,-32764,9763,8396,-19846,-32431
10870,11358,-32764,-4889,17470,-5478,-32764
10880,14398,-20042,-10554,5582,-12936,-32764
10890,22363,-30160,-6582,-9226,14168,-32764
10900,21455,-32764,-10994,-4700,32764,-32764
10910,17846,-32764,-7547,1866,18092,-32764
10920,7839,-32764,-7080,5432,14600,-32764
10930,-7288,-32515,-9892,11955,24077,-32764
10940,-32325,-14154,-14198,10051,22208,-32658
10950,-32764,1558,-16488,-3543,-1457,-4640
10960,-32764,4771,-6665,-10656,3161,4288
10970,-32764,4518,-9964,-7728,-12083,20720
10980,-11264,-14289,-3896,-13568,-24505,32764
10990,9094,-32493,-5394,-7918,-27060,32764
11000,21998,-32764,-10499,-8789,-17100,32764
11010,20507,-32764,-11283,-9010,-21143,32764
11020,22309,-28824,-1879,-19798,11235,32764
11030,19083,-21308,-5444,-16707,-11925,32764
11040,17900,-29082,-10111,-25791,-25767,32631
11050,32750,-32764,18002,-8484,-32656,32342
11060,32750,-32764,10016,9244,-3880,-17420
11070,32300,-32764,-5622,16727,-32764,-32760
11080,20494,-30954,-20497,-371,-29004,-32764
11090,19426,-18907,-13377,-16287,13853,-31007
11100,21006,-22797,-15251,-15030,24061,-32764
11110,17385,-32764,-12504,-14562,31489,-32764
11120,15168,-32764,-7097,-2640,32764,-32764
11130,1353,-27377,-7305,9594,32764,-32764
11140,-2276,-17290,-6584,14441,20750,-32764
11150,-17139,-8559,-11575,6319,17106,-32715
11160,-32764,-5200,-20091,-2371,8276,-10766
11170,-32764,-2490,-16143,-8149,-7649,4171
11180,-32725,-10426,-12185,-12611,-15402,31773
11190,2550,-31399,-12258,-11449,-32764,32764
11200,27846,-32764,-14821,-9489,-32764,32764
11210,22471,-32764,-22358,6072,-32764,32764
11220,24070,-32764,-10816,-4344,17364,32764
11230,27854,-32685,2288,-21223,13286,32764
11240,21103,-14248,-180,3127,1491,26368
11250,27328,-26049,734,-19790,-22222,30325
11260,32750,-32764,18395,-3226,-10392,20358
11270,27533,-32764,-17678,26721,-25237,-32762
11280,26973,-32764,-11203,-11427,-28089,-18203
11290,28918,-26337,-9253,-9111,8696,-32764
11300,22281,-23382,-13167,-10265,20033,-32764
11310,17950,-32764,-11881,-10341,26965,-32764
11320,22376,-32764,-9850,-10476,18801,-32764
11330,7105,-32764,-10918,91,32758,-32764
11340,-6376,-32723,-14004,9455,31317,-32764
11350,-21672,-18032,-13552,4630,21462,-32426
11360,-32764,-1006,-13268,2210,6110,-17280
11370,-32764,1223,-11501,-9622,661,-4197
11380,-32764,-5533,-11497,-12852,-11640,23001
11390,-239,-17200,-1267,-11945,-32258,32764
11400,20621,-22953,-1186,-9481,-17499,32764
11410,17451,-24638,-7428,-7011,-22313,32764
