t_ms,ax,ay,az,gx,gy,gz
bjbbjj
113590,5684,-28286,-14219,-32764,19903,-25985
113600,3426,-27854,-9350,-31389,17427,-25940
113610,-6904,-15212,3438,-17792,12890,-27472
113620,-28306,6740,20624,-4787,-2351,-17400
113630,-28256,18597,27574,-7731,-8960,-2991
113640,-15404,2126,32764,-6101,1044,18788
113650,1420,-17103,23112,19634,-24359,18411
113660,7751,-20698,-6520,32764,-27499,11024
113670,8961,-14600,-15285,32764,-6404,8839
113680,9934,-12052,-19369,23020,6967,10608
113690,16227,2231,-18959,23117,-1803,10268
113700,14571,8011,-25406,7781,18196,3785
113710,12518,5553,-21846,10261,-818,8452
113720,25498,2084,-26560,3913,-7731,18083
113730,32750,-1144,-32750,9780,-16014,12355
113740,32750,2031,-32477,-4555,2536,1224
113750,32747,5701,-27127,-8960,-5439,-6065
113760,16387,-1463,-23283,-19588,2475,-21127
113770,-1990,-11197,-24544,-31889,13748,-21294
113780,4722,-18839,-15401,-32764,-5279,-18390
113790,5362,-21567,-6960,-32764,11606,-15193
113800,7917,-15132,11219,-31681,14752,-11311
113810,-8737,-8473,31174,-5168,14697,-18869
113820,-26614,8854,29490,4541,-1250,-4562
113830,-6353,1102,32764,4647,-4033,22755
113840,8581,-14457,10845,30500,-16944,23455
113850,17318,-18848,-4545,32764,-7159,21864
113860,12095,-15837,-14633,32764,816,16076
113870,9525,-9772,-17740,31854,328,13562
113880,10964,-2598,-19623,22550,5621,16221
113890,20982,-1954,-19092,15745,7831,11386
113900,28249,-6063,-23854,2329,30439,16053
113910,32750,-5051,-12552,-3373,22893,13111
113920,32750,-6939,4969,-7056,16144,8672
113930,32750,-5202,6773,-1972,5101,-3772
113940,32750,187,-1183,428,-5308,-18904
113950,27336,-8971,-8756,-3295,2727,-31941
113960,16139,-18898,-14224,-10620,22691,-32764
113970,20882,-25838,-6814,-6533,28536,-32764
113980,9892,-25895,-2269,-2103,24996,-32764
113990,-20998,-2794,-1892,16738,23132,-30689
114000,-32764,5538,-2053,6764,7991,-14334
114010,-32764,2408,-3408,-9449,9857,8155
114020,-16216,-9840,3261,-16145,-14487,28801
114030,2451,-12107,723,-14172,-7173,32312
114040,5598,-17595,-174,-19123,-2515,32764
114050,15315,-19641,5695,-17446,-8933,32764
114060,20779,-21796,4682,-17062,-8588,32752
114070,23454,-22486,8301,-24406,5695,29855
114080,21375,-16277,17298,-22371,898,21779
114090,25864,-15550,26242,-15877,2987,15325
114100,24722,-21237,32764,-8194,5277,6422
114110,26212,-30476,32764,1811,7863,-4347
114120,20890,-32764,30868,12711,5289,-11862
114130,17146,-30218,24949,14104,5869,-15089
114140,15537,-21556,21234,17176,2464,-19656
114150,14019,-20029,10214,21985,3789,-24760
114160,14562,-24407,-1203,27562,13011,-28398
114170,8627,-28346,-1734,28140,14656,-30018
114180,4361,-26345,-523,28447,9237,-27184
114190,-11353,-9981,-7932,32764,10624,-26782
114200,-32764,9161,-25010,14113,11669,-11513
114210,-32543,10450,-12586,-11729,-1411,1610
114220,-25142,673,-1304,-17615,2550,14228
114230,-11392,-5782,-837,-18283,-6227,22912
114240,-134,-13337,-186,-19094,-13021,30054
114250,12602,-18361,1158,-22037,-18324,32764
114260,16247,-24113,6829,-25405,-4134,30387
114270,16416,-28243,4931,-24095,-3005,26651
114280,14272,-29949,2890,-29330,-3079,25815
114290,18363,-27086,11667,-24714,-3743,20162
114300,18889,-27729,19369,-27172,7265,14837
114310,14160,-29243,32764,-22340,8636,8731
114320,20328,-32764,32764,-10075,2252,6730
114330,20097,-32764,32764,20518,4418,-8547
114340,17478,-32764,18388,25785,3904,-17326
114350,14327,-27518,10706,26385,1281,-22663
114360,12513,-22698,7936,27256,1829,-25115
114370,11001,-32717,5348,29355,15714,-27965
114380,7204,-32764,-372,32764,26175,-27144
114390,-747,-27754,-7785,32764,29234,-18760
114400,-8465,-9634,-10563,32713,16248,-4954
114410,-20227,10836,-28386,30240,-23067,8370
114420,-11378,21764,-32749,2673,-23297,9945
114430,-5415,985,-6970,-31836,8799,8190
114440,-11585,-9317,2460,-28864,11314,10843
114450,-1885,-16272,2044,-24269,-10030,19994
114460,3544,-21648,3479,-29794,-5862,23352
114470,7076,-31670,6165,-32764,-5336,25026
114480,7356,-32764,14282,-32764,-25,26538
114490,11170,-32764,18127,-32764,9933,23271
114500,8790,-30237,21781,-28334,-1106,15650
114510,10319,-26406,31041,-23037,2248,11601
114520,9325,-27151,32764,-12616,2904,8952
114530,9438,-32764,32764,13947,-917,-4613
